Date,YVR_stock_Open_average,YVR_stock_Open_max,YVR_stock_Open_min,YVR_stock_Open_volatility,YVR_stock_Open_change,YVR_stock_High_average,YVR_stock_High_max,YVR_stock_High_min,YVR_stock_High_volatility,YVR_stock_High_change,YVR_stock_Low_average,YVR_stock_Low_max,YVR_stock_Low_min,YVR_stock_Low_volatility,YVR_stock_Low_change,YVR_stock_Close_average,YVR_stock_Close_max,YVR_stock_Close_min,YVR_stock_Close_volatility,YVR_stock_Close_change,YVR_stock_Volume_average,YVR_stock_Volume_max,YVR_stock_Volume_min,YVR_stock_Volume_volatility,YVR_stock_Volume_change
2018-01-14,8.6,9.25,8.15,1.0999999999999996,-0.5,9.5875,11.5,8.7,2.8000000000000007,-2.25,8.2375,8.4,8.0,0.40000000000000036,-0.05000000000000071,8.6125,9.15,8.2,0.9500000000000011,0.6500000000000004,118439,327465,28271,299194,-253593
2018-01-21,8.72,9.15,8.45,0.7000000000000011,-0.6500000000000004,8.899000000000001,9.25,8.5,0.75,-0.75,8.3,8.5,8.0,0.5,-0.5,8.5,8.8,8.15,0.6500000000000004,-0.6500000000000004,29419,54755,13002,41753,-12312
2018-01-28,7.66,8.25,7.25,1.0,-1.0,7.9328,8.35,7.572,0.7779999999999996,-0.4579999999999993,7.37,7.8,7.05,0.75,-0.75,7.5,7.85,7.1,0.75,-0.75,21256,30676,16389,14287,4448
2018-02-04,7.19,7.75,6.75,1.0,0.1999999999999993,7.587,9.0,7.045,1.955,-0.04499999999999993,6.7,7.15,6.4,0.75,-0.39999999999999947,7.001,7.3,6.8,0.5,-0.09499999999999975,40362,135541,7097,128444,16785
2018-02-11,6.99,7.2,6.85,0.35000000000000053,0.04999999999999982,7.3208,7.55,7.053,0.4969999999999999,0.04999999999999982,6.83,6.95,6.7,0.25,0.15000000000000036,7.019,7.25,6.8,0.4500000000000002,-0.25,21769,61601,3614,57987,34530
2018-02-18,6.9,7.1,6.75,0.34999999999999964,-0.34999999999999964,7.1545000000000005,7.25,7.087000000000001,0.16299999999999937,-0.11899999999999977,6.7125,6.75,6.65,0.09999999999999964,0.09999999999999964,6.92425,7.0,6.85,0.15000000000000036,-0.051000000000000156,15061,40420,4445,35975,-32712
2018-02-25,6.72,7.05,6.3,0.75,-0.7000000000000002,6.9554,7.4,6.45,0.9500000000000002,-0.9500000000000002,6.41,6.95,5.7,1.25,-1.25,6.62,7.15,6.35,0.8000000000000007,-0.75,23345,64572,5837,58735,8087
2018-03-04,6.292,6.4,6.155,0.2450000000000001,0.09500000000000064,6.768800000000001,7.15,6.497000000000001,0.6529999999999996,0.35000000000000053,6.2006,6.4,5.8,0.6000000000000005,0.09700000000000042,6.55,6.9,6.35,0.5500000000000007,0.35000000000000053,13039,45781,2770,43011,41735
2018-03-11,6.541,6.9,6.255,0.6450000000000005,-0.09999999999999964,6.7177999999999995,6.9,6.5,0.40000000000000036,0.1559999999999997,6.291,6.45,6.1,0.35000000000000053,0.35000000000000053,6.4636,6.667999999999999,6.3,0.36799999999999944,0.16799999999999926,7989,24744,1203,23541,18685
2018-03-18,6.4110000000000005,6.65,6.25,0.40000000000000036,-0.25,6.812,7.25,6.497000000000001,0.7529999999999992,-0.2529999999999992,6.16,6.3,5.75,0.5499999999999998,0.5499999999999998,6.4688,6.75,6.2,0.5499999999999998,0.14999999999999947,19818,57296,5994,51302,-6774
2018-03-25,6.06525,6.35,5.65,0.6999999999999993,-0.1510000000000007,6.37125,6.5,6.25,0.25,-0.25,5.921,6.15,5.65,0.5,-0.10000000000000053,6.127,6.4,5.95,0.4500000000000002,-0.2970000000000006,6275,12667,1885,10782,-4579
2018-04-01,5.8662,6.15,5.556,0.5940000000000003,0.05000000000000071,5.9904,6.15,5.9,0.25,-0.15299999999999958,5.6012,5.8,5.3,0.5,-0.14999999999999947,5.8466000000000005,5.92,5.7,0.21999999999999975,-0.08700000000000063,2087,3993,1223,2770,-2770
2018-04-08,5.91,6.15,5.8,0.35000000000000053,0.15000000000000036,6.0600000000000005,6.2,5.9,0.2999999999999998,0.14999999999999947,5.849,6.0,5.7,0.2999999999999998,0.1949999999999994,5.9224,6.095,5.75,0.34499999999999975,0.20500000000000007,4481,10507,546,9961,1353
2018-04-15,5.8500000000000005,6.0,5.65,0.34999999999999964,-0.2999999999999998,5.9597999999999995,6.3,5.699,0.601,-0.601,5.541,5.75,5.25,0.5,-0.5,5.68,6.05,5.5,0.5499999999999998,-0.5499999999999998,11855,37828,2100,35728,-32969
2018-04-22,5.55,5.65,5.45,0.20000000000000018,-0.20000000000000018,5.5908,5.75,5.45,0.2999999999999998,-0.2999999999999998,5.28,5.4,4.95,0.4500000000000002,-0.4500000000000002,5.3938,5.526,5.2,0.3259999999999996,-0.2999999999999998,2337,4253,734,3519,1648
2018-04-29,5.5242,5.9,5.316,0.5840000000000005,0.5500000000000007,5.9399999999999995,6.5,5.35,1.1500000000000004,0.6000000000000005,5.401,5.7,5.0,0.7000000000000002,0.7000000000000002,5.6136,5.968,5.3,0.6680000000000001,0.40000000000000036,14100,44106,1479,42627,4018
2018-05-06,5.7299999999999995,5.8,5.6,0.20000000000000018,-0.15000000000000036,6.1432,6.9,5.766,1.1340000000000003,0.04999999999999982,5.611,5.75,5.5,0.25,-0.25,5.7318,5.809,5.6,0.20900000000000052,-0.20000000000000018,20243,85326,1907,83419,3248
2018-05-13,5.8702,6.05,5.5,0.5499999999999998,0.5,6.09,6.2,6.0,0.20000000000000018,-0.10000000000000053,5.6756,5.921,5.5,0.42100000000000026,0.42100000000000026,5.9166,6.059,5.8,0.25900000000000034,0.23500000000000032,6524,15551,1816,13735,-8364
2018-05-20,6.0,6.1,5.9,0.1999999999999993,-0.09999999999999964,6.0822,6.1160000000000005,6.05,0.06600000000000072,0.04499999999999993,5.83,6.0,5.7,0.2999999999999998,-0.20000000000000018,6.0104,6.05,5.95,0.09999999999999964,-0.05200000000000049,1755,3808,775,3033,2291
2018-05-27,5.6715,5.8,5.55,0.25,-0.1639999999999997,5.92875,6.016,5.8,0.2160000000000002,-0.016000000000000014,5.59875,5.8,5.495,0.3049999999999997,-0.25,5.77675,5.945,5.612,0.3330000000000002,0.04499999999999993,4539,7810,2030,5780,5780
2018-06-03,5.96,6.2,5.7,0.5,0.25,6.309,6.495,6.1,0.39500000000000046,-0.09499999999999975,5.85,6.05,5.7,0.34999999999999964,0.14999999999999947,6.0736,6.318,5.95,0.36799999999999944,0.2679999999999998,5126,15924,1429,14495,-12750
2018-06-10,6.0208,6.3,5.9,0.39999999999999947,-0.25,6.2798,6.712999999999999,6.085,0.6279999999999992,-0.3150000000000004,5.7702,5.851,5.7,0.1509999999999998,0.0,5.9944,6.101,5.85,0.25100000000000033,-0.25,7627,28577,551,28026,-51
2018-06-17,5.76,6.2,5.25,0.9500000000000002,-0.20000000000000018,6.136,6.8,5.65,1.1499999999999995,-0.20000000000000018,5.3874,5.7,4.787,0.9130000000000003,0.20000000000000018,5.729,6.0,5.295,0.7050000000000001,0.20000000000000018,23512,80220,4297,75923,-47
2018-06-24,6.11,6.9,5.8,1.1000000000000005,1.1000000000000005,7.1498,9.0,6.15,2.8499999999999996,1.2000000000000002,5.76,5.9,5.65,0.25,0.25,6.29,7.3,5.85,1.4500000000000002,0.34999999999999964,102841,408817,5395,403422,63846
2018-07-01,7.625,8.55,6.15,2.4000000000000004,2.4000000000000004,8.51775,9.2,7.9,1.299999999999999,0.5710000000000015,6.975,7.75,6.0,1.75,1.5,7.7375,8.05,7.25,0.8000000000000007,0.5499999999999998,77661,122783,35539,87244,-62063
2018-07-08,8.0,8.8,7.4,1.4000000000000004,-0.4500000000000002,8.87,9.75,8.0,1.75,-0.5,7.636,8.25,7.1,1.1500000000000004,-0.5300000000000002,8.39,8.65,7.6,1.0500000000000007,0.049999999999998934,67563,139761,20371,119390,-84251
