Date,AONStock_Open_average,AONStock_Open_max,AONStock_Open_min,AONStock_Open_volatility,AONStock_Open_change,AONStock_High_average,AONStock_High_max,AONStock_High_min,AONStock_High_volatility,AONStock_High_change,AONStock_Low_average,AONStock_Low_max,AONStock_Low_min,AONStock_Low_volatility,AONStock_Low_change,AONStock_Close_average,AONStock_Close_max,AONStock_Close_min,AONStock_Close_volatility,AONStock_Close_change,AONStock_Volume_average,AONStock_Volume_max,AONStock_Volume_min,AONStock_Volume_volatility,AONStock_Volume_change
2018-01-14,135.8125,136.39,135.15,1.2399999999999807,-0.75,136.41,136.98,135.83,1.1499999999999773,-0.9199999999999875,134.24,134.88,133.41,1.4699999999999989,0.09000000000000341,135.325,136.5,134.54,1.960000000000008,0.6400000000000148,1184884,1301523,1040415,261108,36046
2018-01-21,137.562,140.05,135.2,4.850000000000023,4.850000000000023,139.51399999999998,143.48,136.17,7.310000000000002,7.310000000000002,136.932,139.55,134.77,4.780000000000001,4.780000000000001,139.05,143.47,135.98,7.490000000000009,7.490000000000009,1155580,1209522,1063309,146213,47707
2018-01-28,142.344,143.21,141.39,1.8200000000000216,0.2600000000000193,144.428,147.98,142.97,5.009999999999991,4.739999999999981,140.97,141.38,140.63,0.75,-0.75,142.86599999999999,144.48,141.75,2.7299999999999898,1.25,1614361,2229826,1157936,1071890,1071890
2018-02-04,139.72,143.54,137.5,6.039999999999992,-6.039999999999992,141.588,144.99,138.8,6.189999999999998,-6.189999999999998,137.066,139.77,134.79,4.980000000000018,-4.980000000000018,138.954,140.55,136.05,4.5,-2.430000000000007,2466400,3317906,1959934,1357972,-171076
2018-02-11,139.478,140.46,138.75,1.710000000000008,1.6100000000000136,140.886,141.65,139.89,1.7600000000000193,0.6800000000000068,138.814,139.87,137.92,1.950000000000017,1.5,140.182,140.89,139.23,1.6599999999999966,0.9000000000000057,1352732,1611245,1196625,414620,-181579
2018-02-18,140.1275,140.63,139.72,0.9099999999999966,-0.5099999999999909,141.52249999999998,142.06,140.01,2.0500000000000114,0.060000000000002274,138.82999999999998,139.89,137.7,2.1899999999999977,-1.4799999999999898,140.28,141.91,139.12,2.789999999999992,1.1899999999999977,1151015,1482850,941118,541732,139520
2018-02-25,141.054,143.01,136.82,6.189999999999998,-5.560000000000002,142.348,144.31,138.68,5.6299999999999955,-4.639999999999986,139.504,142.42,136.3,6.119999999999976,-5.219999999999999,140.404,143.3,137.45,5.850000000000023,-4.810000000000002,1232512,1811011,819714,991297,-177236
2018-03-04,141.64,145.0,137.79,7.210000000000008,7.210000000000008,144.012,148.16,141.97,6.189999999999998,6.189999999999998,140.758,144.98,136.63,8.349999999999994,8.349999999999994,143.66,148.03,141.38,6.650000000000006,6.650000000000006,1063184,1489346,791647,697699,352828
2018-03-11,146.322,148.2,144.84,3.359999999999985,-3.359999999999985,146.866,148.44,145.59,2.8499999999999943,-1.9499999999999886,144.762,145.67,143.83,1.839999999999975,-0.7900000000000205,145.486,146.31,144.22,2.0900000000000034,-0.3400000000000034,1232808,1640512,876093,764419,411284
2018-03-18,143.846,146.0,139.77,6.22999999999999,-6.22999999999999,144.60999999999999,146.92,140.72,6.199999999999989,-6.199999999999989,141.798,144.93,137.13,7.800000000000011,-7.27000000000001,142.034,145.28,137.17,8.110000000000014,-7.8300000000000125,1216408,1562181,791789,770392,700721
2018-03-25,139.60750000000002,140.8,138.22,2.5800000000000125,2.069999999999993,141.39,141.98,140.55,1.4299999999999784,0.8799999999999955,138.36,139.18,137.92,1.2600000000000193,1.2600000000000193,139.85250000000002,140.8,138.82,1.9800000000000182,-0.46999999999999886,1123755,1342124,911616,430508,407186
2018-04-01,139.40200000000002,140.89,137.55,3.339999999999975,-1.6799999999999784,140.516,141.23,139.43,1.799999999999983,-0.8499999999999943,137.514,139.62,136.49,3.1299999999999955,0.5799999999999841,139.08599999999998,140.17,138.19,1.9799999999999898,0.009999999999990905,763100,1148056,625565,522491,-465414
2018-04-08,140.174,142.48,138.62,3.859999999999985,3.859999999999985,141.62800000000001,143.34,140.2,3.140000000000015,2.530000000000001,139.676,141.64,137.97,3.6699999999999875,3.6699999999999875,140.566,142.02,139.01,3.0100000000000193,3.0100000000000193,836055,1018309,668349,349960,-345722
2018-04-15,144.3,145.24,143.14,2.1000000000000227,2.1000000000000227,145.286,145.72,144.67,1.0500000000000114,0.030000000000001137,143.242,143.7,142.25,1.4499999999999886,1.0500000000000114,144.184,144.82,143.78,1.039999999999992,0.2599999999999909,816118,974713,646229,328484,328484
2018-04-22,143.246,144.46,142.2,2.2600000000000193,-1.460000000000008,144.184,145.0,142.38,2.6200000000000045,-0.47999999999998977,141.988,143.48,140.96,2.519999999999982,-0.6599999999999966,143.162,144.23,141.97,2.259999999999991,0.44999999999998863,895368,1022540,646553,375987,-143100
2018-04-29,141.334,144.14,138.98,5.159999999999997,-5.029999999999973,142.242,144.61,140.31,4.300000000000011,-4.170000000000016,139.542,142.43,136.99,5.439999999999998,-5.439999999999998,140.922,142.86,139.49,3.3700000000000045,-2.9799999999999898,926354,1124173,632404,491769,123296
2018-05-06,141.256,144.19,139.43,4.759999999999991,4.759999999999991,142.766,144.93,141.25,3.680000000000007,3.680000000000007,140.808,143.59,139.39,4.200000000000017,4.200000000000017,142.18,144.24,140.37,3.8700000000000045,3.719999999999999,857662,1090055,716602,373453,59852
2018-05-13,141.85,144.38,139.75,4.6299999999999955,-3.180000000000007,142.898,144.81,141.2,3.6100000000000136,-2.5800000000000125,140.568,142.92,138.93,3.9899999999999807,-2.1499999999999773,141.246,143.23,139.99,3.2399999999999807,-1.9299999999999784,879169,1076902,678975,397927,197147
2018-05-20,141.97,142.35,141.56,0.789999999999992,0.789999999999992,143.334,143.61,142.77,0.8400000000000034,-0.060000000000002274,141.524,142.02,140.74,1.2800000000000011,0.09999999999999432,142.34799999999998,142.91,142.08,0.8299999999999841,0.13999999999998636,730644,778319,656974,121345,38197
2018-05-27,140.38,141.27,139.32,1.950000000000017,0.4200000000000159,141.195,141.54,140.94,0.5999999999999943,0.3300000000000125,138.94,139.75,137.66,2.0900000000000034,2.0900000000000034,139.635,140.23,138.36,1.8699999999999761,1.7199999999999989,1002378,1393403,689437,703966,-487485
2018-06-03,141.424,142.31,140.74,1.5699999999999932,1.5699999999999932,142.22,143.02,141.58,1.4399999999999977,1.1400000000000148,140.908,141.76,140.0,1.759999999999991,1.1899999999999977,141.748,142.97,140.72,2.25,1.5900000000000034,766001,977255,577944,399311,199737
2018-06-10,142.012,143.1,139.94,3.1599999999999966,-3.1599999999999966,142.188,143.34,139.99,3.3499999999999943,-3.3499999999999943,140.598,142.29,137.8,4.489999999999981,-4.489999999999981,141.104,142.64,139.53,3.109999999999985,-3.109999999999985,1039990,2139176,642608,1496568,1300624
2018-06-17,138.392,139.69,136.93,2.759999999999991,-1.8199999999999932,139.122,140.3,137.56,2.740000000000009,-2.6200000000000045,137.332,139.11,135.32,3.7900000000000205,-3.170000000000016,138.25,140.26,136.55,3.7099999999999795,-3.1200000000000045,978733,1084176,771072,313104,313104
2018-06-24,136.762,137.7,134.91,2.789999999999992,-0.5600000000000023,137.942,138.49,136.71,1.7800000000000011,0.03999999999999204,135.976,137.35,134.82,2.530000000000001,-0.18999999999999773,136.758,137.75,134.99,2.759999999999991,-0.5300000000000011,960252,1150293,716594,433699,170015
2018-07-01,137.4675,138.46,136.64,1.8200000000000216,1.8200000000000216,138.7125,140.42,137.63,2.789999999999992,2.789999999999992,137.185,138.33,136.56,1.7700000000000102,1.7700000000000102,138.04250000000002,139.62,137.08,2.539999999999992,2.3700000000000045,684197,837375,411034,426341,59750
2018-07-08,142.398,143.85,139.89,3.960000000000008,3.960000000000008,143.426,144.36,142.62,1.740000000000009,1.740000000000009,142.03799999999998,143.47,139.89,3.5800000000000125,3.5800000000000125,143.184,144.2,142.49,1.7099999999999795,1.6699999999999875,747543,984589,663226,321363,-321363
2018-07-15,145.544,146.7,144.26,2.4399999999999977,1.7300000000000182,146.652,147.65,145.72,1.9300000000000068,0.7299999999999898,145.118,145.95,144.26,1.6899999999999977,1.3200000000000216,146.096,147.34,145.21,2.1299999999999955,0.9499999999999886,649624,740111,555340,184771,-66962
2018-07-22,147.158,148.28,146.19,2.0900000000000034,0.6200000000000045,147.892,148.28,147.23,1.0500000000000114,0.8900000000000148,146.066,147.21,144.2,3.0100000000000193,-1.450000000000017,146.958,148.19,144.5,3.6899999999999977,-2.6899999999999977,973233,1345495,788508,556987,547980
