Date,GNOWStock_Open_average,GNOWStock_Open_max,GNOWStock_Open_min,GNOWStock_Open_volatility,GNOWStock_Open_change,GNOWStock_High_average,GNOWStock_High_max,GNOWStock_High_min,GNOWStock_High_volatility,GNOWStock_High_change,GNOWStock_Low_average,GNOWStock_Low_max,GNOWStock_Low_min,GNOWStock_Low_volatility,GNOWStock_Low_change,GNOWStock_Close_average,GNOWStock_Close_max,GNOWStock_Close_min,GNOWStock_Close_volatility,GNOWStock_Close_change,GNOWStock_Volume_average,GNOWStock_Volume_max,GNOWStock_Volume_min,GNOWStock_Volume_volatility,GNOWStock_Volume_change
2018-01-14,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.0,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.0,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.0,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.0,0.0,333,333,333,0,0
2018-01-21,0.0065,0.0065,0.0065,0.0,0.0,0.0065,0.0065,0.0065,0.0,0.0,0.0065,0.0065,0.0065,0.0,0.0,0.0065,0.0065,0.0065,0.0,0.0,26350,50400,2300,48100,-48100
2018-01-28,0.0065,0.0065,0.0065,0.0,0.0,0.006699999999999999,0.0069,0.0065,0.0004000000000000002,-0.0004000000000000002,0.0065,0.0065,0.0065,0.0,0.0,0.006699999999999999,0.0069,0.0065,0.0004000000000000002,-0.0004000000000000002,28924,36849,21000,15849,-15849
2018-02-04,0.0058,0.0065,0.0051,0.0013999999999999993,-0.0013999999999999993,0.0058,0.0065,0.0051,0.0013999999999999993,-0.0013999999999999993,0.0058,0.0065,0.0051,0.0013999999999999993,-0.0013999999999999993,0.0058,0.0065,0.0051,0.0013999999999999993,-0.0013999999999999993,41381,72751,10012,62739,-62739
2018-02-11,0.0067,0.01,0.004,0.006,0.006,0.007625,0.01,0.004,0.006,0.006,0.0062,0.008,0.004,0.004,0.004,0.007125,0.01,0.004,0.006,0.004,42299,133860,399,133461,22272
2018-02-18,0.0071,0.008,0.0062,0.0018000000000000004,-0.0018000000000000004,0.0071,0.008,0.0062,0.0018000000000000004,-0.0018000000000000004,0.0071,0.008,0.0062,0.0018000000000000004,-0.0018000000000000004,0.0071,0.008,0.0062,0.0018000000000000004,-0.0018000000000000004,43348,80200,6497,73703,73703
2018-02-25,0.0062,0.0062,0.0062,0.0,0.0,0.0082,0.01,0.0064,0.0036,0.0036,0.0062,0.0062,0.0062,0.0,0.0,0.0071,0.008,0.0062,0.0018000000000000004,0.0018000000000000004,41440,75880,7000,68880,-68880
2018-03-04,0.0076,0.01,0.0068,0.0032000000000000006,-0.0032000000000000006,0.0076,0.01,0.0068,0.0032000000000000006,-0.0032000000000000006,0.0068,0.0068,0.0068,0.0,0.0,0.0068,0.0068,0.0068,0.0,0.0,15363,46209,2496,43713,254
2018-03-11,0.0069,0.008,0.0062,0.0018000000000000004,-0.00019999999999999966,0.0069,0.008,0.0062,0.0018000000000000004,-0.00019999999999999966,0.00635,0.0068,0.0062,0.0005999999999999998,-0.0005999999999999998,0.00635,0.0068,0.0062,0.0005999999999999998,-0.0005999999999999998,25459,48231,1700,46531,-13093
2018-03-18,0.0062,0.0062,0.0062,0.0,0.0,0.00695,0.0077,0.0062,0.0015000000000000005,-0.0015000000000000005,0.0062,0.0062,0.0062,0.0,0.0,0.00695,0.0077,0.0062,0.0015000000000000005,-0.0015000000000000005,18624,30999,6250,24749,-24749
