Date,SSW_stock_Open_average,SSW_stock_Open_max,SSW_stock_Open_min,SSW_stock_Open_volatility,SSW_stock_Open_change,SSW_stock_High_average,SSW_stock_High_max,SSW_stock_High_min,SSW_stock_High_volatility,SSW_stock_High_change,SSW_stock_Low_average,SSW_stock_Low_max,SSW_stock_Low_min,SSW_stock_Low_volatility,SSW_stock_Low_change,SSW_stock_Close_average,SSW_stock_Close_max,SSW_stock_Close_min,SSW_stock_Close_volatility,SSW_stock_Close_change,SSW_stock_Volume_average,SSW_stock_Volume_max,SSW_stock_Volume_min,SSW_stock_Volume_volatility,SSW_stock_Volume_change
2018-01-14,7.0649999999999995,7.29,6.84,0.4500000000000002,-0.4500000000000002,7.105,7.32,6.85,0.47000000000000064,-0.47000000000000064,6.8675,7.07,6.55,0.5200000000000005,-0.5200000000000005,6.975,7.12,6.82,0.2999999999999998,-0.2999999999999998,1423256,1980779,1015691,965088,645869
2018-01-21,7.18,7.65,6.79,0.8600000000000003,0.8600000000000003,7.358,7.72,6.98,0.7399999999999993,0.7199999999999998,7.104,7.54,6.76,0.7800000000000002,0.7800000000000002,7.3260000000000005,7.71,6.91,0.7999999999999998,0.7199999999999998,1888682,3039631,965512,2074119,760284
2018-01-28,7.346,7.66,7.1,0.5600000000000005,-0.41999999999999993,7.42,7.73,7.25,0.4800000000000004,-0.4800000000000004,7.144,7.37,7.0,0.3700000000000001,-0.3600000000000003,7.24,7.4,7.06,0.34000000000000075,-0.34000000000000075,1143945,1581890,842730,739160,-150944
2018-02-04,7.026,7.19,6.85,0.34000000000000075,-0.019999999999999574,7.212,7.36,7.08,0.28000000000000025,0.009999999999999787,6.888,7.07,6.77,0.3000000000000007,-0.08000000000000007,7.0200000000000005,7.23,6.86,0.3700000000000001,0.10999999999999943,1282953,1926631,788679,1137952,-716021
2018-02-11,7.098,7.26,6.98,0.27999999999999936,0.27999999999999936,7.2219999999999995,7.36,7.1,0.2600000000000007,0.25,7.022,7.13,6.91,0.21999999999999975,0.17999999999999972,7.144,7.26,7.03,0.22999999999999954,0.15000000000000036,713181,856743,548330,308413,32727
2018-02-18,6.9625,7.14,6.75,0.3899999999999997,-0.3899999999999997,7.0425,7.27,6.86,0.40999999999999925,-0.40999999999999925,6.8100000000000005,7.0,6.65,0.34999999999999964,-0.3200000000000003,6.8525,7.04,6.68,0.3600000000000003,-0.28000000000000025,1180934,1761558,862353,899205,78003
2018-02-25,6.474,6.84,6.11,0.7299999999999995,-0.6799999999999997,6.577999999999999,6.97,6.13,0.8399999999999999,-0.79,6.3,6.7,5.99,0.71,-0.71,6.386,6.79,6.1,0.6900000000000004,-0.6900000000000004,1797698,3572228,975153,2597075,312543
2018-03-04,5.9639999999999995,6.1,5.84,0.2599999999999998,-0.17999999999999972,6.028,6.21,5.92,0.29000000000000004,-0.28000000000000025,5.84,6.08,5.7,0.3799999999999999,-0.3799999999999999,5.888,6.09,5.74,0.34999999999999964,-0.34999999999999964,1781187,2682619,1332089,1350530,715935
2018-03-11,6.026,6.64,5.69,0.9499999999999993,0.9399999999999995,6.28,6.86,5.72,1.1400000000000006,1.1100000000000003,5.9559999999999995,6.64,5.5,1.1399999999999997,1.0499999999999998,6.186,6.86,5.53,1.33,1.2000000000000002,5686290,11403768,2132260,9271508,7848489
2018-03-18,6.622,6.82,6.46,0.3600000000000003,-0.20999999999999996,6.766,6.82,6.64,0.1800000000000006,-0.03000000000000025,6.4639999999999995,6.56,6.37,0.1899999999999995,0.13999999999999968,6.566,6.8,6.45,0.34999999999999964,0.08000000000000007,1408415,2022517,1092457,930060,-817002
2018-03-25,6.475,6.59,6.4,0.1899999999999995,-0.10999999999999943,6.6025,6.75,6.48,0.2699999999999996,0.15000000000000036,6.385,6.48,6.33,0.15000000000000036,0.11000000000000032,6.467499999999999,6.68,6.37,0.3099999999999996,0.25,1112205,1262611,983563,279048,63719
2018-04-01,6.752,6.88,6.65,0.22999999999999954,0.22999999999999954,6.852,6.95,6.71,0.2400000000000002,0.20000000000000018,6.674,6.73,6.58,0.15000000000000036,0.13999999999999968,6.806,6.9,6.69,0.20999999999999996,0.14999999999999947,953512,1124295,775584,348711,33164
2018-04-08,6.828,6.92,6.8,0.1200000000000001,0.1200000000000001,6.8919999999999995,6.93,6.8,0.1299999999999999,-0.009999999999999787,6.736,6.8,6.7,0.09999999999999964,0.09999999999999964,6.822,6.9,6.7,0.20000000000000018,0.14999999999999947,765903,898789,600816,297973,-228352
2018-04-15,7.074,7.37,6.87,0.5,0.5,7.24,7.82,7.05,0.7700000000000005,0.7400000000000002,6.994,7.36,6.82,0.54,0.54,7.16,7.76,6.88,0.8799999999999999,0.71,1833972,4540442,621528,3918914,3449930
2018-04-22,7.728,7.81,7.61,0.1999999999999993,-0.1999999999999993,7.86,8.09,7.72,0.3700000000000001,-0.11000000000000032,7.566,7.62,7.42,0.20000000000000018,0.17999999999999972,7.696,7.78,7.63,0.15000000000000036,-0.10000000000000053,1094028,1881274,475315,1405959,-925462
2018-04-29,7.958,8.2,7.7,0.4999999999999991,0.4400000000000004,8.172,8.42,7.72,0.7000000000000002,0.5599999999999996,7.8660000000000005,8.05,7.54,0.5100000000000007,0.5100000000000007,8.064,8.26,7.69,0.5699999999999994,0.4999999999999991,2135776,3338656,761344,2577312,766180
2018-05-06,8.712,9.02,8.26,0.7599999999999998,0.7599999999999998,8.922,9.23,8.64,0.5899999999999999,0.5899999999999999,8.648,8.98,8.25,0.7300000000000004,0.7300000000000004,8.888,9.22,8.6,0.620000000000001,0.620000000000001,1941899,2514169,1679405,834764,-802348
2018-05-13,8.886,9.25,8.57,0.6799999999999997,-0.6699999999999999,8.99,9.3,8.67,0.6300000000000008,-0.6300000000000008,8.712,9.05,8.47,0.5800000000000001,-0.5300000000000011,8.778,9.06,8.53,0.5300000000000011,-0.41999999999999993,1506822,2770817,803846,1966971,-813722
2018-05-20,8.922,9.11,8.71,0.3999999999999986,0.15999999999999837,9.066,9.21,8.89,0.3200000000000003,-0.09999999999999964,8.714,8.88,8.31,0.5700000000000003,-0.33999999999999986,8.858,9.1,8.31,0.7899999999999991,-0.6500000000000004,1426021,1906123,931346,974777,853552
2018-05-27,8.605,8.94,8.18,0.7599999999999998,0.620000000000001,8.842500000000001,8.99,8.58,0.41000000000000014,0.3800000000000008,8.4875,8.74,8.1,0.6400000000000006,0.6400000000000006,8.745,8.95,8.45,0.5,0.5,1254044,1567784,876378,691406,238804
2018-06-03,8.886,9.0,8.72,0.27999999999999936,-0.21999999999999886,8.932,9.0,8.8,0.1999999999999993,-0.09999999999999964,8.706,8.89,8.54,0.3500000000000014,-0.26000000000000156,8.834,8.96,8.69,0.27000000000000135,-0.13000000000000078,1509075,3970507,724676,3245831,3171041
2018-06-10,8.972,9.12,8.72,0.3999999999999986,0.3999999999999986,9.15,9.23,9.11,0.120000000000001,0.019999999999999574,8.736,8.89,8.55,0.33999999999999986,0.08999999999999986,8.972,9.15,8.68,0.47000000000000064,-0.33999999999999986,1533251,2196807,723654,1473153,-397568
2018-06-17,8.786,8.89,8.68,0.21000000000000085,0.21000000000000085,8.918,9.14,8.8,0.33999999999999986,0.21000000000000085,8.682,8.82,8.5,0.3200000000000003,0.1899999999999995,8.85,9.1,8.75,0.34999999999999964,0.34999999999999964,863412,1406136,430837,975299,349826
2018-06-24,9.19,9.8,8.86,0.9400000000000013,0.8900000000000006,9.52,10.27,8.99,1.2799999999999994,1.1899999999999995,9.044,9.63,8.64,0.9900000000000002,0.9900000000000002,9.458,10.18,8.89,1.2899999999999991,1.1999999999999993,1999623,3155997,517978,2638019,1474976
2018-07-01,10.1225,10.21,10.05,0.16000000000000014,0.040000000000000924,10.4125,10.7,10.22,0.47999999999999865,0.47999999999999865,9.932500000000001,10.21,9.74,0.47000000000000064,0.47000000000000064,10.190000000000001,10.66,9.89,0.7699999999999996,0.7699999999999996,941474,1184103,649435,534668,11613
2018-07-08,10.186,10.62,9.81,0.8099999999999987,-0.8099999999999987,10.315999999999999,10.72,10.03,0.6900000000000013,-0.6900000000000013,9.826,10.33,9.58,0.75,-0.75,10.0,10.55,9.59,0.9600000000000009,-0.9600000000000009,1119760,1415177,843515,571662,-571662
2018-07-15,9.298,9.56,9.12,0.4400000000000013,-0.3100000000000005,9.476,9.72,9.25,0.47000000000000064,-0.47000000000000064,9.058,9.25,8.84,0.41000000000000014,-0.27999999999999936,9.19,9.34,9.03,0.3100000000000005,-0.3100000000000005,949808,1274694,728401,546293,-538840
2018-07-22,8.677999999999999,9.01,8.4,0.6099999999999994,-0.5600000000000005,8.776,9.08,8.52,0.5600000000000005,-0.5600000000000005,8.491999999999999,8.79,8.29,0.5,-0.5,8.53,8.8,8.37,0.4300000000000015,-0.41000000000000014,1498115,3947461,580873,3366588,-561616
2018-07-29,8.56,8.76,8.38,0.379999999999999,0.28999999999999915,8.72,9.09,8.53,0.5600000000000005,0.23000000000000043,8.426,8.6,8.34,0.2599999999999998,0.120000000000001,8.6,8.76,8.37,0.39000000000000057,0.3600000000000012,732082,1020403,461571,558832,332517
2018-08-05,8.602,8.76,8.51,0.25,-0.23000000000000043,8.655999999999999,8.77,8.59,0.17999999999999972,-0.15000000000000036,8.456,8.49,8.42,0.07000000000000028,-0.07000000000000028,8.522,8.65,8.45,0.20000000000000107,-0.16999999999999993,478552,678447,332274,346173,-346173
2018-08-12,8.666,8.92,8.5,0.41999999999999993,0.41999999999999993,8.786,8.94,8.6,0.33999999999999986,0.3200000000000003,8.592,8.76,8.46,0.29999999999999893,0.29999999999999893,8.728,8.91,8.52,0.39000000000000057,0.3800000000000008,677168,901590,358193,543397,-207267
2018-08-19,8.98,9.28,8.65,0.629999999999999,0.3699999999999992,9.19,9.4,8.91,0.4900000000000002,0.3899999999999988,8.858,9.12,8.63,0.48999999999999844,0.4399999999999995,9.012,9.24,8.64,0.5999999999999996,0.5299999999999994,612414,847984,446201,401783,-140642
2018-08-26,9.232,9.31,9.14,0.16999999999999993,0.16000000000000014,9.344,9.37,9.31,0.05999999999999872,-0.05999999999999872,9.132,9.17,9.09,0.08000000000000007,0.019999999999999574,9.248,9.31,9.15,0.16000000000000014,-0.05999999999999872,414889,470943,343032,127911,72335
2018-09-02,9.17,9.21,9.13,0.08000000000000007,-0.08000000000000007,9.25,9.32,9.16,0.16000000000000014,-0.16000000000000014,9.0925,9.12,9.03,0.08999999999999986,-0.08999999999999986,9.1325,9.16,9.07,0.08999999999999986,-0.08999999999999986,389781,429158,363033,66125,40116
2018-09-09,9.15,9.29,9.0,0.28999999999999915,0.08000000000000007,9.26,9.44,9.09,0.34999999999999964,0.040000000000000924,9.017999999999999,9.12,8.94,0.17999999999999972,0.13000000000000078,9.134,9.3,8.98,0.3200000000000003,0.1899999999999995,521565,805881,356684,449197,-51842
2018-09-16,8.872,9.2,8.2,1.0,-1.0,9.046000000000001,9.38,8.49,0.8900000000000006,-0.8900000000000006,8.58,9.04,7.89,1.1499999999999995,-0.9600000000000009,8.704,9.16,8.06,1.0999999999999996,-0.9900000000000002,1676661,4942669,363625,4579044,1430105
