Date,NX_Open_average,NX_Open_max,NX_Open_min,NX_Open_volatility,NX_Open_change,NX_High_average,NX_High_max,NX_High_min,NX_High_volatility,NX_High_change,NX_Low_average,NX_Low_max,NX_Low_min,NX_Low_volatility,NX_Low_change,NX_Close_average,NX_Close_max,NX_Close_min,NX_Close_volatility,NX_Close_change,NX_Volume_average,NX_Volume_max,NX_Volume_min,NX_Volume_volatility,NX_Volume_change
2018-03-25,17.5,17.75,17.35,0.3999999999999986,-0.3999999999999986,17.6125,17.75,17.45,0.3000000000000007,-0.3000000000000007,17.0375,17.3,16.75,0.5500000000000007,-0.25,17.25,17.4,16.95,0.4499999999999993,-0.3000000000000007,179867,210764,138943,71821,26268
2018-04-01,17.68,18.2,17.05,1.1499999999999986,1.0500000000000007,18.05,18.25,17.6,0.6499999999999986,0.6499999999999986,17.41,17.8,16.9,0.9000000000000021,0.9000000000000021,17.84,17.95,17.55,0.3999999999999986,0.25,156979,193202,115259,77943,-57996
2018-04-08,17.73,18.05,17.55,0.5,-0.5,17.88,18.05,17.55,0.5,-0.05000000000000071,17.419999999999998,17.75,17.15,0.6000000000000014,-0.3500000000000014,17.68,17.9,17.45,0.4499999999999993,0.04999999999999716,171160,417842,89435,328407,328407
2018-04-15,17.88,18.2,17.45,0.75,-0.5500000000000007,18.009999999999998,18.45,17.55,0.8999999999999986,-0.6999999999999993,17.57,18.15,17.1,1.0499999999999972,-0.6999999999999993,17.76,18.3,17.35,0.9499999999999993,-0.7000000000000028,115807,216240,73281,142959,-38640
2018-04-22,17.33,17.5,17.2,0.3000000000000007,0.05000000000000071,17.49,17.65,17.35,0.29999999999999716,-0.05000000000000071,17.07,17.2,17.0,0.1999999999999993,-0.05000000000000071,17.24,17.45,17.15,0.3000000000000007,-0.05000000000000071,162467,325561,88748,236813,25203
2018-04-29,17.28,17.75,17.0,0.75,0.75,17.61,18.0,17.4,0.6000000000000014,0.6000000000000014,17.16,17.55,16.8,0.75,0.75,17.5,17.8,17.3,0.5,0.40000000000000213,138000,218783,78250,140533,-115947
2018-05-06,17.84,18.2,17.55,0.6499999999999986,-0.3999999999999986,17.99,18.25,17.6,0.6499999999999986,-0.6499999999999986,17.49,17.7,17.25,0.4499999999999993,-0.3999999999999986,17.69,18.15,17.35,0.7999999999999972,-0.7999999999999972,182176,269592,69480,200112,-92435
2018-05-13,17.36,17.95,17.05,0.8999999999999986,0.6999999999999993,17.59,18.0,17.25,0.75,0.6499999999999986,17.19,17.65,16.85,0.7999999999999972,0.6999999999999993,17.41,17.85,17.0,0.8500000000000014,0.8000000000000007,137150,180091,106841,73250,-54304
2018-05-20,17.525,17.8,17.3,0.5,-0.5,17.65,17.85,17.45,0.40000000000000213,-0.20000000000000284,17.225,17.45,17.0,0.4499999999999993,-0.4499999999999993,17.4125,17.6,17.05,0.5500000000000007,-0.5500000000000007,166256,241892,99358,142534,66315
2018-05-27,16.96,17.2,16.85,0.34999999999999787,-0.04999999999999716,17.096,17.2,16.95,0.25,-0.1999999999999993,16.61,16.8,16.25,0.5500000000000007,-0.4499999999999993,16.830000000000002,17.15,16.6,0.5499999999999972,-0.1999999999999993,300529,493837,183016,310821,233791
2018-06-03,19.08,19.8,17.9,1.9000000000000021,1.0,19.81,20.3,19.45,0.8500000000000014,0.0,18.759999999999998,19.55,17.9,1.6500000000000021,1.0,19.49,20.25,18.95,1.3000000000000007,0.15000000000000213,642267,1423418,313454,1109964,-973283
2018-06-10,19.18,19.7,18.75,0.9499999999999993,-0.75,19.37,19.85,19.0,0.8500000000000014,-0.8500000000000014,18.8,19.05,18.6,0.4499999999999993,-0.4499999999999993,19.09,19.75,18.7,1.0500000000000007,-1.0500000000000007,205773,304644,125034,179610,-114277
2018-06-17,18.59,18.9,18.2,0.6999999999999993,-0.1999999999999993,18.76,19.0,18.25,0.75,-0.6000000000000014,18.27,18.65,17.9,0.75,-0.3500000000000014,18.53,18.9,18.05,0.8499999999999979,-0.6499999999999986,223027,433873,95251,338622,24183
2018-06-24,18.04,18.45,17.65,0.8000000000000007,-0.45000000000000284,18.27,18.55,18.05,0.5,-0.40000000000000213,17.78,18.0,17.6,0.3999999999999986,-0.3999999999999986,18.080000000000002,18.5,17.85,0.6499999999999986,-0.3999999999999986,111375,154285,78103,76182,-35444
2018-07-01,18.3625,18.55,18.2,0.3500000000000014,0.3500000000000014,18.5875,18.8,18.3,0.5,0.3999999999999986,18.1125,18.45,17.9,0.5500000000000007,0.10000000000000142,18.387500000000003,18.6,18.1,0.5,0.1999999999999993,92897,135293,35918,99375,99375
2018-07-08,17.81,18.25,17.5,0.75,-0.75,17.91,18.3,17.55,0.75,-0.75,17.55,17.8,17.4,0.40000000000000213,-0.40000000000000213,17.64,17.9,17.5,0.3999999999999986,-0.3999999999999986,127975,221244,58460,162784,-139781
2018-07-15,17.96,18.4,17.5,0.8999999999999986,0.3000000000000007,18.259999999999998,18.75,17.85,0.8999999999999986,-0.04999999999999716,17.73,18.25,17.5,0.75,0.0,17.98,18.45,17.55,0.8999999999999986,-0.3000000000000007,150360,185137,109416,75721,14608
2018-07-22,17.18,17.6,16.85,0.75,-0.5500000000000007,17.419999999999998,17.75,17.2,0.5500000000000007,-0.3500000000000014,16.886,17.23,16.55,0.6799999999999997,-0.23000000000000043,17.13,17.3,16.85,0.4499999999999993,-0.10000000000000142,136723,197718,77561,120157,-98325
2018-07-29,17.04,17.65,16.75,0.8999999999999986,-0.3999999999999986,17.31,17.75,17.0,0.75,-0.75,16.7,17.05,16.45,0.6000000000000014,-0.4499999999999993,17.01,17.7,16.8,0.8999999999999986,-0.8999999999999986,143167,241022,57662,183360,-183360
2018-08-05,16.8,16.95,16.65,0.3000000000000007,-0.20000000000000284,16.9,17.1,16.65,0.45000000000000284,-0.45000000000000284,16.49,16.8,16.0,0.8000000000000007,-0.8000000000000007,16.72,17.0,16.4,0.6000000000000014,-0.6000000000000014,135675,300990,52269,248721,234047
2018-08-12,16.78,17.0,16.5,0.5,0.5,16.990000000000002,17.25,16.75,0.5,0.4499999999999993,16.65,16.85,16.45,0.40000000000000213,0.3000000000000007,16.92,17.1,16.75,0.3500000000000014,0.3000000000000007,80823,105980,45558,60422,46442
2018-08-19,17.17,17.5,16.8,0.6999999999999993,-0.4499999999999993,17.31,17.65,17.0,0.6499999999999986,-0.6499999999999986,16.86,17.1,16.7,0.40000000000000213,-0.40000000000000213,17.07,17.55,16.75,0.8000000000000007,-0.75,100454,165309,60363,104946,70510
2018-08-26,16.5875,16.9,16.2,0.6999999999999993,-0.6999999999999993,16.6625,16.9,16.4,0.5,-0.5,16.2625,16.45,16.1,0.34999999999999787,-0.29999999999999716,16.4375,16.6,16.2,0.40000000000000213,-0.20000000000000284,182990,295395,129690,165705,-165705
2018-09-02,17.22,19.75,16.1,3.6499999999999986,3.3500000000000014,17.8,19.75,16.4,3.3500000000000014,3.3500000000000014,16.9,19.2,16.0,3.1999999999999993,3.099999999999998,17.53,19.45,16.2,3.25,3.150000000000002,502788,1232060,115338,1116722,259269
2018-09-09,19.18,19.3,19.1,0.1999999999999993,0.1999999999999993,19.424,19.55,19.3,0.25,0.10000000000000142,18.81,19.15,18.6,0.5499999999999972,0.5499999999999972,19.25,19.4,19.15,0.25,-0.05000000000000071,209800,264030,173123,90907,-53509
2018-09-16,18.69,19.25,18.4,0.8500000000000014,-0.75,18.88,19.3,18.55,0.75,-0.75,18.356,18.75,18.1,0.6499999999999986,-0.6499999999999986,18.55,18.8,18.4,0.40000000000000213,-0.40000000000000213,211926,399273,136805,262468,-12503
2018-09-23,18.262,18.4,18.0,0.3999999999999986,-0.08999999999999986,18.394,18.45,18.35,0.09999999999999787,-0.0799999999999983,17.946,18.05,17.58,0.4700000000000024,-0.4700000000000024,18.114,18.45,17.62,0.8299999999999983,-0.8299999999999983,167257,250040,102705,147335,-93246
2018-09-30,17.378,17.58,16.93,0.6499999999999986,-0.6499999999999986,17.576,17.99,17.29,0.6999999999999993,-0.629999999999999,17.142,17.45,16.8,0.6499999999999986,-0.6499999999999986,17.342,17.64,16.93,0.7100000000000009,-0.23000000000000043,119958,168928,83810,85118,66571
2018-10-07,16.85,17.22,16.01,1.2099999999999973,-1.2099999999999973,17.126,17.52,16.37,1.1499999999999986,-1.1499999999999986,16.492,17.03,15.98,1.0500000000000007,-1.0500000000000007,16.604,17.05,16.08,0.9700000000000024,-0.7899999999999991,159038,202281,79240,123041,-95842
2018-10-14,16.326,16.43,16.18,0.25,-0.1700000000000017,16.512,16.6,16.43,0.1700000000000017,-0.060000000000002274,15.986,16.19,15.91,0.28000000000000114,0.019999999999999574,16.266,16.5,16.07,0.4299999999999997,-0.4200000000000017,126483,156630,83437,73193,5355
2018-10-21,15.424,15.88,15.07,0.8100000000000005,-0.4400000000000013,15.61,16.06,15.3,0.759999999999998,-0.6199999999999992,15.0,15.56,14.68,0.8800000000000008,-0.8800000000000008,15.172,15.6,14.84,0.7599999999999998,-0.7599999999999998,180135,279629,121058,158571,-74932
2018-10-28,15.236,15.48,14.84,0.6400000000000006,0.6400000000000006,15.456,15.6,15.26,0.33999999999999986,0.33999999999999986,14.966,15.3,14.7,0.6000000000000014,0.6000000000000014,15.264,15.54,14.82,0.7199999999999989,0.28999999999999915,207413,244717,181454,63263,-44904
2018-11-04,15.66,15.8,15.53,0.27000000000000135,0.0600000000000005,15.751999999999999,15.87,15.59,0.27999999999999936,-0.16000000000000014,15.392,15.48,15.28,0.20000000000000107,-0.120000000000001,15.636000000000001,15.83,15.47,0.35999999999999943,-0.16000000000000014,177381,239397,93527,145870,-17230
2018-11-11,15.576,15.66,15.46,0.1999999999999993,-0.009999999999999787,15.751999999999999,15.79,15.7,0.08999999999999986,-0.009999999999999787,15.414,15.46,15.38,0.08000000000000007,0.0,15.58,15.74,15.49,0.25,-0.019999999999999574,184284,307414,128279,179135,41148
2018-11-18,15.48,15.68,15.31,0.3699999999999992,0.33000000000000007,15.7425,15.98,15.6,0.3800000000000008,0.120000000000001,15.28,15.46,15.2,0.26000000000000156,0.0600000000000005,15.4625,15.75,15.23,0.5199999999999996,0.08000000000000007,164658,247997,91517,156480,70870
2018-11-25,15.501999999999999,15.86,15.26,0.5999999999999996,0.5999999999999996,15.8,16.01,15.44,0.5700000000000021,0.47000000000000064,15.26,15.47,15.0,0.47000000000000064,0.16999999999999993,15.582,15.79,15.21,0.5799999999999983,0.48999999999999844,189932,270561,134714,135847,58038
2018-12-02,14.4025,15.51,13.49,2.0199999999999996,-1.3100000000000005,14.754999999999999,15.51,14.3,1.209999999999999,-1.209999999999999,13.75,14.11,13.38,0.7299999999999986,0.3100000000000005,14.0425,14.33,13.63,0.6999999999999993,0.4299999999999997,272759,387676,173269,214407,-214407
2018-12-09,13.072000000000001,13.6,12.21,1.3899999999999988,1.1899999999999995,13.798,14.26,12.65,1.6099999999999994,1.4100000000000001,12.706,13.6,10.7,2.9000000000000004,2.700000000000001,13.386,13.77,12.35,1.42,1.42,678677,1278419,298764,979655,-787666
2018-12-16,13.43,13.92,13.05,0.8699999999999992,-0.8699999999999992,13.632,14.08,13.25,0.8300000000000001,-0.8300000000000001,13.146,13.61,12.85,0.7599999999999998,-0.7599999999999998,13.236,13.72,12.85,0.870000000000001,-0.870000000000001,399380,1046064,95422,950642,-257382
2018-12-23,13.2975,13.62,12.98,0.6399999999999988,0.5999999999999996,13.5225,13.99,13.25,0.7400000000000002,0.33000000000000007,13.087499999999999,13.45,12.69,0.7599999999999998,0.6600000000000001,13.3925,13.59,13.22,0.3699999999999992,0.35999999999999943,200410,259115,165883,93232,-41223
2018-12-30,13.965,14.56,13.33,1.2300000000000004,1.2300000000000004,14.59,15.13,14.11,1.0200000000000014,1.0200000000000014,13.9,14.43,13.31,1.1199999999999992,1.1199999999999992,14.395,15.0,13.97,1.0299999999999994,1.0199999999999996,287736,380805,154638,226167,-189368
2019-01-06,15.394,15.64,15.17,0.47000000000000064,0.47000000000000064,15.646,15.84,15.31,0.5299999999999994,0.5299999999999994,15.256,15.48,14.91,0.5700000000000003,0.5700000000000003,15.554,15.8,15.31,0.4900000000000002,0.17999999999999972,153551,184218,122011,62207,-55240
2019-01-13,15.2575,15.48,14.99,0.4900000000000002,-0.15000000000000036,15.475000000000001,15.71,15.32,0.39000000000000057,-0.22000000000000064,15.08,15.2,14.99,0.20999999999999908,0.08000000000000007,15.2025,15.26,15.11,0.15000000000000036,-0.019999999999999574,113816,145953,91095,54858,9521
2019-01-20,14.94,15.08,14.82,0.2599999999999998,-0.2599999999999998,15.126,15.31,14.95,0.3600000000000012,-0.3200000000000003,14.812,14.95,14.7,0.25,-0.15000000000000036,14.898,14.99,14.79,0.20000000000000107,-0.120000000000001,100255,136650,60262,76388,-20695
2019-01-27,15.202,15.6,14.76,0.8399999999999999,0.7100000000000009,15.562,16.0,15.16,0.8399999999999999,0.5600000000000005,15.026,15.38,14.69,0.6900000000000013,0.6400000000000006,15.406,15.72,15.07,0.6500000000000004,0.6000000000000014,144439,183217,116465,66752,-27191
2019-02-03,16.154,16.49,15.68,0.8099999999999987,0.6400000000000006,16.5,16.93,15.93,1.0,0.5,16.008,16.27,15.52,0.75,0.6600000000000001,16.330000000000002,16.6,15.91,0.6900000000000013,0.4499999999999993,222717,460402,113745,346657,38284
2019-02-10,16.7575,16.93,16.47,0.46000000000000085,0.4200000000000017,17.045,17.1,17.0,0.10000000000000142,-0.030000000000001137,16.71,16.82,16.47,0.3500000000000014,0.3500000000000014,16.9225,16.96,16.9,0.060000000000002274,-0.05000000000000071,155068,177156,113221,63935,-10915
2019-02-17,17.308,17.71,16.86,0.8500000000000014,0.8500000000000014,17.654,17.87,17.24,0.6300000000000026,0.6300000000000026,17.252,17.59,16.85,0.7399999999999984,0.6799999999999997,17.456,17.68,17.0,0.6799999999999997,0.6099999999999994,270805,509753,168333,341420,-15951
2019-02-24,17.398,17.59,17.3,0.28999999999999915,-0.28999999999999915,17.468,17.62,17.38,0.240000000000002,-0.1999999999999993,17.11,17.21,16.95,0.26000000000000156,-0.07000000000000028,17.272,17.34,17.19,0.14999999999999858,-0.14000000000000057,202027,248579,142435,106144,22752
2019-03-03,16.124,17.62,14.76,2.860000000000001,-2.4399999999999995,16.496,18.45,14.83,3.619999999999999,-1.6199999999999992,15.434,16.97,14.54,2.4299999999999997,-2.2799999999999994,15.674,17.03,14.69,2.3400000000000016,-1.4400000000000013,473801,762566,243580,518986,196562
2019-03-10,15.516,15.78,15.39,0.3899999999999988,0.17999999999999972,15.874,16.38,15.48,0.8999999999999986,0.16999999999999993,15.398,15.78,15.22,0.5599999999999987,0.3999999999999986,15.52,15.91,15.25,0.6600000000000001,0.5099999999999998,465597,1134319,267433,866886,-60141
2019-03-17,15.654,15.98,15.09,0.8900000000000006,-0.8900000000000006,15.936,16.2,15.46,0.7399999999999984,-0.5999999999999979,15.459999999999999,15.78,15.02,0.7599999999999998,-0.75,15.622,15.9,15.11,0.7900000000000009,-0.33999999999999986,245160,295871,209610,86261,-17358
2019-03-24,15.826,16.08,15.56,0.5199999999999978,0.5199999999999978,16.008,16.25,15.81,0.4399999999999995,0.4399999999999995,15.7,16.03,15.43,0.6000000000000014,0.6000000000000014,15.862,16.08,15.67,0.40999999999999837,0.40999999999999837,192541,273852,143717,130135,94809
2019-03-31,16.178,16.35,16.07,0.28000000000000114,0.26000000000000156,16.328,16.5,16.09,0.41000000000000014,0.41000000000000014,16.086,16.27,15.92,0.34999999999999964,0.34999999999999964,16.256,16.47,16.0,0.46999999999999886,0.4499999999999993,147893,208159,89405,118754,-23666
2019-04-07,16.566,16.76,16.33,0.43000000000000327,0.43000000000000327,16.646,16.78,16.42,0.35999999999999943,0.35999999999999943,16.36,16.48,16.19,0.28999999999999915,0.28999999999999915,16.566,16.69,16.31,0.38000000000000256,0.2900000000000027,164503,326256,100707,225549,-225549
2019-04-14,16.612499999999997,16.72,16.54,0.17999999999999972,-0.07000000000000028,16.685,16.77,16.56,0.21000000000000085,-0.11000000000000298,16.375,16.51,16.11,0.40000000000000213,-0.28999999999999915,16.5575,16.67,16.25,0.4200000000000017,-0.41000000000000014,112371,129586,83381,46205,-2483
2019-04-21,16.526,16.64,16.25,0.39000000000000057,0.35999999999999943,16.726,16.85,16.58,0.2700000000000031,0.20000000000000284,16.398,16.57,16.15,0.4200000000000017,0.4200000000000017,16.664,16.79,16.58,0.21000000000000085,0.15000000000000213,117525,158906,85600,73306,-46431
2019-04-28,16.776,16.98,16.66,0.3200000000000003,0.26000000000000156,17.036,17.3,16.74,0.5600000000000023,0.5600000000000023,16.676,16.94,16.47,0.4700000000000024,0.4700000000000024,16.922,17.25,16.69,0.5599999999999987,0.5300000000000011,142371,305664,74232,231432,16249
2019-05-05,16.582,17.02,16.16,0.8599999999999994,-0.4499999999999993,16.89,17.14,16.6,0.5399999999999991,-0.25,16.39,16.59,16.16,0.4299999999999997,-0.030000000000001137,16.652,16.92,16.34,0.5800000000000018,0.03999999999999915,126322,172750,96053,76697,41736
2019-05-12,16.418,16.78,15.9,0.8800000000000008,-0.8800000000000008,16.512,16.78,16.05,0.7300000000000004,-0.7300000000000004,16.182000000000002,16.52,15.82,0.6999999999999993,-0.5500000000000007,16.332,16.62,15.99,0.6300000000000008,-0.46999999999999886,89290,105815,63268,42547,-27402
2019-05-19,16.1675,16.29,16.1,0.18999999999999773,0.129999999999999,16.2825,16.34,16.2,0.14000000000000057,0.08999999999999986,16.02,16.1,15.97,0.13000000000000078,0.11000000000000121,16.235,16.28,16.17,0.10999999999999943,0.010000000000001563,95241,127329,49268,78061,-41348
2019-05-26,15.832,16.27,15.48,0.7899999999999991,-0.7899999999999991,16.006,16.3,15.66,0.6400000000000006,-0.33000000000000007,15.648,16.05,15.36,0.6900000000000013,-0.5700000000000003,15.824,16.1,15.51,0.5900000000000016,-0.22000000000000064,133902,152159,117826,34333,-14023
2019-06-02,16.834,17.48,16.02,1.4600000000000009,0.740000000000002,17.154,17.9,16.53,1.3699999999999974,0.6400000000000006,16.486,16.73,16.02,0.7100000000000009,0.6999999999999993,16.778,16.99,16.53,0.4599999999999973,0.23999999999999844,224724,389571,146320,243251,72579
2019-06-09,17.454,18.09,16.99,1.1000000000000014,1.1000000000000014,17.788,18.39,17.18,1.2100000000000009,0.8999999999999986,17.188,17.95,16.83,1.120000000000001,0.3200000000000003,17.478,17.98,17.06,0.9200000000000017,0.28000000000000114,303519,566080,196815,369265,88525
2019-06-16,17.634,17.75,17.56,0.19000000000000128,-0.05999999999999872,17.86,17.99,17.74,0.25,0.23999999999999844,17.438,17.59,17.22,0.370000000000001,0.21999999999999886,17.64,17.89,17.47,0.4200000000000017,0.17999999999999972,227162,524965,136718,388247,35283
2019-06-23,18.274,19.0,17.74,1.2600000000000016,1.2600000000000016,18.558,19.23,17.99,1.240000000000002,1.240000000000002,18.132,18.66,17.58,1.0800000000000018,1.0800000000000018,18.484,18.98,17.93,1.0500000000000007,1.0500000000000007,372085,528320,153628,374692,241166
2019-06-30,18.6725,19.0,18.5,0.5,-0.5,18.7175,19.0,18.5,0.5,-0.5,18.3075,18.47,18.12,0.34999999999999787,-0.17999999999999972,18.55,18.64,18.37,0.2699999999999996,-0.23999999999999844,148377,304188,66895,237293,-171689
2019-07-07,18.368,18.56,18.05,0.509999999999998,0.240000000000002,18.586,18.71,18.36,0.3500000000000014,0.25,18.108,18.21,17.98,0.23000000000000043,0.08000000000000185,18.355999999999998,18.57,18.06,0.5100000000000016,0.029999999999997584,142606,186007,112667,73340,-23528
2019-07-14,18.186,18.45,17.85,0.5999999999999979,-0.46999999999999886,18.302,18.64,17.89,0.75,-0.75,17.919999999999998,18.29,17.62,0.6699999999999982,-0.6699999999999982,18.076,18.51,17.78,0.7300000000000004,-0.7300000000000004,169058,286743,118598,168145,-123317
2019-07-21,18.196,18.5,17.79,0.7100000000000009,0.5599999999999987,18.426000000000002,18.62,18.02,0.6000000000000014,0.5300000000000011,17.994,18.26,17.73,0.5300000000000011,0.259999999999998,18.232,18.44,17.92,0.5199999999999996,0.2099999999999973,89024,117308,70270,47038,17349
2019-07-28,18.28,18.65,17.86,0.7899999999999991,-0.08999999999999986,18.61,18.98,18.09,0.8900000000000006,-0.5899999999999999,18.125999999999998,18.55,17.74,0.8100000000000023,-0.14000000000000057,18.396,18.62,17.99,0.6300000000000026,-0.610000000000003,155990,247476,85289,162187,-14979
2019-08-04,17.844,18.03,17.6,0.4299999999999997,-0.41999999999999815,18.004,18.24,17.69,0.5499999999999972,-0.5499999999999972,17.594,17.88,17.33,0.5500000000000007,-0.28999999999999915,17.83,18.01,17.59,0.4200000000000017,-0.4200000000000017,192640,308064,70583,237481,-2494
2019-08-11,17.276,17.52,16.96,0.5599999999999987,0.019999999999999574,17.456,17.89,17.17,0.7199999999999989,-0.28999999999999915,17.05,17.44,16.83,0.610000000000003,-0.3500000000000014,17.22,17.56,16.94,0.6199999999999974,-0.2799999999999976,98376,117272,89834,27438,-3741
2019-08-18,17.067999999999998,17.27,16.61,0.6600000000000001,-0.6099999999999994,17.16,17.33,16.89,0.4399999999999977,-0.3999999999999986,16.774,17.1,16.37,0.7300000000000004,-0.4299999999999997,16.918,17.25,16.45,0.8000000000000007,-0.33999999999999986,116539,163899,74117,89782,-19693
2019-08-25,16.78,17.15,16.35,0.7999999999999972,0.34999999999999787,16.9975,17.24,16.73,0.509999999999998,0.3099999999999987,16.6125,17.01,16.29,0.7200000000000024,0.6500000000000021,16.822499999999998,17.22,16.4,0.8200000000000003,0.8200000000000003,104631,116892,85302,31590,-3977
2019-09-01,17.446,18.29,16.87,1.4199999999999982,1.0100000000000016,17.774,19.21,17.1,2.1099999999999994,1.1199999999999974,17.142,17.82,16.61,1.2100000000000009,1.1999999999999993,17.336,18.0,16.77,1.2300000000000004,1.1400000000000006,338669,647495,140900,506595,213335
2019-09-08,18.61,19.38,17.89,1.4899999999999984,1.25,18.976,19.44,18.31,1.1300000000000026,1.0899999999999999,18.28,18.86,17.65,1.2100000000000009,1.1700000000000017,18.727999999999998,19.21,17.99,1.2200000000000024,1.0700000000000003,374895,523059,280758,242301,-241342
2019-09-15,18.8,19.23,18.45,0.7800000000000011,-0.7800000000000011,18.958,19.31,18.61,0.6999999999999993,-0.6999999999999993,18.526,18.9,18.23,0.6699999999999982,-0.6499999999999986,18.626,19.0,18.3,0.6999999999999993,-0.6999999999999993,259328,486102,128547,357555,-39002
2019-09-22,18.256,18.42,18.04,0.38000000000000256,-0.25,18.428,18.64,18.25,0.39000000000000057,-0.19000000000000128,18.056,18.16,17.93,0.23000000000000043,-0.17999999999999972,18.202,18.42,18.07,0.3500000000000014,-0.10000000000000142,145802,191017,100612,90405,-41839
2019-09-29,18.03,18.17,17.81,0.360000000000003,-0.010000000000001563,18.354,18.56,18.11,0.4499999999999993,0.0,17.874,18.09,17.49,0.6000000000000014,-0.019999999999999574,18.156000000000002,18.43,17.92,0.509999999999998,0.259999999999998,311997,572069,157867,414202,262475
2019-10-06,18.724,18.96,18.28,0.6799999999999997,0.3099999999999987,19.112,19.39,18.83,0.5600000000000023,-0.030000000000001137,18.532,18.76,18.28,0.4800000000000004,0.03999999999999915,18.766,18.83,18.71,0.11999999999999744,0.0799999999999983,284375,458047,167363,290684,-290684
2019-10-13,18.849999999999998,19.08,18.73,0.34999999999999787,0.25,19.058,19.26,18.89,0.370000000000001,0.370000000000001,18.733999999999998,18.83,18.66,0.16999999999999815,0.16999999999999815,18.802,18.85,18.75,0.10000000000000142,0.10000000000000142,154019,209566,88749,120817,-76316
2019-10-20,18.746,18.86,18.58,0.28000000000000114,-0.05999999999999872,18.964,19.16,18.86,0.3000000000000007,0.26000000000000156,18.604,18.8,18.54,0.26000000000000156,0.26000000000000156,18.774,18.99,18.59,0.3999999999999986,0.23999999999999844,139164,194354,98863,95491,35640
2019-10-27,19.226,19.46,18.87,0.5899999999999999,0.35999999999999943,19.448,19.55,19.3,0.25,-0.1700000000000017,19.022,19.08,18.87,0.2099999999999973,0.18999999999999773,19.286,19.44,19.11,0.33000000000000185,-0.14000000000000057,225223,383896,114023,269873,-225157
2019-11-03,19.258,19.39,19.09,0.3000000000000007,-0.3000000000000007,19.37,19.52,19.24,0.28000000000000114,-0.28000000000000114,19.11,19.18,19.05,0.129999999999999,-0.08999999999999986,19.244,19.37,19.14,0.23000000000000043,-0.16000000000000014,127286,184854,63948,120906,-52903
