Date,AMRC_Open_average,AMRC_Open_max,AMRC_Open_min,AMRC_Open_volatility,AMRC_Open_change,AMRC_High_average,AMRC_High_max,AMRC_High_min,AMRC_High_volatility,AMRC_High_change,AMRC_Low_average,AMRC_Low_max,AMRC_Low_min,AMRC_Low_volatility,AMRC_Low_change,AMRC_Close_average,AMRC_Close_max,AMRC_Close_min,AMRC_Close_volatility,AMRC_Close_change,AMRC_Volume_average,AMRC_Volume_max,AMRC_Volume_min,AMRC_Volume_volatility,AMRC_Volume_change
2018-06-03,12.18,12.5,12.05,0.4499999999999993,0.0,12.35,12.65,12.1,0.5500000000000007,-0.05000000000000071,11.922,12.25,11.65,0.5999999999999996,-0.25,12.11,12.45,11.75,0.6999999999999993,-0.3000000000000007,102179,140059,71967,68092,29990
2018-06-10,11.77,11.85,11.7,0.15000000000000036,0.0,11.954,12.05,11.9,0.15000000000000036,0.02999999999999936,11.588,11.65,11.54,0.11000000000000121,-0.0600000000000005,11.83,11.95,11.7,0.25,0.09999999999999964,104089,172601,68908,103693,89019
2018-06-17,12.17,12.45,11.95,0.5,0.10000000000000142,12.37,12.6,12.15,0.4499999999999993,0.09999999999999964,12.02,12.3,11.9,0.40000000000000036,0.049999999999998934,12.22,12.4,12.05,0.34999999999999964,0.09999999999999964,126937,237138,91563,145575,136153
2018-06-24,11.91,12.1,11.8,0.29999999999999893,-0.1999999999999993,12.08,12.25,11.95,0.3000000000000007,-0.05000000000000071,11.73,11.9,11.6,0.3000000000000007,0.20000000000000107,11.86,12.0,11.75,0.25,0.1999999999999993,159658,213714,70017,143697,29128
2018-07-01,12.45,13.05,11.95,1.1000000000000014,1.1000000000000014,13.0,13.95,12.4,1.549999999999999,1.549999999999999,12.365,13.02,11.84,1.1799999999999997,1.1799999999999997,12.8,13.45,12.35,1.0999999999999996,1.0999999999999996,146841,251815,52187,199628,164910
2018-07-08,13.28,13.7,13.0,0.6999999999999993,-0.4499999999999993,13.382,13.75,13.25,0.5,-0.39000000000000057,12.926,13.13,12.75,0.3800000000000008,0.23000000000000043,13.17,13.25,13.05,0.1999999999999993,0.0,107587,171135,58535,112600,-112600
2018-07-15,12.95,13.2,12.8,0.3999999999999986,-0.3999999999999986,13.04,13.2,12.95,0.25,-0.25,12.748,13.0,12.59,0.41000000000000014,-0.34999999999999964,12.89,13.05,12.75,0.3000000000000007,-0.3000000000000007,94233,171549,58496,113053,98790
2018-07-22,12.82,13.0,12.7,0.3000000000000007,0.25,12.996,13.15,12.88,0.2699999999999996,0.20000000000000107,12.666,12.85,12.43,0.41999999999999993,0.1999999999999993,12.84,12.95,12.75,0.1999999999999993,0.15000000000000036,72688,124175,40676,83499,19582
2018-07-29,13.13,13.4,12.8,0.5999999999999996,0.3500000000000014,13.412,13.85,12.96,0.8899999999999988,0.8899999999999988,12.99,13.3,12.75,0.5500000000000007,0.5500000000000007,13.280000000000001,13.65,12.8,0.8499999999999996,0.8499999999999996,103832,198420,39294,159126,79867
2018-08-05,14.27,14.6,13.7,0.9000000000000004,0.45000000000000107,14.786,15.35,14.45,0.9000000000000004,-0.05000000000000071,13.956,14.25,13.7,0.5500000000000007,0.20000000000000107,14.3,14.45,14.15,0.29999999999999893,-0.1999999999999993,204275,346486,98502,247984,-98198
2018-08-12,14.5,14.8,14.2,0.6000000000000014,0.6000000000000014,14.84,15.1,14.5,0.5999999999999996,0.4499999999999993,14.368,14.78,14.0,0.7799999999999994,0.7799999999999994,14.62,14.85,14.4,0.4499999999999993,0.4499999999999993,171052,311125,80058,231067,-73728
2018-08-19,14.62,14.85,14.45,0.40000000000000036,-0.40000000000000036,14.786,14.9,14.53,0.370000000000001,0.0,14.378,14.6,14.15,0.4499999999999993,0.03999999999999915,14.57,14.75,14.4,0.34999999999999964,0.09999999999999964,107032,168022,47763,120259,-21510
2018-08-26,14.53,14.8,14.45,0.3500000000000014,-0.3500000000000014,14.608,14.81,14.5,0.3100000000000005,-0.3100000000000005,14.33,14.4,14.2,0.20000000000000107,-0.20000000000000107,14.43,14.45,14.35,0.09999999999999964,-0.09999999999999964,63335,106649,45951,60698,1899
2018-09-02,14.1125,14.3,13.75,0.5500000000000007,-0.4499999999999993,14.18,14.35,13.77,0.5800000000000001,-0.5800000000000001,13.7,13.85,13.5,0.34999999999999964,-0.25,13.9875,14.3,13.7,0.6000000000000014,-0.6000000000000014,90347,114738,61895,52843,-1141
2018-09-09,13.68,13.75,13.6,0.15000000000000036,-0.15000000000000036,13.81,13.9,13.65,0.25,-0.1999999999999993,13.404,13.65,12.9,0.75,-0.75,13.59,13.7,13.3,0.3999999999999986,-0.3999999999999986,73053,144362,45263,99099,98097
2018-09-16,13.43,13.55,13.3,0.25,0.1999999999999993,13.622,13.73,13.53,0.20000000000000107,0.09999999999999964,13.15,13.3,12.95,0.3500000000000014,0.3000000000000007,13.44,13.6,13.35,0.25,-0.049999999999998934,122333,163273,83010,80263,13461
2018-09-23,13.5,13.7,13.35,0.34999999999999964,0.0,13.68,13.8,13.5,0.3000000000000007,-0.10000000000000142,13.388,13.55,13.3,0.25,-0.05000000000000071,13.56,13.7,13.4,0.29999999999999893,-0.049999999999998934,113028,242550,51087,191463,133949
2018-09-30,13.416,13.79,12.64,1.1499999999999986,-1.0099999999999998,13.546,13.98,12.86,1.120000000000001,-0.9700000000000006,13.188,13.64,12.46,1.1799999999999997,-0.9700000000000006,13.372,13.88,12.76,1.120000000000001,-0.9800000000000004,210371,581019,71193,509826,17086
2018-10-07,12.464,12.7,12.19,0.5099999999999998,-0.379999999999999,12.624,12.76,12.41,0.34999999999999964,-0.34999999999999964,12.172,12.53,11.73,0.7999999999999989,-0.620000000000001,12.364,12.65,12.07,0.5800000000000001,-0.5299999999999994,155116,210998,99667,111331,8459
2018-10-14,12.376,12.58,12.07,0.5099999999999998,0.5,12.568,12.73,12.18,0.5500000000000007,0.5500000000000007,12.222,12.37,11.95,0.41999999999999993,0.41999999999999993,12.466000000000001,12.63,12.15,0.4800000000000004,0.33000000000000007,92211,119106,65144,53962,27249
2018-10-21,12.498,12.56,12.41,0.15000000000000036,-0.08000000000000007,12.708,12.81,12.6,0.21000000000000085,0.02000000000000135,12.352,12.48,12.19,0.2900000000000009,-0.07000000000000028,12.552,12.72,12.35,0.370000000000001,-0.11000000000000121,100233,142152,79245,62907,-17640
2018-10-28,14.42,15.8,12.77,3.030000000000001,3.030000000000001,15.315999999999999,16.59,13.03,3.5600000000000005,3.209999999999999,14.222,15.57,12.61,2.960000000000001,2.960000000000001,15.03,16.37,12.78,3.5900000000000016,2.8900000000000006,334114,559599,108980,450619,90447
2018-11-04,15.388,15.6,15.24,0.35999999999999943,-0.35999999999999943,15.532,15.75,15.31,0.4399999999999995,-0.4399999999999995,15.052,15.29,14.74,0.5499999999999989,-0.5499999999999989,15.276,15.5,14.93,0.5700000000000003,-0.47000000000000064,146270,250142,72987,177155,-73905
2018-11-11,14.602,14.88,14.37,0.5100000000000016,-0.14000000000000057,14.754,14.88,14.5,0.3800000000000008,-0.030000000000001137,14.276,14.47,14.14,0.33000000000000007,0.14000000000000057,14.552,14.83,14.3,0.5299999999999994,0.47000000000000064,103110,142287,63827,78460,64058
2018-11-18,14.2075,14.8,13.76,1.040000000000001,-0.8000000000000007,14.38,14.84,14.13,0.7099999999999991,-0.5999999999999996,13.935,14.34,13.65,0.6899999999999995,-0.33999999999999986,14.04,14.37,13.68,0.6899999999999995,-0.2599999999999998,92824,151341,35115,116226,-116226
2018-11-25,15.02,15.81,14.15,1.6600000000000001,1.6600000000000001,15.498,16.06,14.67,1.3899999999999988,1.3899999999999988,14.966000000000001,15.68,14.15,1.5299999999999994,1.5299999999999994,15.322000000000001,15.81,14.6,1.2100000000000009,1.120000000000001,142453,235726,84108,151618,72613
2018-12-02,15.31,15.77,14.82,0.9499999999999993,-0.5199999999999996,15.46,15.77,15.24,0.5299999999999994,-0.4599999999999991,14.8225,15.18,14.54,0.6400000000000006,-0.6400000000000006,15.067499999999999,15.41,14.68,0.7300000000000004,-0.7300000000000004,108163,135848,82409,53439,-25866
2018-12-09,15.006,15.47,14.61,0.8600000000000012,0.41000000000000014,15.212,15.49,14.86,0.6300000000000008,0.47999999999999865,14.783999999999999,15.12,14.45,0.6699999999999999,0.5600000000000005,15.076,15.43,14.72,0.7099999999999991,0.5299999999999994,87910,152511,41089,111422,19944
2018-12-16,14.744,15.22,14.27,0.9500000000000011,-0.9500000000000011,14.886,15.26,14.41,0.8499999999999996,-0.8100000000000005,14.258000000000001,14.63,13.59,1.040000000000001,-1.040000000000001,14.382,14.71,13.68,1.0300000000000011,-1.0300000000000011,148187,251350,79727,171623,171623
2018-12-23,13.77,14.12,13.4,0.7199999999999989,0.5599999999999987,14.065,14.2,13.78,0.41999999999999993,0.40000000000000036,13.467500000000001,13.74,13.3,0.4399999999999995,0.4399999999999995,13.925,14.2,13.37,0.8300000000000001,0.6900000000000013,96312,116939,75376,41563,-13847
2018-12-30,13.985,14.18,13.87,0.3100000000000005,-0.27999999999999936,14.23,14.56,14.05,0.5099999999999998,0.33000000000000007,13.7525,13.85,13.57,0.27999999999999936,0.0,14.08,14.54,13.61,0.9299999999999997,0.4399999999999995,110114,178156,72281,105875,71548
2019-01-06,14.98,15.17,14.58,0.5899999999999999,0.41999999999999993,15.196,15.35,15.0,0.34999999999999964,0.34999999999999964,14.842,15.0,14.58,0.41999999999999993,0.41999999999999993,15.086,15.25,14.95,0.3000000000000007,0.3000000000000007,91759,105417,83097,22320,16535
2019-01-13,15.076,15.17,14.91,0.2599999999999998,-0.07000000000000028,15.242,15.35,15.06,0.28999999999999915,-0.0600000000000005,14.858,14.92,14.76,0.16000000000000014,0.02999999999999936,15.038,15.22,14.9,0.3200000000000003,0.27000000000000135,127723,254447,61598,192849,168943
2019-01-20,14.7975,15.18,14.48,0.6999999999999993,-0.3200000000000003,15.02,15.24,14.75,0.4900000000000002,-0.07000000000000028,14.51,14.69,14.31,0.379999999999999,0.379999999999999,14.627500000000001,14.74,14.41,0.33000000000000007,0.3000000000000007,69471,131862,36299,95563,-95563
2019-01-27,14.78,15.0,14.53,0.47000000000000064,0.3000000000000007,15.034,15.24,14.8,0.4399999999999995,0.3100000000000005,14.693999999999999,14.86,14.53,0.33000000000000007,0.2599999999999998,14.818,15.06,14.63,0.4299999999999997,0.4299999999999997,69118,106732,45828,60904,37063
2019-02-03,15.016,15.39,14.64,0.75,-0.3899999999999988,15.14,15.5,14.82,0.6799999999999997,-0.4800000000000004,14.78,15.06,14.41,0.6500000000000004,-0.34999999999999964,14.986,15.24,14.75,0.4900000000000002,-0.4299999999999997,73883,97707,46162,51545,-2388
2019-02-10,14.922,14.97,14.83,0.14000000000000057,-0.009999999999999787,15.042,15.24,14.96,0.27999999999999936,0.22000000000000064,14.804,14.9,14.66,0.2400000000000002,0.2400000000000002,14.952,15.23,14.83,0.40000000000000036,0.3600000000000012,70730,115374,48613,66761,54775
2019-02-17,15.8,16.55,15.21,1.3399999999999999,1.3399999999999999,16.2975,17.0,15.24,1.7599999999999998,1.7599999999999998,15.7325,16.55,15.01,1.540000000000001,1.540000000000001,16.19,16.76,15.21,1.5500000000000007,1.5500000000000007,253602,456510,88050,368460,181427
2019-02-24,16.57,16.98,16.35,0.629999999999999,-0.4400000000000013,16.62,17.0,16.45,0.5500000000000007,-0.46000000000000085,16.314,16.5,16.2,0.3000000000000007,-0.3000000000000007,16.46,16.55,16.34,0.21000000000000085,0.03999999999999915,62724,85611,41729,43882,-22498
2019-03-03,17.508,17.95,16.95,1.0,0.4400000000000013,17.766,18.05,17.29,0.7600000000000016,0.25,16.846,17.57,16.15,1.4200000000000017,-0.5700000000000003,17.344,17.95,16.23,1.7199999999999989,-1.0399999999999991,253280,301567,147837,153730,69462
2019-03-10,16.316,16.4,16.23,0.16999999999999815,0.09999999999999787,16.584,17.24,16.33,0.9100000000000001,0.8299999999999983,16.072,16.33,15.61,0.7199999999999989,0.7199999999999989,16.419999999999998,17.24,16.15,1.0899999999999999,1.0899999999999999,222530,438227,74198,364029,-103245
2019-03-17,17.192,17.41,16.95,0.46000000000000085,-0.3200000000000003,17.400000000000002,17.55,17.12,0.4299999999999997,-0.41000000000000014,16.951999999999998,17.22,16.52,0.6999999999999993,-0.5199999999999996,17.134,17.3,16.71,0.5899999999999999,-0.5899999999999999,138838,186182,108034,78148,-36409
2019-03-24,16.312,16.49,16.13,0.35999999999999943,-0.11999999999999744,16.36,16.51,16.19,0.3200000000000003,-0.11999999999999744,15.902,16.13,15.7,0.4299999999999997,0.3000000000000007,16.202,16.32,16.11,0.21000000000000085,-0.14000000000000057,129913,191042,56620,134422,-20874
2019-03-31,16.314,16.41,16.23,0.17999999999999972,0.08999999999999986,16.438,16.53,16.31,0.22000000000000242,0.120000000000001,16.166,16.26,16.07,0.19000000000000128,0.120000000000001,16.312,16.45,16.24,0.21000000000000085,0.21000000000000085,108586,144842,68518,76324,-53694
2019-04-07,16.41,16.5,16.33,0.1700000000000017,0.1700000000000017,16.534000000000002,16.6,16.5,0.10000000000000142,0.08999999999999986,16.282,16.38,16.15,0.23000000000000043,0.23000000000000043,16.436,16.49,16.3,0.18999999999999773,0.05999999999999872,94774,159078,54617,104461,66902
2019-04-14,16.3,16.5,16.08,0.4200000000000017,-0.4200000000000017,16.3975,16.53,16.34,0.19000000000000128,-0.17999999999999972,16.11,16.26,16.03,0.23000000000000043,-0.19000000000000128,16.2675,16.34,16.1,0.23999999999999844,-0.010000000000001563,99137,138263,50546,87717,-87717
2019-04-21,16.29,16.35,16.25,0.10000000000000142,0.10000000000000142,16.442,16.54,16.34,0.1999999999999993,0.05000000000000071,16.208,16.29,16.11,0.17999999999999972,0.07000000000000028,16.316,16.34,16.29,0.05000000000000071,0.010000000000001563,83848,174678,44197,130481,90474
2019-04-28,15.656,16.45,15.07,1.379999999999999,-1.0899999999999999,15.764,16.7,15.17,1.5299999999999994,-1.3699999999999992,15.124,16.26,14.48,1.7800000000000011,-1.2600000000000016,15.428,16.64,15.06,1.58,-1.42,273782,553941,94084,459857,49023
2019-05-05,15.116,15.36,14.96,0.3999999999999986,0.3999999999999986,15.398,15.49,15.3,0.1899999999999995,0.13000000000000078,15.07,15.28,14.96,0.3199999999999985,0.3199999999999985,15.274000000000001,15.43,15.13,0.29999999999999893,0.29999999999999893,132483,176941,99778,77163,-77163
2019-05-12,15.290000000000001,15.63,15.15,0.4800000000000004,0.4800000000000004,15.514,16.08,15.22,0.8599999999999977,0.8599999999999977,15.238,15.63,15.06,0.5700000000000003,0.5700000000000003,15.404,15.78,15.12,0.6600000000000001,0.6600000000000001,108453,130129,95597,34532,9044
2019-05-19,15.626,15.81,15.36,0.45000000000000107,-0.120000000000001,15.72,16.05,15.43,0.620000000000001,-0.16999999999999993,15.394,15.75,15.09,0.6600000000000001,-0.41000000000000014,15.506,15.85,15.12,0.7300000000000004,-0.5500000000000007,101534,144105,78230,65875,41432
2019-05-26,15.057500000000001,15.16,14.96,0.1999999999999993,-0.1999999999999993,15.235,15.52,14.97,0.5499999999999989,-0.5499999999999989,14.885,15.14,14.49,0.6500000000000004,-0.6500000000000004,14.959999999999999,15.18,14.5,0.6799999999999997,-0.6799999999999997,165779,298548,94720,203828,-160368
2019-06-02,14.552,14.71,14.18,0.5300000000000011,-0.35999999999999943,14.64,14.79,14.33,0.4599999999999991,-0.39000000000000057,14.36,14.54,14.09,0.4499999999999993,-0.33000000000000007,14.444,14.7,14.13,0.5699999999999985,-0.379999999999999,112018,146864,92375,54489,30763
2019-06-09,14.026,14.26,13.64,0.6199999999999992,0.03999999999999915,14.202,14.42,13.92,0.5,0.16999999999999993,13.876,14.26,13.63,0.629999999999999,0.35999999999999943,14.032,14.31,13.76,0.5500000000000007,0.34999999999999964,91714,116269,48118,68151,-68151
2019-06-16,14.314,14.55,14.17,0.3800000000000008,0.15000000000000036,14.540000000000001,14.89,14.35,0.5400000000000009,0.22000000000000064,14.182,14.45,14.04,0.41000000000000014,0.14000000000000057,14.296,14.46,14.1,0.3600000000000012,0.25,119499,217854,70497,147357,46586
2019-06-23,14.395999999999999,14.62,14.32,0.29999999999999893,0.27999999999999936,14.672,15.0,14.47,0.5299999999999994,0.46000000000000085,14.318,14.6,14.16,0.4399999999999995,0.4399999999999995,14.446,14.73,14.26,0.47000000000000064,0.40000000000000036,235860,463711,97092,366619,365607
2019-06-30,14.7075,14.97,14.51,0.46000000000000085,-0.3600000000000012,14.83,14.98,14.76,0.22000000000000064,-0.21000000000000085,14.475,14.66,14.34,0.3200000000000003,-0.23000000000000043,14.64,14.75,14.49,0.2599999999999998,-0.08000000000000007,89163,154842,57820,97022,-84200
2019-07-07,14.57,14.68,14.4,0.27999999999999936,-0.27999999999999936,14.658,14.8,14.42,0.3800000000000008,-0.3800000000000008,14.306,14.5,14.07,0.4299999999999997,-0.3800000000000008,14.498,14.79,14.29,0.5,-0.5,80207,100215,61422,38793,38793
2019-07-14,14.246,14.29,14.2,0.08999999999999986,-0.049999999999998934,14.442,14.57,14.32,0.25,0.17999999999999972,14.112,14.24,13.95,0.2900000000000009,0.14000000000000057,14.218,14.31,14.11,0.20000000000000107,-0.030000000000001137,78563,94618,69121,25497,25497
2019-07-21,14.276,14.6,14.1,0.5,0.20000000000000107,14.486,14.72,14.36,0.3600000000000012,0.0,14.152000000000001,14.22,14.06,0.16000000000000014,0.08999999999999986,14.31,14.6,14.17,0.4299999999999997,0.13000000000000078,70240,92839,47867,44972,-18079
2019-07-28,14.248,14.36,14.09,0.2699999999999996,-0.21000000000000085,14.406,14.61,14.24,0.3699999999999992,-0.09999999999999964,14.104,14.2,13.91,0.28999999999999915,-0.25,14.214,14.31,14.1,0.21000000000000085,-0.14000000000000057,87086,141274,47236,94038,94038
2019-08-04,13.972,14.68,13.25,1.4299999999999997,0.5700000000000003,14.138,15.0,13.38,1.6199999999999992,0.5800000000000001,13.576,14.17,13.11,1.0600000000000005,0.8100000000000005,13.786,14.47,13.23,1.2400000000000002,0.9399999999999995,109291,135040,86495,48545,-27393
2019-08-11,14.174,14.35,14.04,0.3100000000000005,-0.10999999999999943,14.44,14.78,14.04,0.7400000000000002,0.33000000000000007,14.026,14.24,13.81,0.4299999999999997,0.040000000000000924,14.296,14.74,13.87,0.870000000000001,0.39000000000000057,79306,101179,64326,36853,33321
2019-08-18,14.71,14.9,14.58,0.3200000000000003,-0.3200000000000003,14.814,14.99,14.64,0.34999999999999964,-0.27999999999999936,14.474,14.62,14.22,0.3999999999999986,-0.3999999999999986,14.565999999999999,14.71,14.27,0.4400000000000013,-0.4299999999999997,64806,107946,37854,70092,-18352
2019-08-25,14.588,14.97,14.4,0.5700000000000003,0.129999999999999,14.74,15.0,14.49,0.5099999999999998,-0.2400000000000002,14.336,14.43,14.22,0.20999999999999908,-0.040000000000000924,14.514,14.87,14.4,0.46999999999999886,-0.46999999999999886,113109,162442,81606,80836,-19996
2019-09-01,14.302499999999998,14.37,14.19,0.17999999999999972,-0.17999999999999972,14.344999999999999,14.39,14.27,0.120000000000001,-0.09999999999999964,14.0775,14.12,14.02,0.09999999999999964,-0.0600000000000005,14.1475,14.2,14.06,0.1399999999999988,-0.1399999999999988,136365,220511,106224,114287,1395
2019-09-08,14.668000000000001,15.31,14.07,1.2400000000000002,1.2400000000000002,14.952,15.38,14.09,1.290000000000001,1.2599999999999998,14.514,15.15,13.87,1.2800000000000011,1.2800000000000011,14.852,15.24,14.09,1.1500000000000004,1.0999999999999996,137213,277334,67163,210171,-201690
2019-09-15,15.138,15.2,15.1,0.09999999999999964,0.0,15.262,15.32,15.24,0.08000000000000007,-0.07000000000000028,15.024000000000001,15.1,14.98,0.11999999999999922,-0.0600000000000005,15.196,15.25,15.11,0.14000000000000057,-0.019999999999999574,94693,136159,62132,74027,55360
2019-09-22,15.882,16.22,15.12,1.0999999999999996,0.9599999999999991,16.192,16.35,16.0,0.3500000000000014,0.0799999999999983,15.622,15.95,15.06,0.8899999999999988,0.4499999999999993,16.024,16.29,15.87,0.41999999999999993,-0.07000000000000028,286817,441373,127579,313794,11539
2019-09-29,15.504,16.2,14.55,1.6499999999999986,-1.299999999999999,15.64,16.35,14.74,1.6100000000000012,-1.3899999999999988,15.09,15.96,14.46,1.5,-1.3399999999999999,15.276,16.08,14.58,1.4999999999999982,-1.42,139524,205385,77083,128302,-122621
2019-10-06,14.474,14.65,14.25,0.40000000000000036,-0.07000000000000028,14.66,14.91,14.47,0.4399999999999995,0.25,14.302,14.58,14.08,0.5,0.11999999999999922,14.458,14.72,14.19,0.5300000000000011,0.16999999999999993,90783,143019,49160,93859,93859
2019-10-13,14.542,14.68,14.37,0.3100000000000005,-0.019999999999999574,14.832,15.1,14.74,0.35999999999999943,0.29999999999999893,14.392,14.66,14.24,0.41999999999999993,0.3800000000000008,14.574,14.87,14.33,0.5399999999999991,0.5399999999999991,94423,211297,48093,163204,146705
2019-10-20,14.826,15.0,14.7,0.3000000000000007,-0.14000000000000057,14.988,15.1,14.86,0.2400000000000002,-0.019999999999999574,14.658000000000001,14.75,14.47,0.27999999999999936,-0.09999999999999964,14.831999999999999,14.99,14.74,0.25,0.129999999999999,60948,110811,39124,71687,-12905
2019-10-27,15.01,15.23,14.74,0.4900000000000002,-0.16000000000000014,15.214,15.39,14.88,0.5099999999999998,-0.35999999999999943,14.838000000000001,15.06,14.64,0.41999999999999993,-0.17999999999999972,15.028,15.35,14.69,0.6600000000000001,-0.4900000000000002,79211,117047,42090,74957,42551
