Date,PAR_stock_Open_average,PAR_stock_Open_max,PAR_stock_Open_min,PAR_stock_Open_volatility,PAR_stock_Open_change,PAR_stock_High_average,PAR_stock_High_max,PAR_stock_High_min,PAR_stock_High_volatility,PAR_stock_High_change,PAR_stock_Low_average,PAR_stock_Low_max,PAR_stock_Low_min,PAR_stock_Low_volatility,PAR_stock_Low_change,PAR_stock_Close_average,PAR_stock_Close_max,PAR_stock_Close_min,PAR_stock_Close_volatility,PAR_stock_Close_change,PAR_stock_Volume_average,PAR_stock_Volume_max,PAR_stock_Volume_min,PAR_stock_Volume_volatility,PAR_stock_Volume_change
2018-01-14,8.6025,8.69,8.4,0.28999999999999915,-0.28999999999999915,8.8275,9.04,8.69,0.34999999999999964,0.1399999999999988,8.5025,8.63,8.37,0.26000000000000156,-0.20999999999999908,8.63,8.82,8.38,0.4399999999999995,0.14000000000000057,23290,24787,21926,2861,1097
2018-01-21,8.916,9.13,8.77,0.3600000000000012,-0.08999999999999986,9.038,9.18,8.95,0.23000000000000043,-0.19000000000000128,8.77,8.82,8.72,0.09999999999999964,-0.040000000000000924,8.894,9.13,8.74,0.39000000000000057,-0.2900000000000009,23389,45436,10789,34647,-29599
2018-01-28,8.678,8.88,8.46,0.41999999999999993,-0.3699999999999992,8.884,9.19,8.56,0.629999999999999,0.2599999999999998,8.466000000000001,8.65,8.24,0.41000000000000014,-0.41000000000000014,8.76,9.19,8.51,0.6799999999999997,0.33999999999999986,16508,36525,7804,28721,27631
2018-02-04,8.812,9.1,8.51,0.5899999999999999,-0.25,8.914,9.1,8.8,0.29999999999999893,-0.17999999999999972,8.512,8.64,8.43,0.21000000000000085,0.21000000000000085,8.742,8.83,8.59,0.2400000000000002,0.16000000000000014,23075,33017,15102,17915,6414
2018-02-11,8.636000000000001,8.76,8.5,0.2599999999999998,-0.10999999999999943,9.032,10.3,8.64,1.6600000000000001,1.4900000000000002,8.486,8.67,8.37,0.3000000000000007,-0.16999999999999993,8.895999999999999,9.99,8.5,1.4900000000000002,1.2400000000000002,152931,686156,15586,670570,658367
2018-02-18,10.825,11.33,9.89,1.4399999999999995,1.1899999999999995,11.594999999999999,11.94,11.27,0.6699999999999999,-0.16999999999999993,10.6875,11.07,9.76,1.3100000000000005,1.3100000000000005,11.23,11.56,10.97,0.5899999999999999,0.3000000000000007,144822,352788,48989,303799,-272840
2018-02-25,11.342,11.72,10.92,0.8000000000000007,-0.8000000000000007,11.416,11.79,11.17,0.6199999999999992,-0.6199999999999992,10.862,11.11,10.51,0.5999999999999996,-0.4900000000000002,11.118,11.35,10.92,0.4299999999999997,0.040000000000000924,71996,223482,23820,199662,185321
2018-03-04,10.838,11.65,10.27,1.3800000000000008,0.6600000000000001,11.346,12.19,10.55,1.6399999999999988,0.5400000000000009,10.542,11.27,10.07,1.1999999999999993,1.1099999999999994,10.942,11.78,10.17,1.6099999999999994,1.2699999999999996,70377,153812,33692,120120,-29151
2018-03-11,11.188,11.42,10.62,0.8000000000000007,-0.8000000000000007,11.328,11.78,10.7,1.08,-1.08,10.9,11.28,10.5,0.7799999999999994,-0.7799999999999994,11.034,11.33,10.5,0.8300000000000001,-0.8300000000000001,29935,52980,14764,38216,-18259
2018-03-18,11.292,11.9,10.45,1.450000000000001,0.8399999999999999,12.468,14.14,11.52,2.620000000000001,-1.7200000000000006,10.974,11.54,10.22,1.3199999999999985,0.8300000000000001,11.434000000000001,11.91,11.13,0.7799999999999994,-0.6699999999999999,158668,350313,20672,329641,-329641
2018-03-25,12.1275,13.25,11.07,2.1799999999999997,2.1799999999999997,13.307500000000001,14.25,11.46,2.789999999999999,2.789999999999999,11.995,13.23,10.95,2.280000000000001,2.280000000000001,12.8825,14.09,11.18,2.91,2.91,192355,385473,30711,354762,115588
2018-04-01,13.582,13.99,13.15,0.8399999999999999,-0.5600000000000005,14.124,14.87,13.52,1.3499999999999996,-1.0699999999999985,13.228,13.85,12.81,1.0399999999999991,-0.5899999999999999,13.538,14.01,13.22,0.7899999999999991,-0.41000000000000014,167842,367298,46285,321013,-163165
