Date,BZQIY_Open_average,BZQIY_Open_max,BZQIY_Open_min,BZQIY_Open_volatility,BZQIY_Open_change,BZQIY_High_average,BZQIY_High_max,BZQIY_High_min,BZQIY_High_volatility,BZQIY_High_change,BZQIY_Low_average,BZQIY_Low_max,BZQIY_Low_min,BZQIY_Low_volatility,BZQIY_Low_change,BZQIY_Close_average,BZQIY_Close_max,BZQIY_Close_min,BZQIY_Close_volatility,BZQIY_Close_change,BZQIY_Volume_average,BZQIY_Volume_max,BZQIY_Volume_min,BZQIY_Volume_volatility,BZQIY_Volume_change
2016-01-03,10.503333333333334,10.71,10.31,0.40000000000000036,0.20999999999999908,10.946666666666665,11.05,10.79,0.26000000000000156,0.03999999999999915,10.42,10.52,10.31,0.20999999999999908,0.20999999999999908,10.783333333333333,11.04,10.6,0.4399999999999995,0.3899999999999988,35817,61224,5771,55453,-32975
2016-01-10,10.7975,11.05,10.4,0.6500000000000004,-0.33999999999999986,10.955,11.05,10.7,0.3500000000000014,-0.33999999999999986,10.535,10.67,10.4,0.2699999999999996,0.129999999999999,10.7275,10.8,10.6,0.20000000000000107,-0.20000000000000107,5188,6878,3018,3860,1341
2016-01-17,10.6,10.85,10.27,0.5800000000000001,-0.5800000000000001,10.732,11.0,10.44,0.5600000000000005,-0.4299999999999997,10.388,10.78,9.94,0.8399999999999999,-0.8399999999999999,10.496,10.78,10.3,0.47999999999999865,-0.33999999999999986,12529,23308,4741,18567,-15239
2016-01-24,10.574,10.9,10.28,0.620000000000001,0.40000000000000036,10.766,11.03,10.7,0.33000000000000007,0.33000000000000007,10.286,10.6,10.15,0.4499999999999993,0.4399999999999995,10.536,10.65,10.44,0.21000000000000085,0.0600000000000005,8687,14905,4963,9942,-5089
2016-01-31,10.288,10.69,10.0,0.6899999999999995,0.6899999999999995,10.574,10.69,10.47,0.21999999999999886,0.03999999999999915,10.048,10.2,9.85,0.34999999999999964,0.1999999999999993,10.352,10.62,10.12,0.5,0.16999999999999993,9005,17681,3729,13952,4043
2016-02-07,10.370000000000001,10.68,10.13,0.5499999999999989,-0.22999999999999865,10.765,10.85,10.62,0.23000000000000043,0.13000000000000078,10.265,10.51,10.13,0.379999999999999,0.02000000000000135,10.5725,10.75,10.45,0.3000000000000007,0.3000000000000007,20461,51307,7419,43888,43888
2016-02-14,10.832,11.08,10.65,0.4299999999999997,0.4299999999999997,10.956,11.09,10.75,0.33999999999999986,0.33999999999999986,10.63,10.76,10.54,0.22000000000000064,0.129999999999999,10.852,11.01,10.75,0.2599999999999998,0.2599999999999998,192321,419244,24167,395077,-395077
2016-02-21,11.068,11.25,10.81,0.4399999999999995,0.4399999999999995,11.258000000000001,11.39,11.07,0.3200000000000003,0.009999999999999787,11.058,11.22,10.81,0.41000000000000014,0.3899999999999988,11.176,11.34,10.98,0.35999999999999943,0.25,99433,348626,16387,332239,-49660
2016-02-28,11.246,11.4,11.02,0.3800000000000008,-0.2699999999999996,11.356,11.61,11.12,0.4900000000000002,-0.4900000000000002,11.128,11.3,10.9,0.40000000000000036,-0.3899999999999988,11.288,11.61,10.9,0.7099999999999991,-0.7099999999999991,100448,395000,6500,388500,15578
2016-03-06,11.15,11.34,10.96,0.379999999999999,0.379999999999999,11.424,11.72,11.25,0.47000000000000064,0.33000000000000007,11.036,11.08,10.96,0.11999999999999922,0.09999999999999964,11.22,11.39,11.02,0.370000000000001,0.10999999999999943,11088,15581,7775,7806,7806
2016-03-13,11.496,11.75,11.15,0.5999999999999996,0.33999999999999986,11.75,11.9,11.6,0.3000000000000007,0.17999999999999972,11.288,11.4,11.11,0.2900000000000009,0.2599999999999998,11.564,11.77,11.36,0.41000000000000014,0.009999999999999787,12765,20643,7586,13057,-7892
