Date,GOOGL_stock_Open_average,GOOGL_stock_Open_max,GOOGL_stock_Open_min,GOOGL_stock_Open_volatility,GOOGL_stock_Open_change,GOOGL_stock_High_average,GOOGL_stock_High_max,GOOGL_stock_High_min,GOOGL_stock_High_volatility,GOOGL_stock_High_change,GOOGL_stock_Low_average,GOOGL_stock_Low_max,GOOGL_stock_Low_min,GOOGL_stock_Low_volatility,GOOGL_stock_Low_change,GOOGL_stock_Close_average,GOOGL_stock_Close_max,GOOGL_stock_Close_min,GOOGL_stock_Close_volatility,GOOGL_stock_Close_change,GOOGL_stock_Volume_average,GOOGL_stock_Volume_max,GOOGL_stock_Volume_min,GOOGL_stock_Volume_volatility,GOOGL_stock_Volume_change
2018-01-14,1138.5124999999998,1140.31,1136.36,3.9500000000000455,-2.2799999999999727,1143.1425,1148.88,1139.32,9.560000000000173,-5.100000000000136,1126.7775000000001,1132.5,1123.49,9.009999999999991,5.839999999999918,1137.3175,1143.5,1130.7,12.799999999999955,12.799999999999955,1529259,1823100,1374873,448227,-295546
2018-01-21,1173.532,1187.53,1143.82,43.710000000000036,43.710000000000036,1181.0,1187.56,1166.88,20.679999999999836,20.679999999999836,1163.268,1171.84,1141.82,30.019999999999982,26.210000000000036,1176.2640000000001,1187.56,1164.16,23.399999999999864,23.399999999999864,1779712,2108502,1477520,630982,630982
2018-01-28,1170.588,1188.0,1127.42,60.57999999999993,-60.57999999999993,1178.2,1198.0,1131.3,66.70000000000005,-66.70000000000005,1162.24,1184.06,1111.17,72.88999999999987,-72.88999999999987,1169.372,1186.48,1119.2,67.27999999999997,-67.27999999999997,2962111,5892122,1574708,4317414,4317414
2018-02-04,1061.062,1100.61,1025.88,74.72999999999979,-74.72999999999979,1080.91,1114.99,1051.72,63.26999999999998,-63.26999999999998,1028.614,1056.74,997.0,59.74000000000001,-59.74000000000001,1051.242,1084.43,1007.71,76.72000000000003,-16.12000000000012,3772731,4917970,2597094,2320876,740501
2018-02-11,1067.564,1093.38,1050.0,43.38000000000011,36.710000000000036,1080.934,1108.31,1061.22,47.08999999999992,42.74000000000001,1060.198,1091.55,1045.49,46.059999999999945,46.059999999999945,1073.652,1095.5,1054.14,41.3599999999999,40.940000000000055,2064727,2812011,1579258,1232753,-814606
2018-02-18,1109.9225000000001,1119.17,1092.76,26.410000000000082,25.90000000000009,1126.7375,1136.2,1116.29,19.910000000000082,12.710000000000036,1102.775,1108.44,1090.0,18.440000000000055,18.440000000000055,1113.8325,1128.09,1103.59,24.5,24.5,1606787,2074321,1264638,809683,-423018
2018-02-25,1113.016,1143.7,1057.98,85.72000000000003,-73.87999999999988,1122.852,1144.25,1086.89,57.3599999999999,-57.309999999999945,1093.306,1129.34,1050.11,79.23000000000002,-79.23000000000002,1104.136,1143.7,1071.41,72.28999999999996,-59.559999999999945,2286679,2766856,1545619,1221237,962526
2018-03-04,1105.95,1139.5,1078.13,61.36999999999989,61.36999999999989,1123.0900000000001,1161.0,1101.18,59.819999999999936,59.819999999999936,1101.634,1134.29,1072.27,62.01999999999998,62.01999999999998,1120.184,1160.84,1094.76,66.07999999999993,66.07999999999993,1593017,2133087,1169068,964019,700718
2018-03-11,1157.52,1171.83,1145.8,26.029999999999973,-9.700000000000045,1167.046,1178.16,1156.81,21.350000000000136,-21.350000000000136,1140.628,1159.2,1131.36,27.840000000000146,-27.840000000000146,1147.952,1165.93,1134.42,31.50999999999999,-31.50999999999999,2213527,2932759,1669094,1263665,717455
2018-03-18,1088.022,1117.76,1051.37,66.3900000000001,-66.3900000000001,1096.864,1119.37,1066.78,52.58999999999992,-52.58999999999992,1066.612,1088.92,1024.87,64.05000000000018,-64.05000000000018,1073.914,1100.07,1026.55,73.51999999999998,-73.51999999999998,2823419,3465608,2244865,1220743,-688825
