Date,AFSIM_Open_average,AFSIM_Open_max,AFSIM_Open_min,AFSIM_Open_volatility,AFSIM_Open_change,AFSIM_High_average,AFSIM_High_max,AFSIM_High_min,AFSIM_High_volatility,AFSIM_High_change,AFSIM_Low_average,AFSIM_Low_max,AFSIM_Low_min,AFSIM_Low_volatility,AFSIM_Low_change,AFSIM_Close_average,AFSIM_Close_max,AFSIM_Close_min,AFSIM_Close_volatility,AFSIM_Close_change,AFSIM_Volume_average,AFSIM_Volume_max,AFSIM_Volume_min,AFSIM_Volume_volatility,AFSIM_Volume_change
2018-01-14,12.74,13.0,12.6,0.40000000000000036,-0.40000000000000036,12.92,13.0,12.8,0.1999999999999993,0.0,12.58,12.6,12.5,0.09999999999999964,0.0,12.78,12.9,12.7,0.20000000000000107,0.20000000000000107,1579235,1913094,1094159,818935,-608054
2018-01-21,13.08,13.2,12.9,0.29999999999999893,0.1999999999999993,13.219999999999999,13.4,13.1,0.3000000000000007,0.20000000000000107,12.84,13.0,12.8,0.1999999999999993,0.1999999999999993,13.14,13.4,13.0,0.40000000000000036,0.3000000000000007,1043242,1507121,676840,830281,436821
2018-01-28,13.08,13.3,12.7,0.6000000000000014,-0.6000000000000014,13.38,13.5,13.2,0.3000000000000007,-0.1999999999999993,12.74,13.1,12.0,1.0999999999999996,-0.9000000000000004,13.04,13.4,12.7,0.7000000000000011,-0.3000000000000007,1011299,1515539,515561,999978,655046
2018-02-04,12.78,13.0,12.5,0.5,0.40000000000000036,12.98,13.1,12.8,0.29999999999999893,-0.09999999999999964,12.5,12.7,12.4,0.29999999999999893,0.09999999999999964,12.76,13.0,12.5,0.5,-0.1999999999999993,890192,1074202,544886,529316,-439187
2018-02-11,13.0,13.3,12.7,0.6000000000000014,0.6000000000000014,13.275,13.5,12.8,0.6999999999999993,0.6999999999999993,12.85,13.2,12.6,0.5999999999999996,0.3000000000000007,13.1,13.3,12.8,0.5,0.29999999999999893,783581,1410483,478805,931678,931678
2018-02-18,12.92,13.1,12.5,0.5999999999999996,-0.5999999999999996,13.12,13.4,12.8,0.5999999999999996,-0.3999999999999986,12.68,12.9,12.3,0.5999999999999996,-0.5999999999999996,12.78,13.1,12.4,0.6999999999999993,-0.6999999999999993,1138237,1813513,590127,1223386,1187379
2018-02-25,12.8,13.3,12.4,0.9000000000000004,0.5,12.88,13.3,12.4,0.9000000000000004,0.40000000000000036,12.56,12.9,11.9,1.0,0.5,12.64,13.1,12.0,1.0999999999999996,0.40000000000000036,5102552,11739932,561436,11178496,4417109
2018-03-04,12.8,12.8,12.8,0.0,0.0,12.82,12.9,12.8,0.09999999999999964,0.0,12.7,12.8,12.6,0.20000000000000107,-0.20000000000000107,12.74,12.8,12.7,0.10000000000000142,-0.10000000000000142,1558456,3002627,811872,2190755,-1975468
2018-03-11,12.6,12.7,12.4,0.29999999999999893,-0.29999999999999893,12.8,12.9,12.7,0.20000000000000107,0.0,12.46,12.6,12.3,0.29999999999999893,-0.1999999999999993,12.54,12.7,12.4,0.29999999999999893,-0.1999999999999993,2480919,6787744,1295827,5491917,-15092
2018-03-18,12.54,12.7,12.4,0.29999999999999893,-0.09999999999999964,12.66,12.8,12.5,0.3000000000000007,-0.3000000000000007,12.4,12.6,12.2,0.40000000000000036,-0.3000000000000007,12.52,12.7,12.3,0.3999999999999986,-0.29999999999999893,1352411,1919848,769174,1150674,-1150674
2018-03-25,12.4,12.5,12.3,0.1999999999999993,-0.09999999999999964,12.575,12.6,12.5,0.09999999999999964,-0.09999999999999964,12.275,12.4,12.1,0.3000000000000007,-0.20000000000000107,12.35,12.5,12.2,0.3000000000000007,-0.20000000000000107,711197,907933,498217,409716,226749
2018-04-01,12.34,12.5,12.2,0.3000000000000007,0.20000000000000107,12.44,12.5,12.3,0.1999999999999993,0.1999999999999993,12.28,12.4,12.1,0.3000000000000007,0.3000000000000007,12.38,12.5,12.3,0.1999999999999993,0.09999999999999964,465670,717157,345692,371465,-87310
2018-04-08,12.6,12.8,12.5,0.3000000000000007,0.09999999999999964,12.74,12.9,12.6,0.3000000000000007,0.09999999999999964,12.5,12.6,12.4,0.1999999999999993,0.09999999999999964,12.6,12.8,12.5,0.3000000000000007,0.09999999999999964,812875,1362917,490536,872381,-177341
2018-04-15,12.6,12.7,12.5,0.1999999999999993,0.09999999999999964,12.66,12.7,12.6,0.09999999999999964,0.09999999999999964,12.56,12.6,12.5,0.09999999999999964,0.09999999999999964,12.58,12.6,12.5,0.09999999999999964,0.09999999999999964,748498,1071332,400157,671175,-27967
2018-04-22,12.72,12.9,12.5,0.40000000000000036,0.20000000000000107,12.82,12.9,12.7,0.20000000000000107,0.20000000000000107,12.620000000000001,12.8,12.4,0.40000000000000036,0.40000000000000036,12.76,12.9,12.5,0.40000000000000036,0.40000000000000036,826746,1223628,470652,752976,-752976
2018-04-29,13.02,13.1,12.9,0.1999999999999993,0.1999999999999993,13.12,13.2,13.1,0.09999999999999964,0.09999999999999964,12.92,13.0,12.9,0.09999999999999964,0.0,13.1,13.2,13.0,0.1999999999999993,0.09999999999999964,3393884,5178062,2412103,2765959,1169323
2018-05-06,13.24,13.3,13.2,0.10000000000000142,0.10000000000000142,13.32,13.4,13.3,0.09999999999999964,0.0,13.2,13.3,13.1,0.20000000000000107,0.0,13.3,13.3,13.3,0.0,0.0,1478350,3170234,974161,2196073,-2196073
