Date,MODStock_Open_average,MODStock_Open_max,MODStock_Open_min,MODStock_Open_volatility,MODStock_Open_change,MODStock_High_average,MODStock_High_max,MODStock_High_min,MODStock_High_volatility,MODStock_High_change,MODStock_Low_average,MODStock_Low_max,MODStock_Low_min,MODStock_Low_volatility,MODStock_Low_change,MODStock_Close_average,MODStock_Close_max,MODStock_Close_min,MODStock_Close_volatility,MODStock_Close_change,MODStock_Volume_average,MODStock_Volume_max,MODStock_Volume_min,MODStock_Volume_volatility,MODStock_Volume_change
2018-01-14,21.9625,22.35,21.5,0.8500000000000014,0.3999999999999986,22.4575,23.15,21.85,1.2999999999999972,1.2999999999999972,21.55,22.2,21.3,0.8999999999999986,0.8999999999999986,22.2875,23.1,21.45,1.6500000000000021,1.6500000000000021,490306,670517,320656,349861,95039
2018-01-21,22.65,23.0,22.45,0.5500000000000007,-0.4499999999999993,22.81,23.0,22.65,0.3500000000000014,-0.25,22.06,22.25,21.85,0.3999999999999986,-0.1999999999999993,22.53,22.75,22.4,0.3500000000000014,0.1999999999999993,320557,534318,241582,292736,275333
2018-01-28,23.58,24.6,22.6,2.0,1.5499999999999972,24.144,24.9,23.15,1.75,1.2799999999999976,22.67,23.85,21.25,2.6000000000000014,1.25,23.62,24.35,22.85,1.5,1.1000000000000014,774368,1377370,347045,1030325,188660
2018-02-04,23.5,24.05,23.0,1.0500000000000007,-0.8500000000000014,23.97,24.7,23.55,1.1499999999999986,-1.1499999999999986,22.796,23.45,22.08,1.370000000000001,-1.25,23.34,23.65,22.95,0.6999999999999993,-0.5500000000000007,464455,681195,274343,406852,-295330
2018-02-11,23.169999999999998,23.6,22.65,0.9500000000000028,0.40000000000000213,23.666,24.3,23.2,1.1000000000000014,0.9000000000000021,22.8,23.25,22.5,0.75,0.6499999999999986,23.39,24.0,22.9,1.1000000000000014,0.8500000000000014,396280,579247,268590,310657,185380
2018-02-18,24.125,24.75,23.7,1.0500000000000007,1.0,24.78,25.75,24.25,1.5,1.3299999999999983,23.8125,24.45,23.55,0.8999999999999986,0.8999999999999986,24.2125,24.7,23.6,1.0999999999999979,1.0999999999999979,313843,424482,211649,212833,156205
2018-02-25,23.77,25.05,22.15,2.900000000000002,-2.650000000000002,24.02,25.15,22.35,2.799999999999997,-2.75,22.95,24.55,21.65,2.900000000000002,-2.900000000000002,23.29,25.1,22.2,2.900000000000002,-2.900000000000002,341170,419113,303282,115831,-1800
2018-03-04,22.53,22.95,22.0,0.9499999999999993,0.9499999999999993,22.91,23.3,22.6,0.6999999999999993,0.6999999999999993,22.13,22.65,21.5,1.1499999999999986,1.1499999999999986,22.8,23.3,22.45,0.8500000000000014,0.8500000000000014,281507,356140,235568,120572,90393
2018-03-11,23.16,23.5,22.95,0.5500000000000007,-0.25,23.47,23.85,23.25,0.6000000000000014,-0.14999999999999858,22.78,23.0,22.65,0.3500000000000014,-0.05000000000000071,23.09,23.35,22.9,0.45000000000000284,0.15000000000000213,308834,567825,170387,397438,89487
2018-03-18,23.04,23.35,22.7,0.6500000000000021,-0.1999999999999993,23.37,23.85,22.75,1.1000000000000014,-0.4499999999999993,22.580000000000002,23.15,21.75,1.3999999999999986,-0.6000000000000014,22.86,23.6,21.85,1.75,-1.25,255694,333413,158727,174686,-29944
2018-03-25,21.8,22.75,20.9,1.8500000000000014,-1.3500000000000014,22.125,22.85,21.45,1.4000000000000021,-1.1999999999999993,21.0625,21.9,20.5,1.3999999999999986,-1.25,21.45,22.7,20.7,2.0,-1.5500000000000007,531425,777049,374489,402560,223005
2018-04-01,20.64,21.1,20.0,1.1000000000000014,-0.05000000000000071,21.060000000000002,21.6,20.55,1.0500000000000007,0.3500000000000014,20.146,20.6,19.73,0.870000000000001,0.75,20.6,21.2,20.2,1.0,0.6500000000000021,380013,443057,326134,116923,62800
2018-04-08,20.53,20.95,20.25,0.6999999999999993,-0.5500000000000007,20.69,20.95,20.45,0.5,-0.5,20.17,20.3,19.8,0.5,-0.3999999999999986,20.31,20.4,20.1,0.29999999999999716,-0.1999999999999993,298057,666248,153396,512852,403708
2018-04-15,20.63,21.0,20.3,0.6999999999999993,0.05000000000000071,20.97,21.15,20.6,0.5499999999999972,-0.5499999999999972,20.3,20.65,20.0,0.6499999999999986,-0.14999999999999858,20.63,20.95,20.25,0.6999999999999993,-0.6999999999999993,201353,246794,173962,72832,40123
2018-04-22,18.91,20.25,17.95,2.3000000000000007,-2.3000000000000007,18.986,20.3,18.05,2.25,-2.25,18.25,19.75,17.25,2.5,-2.5,18.33,19.8,17.4,2.400000000000002,-2.400000000000002,463821,648145,205351,442794,124380
2018-04-29,17.13,17.45,17.0,0.4499999999999993,-0.4499999999999993,17.384,17.6,17.15,0.45000000000000284,-0.13000000000000256,16.87,17.1,16.55,0.5500000000000007,-0.25,17.150000000000002,17.35,17.05,0.3000000000000007,0.15000000000000213,293922,407047,184839,222208,-89706
2018-05-06,17.24,17.55,16.95,0.6000000000000014,0.1999999999999993,17.546,18.0,17.23,0.7699999999999996,0.5,17.04,17.5,16.7,0.8000000000000007,0.25,17.28,17.6,16.95,0.6500000000000021,0.3000000000000007,303679,522166,171947,350219,29630
2018-05-13,17.96,18.4,17.65,0.75,0.75,18.342000000000002,18.55,18.05,0.5,0.4499999999999993,17.88,18.25,17.55,0.6999999999999993,0.6999999999999993,18.12,18.45,17.85,0.5999999999999979,0.5999999999999979,198667,292734,157224,135510,-135510
2018-05-20,18.62,19.0,18.05,0.9499999999999993,0.5,19.13,20.3,18.5,1.8000000000000007,0.6499999999999986,18.008,18.35,17.49,0.860000000000003,-0.860000000000003,18.41,19.1,17.8,1.3000000000000007,-0.6999999999999993,483015,872005,152326,719679,443008
2018-05-27,17.8375,18.1,17.55,0.5500000000000007,0.5500000000000007,18.15,18.4,17.95,0.4499999999999993,0.4499999999999993,17.6425,17.9,17.27,0.629999999999999,0.629999999999999,17.9375,18.15,17.7,0.4499999999999993,0.4499999999999993,312687,328120,298018,30102,22453
2018-06-03,18.74,19.2,18.25,0.9499999999999993,0.8999999999999986,19.02,19.25,18.5,0.75,0.75,18.61,19.0,18.1,0.8999999999999986,0.8999999999999986,18.88,19.15,18.35,0.7999999999999972,0.6499999999999986,180295,210934,116270,94664,30779
2018-06-10,18.96,19.25,18.75,0.5,-0.3500000000000014,19.105999999999998,19.5,18.88,0.620000000000001,-0.5500000000000007,18.669999999999998,19.0,18.4,0.6000000000000014,-0.6000000000000014,18.89,19.2,18.7,0.5,-0.3999999999999986,188213,276335,147612,128723,-61833
2018-06-17,18.94,19.25,18.65,0.6000000000000014,0.3000000000000007,19.16,19.35,19.0,0.3500000000000014,-0.3500000000000014,18.68,18.8,18.5,0.3000000000000007,0.1999999999999993,18.94,19.2,18.8,0.3999999999999986,-0.3999999999999986,375692,586205,212201,374004,353169
2018-06-24,18.47,18.7,18.2,0.5,-0.4499999999999993,18.67,19.0,18.3,0.6999999999999993,-0.1999999999999993,18.106,18.3,17.85,0.4499999999999993,0.21999999999999886,18.35,18.6,18.15,0.45000000000000284,-0.14999999999999858,232741,340318,172518,167800,54487
2018-07-01,17.9875,18.3,17.8,0.5,0.5,18.1875,18.3,18.0,0.3000000000000007,0.3000000000000007,17.75,17.9,17.55,0.34999999999999787,0.34999999999999787,17.975,18.2,17.8,0.3999999999999986,0.0,174179,266103,103468,162635,-80284
2018-07-08,17.82,18.1,17.35,0.75,-0.6499999999999986,18.076,18.4,17.75,0.6499999999999986,-0.3000000000000007,17.62,18.0,17.25,0.75,-0.75,17.77,18.1,17.35,0.75,-0.3500000000000014,178681,220504,133739,86765,-86765
2018-07-15,17.8,18.0,17.6,0.3999999999999986,-0.25,17.966,18.2,17.65,0.5500000000000007,-0.33000000000000185,17.636,17.9,17.4,0.5,-0.28000000000000114,17.8,18.1,17.6,0.5,-0.14999999999999858,134732,218474,104628,113846,-2958
2018-07-22,17.17,17.5,16.85,0.6499999999999986,-0.4499999999999993,17.43,17.55,17.25,0.3000000000000007,-0.10000000000000142,16.896,17.1,16.43,0.6700000000000017,-0.10000000000000142,17.12,17.25,16.95,0.3000000000000007,-0.09999999999999787,233561,486877,129992,356885,-66171
2018-07-29,17.28,17.5,17.05,0.4499999999999993,0.3999999999999986,17.69,18.0,17.5,0.5,0.5,16.954,17.3,16.12,1.1799999999999997,0.25,17.5,17.95,17.2,0.75,0.75,285570,499972,135375,364597,229588
2018-08-05,17.74,17.85,17.65,0.20000000000000284,0.0,17.94,18.2,17.75,0.4499999999999993,-0.3000000000000007,17.516000000000002,17.8,17.2,0.6000000000000014,-0.40000000000000213,17.7,17.95,17.35,0.5999999999999979,-0.34999999999999787,243255,419841,110656,309185,-1971
2018-08-12,17.4,17.55,17.25,0.3000000000000007,-0.14999999999999858,17.59,17.7,17.4,0.3000000000000007,-0.15000000000000213,17.186,17.25,17.1,0.14999999999999858,0.04999999999999716,17.39,17.6,17.2,0.40000000000000213,0.10000000000000142,204645,243537,138655,104882,-44664
2018-08-19,17.39,17.5,17.25,0.25,0.1999999999999993,17.736,17.85,17.6,0.25,0.10000000000000142,17.23,17.35,17.1,0.25,0.25,17.52,17.8,17.25,0.5500000000000007,0.5500000000000007,227806,342739,102919,239820,-99310
