Date,FCCO_Open_average,FCCO_Open_max,FCCO_Open_min,FCCO_Open_volatility,FCCO_Open_change,FCCO_High_average,FCCO_High_max,FCCO_High_min,FCCO_High_volatility,FCCO_High_change,FCCO_Low_average,FCCO_Low_max,FCCO_Low_min,FCCO_Low_volatility,FCCO_Low_change,FCCO_Close_average,FCCO_Close_max,FCCO_Close_min,FCCO_Close_volatility,FCCO_Close_change,FCCO_Volume_average,FCCO_Volume_max,FCCO_Volume_min,FCCO_Volume_volatility,FCCO_Volume_change
2018-01-14,22.346,23.05,21.17,1.879999999999999,-1.6799999999999997,22.656,23.07,22.2,0.870000000000001,-0.870000000000001,22.124000000000002,22.55,21.17,1.379999999999999,-1.379999999999999,22.330000000000002,22.75,21.75,1.0,-1.0,11252,33938,2202,31736,25906
2018-01-21,22.2,22.9,21.75,1.1499999999999986,0.0,22.546,22.95,21.88,1.0700000000000003,-0.6700000000000017,21.69,22.15,21.0,1.1499999999999986,-0.6999999999999993,22.02,22.6,21.0,1.6000000000000014,-1.5500000000000007,3177,9519,752,8767,-1207
2018-01-28,21.69,21.95,21.5,0.4499999999999993,0.4499999999999993,22.17,22.3,22.0,0.3000000000000007,-0.05000000000000071,21.492,21.6,21.41,0.19000000000000128,0.03999999999999915,21.85,22.0,21.75,0.25,0.1999999999999993,2804,5927,748,5179,4307
2018-02-04,21.86,22.15,21.25,0.8999999999999986,-0.8999999999999986,22.02,22.25,21.75,0.5,-0.5,21.582,21.95,21.25,0.6999999999999993,-0.35999999999999943,21.73,22.05,21.4,0.6500000000000021,-0.6500000000000021,5755,13400,2581,10819,-10819
2018-02-11,21.115000000000002,21.5,20.56,0.9400000000000013,0.9400000000000013,21.65,22.2,21.4,0.8000000000000007,0.8000000000000007,21.075,21.5,20.56,0.9400000000000013,0.9400000000000013,21.2875,21.7,20.85,0.8499999999999979,0.8499999999999979,9449,17890,1169,16721,-10241
2018-02-18,21.025,21.1,20.95,0.15000000000000213,-0.15000000000000213,21.6375,21.8,21.4,0.40000000000000213,-0.25,20.9,21.1,20.6,0.5,-0.20000000000000284,21.1625,21.4,21.05,0.34999999999999787,-0.09999999999999787,6522,11651,2947,8704,-2938
2018-02-25,21.16,21.45,20.95,0.5,0.1999999999999993,21.47,22.1,21.1,1.0,1.0,21.032,21.15,20.75,0.3999999999999986,0.3999999999999986,21.28,21.8,21.0,0.8000000000000007,0.8000000000000007,14027,50228,352,49876,4683
2018-03-04,21.98,22.35,21.4,0.9500000000000028,0.6000000000000014,22.6,23.0,22.25,0.75,0.6000000000000014,21.83,22.15,21.4,0.75,0.3999999999999986,22.14,22.55,21.85,0.6999999999999993,0.5499999999999972,12855,22992,7284,15708,-2449
2018-03-11,22.16,22.5,21.4,1.1000000000000014,0.3999999999999986,22.41,22.7,21.75,0.9499999999999993,-0.05000000000000071,21.37,21.95,20.95,1.0,-0.6000000000000014,21.669999999999998,22.5,20.95,1.5500000000000007,-1.5500000000000007,22933,34638,11278,23360,-6649
2018-03-18,21.59,22.15,21.15,1.0,1.0,22.11,22.9,21.55,1.3499999999999979,1.3499999999999979,21.45,22.0,21.05,0.9499999999999993,0.9499999999999993,21.86,22.75,21.05,1.6999999999999993,1.6999999999999993,44533,114391,8483,105908,7119
2018-03-25,22.924999999999997,23.0,22.9,0.10000000000000142,0.0,23.125,23.5,23.0,0.5,-0.5,22.67,22.85,22.5,0.3500000000000014,0.3500000000000014,23.0125,23.25,22.9,0.3500000000000014,-0.3000000000000007,15053,31273,8534,22739,-20141
2018-04-01,22.83,22.9,22.75,0.14999999999999858,-0.09999999999999787,22.99,23.2,22.9,0.3000000000000007,-0.10000000000000142,22.612,22.75,22.41,0.33999999999999986,-0.08999999999999986,22.79,22.95,22.55,0.3999999999999986,0.05000000000000071,18172,47314,7646,39668,-38361
2018-04-08,22.72,22.85,22.55,0.3000000000000007,0.1999999999999993,22.85,23.0,22.75,0.25,-0.04999999999999716,22.64,22.85,22.5,0.3500000000000014,0.05000000000000071,22.8,23.0,22.7,0.3000000000000007,-0.1999999999999993,7928,14507,2804,11703,5202
2018-04-15,22.74,23.25,22.4,0.8500000000000014,0.6000000000000014,23.07,23.5,22.75,0.75,0.75,22.51,23.1,21.95,1.1500000000000021,0.75,22.85,23.3,22.45,0.8500000000000014,0.8500000000000014,26430,61481,10701,50780,-27077
2018-04-22,23.152,23.58,22.88,0.6999999999999993,0.10000000000000142,23.412,23.58,23.1,0.4799999999999969,0.15000000000000213,22.9,23.0,22.8,0.1999999999999993,-0.05000000000000071,23.07,23.2,23.0,0.1999999999999993,-0.14999999999999858,20634,35836,10815,25021,23827
2018-04-29,23.1,23.5,22.65,0.8500000000000014,0.4499999999999993,23.26,23.5,23.0,0.5,0.4499999999999993,22.844,23.1,22.57,0.5300000000000011,0.20000000000000284,23.09,23.45,22.8,0.6499999999999986,0.25,23327,49969,4739,45230,29663
2018-05-06,23.580000000000002,24.0,23.25,0.75,0.3500000000000014,23.8,24.0,23.65,0.3500000000000014,0.25,23.204,23.35,23.1,0.25,-0.05000000000000071,23.48,23.7,23.2,0.5,0.0,21184,27977,17301,10676,6792
2018-05-13,23.52,23.75,23.35,0.3999999999999986,-0.09999999999999787,23.792,24.24,23.55,0.6899999999999977,-0.14999999999999858,23.234,23.3,23.07,0.23000000000000043,-0.23000000000000043,23.52,23.7,23.4,0.3000000000000007,-0.20000000000000284,24055,43082,6866,36216,-19745
2018-05-20,23.365000000000002,23.75,22.95,0.8000000000000007,0.33999999999999986,23.7,23.9,23.55,0.34999999999999787,-0.14999999999999858,23.064999999999998,23.25,22.75,0.5,-0.10000000000000142,23.424999999999997,23.45,23.4,0.05000000000000071,0.05000000000000071,12547,17677,7523,10154,7998
2018-05-27,23.32,24.15,22.6,1.5499999999999972,0.8999999999999986,23.956,24.65,23.4,1.25,1.25,23.176000000000002,24.15,22.55,1.5999999999999979,1.5999999999999979,23.48,24.3,22.6,1.6999999999999993,1.6999999999999993,29324,85420,9828,75592,4102
2018-06-03,24.354,24.5,24.15,0.3500000000000014,-0.030000000000001137,24.48,24.65,24.4,0.25,-0.25,23.81,23.95,23.4,0.5500000000000007,-0.14999999999999858,23.93,24.1,23.75,0.3500000000000014,-0.1999999999999993,19217,22600,13685,8915,4482
2018-06-10,24.43,24.8,23.95,0.8500000000000014,0.75,24.65,24.8,24.4,0.40000000000000213,0.3500000000000014,24.214,24.35,23.95,0.40000000000000213,0.40000000000000213,24.4,24.55,24.1,0.4499999999999993,0.3999999999999986,25587,31527,21065,10462,1811
2018-06-17,24.66,25.3,24.0,1.3000000000000007,-0.09999999999999787,25.31,26.25,24.7,1.5500000000000007,0.6999999999999993,24.29,24.8,23.65,1.1500000000000021,0.0,24.75,25.35,24.05,1.3000000000000007,0.5500000000000007,184587,722232,34751,687481,15256
2018-06-24,25.0,25.15,24.8,0.34999999999999787,0.14999999999999858,25.38,25.5,25.3,0.1999999999999993,-0.09999999999999787,24.88,25.0,24.8,0.1999999999999993,0.09999999999999787,25.19,25.35,25.1,0.25,0.05000000000000071,18496,32370,6386,25984,-11779
2018-07-01,25.6625,25.95,25.35,0.5999999999999979,0.5999999999999979,25.9625,26.05,25.8,0.25,0.25,25.4875,25.75,25.0,0.75,0.6000000000000014,25.825,25.9,25.75,0.14999999999999858,0.14999999999999858,11820,16927,6915,10012,-8544
2018-07-08,25.240000000000002,26.0,24.55,1.4499999999999993,-1.4499999999999993,25.46,26.0,25.05,0.9499999999999993,-0.5,24.74,25.1,24.45,0.6500000000000021,-0.3999999999999986,25.05,25.2,24.6,0.5999999999999979,0.0,14263,17317,10722,6595,4728
