Date,ADC_Open_average,ADC_Open_max,ADC_Open_min,ADC_Open_volatility,ADC_Open_change,ADC_High_average,ADC_High_max,ADC_High_min,ADC_High_volatility,ADC_High_change,ADC_Low_average,ADC_Low_max,ADC_Low_min,ADC_Low_volatility,ADC_Low_change,ADC_Close_average,ADC_Close_max,ADC_Close_min,ADC_Close_volatility,ADC_Close_change,ADC_Volume_average,ADC_Volume_max,ADC_Volume_min,ADC_Volume_volatility,ADC_Volume_change
2018-01-14,49.0825,49.12,49.03,0.0899999999999963,0.0899999999999963,49.65,49.86,49.47,0.39000000000000057,-0.13000000000000256,48.935,49.12,48.86,0.259999999999998,0.23999999999999488,49.302499999999995,49.73,48.9,0.8299999999999983,0.8299999999999983,200798,226291,161009,65282,-29026
2018-01-21,49.928,50.56,49.68,0.8800000000000026,0.10999999999999943,50.266,50.79,49.79,1.0,-0.1600000000000037,49.516,49.89,49.07,0.8200000000000003,-0.490000000000002,49.856,50.61,49.19,1.4200000000000017,-0.6300000000000026,145549,201451,121832,79619,5524
2018-01-28,48.178,49.07,47.53,1.5399999999999991,-1.5399999999999991,48.468,49.07,47.9,1.1700000000000017,-1.1700000000000017,47.48,47.83,46.72,1.1099999999999994,-1.0700000000000003,47.854,48.2,47.45,0.75,-0.75,257842,449271,155287,293984,68694
2018-02-04,45.556,47.11,44.48,2.6300000000000026,-2.6300000000000026,46.374,47.85,45.67,2.1799999999999997,-2.039999999999999,44.838,45.88,44.22,1.6600000000000037,-1.6600000000000037,45.27,45.89,44.27,1.6199999999999974,-0.6000000000000014,192552,254188,122849,131339,29796
2018-02-11,45.266,45.52,44.92,0.6000000000000014,0.13000000000000256,45.832,46.89,45.34,1.5499999999999972,1.4299999999999997,44.614,45.28,43.74,1.5399999999999991,1.5399999999999991,45.53,46.56,44.75,1.8100000000000023,1.230000000000004,194996,329923,96181,233742,128462
2018-02-18,45.92,46.28,45.26,1.0200000000000031,-0.13000000000000256,46.7175,47.94,45.92,2.019999999999996,1.2299999999999969,45.265,45.73,45.05,0.6799999999999997,-0.5799999999999983,46.135,47.73,45.06,2.6699999999999946,1.8999999999999986,192995,286794,112762,174032,102090
2018-02-25,47.458,47.92,47.13,0.7899999999999991,-0.5500000000000043,47.886,48.24,47.6,0.6400000000000006,0.240000000000002,46.994,47.13,46.83,0.30000000000000426,-0.2700000000000031,47.45,48.22,47.1,1.1199999999999974,0.6700000000000017,238653,302747,188757,113990,-51821
2018-03-04,48.53,49.45,47.79,1.6600000000000037,0.8100000000000023,49.036,49.45,48.4,1.0500000000000043,0.6200000000000045,48.008,48.64,47.27,1.3699999999999974,1.0399999999999991,48.72,49.29,47.7,1.5899999999999963,1.2999999999999972,169616,219719,129625,90094,-51402
2018-03-11,48.47,49.7,47.75,1.9500000000000028,-0.990000000000002,48.976,49.9,48.13,1.769999999999996,-1.6400000000000006,48.194,49.1,47.38,1.7199999999999989,-1.5399999999999991,48.52,49.48,47.92,1.5599999999999952,-1.4899999999999949,684004,1861524,139795,1721729,620660
2018-03-18,47.572,47.96,47.0,0.9600000000000009,-0.28000000000000114,47.898,48.24,47.73,0.5100000000000051,-0.23000000000000398,46.858000000000004,47.22,46.35,0.8699999999999974,-0.8699999999999974,47.248,47.64,46.5,1.1400000000000006,-1.1400000000000006,320079,543591,219514,324077,43171
2018-03-25,47.3525,48.39,46.78,1.6099999999999994,1.6099999999999994,47.9925,48.61,47.1,1.509999999999998,1.509999999999998,46.9425,47.84,46.27,1.5700000000000003,1.5700000000000003,47.667500000000004,48.2,47.02,1.1799999999999997,1.019999999999996,282062,298741,255318,43423,-39064
2018-04-01,48.568,49.45,47.8,1.6500000000000057,1.2700000000000031,49.202,49.83,48.2,1.6299999999999955,1.6299999999999955,48.134,49.18,47.28,1.8999999999999986,1.8999999999999986,48.872,49.5,47.65,1.8500000000000014,1.8500000000000014,261233,322670,181008,141662,60771
2018-04-08,48.99,49.52,47.98,1.5400000000000063,-1.5400000000000063,49.232,49.79,48.45,1.3399999999999963,-1.3399999999999963,48.376,49.05,47.66,1.3900000000000006,-1.3699999999999974,48.732,49.27,47.88,1.3900000000000006,-0.8400000000000034,239037,369216,128175,241041,-158426
2018-04-15,49.174,49.73,48.5,1.2299999999999969,0.35999999999999943,49.486,49.88,48.96,0.9200000000000017,-0.10999999999999943,48.598,49.48,48.04,1.4399999999999977,-0.1600000000000037,49.058,49.68,48.09,1.5899999999999963,-0.8399999999999963,179597,218718,151150,67568,-11831
2018-04-22,48.368,49.25,47.85,1.3999999999999986,0.4799999999999969,48.786,49.59,47.97,1.6200000000000045,1.4200000000000017,47.694,48.52,47.22,1.3000000000000043,1.0100000000000051,48.288,49.47,47.72,1.75,1.75,227464,332192,176093,156099,-59419
2018-04-29,49.114,49.51,48.93,0.5799999999999983,-0.5700000000000003,49.608,50.07,49.19,0.8800000000000026,0.35999999999999943,48.682,48.79,48.58,0.21000000000000085,0.030000000000001137,49.176,49.72,48.88,0.8399999999999963,0.8399999999999963,193038,302439,142859,159580,81450
2018-05-06,50.398,51.09,49.51,1.5800000000000054,1.5800000000000054,50.812,51.31,50.33,0.980000000000004,0.9600000000000009,50.15,50.77,49.51,1.2600000000000051,1.2600000000000051,50.732,51.19,50.22,0.9699999999999989,0.9699999999999989,145334,178005,129838,48167,39826
2018-05-13,50.33,51.26,49.79,1.4699999999999989,-1.4699999999999989,50.498,51.26,50.08,1.1799999999999997,-1.1799999999999997,49.792,50.57,49.37,1.2000000000000028,-0.9500000000000028,49.994,50.62,49.62,1.0,-0.8200000000000003,257044,329138,187192,141946,-109931
2018-05-20,50.758,51.71,49.83,1.8800000000000026,1.7899999999999991,51.368,52.1,50.67,1.4299999999999997,1.4299999999999997,50.528,51.44,49.59,1.8499999999999943,1.8499999999999943,51.142,52.01,50.34,1.6699999999999946,1.6599999999999966,249762,330927,176867,154060,-31726
2018-05-27,52.817499999999995,53.11,52.0,1.1099999999999994,1.1099999999999994,53.3425,53.77,53.14,0.6300000000000026,0.060000000000002274,52.415,52.84,51.8,1.0400000000000063,0.5,52.86,53.12,52.33,0.7899999999999991,-0.7199999999999989,251012,291703,199973,91730,-91730
2018-06-03,53.024,53.28,52.48,0.8000000000000043,0.8000000000000043,53.36,53.79,52.96,0.8299999999999983,0.8299999999999983,52.598,53.22,52.02,1.1999999999999957,1.0799999999999983,53.194,53.34,52.91,0.4300000000000068,0.4100000000000037,139018,183244,110066,73178,-73178
2018-06-10,53.512,54.05,53.14,0.9099999999999966,0.6899999999999977,53.982,54.16,53.46,0.6999999999999957,0.6899999999999977,53.12,53.67,52.81,0.8599999999999994,0.8599999999999994,53.63,53.89,53.19,0.7000000000000028,0.509999999999998,201568,328871,117047,211824,211824
2018-06-17,53.64,53.88,53.37,0.5100000000000051,-0.02999999999999403,53.926,54.14,53.71,0.4299999999999997,0.030000000000001137,53.326,53.45,53.19,0.2600000000000051,0.21999999999999886,53.596,53.74,53.4,0.3400000000000034,0.3299999999999983,224207,429049,106811,322238,261408
2018-06-24,53.416000000000004,53.88,52.63,1.25,-1.25,53.72,54.16,53.02,1.1399999999999935,-1.1099999999999994,53.086,53.7,52.29,1.4100000000000037,-1.1099999999999994,53.372,53.88,52.77,1.1099999999999994,-0.8999999999999986,219522,308546,143862,164684,41776
2018-07-01,53.269999999999996,53.93,52.83,1.1000000000000014,1.0499999999999972,53.7875,54.28,53.29,0.990000000000002,0.990000000000002,52.97,53.86,52.13,1.7299999999999969,1.7299999999999969,53.59,54.25,52.86,1.3900000000000006,1.3900000000000006,130075,183232,81124,102108,-53182
2018-07-08,54.002,54.31,53.63,0.6799999999999997,0.14000000000000057,54.26,54.45,54.02,0.4299999999999997,0.23999999999999488,53.648,54.0,53.27,0.7299999999999969,0.7099999999999937,53.962,54.14,53.73,0.4100000000000037,0.36999999999999744,152049,166330,135678,30652,-17907
2018-07-15,53.764,54.6,53.12,1.480000000000004,0.5,54.136,54.7,53.27,1.4299999999999997,0.46000000000000085,53.15,53.56,52.62,0.9400000000000048,-0.20000000000000284,53.634,54.42,53.13,1.2899999999999991,-0.29999999999999716,142669,207499,98385,109114,31237
2018-07-22,53.536,54.55,52.65,1.8999999999999986,-0.10999999999999943,53.822,54.55,53.49,1.0599999999999952,-0.10999999999999943,52.44,53.25,51.85,1.3999999999999986,-0.769999999999996,52.892,53.39,52.21,1.1799999999999997,-0.8200000000000003,194051,285115,128121,156994,156994
2018-07-29,53.12,53.79,52.44,1.3500000000000014,1.3500000000000014,53.768,54.3,52.77,1.529999999999994,1.529999999999994,52.766,53.79,51.93,1.8599999999999994,1.8599999999999994,53.484,54.07,52.53,1.5399999999999991,1.5399999999999991,129519,186168,85319,100849,-63424
2018-08-05,53.968,54.17,53.85,0.3200000000000003,0.14000000000000057,54.24,54.66,53.88,0.779999999999994,0.36999999999999744,53.558,53.9,52.97,0.9299999999999997,-0.12000000000000455,53.858,54.21,53.63,0.5799999999999983,-0.23000000000000398,108721,160345,59359,100986,69339
2018-08-12,54.37,55.4,53.7,1.6999999999999957,1.6199999999999974,55.066,56.09,54.38,1.7100000000000009,1.7100000000000009,54.264,55.38,53.43,1.9500000000000028,1.9500000000000028,54.808,55.89,53.62,2.270000000000003,2.270000000000003,112946,148417,91257,57160,-57160
2018-08-19,56.226,56.43,56.05,0.38000000000000256,0.38000000000000256,56.586,57.04,56.28,0.759999999999998,0.5300000000000011,55.924,56.06,55.77,0.28999999999999915,0.240000000000002,56.321999999999996,56.62,56.13,0.4899999999999949,0.4899999999999949,116573,149645,84991,64654,-59056
2018-08-26,56.908,57.34,56.51,0.8300000000000054,0.27999999999999403,57.162,57.35,56.71,0.6400000000000006,0.3999999999999986,56.522,56.83,56.22,0.6099999999999994,0.240000000000002,57.004,57.22,56.57,0.6499999999999986,0.5,144214,200548,82081,118467,1471
2018-09-02,55.5025,57.36,54.54,2.8200000000000003,-2.4299999999999997,55.755,57.49,55.0,2.490000000000002,-2.490000000000002,54.965,56.36,54.38,1.9799999999999969,-1.7199999999999989,55.1475,56.6,54.38,2.219999999999999,-1.8599999999999994,712076,1803462,194121,1609341,108468
2018-09-09,55.344,55.78,55.0,0.7800000000000011,0.46000000000000085,55.618,55.78,55.46,0.3200000000000003,-0.21000000000000085,54.748,55.31,54.02,1.2899999999999991,0.4899999999999949,55.354,55.58,55.13,0.44999999999999574,-0.28999999999999915,258784,607938,148314,459624,-416558
2018-09-16,54.516,55.45,52.99,2.460000000000001,-1.2899999999999991,54.866,55.57,54.07,1.5,-1.3599999999999994,53.722,54.94,52.62,2.3200000000000003,-1.6400000000000006,54.208,55.45,53.09,2.3599999999999994,-1.980000000000004,285225,397143,220515,176628,176628
2018-09-23,52.522,53.3,51.71,1.5899999999999963,-1.3200000000000003,53.014,53.71,52.2,1.509999999999998,-0.5700000000000003,52.135999999999996,52.65,51.66,0.990000000000002,-0.6400000000000006,52.522,53.12,51.84,1.279999999999994,0.3999999999999986,196402,261567,146404,115163,44106
2018-09-30,52.178,53.13,51.41,1.720000000000006,-1.720000000000006,52.394,53.13,51.71,1.4200000000000017,-1.1300000000000026,51.53,52.4,50.72,1.6799999999999997,-1.1899999999999977,51.903999999999996,52.44,51.36,1.0799999999999983,-0.75,173307,272859,104855,168004,-113564
2018-10-07,52.466,53.11,51.71,1.3999999999999986,0.19999999999999574,53.138,54.04,52.1,1.9399999999999977,-0.9799999999999969,51.92,52.76,51.16,1.6000000000000014,-0.5500000000000043,52.398,53.32,51.46,1.8599999999999994,-1.3399999999999963,257020,349059,147093,201966,-188
