Date,TRV_Open_average,TRV_Open_max,TRV_Open_min,TRV_Open_volatility,TRV_Open_change,TRV_High_average,TRV_High_max,TRV_High_min,TRV_High_volatility,TRV_High_change,TRV_Low_average,TRV_Low_max,TRV_Low_min,TRV_Low_volatility,TRV_Low_change,TRV_Close_average,TRV_Close_max,TRV_Close_min,TRV_Close_volatility,TRV_Close_change,TRV_Volume_average,TRV_Volume_max,TRV_Volume_min,TRV_Volume_volatility,TRV_Volume_change
2018-05-06,130.162,131.51,128.98,2.530000000000001,2.530000000000001,130.97,132.09,129.63,2.460000000000008,2.140000000000015,129.248,130.61,127.89,2.720000000000013,1.8299999999999983,130.108,131.25,128.66,2.5900000000000034,1.3400000000000034,1117674,1239000,916713,322287,-17926
2018-05-13,130.1,130.76,129.2,1.5600000000000023,1.5100000000000193,130.89000000000001,131.96,130.35,1.6100000000000136,1.6100000000000136,129.51600000000002,130.02,128.84,1.1800000000000068,1.1800000000000068,130.344,131.14,129.85,1.289999999999992,1.2799999999999727,1041887,1547491,807806,739685,-519902
2018-05-20,130.7925,131.13,130.17,0.960000000000008,-0.960000000000008,131.405,132.06,130.85,1.210000000000008,-0.5900000000000034,130.04,130.57,129.34,1.2299999999999898,-0.4300000000000068,131.0,131.42,130.65,0.7699999999999818,-0.38999999999998636,879895,1085790,769227,316563,77281
2018-05-27,129.752,129.94,129.18,0.7599999999999909,0.05000000000001137,130.262,130.72,129.94,0.7800000000000011,0.3499999999999943,128.472,129.52,127.51,2.010000000000005,2.010000000000005,129.182,130.17,128.21,1.9599999999999795,1.509999999999991,1374288,1790222,1001110,789112,-678543
2018-06-03,129.772,131.34,128.37,2.969999999999999,2.0800000000000125,130.642,131.64,129.52,2.119999999999976,1.9699999999999989,128.66400000000002,130.44,127.61,2.8299999999999983,2.359999999999985,129.906,131.32,128.77,2.549999999999983,1.3300000000000125,1529476,2388736,807750,1580986,-573442
2018-06-10,129.318,130.51,128.05,2.4599999999999795,-2.4599999999999795,129.894,130.89,128.25,2.6399999999999864,-2.6399999999999864,128.316,129.23,126.74,2.489999999999995,-2.3599999999999994,129.024,129.72,127.59,2.1299999999999955,-1.990000000000009,1689773,3281489,1088350,2193139,601477
2018-06-17,125.644,128.8,124.2,4.6000000000000085,-2.230000000000004,126.47,128.83,124.92,3.910000000000011,-3.4299999999999926,124.082,126.54,122.46,4.0800000000000125,-4.0800000000000125,124.946,128.16,123.45,4.709999999999994,-4.439999999999998,1542336,1817208,1153458,663750,551244
2018-06-24,122.394,123.83,121.04,2.789999999999992,-1.75,123.434,124.4,122.45,1.9500000000000028,-1.9500000000000028,121.61,122.53,120.74,1.7900000000000063,-1.1400000000000006,122.22800000000001,122.62,121.34,1.2800000000000011,-0.23000000000000398,1190093,1312913,1055725,257188,-217457
2018-07-01,123.2375,123.84,122.61,1.230000000000004,0.7700000000000102,124.235,125.6,123.49,2.1099999999999994,1.5499999999999972,122.4525,123.54,121.81,1.730000000000004,0.9000000000000057,123.4875,125.4,122.6,2.8000000000000114,2.6300000000000097,1022193,1291976,659117,632859,471519
2018-07-08,126.11200000000001,127.01,125.36,1.6500000000000057,1.4200000000000017,126.652,128.23,125.67,2.559999999999988,2.089999999999989,125.422,126.62,124.53,2.0900000000000034,1.230000000000004,126.352,128.19,125.05,3.1400000000000006,2.319999999999993,1173642,1367042,902101,464941,-265764
2018-07-15,126.964,128.83,124.86,3.970000000000013,-3.0300000000000153,127.816,130.46,125.55,4.910000000000011,-3.8900000000000006,125.746,128.34,123.58,4.760000000000005,-4.290000000000006,126.682,130.0,124.24,5.760000000000005,-4.549999999999997,1964067,2796087,1460966,1335121,-373718
2018-07-22,127.444,130.52,124.74,5.780000000000015,5.780000000000015,129.108,131.97,125.39,6.579999999999998,6.579999999999998,126.85,130.13,123.94,6.189999999999998,6.189999999999998,128.47,131.1,124.75,6.349999999999994,6.349999999999994,1984394,2314977,1487663,827314,-411299
2018-07-29,129.446,131.28,128.06,3.219999999999999,-1.5600000000000023,130.19,131.42,128.86,2.559999999999974,-0.8999999999999773,128.602,129.77,127.0,2.7700000000000102,-0.17000000000001592,129.426,130.14,128.33,1.8099999999999739,-0.13999999999998636,1654662,1882815,1388477,494338,-135146
2018-08-05,129.38,130.51,128.69,1.8199999999999932,-1.8199999999999932,129.926,131.13,129.16,1.9699999999999989,-1.7800000000000011,128.544,129.78,127.61,2.1700000000000017,-2.1700000000000017,129.126,129.94,128.05,1.8899999999999864,-1.8899999999999864,1055008,1430674,817521,613153,392321
2018-08-12,129.052,130.75,127.12,3.6299999999999955,2.7900000000000063,130.1,131.64,127.99,3.6499999999999915,3.6499999999999915,128.57,130.5,126.68,3.819999999999993,3.819999999999993,129.698,131.42,127.54,3.8799999999999812,3.8799999999999812,1308232,1664327,1143824,520503,3169
2018-08-19,130.894,131.88,129.5,2.3799999999999955,0.5900000000000034,131.404,132.33,129.87,2.460000000000008,0.0700000000000216,130.064,131.34,128.94,2.4000000000000057,0.4099999999999966,130.608,131.89,129.41,2.4799999999999898,0.1799999999999784,1184929,1277675,1083857,193818,10312
2018-08-26,132.15,132.58,131.42,1.160000000000025,-0.6300000000000239,132.595,133.25,131.72,1.5300000000000011,-1.0500000000000114,131.44,132.05,130.67,1.3800000000000239,-1.3800000000000239,132.0475,132.66,131.6,1.0600000000000023,-0.6800000000000068,1086368,1262069,1002881,259188,-53078
2018-09-02,131.418,132.43,129.39,3.0400000000000205,-2.3200000000000216,132.122,133.4,129.55,3.8499999999999943,-2.6899999999999977,130.404,132.09,126.93,5.159999999999997,-4.079999999999984,130.996,132.59,127.6,4.990000000000009,-4.530000000000001,1319697,1840776,973903,866873,866873
2018-09-09,128.422,130.22,126.52,3.700000000000003,3.700000000000003,129.328,130.6,128.2,2.4000000000000057,2.289999999999992,127.604,129.59,125.71,3.8800000000000097,3.8800000000000097,128.694,130.01,126.89,3.1199999999999903,2.039999999999992,1430352,1797064,996190,800874,-800874
2018-09-16,132.78,134.46,130.0,4.460000000000008,4.439999999999998,133.76,134.61,131.74,2.8700000000000045,2.6999999999999886,131.976,133.19,129.5,3.6899999999999977,3.219999999999999,133.058,134.44,131.37,3.069999999999993,1.460000000000008,1674864,2738460,1055682,1682778,-417903
2018-09-23,130.588,133.1,128.71,4.389999999999986,-3.0999999999999943,131.066,133.1,129.92,3.180000000000007,-2.460000000000008,129.132,131.14,128.22,2.9199999999999875,-2.509999999999991,129.718,131.29,128.97,2.319999999999993,-2.319999999999993,1162925,1452896,836456,616440,519189
2018-09-30,129.786,130.18,128.69,1.490000000000009,1.3199999999999932,130.946,132.47,129.6,2.8700000000000045,2.8700000000000045,129.322,129.92,128.24,1.6799999999999784,1.6799999999999784,130.326,131.66,129.51,2.1500000000000057,2.1500000000000057,1191650,1547225,870499,676726,-324336
2018-10-07,127.606,131.54,123.34,8.199999999999989,-8.199999999999989,128.286,132.03,124.7,7.329999999999998,-7.329999999999998,125.282,130.32,121.47,8.849999999999994,-7.299999999999997,126.222,131.59,123.39,8.200000000000003,-8.200000000000003,1718614,2438597,865220,1573377,439959
2018-10-14,125.088,126.62,123.82,2.8000000000000114,2.0800000000000125,126.554,127.3,124.85,2.450000000000003,1.7900000000000063,123.922,124.58,123.34,1.2399999999999949,0.6400000000000006,125.294,126.44,124.07,2.3700000000000045,-0.6800000000000068,1923299,2818910,1232649,1586261,180838
2018-10-21,122.356,123.47,121.02,2.450000000000003,0.3199999999999932,123.428,124.58,122.11,2.469999999999999,-0.0799999999999983,121.046,122.3,119.67,2.6299999999999955,-0.7099999999999937,122.042,123.8,121.24,2.5600000000000023,-1.480000000000004,2501674,3574598,2000962,1573636,321996
2018-10-28,125.206,126.7,122.97,3.730000000000004,2.1899999999999977,126.524,127.38,125.34,2.039999999999992,1.3699999999999903,124.05199999999999,125.16,122.09,3.069999999999993,3.069999999999993,125.526,126.53,124.9,1.6299999999999955,0.6599999999999966,1686791,2217034,1098194,1118840,-1118840
2018-11-04,129.37,131.14,126.24,4.8999999999999915,4.0600000000000165,130.63,131.81,128.66,3.1500000000000057,2.140000000000015,128.288,130.28,126.13,4.150000000000006,0.7000000000000028,129.588,131.03,127.04,3.989999999999995,-1.559999999999988,1618461,1879385,1379390,499995,207871
2018-11-11,126.084,128.93,122.48,6.450000000000003,2.0500000000000114,128.148,130.57,125.61,4.959999999999994,2.299999999999983,124.674,128.6,121.4,7.199999999999989,2.1699999999999875,126.94600000000001,130.52,123.04,7.480000000000004,3.710000000000008,2366967,3153407,1419931,1733476,698211
2018-11-18,128.5425,130.95,127.44,3.509999999999991,-3.269999999999982,129.6575,131.1,127.65,3.4499999999999886,-0.7599999999999909,127.2775,128.26,126.36,1.8999999999999915,-1.079999999999984,128.2675,130.34,126.6,3.740000000000009,1.9699999999999989,1413236,1893595,405778,1487817,-43271
2018-11-25,130.078,130.57,129.52,1.049999999999983,0.7099999999999795,130.926,131.21,130.57,0.6400000000000148,0.3499999999999943,128.524,129.27,127.61,1.6600000000000108,-0.7000000000000028,130.284,130.7,129.61,1.089999999999975,0.5,1642848,2142697,1274182,868515,323138
2018-12-02,125.95,130.22,123.45,6.769999999999996,-6.769999999999996,126.67500000000001,130.52,123.56,6.960000000000008,-6.960000000000008,122.80250000000001,126.09,120.5,5.590000000000003,-5.590000000000003,124.66499999999999,126.69,123.0,3.6899999999999977,-3.6899999999999977,2032697,2775867,1534062,1241805,-607176
2018-12-09,121.794,123.68,120.33,3.3500000000000085,-2.960000000000008,122.712,124.42,121.45,2.969999999999999,-2.6299999999999955,120.33,121.03,119.5,1.5300000000000011,-0.9500000000000028,120.992,122.01,119.93,2.0799999999999983,-1.039999999999992,1757998,2097783,1282355,815428,-47861
2018-12-16,118.344,120.41,115.41,5.0,-5.0,119.674,121.68,115.87,5.810000000000002,-5.199999999999989,116.438,118.42,112.6,5.820000000000007,-5.820000000000007,116.89399999999999,119.3,112.63,6.670000000000002,-6.670000000000002,2402992,4523628,1344681,3178947,-350471
2018-12-23,116.47,119.15,112.5,6.650000000000006,5.980000000000004,118.8475,119.76,117.17,2.5900000000000034,2.5799999999999983,115.3925,118.05,111.08,6.969999999999999,6.969999999999999,118.4575,119.75,117.17,2.5799999999999983,2.5799999999999983,1570713,1931443,1157343,774100,-774100
2018-12-30,117.35249999999999,118.21,116.66,1.5499999999999972,0.7199999999999989,118.4525,119.54,117.3,2.240000000000009,1.3500000000000085,116.3075,117.71,115.06,2.6499999999999915,1.3799999999999955,117.4025,118.68,115.26,3.4200000000000017,0.9299999999999926,1639428,1887516,1082816,804700,-710676
2019-01-06,119.266,119.89,118.53,1.3599999999999994,0.4900000000000091,120.25,120.97,119.51,1.4599999999999937,1.4599999999999937,118.45400000000001,119.79,116.84,2.950000000000003,2.950000000000003,119.568,120.58,117.84,2.739999999999995,2.739999999999995,1292898,1752991,839353,913638,2958
2019-01-13,122.045,123.72,120.53,3.1899999999999977,3.1899999999999977,122.96,124.41,121.86,2.549999999999997,2.549999999999997,121.4325,122.74,120.53,2.2099999999999937,2.2099999999999937,122.7675,124.01,121.82,2.190000000000012,2.190000000000012,1439054,1923862,1109153,814709,550473
2019-01-20,123.634,125.01,122.67,2.3400000000000034,0.7399999999999949,124.902,126.17,123.25,2.9200000000000017,-0.37000000000000455,122.534,124.54,120.6,3.940000000000012,2.269999999999996,123.954,125.03,122.36,2.6700000000000017,2.6700000000000017,1808561,2155813,1284530,871283,-871283
2019-01-27,125.474,126.49,124.71,1.7800000000000011,1.75,126.098,126.53,125.47,1.0600000000000023,1.0300000000000011,124.598,125.13,124.08,1.0499999999999972,0.6400000000000006,125.754,126.49,124.82,1.6700000000000017,1.220000000000013,1371368,1682435,1064703,617732,-61491
2019-02-03,125.97200000000001,126.53,125.19,1.3400000000000034,-0.0799999999999983,126.366,126.8,125.98,0.8199999999999932,-0.20999999999999375,124.858,125.33,124.36,0.9699999999999989,-0.9699999999999989,125.94,126.76,125.42,1.3400000000000034,-0.7600000000000051,1351629,1610213,1083916,526297,303813
2019-02-10,127.35000000000001,128.05,126.43,1.6200000000000045,1.6200000000000045,128.3225,129.13,127.37,1.759999999999991,1.4699999999999989,126.9375,127.86,126.11,1.75,1.75,127.7425,128.74,126.93,1.8100000000000023,1.480000000000004,1412875,1729467,1266508,462959,-424892
2019-02-17,129.756,131.3,128.31,2.990000000000009,2.990000000000009,130.806,133.13,129.46,3.6699999999999875,3.6699999999999875,129.482,131.3,128.01,3.2900000000000205,3.2900000000000205,130.434,132.49,129.1,3.390000000000015,3.390000000000015,1589180,2051141,1227829,823312,591861
2019-02-24,132.922,133.52,132.46,1.0600000000000023,0.7800000000000011,133.68,134.35,133.07,1.2800000000000011,-0.2400000000000091,132.08,132.46,130.92,1.5400000000000205,-1.4400000000000261,132.796,133.27,132.15,1.1200000000000045,-1.1200000000000045,1527358,2278715,907915,1370800,-1370800
2019-03-03,131.858,132.71,130.31,2.4000000000000057,-0.28999999999999204,132.312,133.36,131.11,2.25,-0.4000000000000057,131.016,131.69,130.0,1.6899999999999977,0.18000000000000682,131.774,132.69,131.02,1.6699999999999875,-0.8199999999999932,1161820,1324226,896724,427502,-30901
2019-03-10,133.294,134.65,132.21,2.4399999999999977,2.4399999999999977,134.026,135.16,132.88,2.280000000000001,2.280000000000001,132.87199999999999,134.3,131.72,2.5800000000000125,2.5800000000000125,133.58,134.94,132.72,2.219999999999999,2.219999999999999,1335174,2113111,967344,1145767,402895
2019-03-17,133.672,135.55,130.68,4.8700000000000045,-0.4399999999999977,135.124,136.25,133.1,3.1500000000000057,-0.3300000000000125,132.454,134.37,130.25,4.1200000000000045,1.75,133.696,134.95,131.33,3.619999999999976,2.019999999999982,1607812,2352795,1143465,1209330,-532368
2019-03-24,136.544,137.72,135.13,2.5900000000000034,1.960000000000008,137.35999999999999,138.6,135.94,2.6599999999999966,2.6599999999999966,135.678,137.37,133.94,3.430000000000007,3.430000000000007,136.682,138.02,134.98,3.0400000000000205,3.0400000000000205,1261607,1547379,732408,814971,46260
2019-03-31,137.226,138.38,136.53,1.8499999999999943,-1.5699999999999932,137.356,138.38,136.81,1.5699999999999932,-1.5699999999999932,135.93200000000002,136.59,135.46,1.1299999999999955,-1.1299999999999955,136.442,136.81,135.88,0.9300000000000068,-0.9300000000000068,1076824,1121998,1006270,115728,-43927
2019-04-07,136.288,137.81,135.43,2.3799999999999955,2.319999999999993,136.69,137.9,135.49,2.4099999999999966,2.4099999999999966,135.476,136.72,134.37,2.3499999999999943,2.2299999999999898,136.288,137.72,135.19,2.530000000000001,1.5999999999999943,1092315,1377662,779141,598521,-598521
2019-04-14,138.1975,138.75,137.38,1.3700000000000045,1.0,139.26,141.52,138.28,3.240000000000009,0.07999999999998408,136.8775,138.0,135.8,2.1999999999999886,-0.549999999999983,137.4375,138.93,135.87,3.0600000000000023,-1.7299999999999898,1481558,2199201,1038520,1160681,215476
2019-04-21,138.732,140.5,137.0,3.5,3.5,139.952,141.94,138.17,3.7700000000000102,3.7700000000000102,138.25,140.41,136.81,3.5999999999999943,3.5999999999999943,139.616,141.46,138.01,3.450000000000017,3.450000000000017,1088142,1389872,776875,612997,-406079
2019-04-28,142.744,143.62,141.83,1.789999999999992,0.1799999999999784,144.018,144.22,143.83,0.38999999999998636,-0.030000000000001137,142.064,142.97,141.37,1.5999999999999943,-0.2400000000000091,143.262,143.75,142.7,1.0500000000000114,-0.3199999999999932,1187524,1558595,969736,588859,-588859
2019-05-05,141.742,142.83,140.84,1.990000000000009,-0.45000000000001705,143.29,144.01,142.14,1.8700000000000045,0.009999999999990905,141.034,141.95,139.96,1.9899999999999807,0.75,142.488,143.96,141.53,2.430000000000007,1.6999999999999886,1143051,1611771,928108,683663,420785
2019-05-12,145.594,147.5,143.07,4.430000000000007,4.430000000000007,147.782,148.85,146.38,2.469999999999999,2.469999999999999,145.458,147.24,143.07,4.170000000000016,4.170000000000016,147.06,148.17,145.71,2.4599999999999795,2.4599999999999795,1610919,1775108,1431074,344034,-334557
2019-05-19,147.635,148.36,147.32,1.0400000000000205,-0.9800000000000182,148.165,148.84,147.46,1.3799999999999955,-0.7400000000000091,146.5275,146.94,145.48,1.460000000000008,-0.18999999999999773,147.5775,147.96,146.94,1.0200000000000102,0.46999999999999886,1304329,1803126,919326,883800,-471382
2019-05-26,145.976,148.0,145.14,2.8600000000000136,-2.509999999999991,146.84,148.8,145.96,2.8400000000000034,-1.960000000000008,144.756,146.25,143.69,2.5600000000000023,-1.3799999999999955,145.888,146.79,145.07,1.7199999999999989,0.5099999999999909,1366353,1628844,1068649,560195,384936
2019-06-02,148.45000000000002,149.52,147.36,2.1599999999999966,2.0,149.45000000000002,150.02,147.8,2.219999999999999,2.0999999999999943,147.94400000000002,148.89,146.61,2.2799999999999727,2.2799999999999727,149.05,149.85,147.55,2.299999999999983,1.7699999999999818,1446103,1796789,1187495,609294,-325922
2019-06-09,149.862,150.3,149.53,0.7700000000000102,0.30000000000001137,150.374,150.64,150.04,0.5999999999999943,0.46000000000000796,149.03,149.66,148.55,1.1099999999999852,0.960000000000008,149.672,150.11,149.19,0.9200000000000159,0.7299999999999898,1089540,1508056,821225,686831,-147173
2019-06-16,151.24,152.24,149.86,2.3799999999999955,1.8799999999999955,152.466,153.2,151.49,1.7099999999999795,1.6399999999999864,150.708,151.59,149.58,2.009999999999991,2.009999999999991,151.524,152.19,150.33,1.8599999999999852,1.6899999999999977,1313565,2316362,932220,1384142,-348905
2019-06-23,150.60999999999999,152.9,147.45,5.450000000000017,-1.1099999999999852,151.658,153.63,149.52,4.109999999999985,-2.1999999999999886,149.148,151.48,147.29,4.189999999999998,-1.5900000000000034,150.394,153.13,148.7,4.430000000000007,-1.710000000000008,1577044,2319991,1146751,1173240,-150014
2019-06-30,153.225,153.98,151.72,2.259999999999991,2.259999999999991,153.99,154.62,152.84,1.7800000000000011,1.4199999999999875,152.56,153.44,151.24,2.1999999999999886,2.1999999999999886,153.755,154.3,152.83,1.4699999999999989,0.9699999999999989,728799,915707,612126,303581,-142266
2019-07-07,153.31199999999998,154.31,152.92,1.3900000000000148,-0.020000000000010232,154.024,154.96,153.34,1.6200000000000045,1.3300000000000125,152.37199999999999,153.26,151.19,2.069999999999993,0.7299999999999898,153.486,154.83,152.43,2.4000000000000057,1.3800000000000239,863102,933791,747202,186589,80078
2019-07-14,152.618,154.88,150.17,4.710000000000008,-4.710000000000008,153.072,155.09,150.84,4.25,-4.25,151.494,154.1,149.31,4.789999999999992,-4.789999999999992,151.924,154.59,149.71,4.8799999999999955,-4.8799999999999955,1031476,1374307,763002,611305,319589
2019-07-21,148.416,149.67,147.6,2.069999999999993,1.1699999999999875,149.89000000000001,151.03,149.05,1.9799999999999898,1.0600000000000023,147.042,148.53,145.37,3.1599999999999966,3.1599999999999966,148.702,149.93,147.5,2.430000000000007,1.240000000000009,1332300,1970226,947645,1022581,-723987
2019-07-28,147.096,148.28,146.28,2.0,-1.8499999999999943,148.354,149.55,147.47,2.0800000000000125,-2.0800000000000125,145.582,147.28,143.58,3.6999999999999886,-3.6999999999999886,146.174,147.62,143.93,3.6899999999999977,-3.6899999999999977,1494476,1664276,1204670,459606,459606
2019-08-04,146.574,148.54,143.72,4.819999999999993,4.819999999999993,148.362,149.64,146.04,3.5999999999999943,3.280000000000001,145.194,147.58,142.79,4.7900000000000205,3.460000000000008,147.412,149.07,145.96,3.109999999999985,0.4899999999999807,1409877,1644120,1132338,511782,-198984
2019-08-11,146.278,148.4,143.44,4.960000000000008,1.7700000000000102,147.694,148.88,146.24,2.6399999999999864,-0.47999999999998977,144.966,147.02,143.04,3.980000000000018,1.0200000000000102,146.336,148.22,143.48,4.740000000000009,-0.6399999999999864,1367057,1575486,1112812,462674,266814
2019-08-18,146.99,147.64,145.6,2.039999999999992,-2.030000000000001,148.056,148.77,147.42,1.3500000000000227,-1.0400000000000205,145.662,146.39,144.17,2.219999999999999,-1.1799999999999784,146.686,147.81,144.73,3.0800000000000125,0.8300000000000125,956166,1430533,696783,733750,-7705
2019-08-25,147.595,148.26,146.88,1.3799999999999955,-0.5900000000000034,147.91,148.57,147.34,1.2299999999999898,-0.6299999999999955,146.195,146.7,145.67,1.0300000000000011,-0.549999999999983,146.8425,147.1,146.37,0.7299999999999898,-0.13999999999998636,1062073,1152752,987135,165617,42660
2019-09-01,150.204,152.79,146.24,6.549999999999983,6.549999999999983,151.51,153.65,147.62,6.030000000000001,5.759999999999991,148.862,151.69,145.78,5.909999999999997,2.240000000000009,150.308,152.84,147.57,5.27000000000001,1.6599999999999966,1242107,1658333,983324,675009,596616
2019-09-08,147.198,148.85,145.71,3.1399999999999864,-3.1399999999999864,148.042,149.14,146.36,2.7799999999999727,-1.9099999999999966,145.548,146.8,144.3,2.5,0.0,146.75,148.3,146.23,2.0700000000000216,-0.22999999999998977,1444098,1631716,1160950,470766,-468040
2019-09-15,146.372,146.8,145.84,0.960000000000008,-0.29999999999998295,147.848,148.41,147.0,1.4099999999999966,-0.7400000000000091,145.912,146.75,144.7,2.0500000000000114,-0.37999999999999545,146.696,147.25,146.28,0.9699999999999989,-0.710000000000008,1368545,2426707,845792,1580915,-481972
2019-09-22,147.432,148.54,146.85,1.6899999999999977,1.0900000000000034,148.332,149.38,147.01,2.3700000000000045,1.1699999999999875,146.832,147.98,145.78,2.1999999999999886,1.5600000000000023,147.678,148.69,146.75,1.9399999999999977,1.9399999999999977,963138,1204077,803163,400914,-158809
2019-09-29,144.572,149.27,142.0,7.27000000000001,-4.630000000000024,145.38,149.58,142.4,7.180000000000007,-4.940000000000026,142.566,145.52,140.69,4.8300000000000125,-2.460000000000008,143.556,145.55,141.73,3.8200000000000216,-2.4000000000000057,1201894,1391210,894720,496490,-357261
2019-10-06,142.116,143.16,141.16,2.0,0.0,142.768,143.84,141.67,2.170000000000016,0.8700000000000045,141.31799999999998,142.42,140.6,1.8199999999999932,1.5600000000000023,141.84,143.11,140.63,2.480000000000018,2.480000000000018,906293,1187880,613407,574473,-542973
2019-10-13,142.338,143.49,140.76,2.730000000000018,-1.5,142.832,144.5,141.67,2.8300000000000125,-2.280000000000001,141.35,143.14,140.21,2.9299999999999784,-1.7299999999999898,141.926,143.31,140.48,2.8300000000000125,-1.4000000000000057,1227426,1727622,878374,849248,849248
2019-10-20,131.356,132.57,130.07,2.5,-1.8199999999999932,132.43,133.75,131.2,2.5500000000000114,-2.5500000000000114,129.856,131.04,129.23,1.8100000000000023,-0.5900000000000034,130.69400000000002,132.16,129.3,2.859999999999985,-0.8499999999999943,1940834,3605269,1283337,2321932,-2079775
