Date,ProShares Short Dow30_etf_Open_average,ProShares Short Dow30_etf_Open_max,ProShares Short Dow30_etf_Open_min,ProShares Short Dow30_etf_Open_volatility,ProShares Short Dow30_etf_Open_change,ProShares Short Dow30_etf_High_average,ProShares Short Dow30_etf_High_max,ProShares Short Dow30_etf_High_min,ProShares Short Dow30_etf_High_volatility,ProShares Short Dow30_etf_High_change,ProShares Short Dow30_etf_Low_average,ProShares Short Dow30_etf_Low_max,ProShares Short Dow30_etf_Low_min,ProShares Short Dow30_etf_Low_volatility,ProShares Short Dow30_etf_Low_change,ProShares Short Dow30_etf_Close_average,ProShares Short Dow30_etf_Close_max,ProShares Short Dow30_etf_Close_min,ProShares Short Dow30_etf_Close_volatility,ProShares Short Dow30_etf_Close_change
2019-01-13,58.19,58.19,58.19,0.0,0.0,58.43,58.43,58.43,0.0,0.0,57.74,57.74,57.74,0.0,0.0,57.83,57.83,57.83,0.0,0.0
2019-01-20,57.77,57.77,57.77,0.0,0.0,57.94,57.94,57.94,0.0,0.0,57.5,57.5,57.5,0.0,0.0,57.8,57.8,57.8,0.0,0.0
2019-01-27,57.03,57.03,57.03,0.0,0.0,57.25,57.25,57.25,0.0,0.0,56.77,56.77,56.77,0.0,0.0,57.05,57.05,57.05,0.0,0.0
2019-02-03,57.12,57.12,57.12,0.0,0.0,57.42,57.42,57.42,0.0,0.0,56.93,56.93,56.93,0.0,0.0,56.93,56.93,56.93,0.0,0.0
2019-02-10,55.71,55.71,55.71,0.0,0.0,55.72,55.72,55.72,0.0,0.0,55.18,55.18,55.18,0.0,0.0,55.19,55.19,55.19,0.0,0.0
2019-02-17,55.05,55.05,55.05,0.0,0.0,55.12,55.12,55.12,0.0,0.0,54.83,54.83,54.83,0.0,0.0,54.88,54.88,54.88,0.0,0.0
2019-02-24,54.7,54.7,54.7,0.0,0.0,55.11,55.11,55.11,0.0,0.0,54.64,54.64,54.64,0.0,0.0,54.9,54.9,54.9,0.0,0.0
2019-03-03,56.54,56.54,56.54,0.0,0.0,56.57,56.57,56.57,0.0,0.0,56.1,56.1,56.1,0.0,0.0,56.13,56.13,56.13,0.0,0.0
2019-03-10,55.44,55.44,55.44,0.0,0.0,55.7,55.7,55.7,0.0,0.0,55.09,55.09,55.09,0.0,0.0,55.28,55.28,55.28,0.0,0.0
2019-03-17,55.23,55.23,55.23,0.0,0.0,55.87,55.87,55.87,0.0,0.0,55.07,55.07,55.07,0.0,0.0,55.86,55.86,55.86,0.0,0.0
2019-03-24,55.09,55.09,55.09,0.0,0.0,55.32,55.32,55.32,0.0,0.0,54.96,54.96,54.96,0.0,0.0,54.98,54.98,54.98,0.0,0.0
2019-03-31,53.89,53.89,53.89,0.0,0.0,54.08,54.08,54.08,0.0,0.0,53.83,53.83,53.83,0.0,0.0,53.99,53.99,53.99,0.0,0.0
2019-04-07,54.07,54.07,54.07,0.0,0.0,54.23,54.23,54.23,0.0,0.0,53.96,53.96,53.96,0.0,0.0,54.0,54.0,54.0,0.0,0.0
2019-04-14,53.84,53.84,53.84,0.0,0.0,53.96,53.96,53.96,0.0,0.0,53.65,53.65,53.65,0.0,0.0,53.75,53.75,53.75,0.0,0.0
2019-04-21,53.98,53.98,53.98,0.0,0.0,54.11,54.11,54.11,0.0,0.0,53.8,53.8,53.8,0.0,0.0,53.83,53.83,53.83,0.0,0.0
2019-04-28,54.02,54.02,54.02,0.0,0.0,54.21,54.21,54.21,0.0,0.0,53.87,53.87,53.87,0.0,0.0,53.94,53.94,53.94,0.0,0.0
2019-05-05,55.49,55.49,55.49,0.0,0.0,56.03,56.03,56.03,0.0,0.0,54.88,54.88,54.88,0.0,0.0,54.99,54.99,54.99,0.0,0.0
2019-05-12,55.61,55.61,55.61,0.0,0.0,55.65,55.65,55.65,0.0,0.0,54.98,54.98,54.98,0.0,0.0,55.36,55.36,55.36,0.0,0.0
2019-05-19,55.71,55.71,55.71,0.0,0.0,55.96,55.96,55.96,0.0,0.0,55.59,55.59,55.59,0.0,0.0,55.76,55.76,55.76,0.0,0.0
2019-05-26,57.27,57.27,57.27,0.0,0.0,57.49,57.49,57.49,0.0,0.0,57.09,57.09,57.09,0.0,0.0,57.46,57.46,57.46,0.0,0.0
2019-06-02,55.22,55.22,55.22,0.0,0.0,55.25,55.25,55.25,0.0,0.0,54.67,54.67,54.67,0.0,0.0,54.87,54.87,54.87,0.0,0.0
2019-06-09,54.69,54.69,54.69,0.0,0.0,54.86,54.86,54.86,0.0,0.0,54.51,54.51,54.51,0.0,0.0,54.64,54.64,54.64,0.0,0.0
2019-06-16,53.37,53.37,53.37,0.0,0.0,53.43,53.43,53.43,0.0,0.0,53.03,53.03,53.03,0.0,0.0,53.38,53.38,53.38,0.0,0.0
2019-06-23,53.41,53.41,53.41,0.0,0.0,53.59,53.59,53.59,0.0,0.0,53.35,53.35,53.35,0.0,0.0,53.48,53.48,53.48,0.0,0.0
2019-06-30,52.91,52.91,52.91,0.0,0.0,53.16,53.16,53.16,0.0,0.0,52.74,52.74,52.74,0.0,0.0,52.79,52.79,52.79,0.0,0.0
2019-07-07,52.38,52.38,52.38,0.0,0.0,52.38,52.38,52.38,0.0,0.0,52.02,52.02,52.02,0.0,0.0,52.02,52.02,52.02,0.0,0.0
2019-07-14,52.05,52.05,52.05,0.0,0.0,52.41,52.41,52.41,0.0,0.0,52.05,52.05,52.05,0.0,0.0,52.4,52.4,52.4,0.0,0.0
2019-07-21,52.35,52.35,52.35,0.0,0.0,52.48,52.48,52.48,0.0,0.0,52.3,52.3,52.3,0.0,0.0,52.34,52.34,52.34,0.0,0.0
2019-07-28,53.7,53.7,53.7,0.0,0.0,54.23,54.23,54.23,0.0,0.0,53.58,53.58,53.58,0.0,0.0,53.75,53.75,53.75,0.0,0.0
2019-08-04,54.02,54.02,54.02,0.0,0.0,54.45,54.45,54.45,0.0,0.0,53.81,53.81,53.81,0.0,0.0,54.05,54.05,54.05,0.0,0.0
2019-08-11,55.11,55.11,55.11,0.0,0.0,55.21,55.21,55.21,0.0,0.0,54.71,54.71,54.71,0.0,0.0,54.78,54.78,54.78,0.0,0.0
2019-08-18,54.32,54.32,54.32,0.0,0.0,55.57,55.57,55.57,0.0,0.0,53.91,53.91,53.91,0.0,0.0,55.32,55.32,55.32,0.0,0.0
2019-08-25,53.48,53.48,53.48,0.0,0.0,53.87,53.87,53.87,0.0,0.0,53.43,53.43,53.43,0.0,0.0,53.7,53.7,53.7,0.0,0.0
2019-09-01,52.88,52.88,52.88,0.0,0.0,53.03,53.03,53.03,0.0,0.0,52.72,52.72,52.72,0.0,0.0,52.83,52.83,52.83,0.0,0.0
2019-09-08,51.98,51.98,51.98,0.0,0.0,52.06,52.06,52.06,0.0,0.0,51.92,51.92,51.92,0.0,0.0,52.04,52.04,52.04,0.0,0.0
2019-09-15,52.2,52.2,52.2,0.0,0.0,52.63,52.63,52.63,0.0,0.0,52.11,52.11,52.11,0.0,0.0,52.61,52.61,52.61,0.0,0.0
2019-09-22,52.39,52.39,52.39,0.0,0.0,52.87,52.87,52.87,0.0,0.0,52.3,52.3,52.3,0.0,0.0,52.67,52.67,52.67,0.0,0.0
2019-09-29,53.7,53.7,53.7,0.0,0.0,53.74,53.74,53.74,0.0,0.0,53.11,53.11,53.11,0.0,0.0,53.13,53.13,53.13,0.0,0.0
2019-10-06,52.72,52.72,52.72,0.0,0.0,52.76,52.76,52.76,0.0,0.0,52.27,52.27,52.27,0.0,0.0,52.66,52.66,52.66,0.0,0.0
2019-10-13,52.36,52.36,52.36,0.0,0.0,52.75,52.75,52.75,0.0,0.0,52.28,52.28,52.28,0.0,0.0,52.75,52.75,52.75,0.0,0.0
2019-10-20,52.77,52.77,52.77,0.0,0.0,52.77,52.77,52.77,0.0,0.0,52.29,52.29,52.29,0.0,0.0,52.42,52.42,52.42,0.0,0.0
2019-10-27,51.98,51.98,51.98,0.0,0.0,52.0,52.0,52.0,0.0,0.0,51.69,51.69,51.69,0.0,0.0,51.71,51.71,51.71,0.0,0.0
2019-11-03,50.95,50.95,50.95,0.0,0.0,51.19,51.19,51.19,0.0,0.0,50.95,50.95,50.95,0.0,0.0,51.03,51.03,51.03,0.0,0.0
2019-11-10,50.62,50.62,50.62,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.42,50.42,50.42,0.0,0.0
2019-11-17,50.73,50.73,50.73,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.61,50.61,50.61,0.0,0.0,50.63,50.63,50.63,0.0,0.0
2019-11-24,50.22,50.22,50.22,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.24,50.24,50.24,0.0,0.0
2019-12-01,50.51,50.51,50.51,0.0,0.0,50.55,50.55,50.55,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.31,50.31,50.31,0.0,0.0
2019-12-08,50.11,50.11,50.11,0.0,0.0,50.27,50.27,50.27,0.0,0.0,49.82,49.82,49.82,0.0,0.0,50.07,50.07,50.07,0.0,0.0
2019-12-15,49.51,49.51,49.51,0.0,0.0,49.56,49.56,49.56,0.0,0.0,49.41,49.41,49.41,0.0,0.0,49.55,49.55,49.55,0.0,0.0
2019-12-22,49.03,49.03,49.03,0.0,0.0,49.15,49.15,49.15,0.0,0.0,49.0,49.0,49.0,0.0,0.0,49.08,49.08,49.08,0.0,0.0
2019-12-29,49.27,49.27,49.27,0.0,0.0,49.29,49.29,49.29,0.0,0.0,48.98,48.98,48.98,0.0,0.0,49.13,49.13,49.13,0.0,0.0
