Date,ALPS Alerian MLP_Open_average,ALPS Alerian MLP_Open_max,ALPS Alerian MLP_Open_min,ALPS Alerian MLP_Open_volatility,ALPS Alerian MLP_Open_change,ALPS Alerian MLP_High_average,ALPS Alerian MLP_High_max,ALPS Alerian MLP_High_min,ALPS Alerian MLP_High_volatility,ALPS Alerian MLP_High_change,ALPS Alerian MLP_Low_average,ALPS Alerian MLP_Low_max,ALPS Alerian MLP_Low_min,ALPS Alerian MLP_Low_volatility,ALPS Alerian MLP_Low_change,ALPS Alerian MLP_Close_average,ALPS Alerian MLP_Close_max,ALPS Alerian MLP_Close_min,ALPS Alerian MLP_Close_volatility,ALPS Alerian MLP_Close_change
2019-02-17,9.84,9.84,9.84,0.0,0.0,9.94,9.94,9.94,0.0,0.0,9.82,9.82,9.82,0.0,0.0,9.91,9.91,9.91,0.0,0.0
2019-02-24,9.79,9.79,9.79,0.0,0.0,9.82,9.82,9.82,0.0,0.0,9.67,9.67,9.67,0.0,0.0,9.77,9.77,9.77,0.0,0.0
2019-03-03,9.81,9.81,9.81,0.0,0.0,9.97,9.97,9.97,0.0,0.0,9.79,9.79,9.79,0.0,0.0,9.9,9.9,9.9,0.0,0.0
2019-03-10,9.91,9.91,9.91,0.0,0.0,10.04,10.04,10.04,0.0,0.0,9.86,9.86,9.86,0.0,0.0,10.01,10.01,10.01,0.0,0.0
2019-03-17,10.05,10.05,10.05,0.0,0.0,10.05,10.05,10.05,0.0,0.0,9.88,9.88,9.88,0.0,0.0,9.96,9.96,9.96,0.0,0.0
2019-03-24,10.09,10.09,10.09,0.0,0.0,10.2,10.2,10.2,0.0,0.0,10.08,10.08,10.08,0.0,0.0,10.15,10.15,10.15,0.0,0.0
2019-03-31,10.17,10.17,10.17,0.0,0.0,10.22,10.22,10.22,0.0,0.0,10.12,10.12,10.12,0.0,0.0,10.13,10.13,10.13,0.0,0.0
2019-04-07,10.17,10.17,10.17,0.0,0.0,10.21,10.21,10.21,0.0,0.0,10.1,10.1,10.1,0.0,0.0,10.14,10.14,10.14,0.0,0.0
2019-04-14,9.99,9.99,9.99,0.0,0.0,10.1,10.1,10.1,0.0,0.0,9.97,9.97,9.97,0.0,0.0,10.07,10.07,10.07,0.0,0.0
2019-04-21,9.99,9.99,9.99,0.0,0.0,10.03,10.03,10.03,0.0,0.0,9.94,9.94,9.94,0.0,0.0,10.0,10.0,10.0,0.0,0.0
2019-04-28,9.8,9.8,9.8,0.0,0.0,9.9,9.9,9.9,0.0,0.0,9.76,9.76,9.76,0.0,0.0,9.86,9.86,9.86,0.0,0.0
2019-05-05,9.85,9.85,9.85,0.0,0.0,9.91,9.91,9.91,0.0,0.0,9.77,9.77,9.77,0.0,0.0,9.79,9.79,9.79,0.0,0.0
2019-05-12,10.0,10.0,10.0,0.0,0.0,10.02,10.02,10.02,0.0,0.0,9.93,9.93,9.93,0.0,0.0,9.97,9.97,9.97,0.0,0.0
2019-05-19,9.89,9.89,9.89,0.0,0.0,9.92,9.92,9.92,0.0,0.0,9.79,9.79,9.79,0.0,0.0,9.87,9.87,9.87,0.0,0.0
2019-05-26,9.66,9.66,9.66,0.0,0.0,9.75,9.75,9.75,0.0,0.0,9.64,9.64,9.64,0.0,0.0,9.68,9.68,9.68,0.0,0.0
2019-06-02,9.75,9.75,9.75,0.0,0.0,9.82,9.82,9.82,0.0,0.0,9.69,9.69,9.69,0.0,0.0,9.76,9.76,9.76,0.0,0.0
2019-06-09,9.71,9.71,9.71,0.0,0.0,9.73,9.73,9.73,0.0,0.0,9.63,9.63,9.63,0.0,0.0,9.67,9.67,9.67,0.0,0.0
2019-06-16,9.76,9.76,9.76,0.0,0.0,9.83,9.83,9.83,0.0,0.0,9.73,9.73,9.73,0.0,0.0,9.83,9.83,9.83,0.0,0.0
2019-06-23,9.9,9.9,9.9,0.0,0.0,9.96,9.96,9.96,0.0,0.0,9.87,9.87,9.87,0.0,0.0,9.87,9.87,9.87,0.0,0.0
2019-06-30,10.03,10.03,10.03,0.0,0.0,10.06,10.06,10.06,0.0,0.0,9.96,9.96,9.96,0.0,0.0,10.01,10.01,10.01,0.0,0.0
2019-07-07,10.17,10.17,10.17,0.0,0.0,10.17,10.17,10.17,0.0,0.0,10.1,10.1,10.1,0.0,0.0,10.11,10.11,10.11,0.0,0.0
2019-07-14,10.01,10.01,10.01,0.0,0.0,10.14,10.14,10.14,0.0,0.0,10.01,10.01,10.01,0.0,0.0,10.11,10.11,10.11,0.0,0.0
2019-07-21,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,9.81,9.81,9.81,0.0,0.0,9.85,9.85,9.85,0.0,0.0
2019-07-28,9.58,9.58,9.58,0.0,0.0,9.58,9.58,9.58,0.0,0.0,9.31,9.31,9.31,0.0,0.0,9.38,9.38,9.38,0.0,0.0
2019-08-04,9.02,9.02,9.02,0.0,0.0,9.03,9.03,9.03,0.0,0.0,8.93,8.93,8.93,0.0,0.0,8.95,8.95,8.95,0.0,0.0
2019-08-11,9.05,9.05,9.05,0.0,0.0,9.16,9.16,9.16,0.0,0.0,9.04,9.04,9.04,0.0,0.0,9.1,9.1,9.1,0.0,0.0
2019-08-18,8.89,8.89,8.89,0.0,0.0,8.93,8.93,8.93,0.0,0.0,8.8,8.8,8.8,0.0,0.0,8.83,8.83,8.83,0.0,0.0
2019-08-25,9.1,9.1,9.1,0.0,0.0,9.15,9.15,9.15,0.0,0.0,9.06,9.06,9.06,0.0,0.0,9.09,9.09,9.09,0.0,0.0
2019-09-01,9.04,9.04,9.04,0.0,0.0,9.19,9.19,9.19,0.0,0.0,9.04,9.04,9.04,0.0,0.0,9.13,9.13,9.13,0.0,0.0
2019-09-08,9.56,9.56,9.56,0.0,0.0,9.62,9.62,9.62,0.0,0.0,9.44,9.44,9.44,0.0,0.0,9.44,9.44,9.44,0.0,0.0
2019-09-15,9.44,9.44,9.44,0.0,0.0,9.45,9.45,9.45,0.0,0.0,9.37,9.37,9.37,0.0,0.0,9.42,9.42,9.42,0.0,0.0
2019-09-22,9.1,9.1,9.1,0.0,0.0,9.18,9.18,9.18,0.0,0.0,9.09,9.09,9.09,0.0,0.0,9.14,9.14,9.14,0.0,0.0
2019-09-29,9.04,9.04,9.04,0.0,0.0,9.05,9.05,9.05,0.0,0.0,8.94,8.94,8.94,0.0,0.0,8.96,8.96,8.96,0.0,0.0
2019-10-06,8.77,8.77,8.77,0.0,0.0,8.8,8.8,8.8,0.0,0.0,8.67,8.67,8.67,0.0,0.0,8.73,8.73,8.73,0.0,0.0
2019-10-13,8.74,8.74,8.74,0.0,0.0,8.77,8.77,8.77,0.0,0.0,8.7,8.7,8.7,0.0,0.0,8.71,8.71,8.71,0.0,0.0
2019-10-20,8.69,8.69,8.69,0.0,0.0,8.77,8.77,8.77,0.0,0.0,8.56,8.56,8.56,0.0,0.0,8.58,8.58,8.58,0.0,0.0
2019-10-27,8.68,8.68,8.68,0.0,0.0,8.78,8.78,8.78,0.0,0.0,8.68,8.68,8.68,0.0,0.0,8.75,8.75,8.75,0.0,0.0
2019-11-03,8.31,8.31,8.31,0.0,0.0,8.34,8.34,8.34,0.0,0.0,8.24,8.24,8.24,0.0,0.0,8.24,8.24,8.24,0.0,0.0
2019-11-10,8.03,8.03,8.03,0.0,0.0,8.03,8.03,8.03,0.0,0.0,7.83,7.83,7.83,0.0,0.0,7.84,7.84,7.84,0.0,0.0
2019-11-17,7.96,7.96,7.96,0.0,0.0,8.04,8.04,8.04,0.0,0.0,7.94,7.94,7.94,0.0,0.0,8.04,8.04,8.04,0.0,0.0
2019-11-24,7.87,7.87,7.87,0.0,0.0,7.88,7.88,7.88,0.0,0.0,7.75,7.75,7.75,0.0,0.0,7.77,7.77,7.77,0.0,0.0
2019-12-01,7.79,7.79,7.79,0.0,0.0,7.98,7.98,7.98,0.0,0.0,7.76,7.76,7.76,0.0,0.0,7.96,7.96,7.96,0.0,0.0
2019-12-08,8.17,8.17,8.17,0.0,0.0,8.3,8.3,8.3,0.0,0.0,8.16,8.16,8.16,0.0,0.0,8.3,8.3,8.3,0.0,0.0
2019-12-15,8.49,8.49,8.49,0.0,0.0,8.61,8.61,8.61,0.0,0.0,8.48,8.48,8.48,0.0,0.0,8.61,8.61,8.61,0.0,0.0
2019-12-22,8.58,8.58,8.58,0.0,0.0,8.62,8.62,8.62,0.0,0.0,8.43,8.43,8.43,0.0,0.0,8.44,8.44,8.44,0.0,0.0
2019-12-29,8.7,8.7,8.7,0.0,0.0,8.7,8.7,8.7,0.0,0.0,8.57,8.57,8.57,0.0,0.0,8.7,8.7,8.7,0.0,0.0
