Date,EXAS_Open_average,EXAS_Open_max,EXAS_Open_min,EXAS_Open_volatility,EXAS_Open_change,EXAS_High_average,EXAS_High_max,EXAS_High_min,EXAS_High_volatility,EXAS_High_change,EXAS_Low_average,EXAS_Low_max,EXAS_Low_min,EXAS_Low_volatility,EXAS_Low_change,EXAS_Close_average,EXAS_Close_max,EXAS_Close_min,EXAS_Close_volatility,EXAS_Close_change,EXAS_Volume_average,EXAS_Volume_max,EXAS_Volume_min,EXAS_Volume_volatility,EXAS_Volume_change
2018-01-14,50.014,53.21,47.36,5.850000000000001,-4.840000000000003,51.59,54.15,49.7,4.449999999999996,-4.449999999999996,48.012,52.72,45.02,7.699999999999996,-4.93,49.146,52.95,47.68,5.270000000000003,-4.460000000000001,5828282,14214863,2245333,11969530,982813
2018-01-21,50.264,52.02,48.07,3.950000000000003,1.2800000000000011,51.81,52.61,50.61,2.0,-1.7700000000000031,49.188,50.44,48.05,2.3900000000000006,0.9500000000000028,50.79,52.15,49.84,2.309999999999995,-2.309999999999995,3174840,4730316,1951963,2778353,-1658448
2018-01-28,49.064,49.55,48.56,0.9899999999999949,-0.09999999999999432,50.224,50.5,49.9,0.6000000000000014,0.6000000000000014,48.108000000000004,49.15,46.46,2.6899999999999977,-0.740000000000002,48.988,49.71,47.13,2.5799999999999983,-2.3699999999999974,2601149,3514346,2041920,1472426,-792646
2018-02-04,46.848,48.62,45.0,3.6199999999999974,0.8999999999999986,48.422000000000004,49.39,47.0,2.3900000000000006,-1.3299999999999983,45.366,47.41,44.01,3.3999999999999986,0.46000000000000085,46.944,48.56,44.56,4.0,-1.0300000000000011,2303444,2981317,1927342,1053975,483010
2018-02-11,48.2175,49.4,47.23,2.1700000000000017,1.7600000000000051,49.177499999999995,49.58,48.4,1.1799999999999997,1.0399999999999991,47.58,48.25,46.88,1.3699999999999974,1.3699999999999974,48.6625,49.14,47.57,1.5700000000000003,1.2899999999999991,1639543,1921102,1232595,688507,-645079
2018-02-18,45.338,48.47,40.9,7.57,-6.100000000000001,46.306,49.74,42.65,7.090000000000003,-6.580000000000005,43.97,47.62,38.88,8.739999999999995,-5.769999999999996,44.914,48.01,42.37,5.640000000000001,-5.449999999999996,4271030,11392679,1634074,9758605,1004285
2018-02-25,44.326,45.0,43.3,1.7000000000000028,1.5200000000000031,46.0,47.73,44.94,2.789999999999999,1.5399999999999991,43.442,44.32,42.8,1.5200000000000031,1.5200000000000031,45.0,46.84,43.76,3.0800000000000054,2.470000000000006,2362929,4379024,1383466,2995558,-2383757
2018-03-04,49.564,52.57,47.36,5.210000000000001,4.910000000000004,50.964,53.38,47.84,5.539999999999999,5.419999999999995,48.878,51.11,46.96,4.149999999999999,4.149999999999999,50.638,53.19,47.76,5.43,5.43,2833409,4054319,1658438,2395881,-843803
2018-03-11,52.798,53.21,52.4,0.8100000000000023,-0.7800000000000011,53.08,53.65,52.43,1.2199999999999989,-1.009999999999998,50.984,52.5,47.35,5.149999999999999,-4.350000000000001,51.686,52.76,48.46,4.299999999999997,-4.089999999999996,2222152,3872264,1303861,2568403,1444868
2018-03-18,47.472,49.15,44.96,4.189999999999998,-3.4200000000000017,48.208,49.99,45.85,4.140000000000001,-3.530000000000001,46.126,48.73,43.82,4.909999999999997,-4.450000000000003,46.662,49.06,44.12,4.940000000000005,-3.9399999999999977,2083000,2595932,1416392,1179540,-45987
2018-03-25,41.7975,45.1,40.0,5.100000000000001,-5.100000000000001,42.4525,45.6,40.49,5.109999999999999,-5.109999999999999,39.6,41.19,38.52,2.6699999999999946,-2.6699999999999946,40.165,41.71,38.8,2.9100000000000037,-2.9100000000000037,2789421,3038207,2360044,678163,-671033
2018-04-01,39.932,41.09,38.34,2.75,-2.0799999999999983,40.97,41.45,40.37,1.0800000000000054,0.17999999999999972,38.972,40.36,37.36,3.0,-1.4499999999999957,39.952,40.67,37.84,2.8299999999999983,-0.04999999999999716,2244971,2722521,2025344,697177,-10300
