Date,FORM_Open_average,FORM_Open_max,FORM_Open_min,FORM_Open_volatility,FORM_Open_change,FORM_High_average,FORM_High_max,FORM_High_min,FORM_High_volatility,FORM_High_change,FORM_Low_average,FORM_Low_max,FORM_Low_min,FORM_Low_volatility,FORM_Low_change,FORM_Close_average,FORM_Close_max,FORM_Close_min,FORM_Close_volatility,FORM_Close_change,FORM_Volume_average,FORM_Volume_max,FORM_Volume_min,FORM_Volume_volatility,FORM_Volume_change
2018-04-29,11.91,12.4,11.5,0.9000000000000004,0.9000000000000004,12.562,13.75,11.7,2.0500000000000007,1.120000000000001,11.72,12.4,11.1,1.3000000000000007,1.3000000000000007,12.14,12.7,11.45,1.25,1.25,954932,1428759,629212,799547,-245984
2018-05-06,12.95,13.2,12.7,0.5,0.45000000000000107,13.192,13.45,12.93,0.5199999999999996,0.5199999999999996,12.826,13.15,12.55,0.5999999999999996,0.5999999999999996,13.030000000000001,13.25,12.65,0.5999999999999996,0.5999999999999996,391626,647783,291120,356663,-356663
2018-05-13,13.16,13.3,13.0,0.3000000000000007,-0.049999999999998934,13.36,13.55,13.2,0.3500000000000014,0.20000000000000107,12.944,13.05,12.81,0.2400000000000002,0.19000000000000128,13.12,13.3,12.95,0.3500000000000014,0.20000000000000107,480093,683954,402573,281381,24195
2018-05-20,13.25,13.4,13.15,0.25,0.05000000000000071,13.532499999999999,13.7,13.45,0.25,0.25,13.15,13.2,13.05,0.14999999999999858,0.0,13.375,13.55,13.25,0.3000000000000007,0.3000000000000007,329415,412328,250206,162122,-50118
2018-05-27,13.62,14.1,13.35,0.75,0.6999999999999993,13.874,14.2,13.57,0.629999999999999,0.629999999999999,13.534,13.9,13.32,0.5800000000000001,0.5800000000000001,13.76,14.15,13.4,0.75,0.6999999999999993,391941,522450,330326,192124,-9806
2018-06-03,14.21,14.45,14.05,0.3999999999999986,-0.049999999999998934,14.334,14.5,14.1,0.40000000000000036,-0.27000000000000135,13.914,14.12,13.75,0.3699999999999992,-0.20000000000000107,14.21,14.45,14.05,0.3999999999999986,-0.3999999999999986,383278,433463,337142,96321,-36056
2018-06-10,14.14,14.4,13.95,0.45000000000000107,-0.20000000000000107,14.444,14.75,14.3,0.4499999999999993,0.4499999999999993,13.954,14.1,13.7,0.40000000000000036,-0.27000000000000135,14.23,14.35,14.05,0.29999999999999893,0.15000000000000036,728730,960059,350999,609060,609060
2018-06-17,14.2,14.4,13.95,0.45000000000000107,-0.20000000000000107,14.314,14.45,13.95,0.5,-0.4800000000000004,13.83,14.15,13.35,0.8000000000000007,-0.45000000000000107,14.06,14.35,13.45,0.9000000000000004,-0.9000000000000004,698290,1861128,271315,1589813,167558
2018-06-24,13.41,13.95,13.2,0.75,-0.3000000000000007,13.709999999999999,13.95,13.35,0.5999999999999996,-0.25,12.942,13.25,12.5,0.75,0.33999999999999986,13.43,13.85,13.05,0.7999999999999989,-0.1999999999999993,605867,1056685,418250,638435,-53679
2018-07-01,13.975000000000001,14.55,13.65,0.9000000000000004,0.9000000000000004,14.25,14.85,13.7,1.1500000000000004,1.1500000000000004,13.775,14.3,13.4,0.9000000000000004,0.9000000000000004,14.175,14.75,13.6,1.1500000000000004,1.1500000000000004,353127,415494,202451,213043,213043
2018-07-08,13.83,14.65,13.3,1.3499999999999996,-1.0999999999999996,14.14,14.78,13.7,1.08,-0.8099999999999987,13.396,13.55,13.15,0.40000000000000036,-0.05000000000000071,13.67,14.1,13.2,0.9000000000000004,-0.29999999999999893,1078509,2026590,388304,1638286,-1372939
2018-07-15,14.07,14.35,13.75,0.5999999999999996,0.15000000000000036,14.286,14.43,14.2,0.23000000000000043,-0.02000000000000135,13.866,14.05,13.65,0.40000000000000036,-0.049999999999998934,14.14,14.35,14.0,0.34999999999999964,-0.049999999999998934,284885,354359,205005,149354,104211
2018-07-22,13.35,14.2,12.8,1.3999999999999986,-1.1999999999999993,13.554,14.32,13.15,1.17,-1.0700000000000003,12.92,13.7,12.65,1.049999999999999,-1.0,13.08,13.75,12.8,0.9499999999999993,-0.9499999999999993,499216,1024397,313932,710465,35297
2018-07-29,13.459999999999999,14.1,12.85,1.25,1.1500000000000004,14.06,15.0,13.1,1.9000000000000004,0.8499999999999996,13.27,13.95,12.7,1.25,1.0999999999999996,13.72,14.25,12.95,1.3000000000000007,1.3000000000000007,746585,1050196,530052,520144,-250476
2018-08-05,14.040000000000001,14.15,13.9,0.25,-0.15000000000000036,14.23,14.4,14.1,0.3000000000000007,-0.25,13.84,14.05,13.7,0.3500000000000014,-0.20000000000000107,14.05,14.1,14.0,0.09999999999999964,0.0,471373,588592,341341,247251,166265
2018-08-12,13.65,14.15,13.35,0.8000000000000007,-0.8000000000000007,13.76,14.25,13.45,0.8000000000000007,-0.6999999999999993,13.332,13.88,13.05,0.8300000000000001,-0.6800000000000015,13.5,13.9,13.25,0.6500000000000004,-0.5,334006,395334,292358,102976,31250
2018-08-19,13.790000000000001,14.15,13.4,0.75,0.75,14.116,14.75,13.88,0.8699999999999992,0.75,13.671999999999999,13.93,13.35,0.5800000000000001,0.5800000000000001,14.01,14.7,13.75,0.9499999999999993,0.8999999999999986,423851,858238,195352,662886,467656
2018-08-26,15.125,15.85,14.65,1.1999999999999993,1.0999999999999996,15.5175,15.97,14.8,1.17,1.0999999999999996,14.85,15.3,14.4,0.9000000000000004,0.8500000000000014,15.3375,15.9,14.7,1.200000000000001,0.75,652391,936117,360639,575478,113643
2018-09-02,14.53,15.4,13.6,1.8000000000000007,-1.8000000000000007,14.63,15.45,13.9,1.549999999999999,-1.549999999999999,14.05,14.95,13.3,1.6499999999999986,-1.6499999999999986,14.14,15.05,13.4,1.6500000000000004,-1.6500000000000004,387103,507105,228261,278844,-145632
2018-09-09,13.25,13.4,13.2,0.20000000000000107,-0.20000000000000107,13.394,13.5,13.25,0.25,0.02999999999999936,12.966,13.1,12.75,0.34999999999999964,-0.16999999999999993,13.200000000000001,13.3,13.05,0.25,-0.10000000000000142,285070,376221,244942,131279,-6976
2018-09-16,13.27,13.5,13.1,0.40000000000000036,-0.09999999999999964,13.459999999999999,13.6,13.35,0.25,-0.25,13.062,13.2,12.95,0.25,-0.25,13.32,13.55,13.2,0.3500000000000014,-0.20000000000000107,448253,643285,284974,358311,63330
2018-09-23,13.2,13.8,12.95,0.8500000000000014,0.5500000000000007,13.491999999999999,13.85,13.2,0.6500000000000004,0.46000000000000085,12.962,13.16,12.85,0.3100000000000005,0.16000000000000014,13.214,13.75,12.95,0.8000000000000007,0.16999999999999993,449106,653463,324609,328854,224040
2018-09-30,13.23,13.62,12.62,1.0,-0.6400000000000006,13.376,13.79,12.69,1.0999999999999996,-0.9600000000000009,12.870000000000001,13.47,12.14,1.33,-1.0899999999999999,13.068,13.68,12.3,1.379999999999999,-1.209999999999999,352769,422256,308120,114136,-54390
2018-10-07,12.15,12.24,11.99,0.25,-0.08000000000000007,12.434000000000001,12.64,12.25,0.39000000000000057,0.21000000000000085,11.986,12.1,11.84,0.2599999999999998,-0.03999999999999915,12.176,12.4,12.0,0.40000000000000036,0.15000000000000036,424711,542579,325205,217374,-10166
2018-10-14,12.888,13.5,12.55,0.9499999999999993,0.019999999999999574,13.12,13.75,12.74,1.0099999999999998,-0.29999999999999893,12.638,13.15,12.41,0.7400000000000002,-0.09999999999999964,12.776,13.18,12.5,0.6799999999999997,-0.47000000000000064,355992,528038,197785,330253,-229749
2018-10-21,11.956,12.35,11.6,0.75,-0.16999999999999993,12.212,12.6,11.99,0.6099999999999994,-0.5099999999999998,11.572000000000001,12.07,11.38,0.6899999999999995,-0.6899999999999995,11.844,12.45,11.51,0.9399999999999995,-0.8699999999999992,322699,435984,228915,207069,-47007
2018-10-28,13.896,16.25,11.47,4.779999999999999,4.779999999999999,14.78,16.83,12.07,4.759999999999998,4.18,13.486,15.97,11.47,4.5,3.3099999999999987,14.352,16.36,12.05,4.309999999999999,3.0199999999999996,1344496,2688336,367768,2320568,1092199
2018-11-04,14.846,15.11,14.38,0.7299999999999986,-0.6799999999999997,14.972,15.25,14.38,0.8699999999999992,-0.8699999999999992,14.43,14.77,13.75,1.0199999999999996,-0.8200000000000003,14.7,14.99,14.04,0.9500000000000011,-0.9100000000000001,584048,743288,361384,381904,98594
2018-11-11,14.466,14.91,14.12,0.7900000000000009,0.7900000000000009,14.926,15.06,14.83,0.23000000000000043,0.07000000000000028,14.146,14.27,14.04,0.23000000000000043,0.040000000000000924,14.528,14.99,14.18,0.8100000000000005,-0.019999999999999574,664742,1042987,451174,591813,-591813
2018-11-18,14.615,15.17,13.93,1.2400000000000002,1.2400000000000002,15.195,15.53,14.9,0.629999999999999,0.33000000000000007,14.335,14.8,13.53,1.2700000000000014,1.2700000000000014,14.9325,15.44,14.58,0.8599999999999994,0.8599999999999994,530062,965239,136040,829199,-537410
2018-11-25,15.85,16.21,15.26,0.9500000000000011,0.9500000000000011,16.276,16.78,15.54,1.240000000000002,1.240000000000002,15.624,16.03,14.92,1.1100000000000012,1.1100000000000012,16.126,16.49,15.41,1.0799999999999983,1.0100000000000016,557218,719678,281106,438572,162814
2018-12-02,15.47,16.28,14.9,1.3800000000000008,-1.3800000000000008,15.8125,16.43,15.57,0.8599999999999994,-0.8399999999999999,15.0975,15.47,14.87,0.6000000000000014,-0.6000000000000014,15.3125,15.58,14.95,0.6300000000000008,-0.3100000000000005,806807,1380857,374346,1006511,493776
2018-12-09,15.058,15.59,14.39,1.1999999999999993,-1.1999999999999993,15.27,15.67,14.73,0.9399999999999995,-0.9399999999999995,14.654,15.05,14.04,1.0100000000000016,-0.7900000000000009,14.764,15.18,14.12,1.0600000000000005,-0.9199999999999999,511827,678172,340199,337973,24090
2018-12-16,13.762,14.35,12.82,1.5299999999999994,-1.5299999999999994,13.991999999999999,14.78,13.0,1.7799999999999994,-1.7799999999999994,13.31,14.19,12.73,1.459999999999999,-1.459999999999999,13.444,14.38,12.76,1.620000000000001,-1.620000000000001,810010,2660973,284476,2376497,44019
2018-12-23,13.5225,14.15,12.96,1.1899999999999995,1.1899999999999995,13.9175,14.36,13.45,0.9100000000000001,0.7000000000000011,13.26,13.66,12.71,0.9499999999999993,0.7999999999999989,13.7975,14.09,13.39,0.6999999999999993,0.6999999999999993,452345,593848,309072,284776,-191392
2018-12-30,13.5675,13.81,13.13,0.6799999999999997,-0.2599999999999998,13.875,14.29,13.57,0.7199999999999989,-0.5999999999999996,13.2325,13.65,12.87,0.7800000000000011,-0.2400000000000002,13.505,14.07,12.88,1.1899999999999995,-0.47000000000000064,501281,645722,414956,230766,-200577
2019-01-06,13.786,13.96,13.6,0.3600000000000012,0.25,14.072,14.21,14.02,0.19000000000000128,0.009999999999999787,13.646,13.89,13.33,0.5600000000000005,0.3800000000000008,13.862,14.12,13.62,0.5,0.2400000000000002,357663,602395,247408,354987,-135235
2019-01-13,13.6675,13.93,13.42,0.5099999999999998,-0.2599999999999998,13.8725,14.08,13.66,0.41999999999999993,0.040000000000000924,13.48,13.58,13.36,0.22000000000000064,0.08999999999999986,13.6325,13.87,13.51,0.35999999999999943,0.3099999999999987,396628,593547,270861,322686,168529
2019-01-20,13.792,14.2,13.41,0.7899999999999991,0.4599999999999991,14.241999999999999,14.73,13.63,1.0999999999999996,0.8200000000000003,13.464,13.9,13.03,0.870000000000001,0.6100000000000012,13.956,14.65,13.2,1.450000000000001,1.2400000000000002,488986,567237,367013,200224,50177
2019-01-27,14.806,15.1,14.58,0.5199999999999996,0.4599999999999991,15.049999999999999,15.37,14.68,0.6899999999999995,0.6799999999999997,14.606,15.01,14.17,0.8399999999999999,0.7900000000000009,14.926,15.27,14.41,0.8599999999999994,0.8599999999999994,366556,497340,229616,267724,-34009
2019-02-03,15.114,15.38,14.6,0.7800000000000011,-0.08999999999999986,15.538,15.8,15.37,0.4300000000000015,-0.040000000000000924,14.974,15.24,14.5,0.7400000000000002,-0.28000000000000114,15.27,15.28,15.25,0.02999999999999936,0.0,462847,623857,321828,302029,52121
2019-02-10,15.6175,15.91,15.3,0.6099999999999994,0.6099999999999994,15.865,15.97,15.65,0.3200000000000003,0.3200000000000003,15.515,15.7,15.29,0.41000000000000014,0.41000000000000014,15.785,15.93,15.63,0.29999999999999893,0.29999999999999893,341570,362869,297973,64896,-1851
2019-02-17,16.106,16.43,15.85,0.5800000000000001,0.5800000000000001,16.306,16.75,16.02,0.7300000000000004,0.7300000000000004,15.958,16.4,15.76,0.6399999999999988,0.6399999999999988,16.198,16.54,15.85,0.6899999999999995,0.6899999999999995,393143,453875,345742,108133,28634
2019-02-24,16.142,16.46,15.97,0.4900000000000002,-0.4900000000000002,16.25,16.57,16.09,0.4800000000000004,-0.4800000000000004,15.932,16.29,15.75,0.5399999999999991,-0.5399999999999991,15.99,16.36,15.8,0.5599999999999987,-0.5599999999999987,294858,546986,157082,389904,84354
2019-03-03,15.432,15.78,14.99,0.7899999999999991,-0.5999999999999996,15.58,15.91,15.19,0.7200000000000006,-0.3200000000000003,15.264,15.71,14.87,0.8400000000000016,-0.5300000000000011,15.376,15.74,15.08,0.6600000000000001,-0.3100000000000005,218910,251005,182503,68502,-53863
2019-03-10,15.504,15.66,15.41,0.25,0.15000000000000036,15.714,15.98,15.54,0.4400000000000013,0.28000000000000114,15.388,15.5,15.27,0.23000000000000043,0.19000000000000128,15.494,15.69,15.37,0.3200000000000003,0.2400000000000002,241919,524061,142880,381181,62346
2019-03-17,15.84,16.21,15.68,0.5300000000000011,0.0,16.09,16.48,15.83,0.6500000000000004,-0.07000000000000028,15.656,15.77,15.47,0.29999999999999893,-0.1899999999999995,15.904,16.37,15.74,0.6300000000000008,-0.14000000000000057,284989,456046,166057,289989,59473
2019-03-24,15.85,16.35,15.57,0.7800000000000011,0.490000000000002,16.189999999999998,17.0,15.85,1.1500000000000004,1.0,15.614,16.26,15.34,0.9200000000000017,0.9200000000000017,16.012,16.92,15.57,1.3500000000000014,1.0800000000000018,416967,689790,192698,497092,497092
2019-03-31,17.386,17.76,16.95,0.8100000000000023,0.8100000000000023,17.646,18.04,17.06,0.9800000000000004,0.9800000000000004,17.254,17.76,16.53,1.2300000000000004,1.2300000000000004,17.548,18.0,16.98,1.0199999999999996,1.0199999999999996,399594,558996,177372,381624,-145386
2019-04-07,18.32,18.67,17.88,0.7900000000000027,0.6400000000000006,18.502,18.69,18.05,0.6400000000000006,0.5500000000000007,18.158,18.5,17.72,0.7800000000000011,0.5300000000000011,18.352,18.52,17.96,0.5599999999999987,0.48999999999999844,326112,479787,197471,282316,-282316
2019-04-14,18.47,18.8,18.21,0.5899999999999999,-0.35999999999999943,18.6275,18.85,18.34,0.5100000000000016,-0.4299999999999997,18.205,18.46,18.06,0.40000000000000213,-0.40000000000000213,18.355,18.55,18.25,0.3000000000000007,-0.3000000000000007,392697,629181,191595,437586,-153081
2019-04-21,18.46,18.8,18.21,0.5899999999999999,0.28000000000000114,18.694,19.02,18.43,0.5899999999999999,0.0799999999999983,18.23,18.5,17.98,0.5199999999999996,0.07000000000000028,18.47,18.69,18.36,0.33000000000000185,-0.129999999999999,230010,298812,160708,138104,-138104
2019-04-28,17.712,19.21,16.25,2.960000000000001,-0.8000000000000007,18.258,19.27,16.96,2.3099999999999987,-1.1099999999999994,17.192,18.69,14.94,3.7500000000000018,-1.2699999999999996,18.094,18.95,16.93,2.0199999999999996,-1.25,707305,931912,486711,445201,-110811
2019-05-05,16.96,17.56,16.19,1.3699999999999974,-1.2300000000000004,17.186,17.87,16.29,1.5800000000000018,-1.5300000000000011,16.68,17.42,15.58,1.8400000000000016,-1.8400000000000016,16.806,17.68,15.63,2.049999999999999,-2.049999999999999,332396,365696,304514,61182,20644
2019-05-12,15.934,16.31,15.4,0.9099999999999984,-0.41000000000000014,16.256,16.56,15.58,0.9799999999999986,-0.7599999999999998,15.736,16.09,15.14,0.9499999999999993,-0.6099999999999994,15.992,16.39,15.3,1.0899999999999999,-0.9299999999999997,250410,367366,159440,207926,-30367
2019-05-19,15.129999999999999,15.56,14.77,0.7900000000000009,-0.7900000000000009,15.2125,15.69,14.8,0.8899999999999988,-0.7299999999999986,14.8625,15.44,14.45,0.9900000000000002,-0.879999999999999,14.9675,15.55,14.6,0.9500000000000011,-0.9500000000000011,305663,372194,225671,146523,-136273
2019-05-26,14.456,14.63,14.25,0.3800000000000008,-0.1800000000000015,14.676,14.84,14.54,0.3000000000000007,-0.20999999999999908,14.316,14.46,14.2,0.26000000000000156,-0.26000000000000156,14.422,14.51,14.28,0.23000000000000043,-0.23000000000000043,286320,331552,215500,116052,-44304
2019-06-02,14.768,14.89,14.55,0.33999999999999986,0.33999999999999986,14.972,15.49,14.79,0.7000000000000011,0.7000000000000011,14.548,14.85,14.35,0.5,0.5,14.868,15.41,14.64,0.7699999999999996,0.6300000000000008,196927,296614,136448,160166,-75351
2019-06-09,15.172,15.9,14.56,1.3399999999999999,-1.3399999999999999,15.316,16.19,14.6,1.5900000000000016,-1.5900000000000016,14.798,15.36,14.35,1.0099999999999998,-1.0099999999999998,14.902,15.57,14.39,1.1799999999999997,-1.1799999999999997,347166,540902,173077,367825,-260170
2019-06-16,14.728,15.02,14.52,0.5,0.15000000000000036,14.868,15.09,14.69,0.40000000000000036,-0.22999999999999865,14.486,14.69,14.34,0.34999999999999964,-0.009999999999999787,14.644,14.72,14.46,0.2599999999999998,-0.23999999999999844,245437,390597,133698,256899,-65249
2019-06-23,15.154,16.15,14.47,1.679999999999998,1.679999999999998,15.428,16.39,14.66,1.7300000000000004,1.7300000000000004,14.956,15.7,14.38,1.3199999999999985,1.3199999999999985,15.274000000000001,16.05,14.38,1.67,1.67,355005,731508,160432,571076,211097
2019-06-30,15.787500000000001,16.01,15.58,0.4300000000000015,-0.4300000000000015,15.877500000000001,16.01,15.71,0.3000000000000007,-0.3000000000000007,15.575,15.69,15.43,0.2599999999999998,-0.2599999999999998,15.7875,15.87,15.63,0.23999999999999844,-0.22999999999999865,251258,419196,148384,270812,158508
2019-07-07,15.406,15.57,15.25,0.3200000000000003,0.09999999999999964,15.61,15.72,15.44,0.28000000000000114,0.040000000000000924,15.216,15.3,15.03,0.27000000000000135,0.2599999999999998,15.326,15.49,15.07,0.41999999999999993,0.379999999999999,231782,543500,101660,441840,-441840
2019-07-14,15.396,15.5,15.31,0.1899999999999995,0.16000000000000014,15.614,15.85,15.46,0.3899999999999988,0.3899999999999988,15.294,15.5,15.13,0.3699999999999992,0.3699999999999992,15.44,15.81,15.2,0.6100000000000012,0.6100000000000012,178728,236589,146987,89602,-38976
2019-07-21,16.432000000000002,16.92,15.9,1.0200000000000014,0.6100000000000012,16.704,17.0,16.3,0.6999999999999993,0.28999999999999915,16.198,16.38,15.86,0.5199999999999996,0.4299999999999997,16.548,16.97,16.29,0.6799999999999997,0.21000000000000085,258404,292368,224070,68298,30102
2019-07-28,17.244,18.49,16.28,2.2099999999999973,0.5499999999999972,17.756,19.89,16.83,3.0600000000000023,0.33000000000000185,16.904,17.73,16.28,1.4499999999999993,0.28999999999999915,17.204,17.97,16.78,1.1899999999999977,0.05000000000000071,461531,655908,313771,342137,83961
2019-08-04,16.811999999999998,17.05,16.58,0.4700000000000024,-0.4700000000000024,16.99,17.25,16.78,0.46999999999999886,-0.46999999999999886,16.62,16.76,16.48,0.28000000000000114,-0.21000000000000085,16.804000000000002,17.08,16.62,0.4599999999999973,-0.16000000000000014,251866,362365,158372,203993,-203993
2019-08-11,16.87,17.45,16.57,0.879999999999999,0.7899999999999991,17.23,17.61,16.92,0.6899999999999977,0.28000000000000114,16.684,17.16,16.31,0.8500000000000014,0.5,16.968,17.21,16.68,0.5300000000000011,0.16000000000000014,227259,340122,185310,154812,22046
2019-08-18,17.04,17.34,16.65,0.6900000000000013,-0.3500000000000014,17.188,17.36,16.78,0.5799999999999983,-0.5700000000000003,16.746,17.06,16.29,0.7699999999999996,-0.3500000000000014,16.864,17.2,16.3,0.8999999999999986,-0.48999999999999844,325284,617301,189312,427989,350524
2019-08-25,16.862499999999997,17.18,16.38,0.8000000000000007,0.370000000000001,17.065,17.3,16.82,0.4800000000000004,0.38000000000000256,16.627499999999998,16.95,16.25,0.6999999999999993,0.5500000000000007,16.825,17.09,16.4,0.6900000000000013,0.6900000000000013,350768,691958,161221,530737,-133919
2019-09-01,17.43,17.69,16.83,0.860000000000003,0.8200000000000003,17.904,18.4,17.25,1.1499999999999986,1.0100000000000016,17.31,17.52,16.72,0.8000000000000007,0.7699999999999996,17.62,18.24,17.18,1.0599999999999987,1.0599999999999987,363781,517166,285532,231634,-62756
2019-09-08,18.45,18.84,18.14,0.6999999999999993,0.35999999999999943,18.802,19.17,18.16,1.0100000000000016,0.8299999999999983,18.198,18.47,17.88,0.5899999999999999,0.5100000000000016,18.574,18.93,18.07,0.8599999999999994,0.8599999999999994,321105,495635,216810,278825,-16371
2019-09-15,19.238,19.64,18.81,0.8300000000000018,0.41000000000000014,19.548000000000002,19.74,19.28,0.4599999999999973,0.16000000000000014,18.992,19.14,18.75,0.39000000000000057,0.26000000000000156,19.348,19.56,19.26,0.29999999999999716,0.0,457212,738995,289943,449052,45826
2019-09-22,18.966,19.3,18.56,0.740000000000002,-0.740000000000002,19.19,19.45,18.8,0.6499999999999986,-0.6099999999999994,18.604,18.94,18.23,0.7100000000000009,-0.33000000000000185,18.848,19.31,18.48,0.8299999999999983,-0.18999999999999773,343238,561291,208225,353066,-353066
2019-09-29,19.256,20.4,18.43,1.9699999999999989,1.2799999999999976,19.772,20.73,19.0,1.7300000000000004,1.4200000000000017,19.054,20.02,18.43,1.5899999999999999,1.4299999999999997,19.476,20.34,18.67,1.6699999999999982,1.379999999999999,518857,1021177,301018,720159,713616
2019-10-06,19.907999999999998,20.41,19.58,0.8300000000000018,0.129999999999999,20.068,20.5,19.81,0.6900000000000013,0.26000000000000156,19.572,20.01,19.29,0.7200000000000024,0.38000000000000256,19.774,20.05,19.39,0.6600000000000001,0.39000000000000057,357547,479831,230667,249164,-113567
2019-10-13,20.532,20.8,19.89,0.9100000000000001,0.870000000000001,21.04,21.38,20.86,0.5199999999999996,-0.030000000000001137,20.234,20.63,19.68,0.9499999999999993,0.9499999999999993,20.66,20.93,20.34,0.5899999999999999,0.05000000000000071,389384,479442,206528,272914,-263828
2019-10-20,20.944,21.41,20.47,0.9400000000000013,0.6400000000000006,21.314,22.11,20.59,1.5199999999999996,1.0,20.810000000000002,21.41,20.23,1.1799999999999997,0.7899999999999991,21.067999999999998,21.83,20.43,1.3999999999999986,1.1699999999999982,275227,400897,178226,222671,214327
2019-10-27,22.178,22.71,21.66,1.0500000000000007,0.8300000000000018,22.356,22.8,21.66,1.1400000000000006,0.8300000000000018,21.45,22.12,20.86,1.2600000000000016,0.7200000000000024,21.926,22.49,21.43,1.0599999999999987,0.6600000000000001,439490,765499,245430,520069,249692
