Date,DSSStock_Open_average,DSSStock_Open_max,DSSStock_Open_min,DSSStock_Open_volatility,DSSStock_Open_change,DSSStock_High_average,DSSStock_High_max,DSSStock_High_min,DSSStock_High_volatility,DSSStock_High_change,DSSStock_Low_average,DSSStock_Low_max,DSSStock_Low_min,DSSStock_Low_volatility,DSSStock_Low_change,DSSStock_Close_average,DSSStock_Close_max,DSSStock_Close_min,DSSStock_Close_volatility,DSSStock_Close_change,DSSStock_Volume_average,DSSStock_Volume_max,DSSStock_Volume_min,DSSStock_Volume_volatility,DSSStock_Volume_change
2018-08-19,37.5,38.1,36.9,1.2000000000000028,0.0,38.160000000000004,38.7,37.5,1.2000000000000028,0.8999999999999986,37.26,38.1,36.9,1.2000000000000028,0.30000000000000426,37.44,38.4,36.9,1.5,0.6000000000000014,103,169,36,133,-71
2018-08-26,38.4,39.3,37.8,1.5,0.0,39.480000000000004,40.5,38.7,1.7999999999999972,-1.7999999999999972,37.92,39.0,36.9,2.1000000000000014,-0.8999999999999986,38.16,39.0,36.9,2.1000000000000014,-2.1000000000000014,165,240,111,129,-48
2018-09-02,37.65,38.7,36.6,2.1000000000000014,-0.8999999999999986,38.775,39.9,37.2,2.6999999999999957,-1.7999999999999972,36.9,37.8,36.0,1.7999999999999972,-1.5,37.275,38.4,36.3,2.1000000000000014,-1.7999999999999972,123,178,61,117,79
2018-09-09,35.94,37.2,34.8,2.4000000000000057,-1.5,37.2,37.5,36.9,0.6000000000000014,-0.30000000000000426,35.28,36.3,34.8,1.5,0.0,35.82,37.5,34.8,2.700000000000003,0.0,179,338,66,272,-92
2018-09-16,33.12,34.8,32.4,2.3999999999999986,-2.0999999999999943,34.83,36.9,33.15,3.75,-2.1000000000000014,31.5,32.4,28.8,3.599999999999998,-3.599999999999998,31.83,33.15,28.8,4.349999999999998,-3.599999999999998,409,1369,138,1231,1231
2018-09-23,31.68,33.0,30.3,2.6999999999999993,0.0,32.34,33.0,31.5,1.5,0.9000000000000021,30.9,32.4,30.0,2.3999999999999986,1.8000000000000007,31.430400000000002,32.7,30.0,2.700000000000003,1.8000000000000007,179,347,38,309,58
2018-09-30,31.740000000000002,32.7,30.3,2.400000000000002,0.9000000000000021,32.64,32.7,32.4,0.30000000000000426,0.0,31.44,32.7,30.3,2.400000000000002,0.9000000000000021,31.740000000000002,32.7,30.3,2.400000000000002,0.9000000000000021,94,157,31,126,-29
2018-10-07,32.52,34.2,30.9,3.3000000000000043,-1.8000000000000043,33.300000000000004,34.2,32.1,2.1000000000000014,-2.1000000000000014,31.68,32.7,30.3,2.400000000000002,-1.5,32.22,33.9,30.3,3.599999999999998,-1.7999999999999972,74,166,28,138,-41
2018-10-14,31.26,31.8,30.6,1.1999999999999993,-1.1999999999999993,31.62,31.8,31.2,0.6000000000000014,-0.6000000000000014,30.66,30.9,30.3,0.5999999999999979,-0.29999999999999716,30.99,31.5,30.3,1.1999999999999993,0.3000000000000007,73,141,11,130,-101
2018-10-21,30.6,30.9,30.0,0.8999999999999986,-0.8999999999999986,30.779999999999998,30.9,30.3,0.5999999999999979,-0.5999999999999979,30.3,30.6,30.0,0.6000000000000014,-0.3000000000000007,30.48,30.9,30.0,0.8999999999999986,0.0,36,98,12,86,85
2018-10-28,30.42,31.5,29.1,2.3999999999999986,0.0,31.38,32.4,30.6,1.7999999999999972,0.5999999999999979,29.7582,30.6,29.090999999999998,1.509000000000004,0.30900000000000105,30.298199999999998,31.5,29.090999999999998,2.4090000000000025,0.30900000000000105,45,76,20,56,45
2018-11-04,32.76,37.8,30.3,7.4999999999999964,2.6999999999999993,37.74,42.9,33.0,9.899999999999999,-9.899999999999999,31.38,33.9,30.3,3.599999999999998,0.5999999999999979,33.6,39.9,30.9,9.0,-0.3000000000000007,1583,2923,201,2722,-1446
2018-11-11,32.688,39.0,29.64,9.36,-1.5599999999999987,34.3086,39.0,29.643,9.357,-4.557000000000002,30.24,32.4,27.6,4.799999999999997,-3.599999999999998,32.262,36.0,27.6,8.399999999999999,-6.0,942,1613,314,1299,-158
2018-11-18,26.688,27.96,25.5,2.460000000000001,-1.6680000000000028,27.6681,28.665,26.697,1.968,-0.3545999999999978,25.92225,26.4,25.497,0.9029999999999987,-0.10800000000000054,26.8011,28.3104,25.5,2.8104000000000013,1.580400000000001,235,613,81,532,-532
2018-11-25,28.1448,29.7,26.139,3.561,1.7819999999999965,29.5146,30.9,28.494,2.405999999999999,1.5209999999999972,27.3528,29.1,26.139,2.961000000000002,1.2600000000000016,28.257,29.1,26.4,2.700000000000003,0.30900000000000105,345,621,68,553,407
2018-12-02,28.1295,29.505,26.7,2.8049999999999997,-2.3130000000000024,29.19375,30.9,27.0,3.8999999999999986,-3.8999999999999986,27.72825,29.313000000000002,26.7,2.613000000000003,-2.3130000000000024,27.93675,29.846999999999998,27.0,2.8469999999999978,-2.8469999999999978,164,269,61,208,-5
2018-12-09,27.3966,29.7,25.92,3.7799999999999976,-3.0,27.6576,29.7,26.7,3.0,-3.0,25.6014,27.0,24.03,2.969999999999999,-2.969999999999999,25.830000000000002,27.0,24.03,2.969999999999999,-2.969999999999999,272,516,114,402,-93
2018-12-16,23.226,24.03,22.47,1.5600000000000023,-1.5300000000000011,24.4242,26.781,22.47,4.311,-0.39000000000000057,21.9,22.5,21.6,0.8999999999999986,0.29999999999999716,22.422,23.46,21.6,1.8599999999999994,0.7799999999999976,474,618,297,321,80
2018-12-23,21.6,23.4,19.5,3.8999999999999986,-2.3999999999999986,22.275,23.4,21.6,1.7999999999999972,-1.7999999999999972,19.77,20.1,19.38,0.7200000000000024,0.7200000000000024,20.775000000000002,21.6,20.1,1.5,1.1999999999999993,279,477,119,358,159
2018-12-30,23.805,25.5,22.11,3.3900000000000006,3.3900000000000006,24.73425,26.4,23.4,3.0,3.0,23.07825,25.2,21.003,4.196999999999999,4.196999999999999,24.30375,26.1,21.978,4.122,4.122,207,418,40,378,-150
2019-01-06,27.0858,27.9,26.232,1.6679999999999993,-0.7680000000000007,27.328799999999998,27.9,26.4,1.5,-0.7469999999999963,25.4652,26.7,23.178,3.5219999999999985,-0.8969999999999985,26.457,27.459,25.35,2.108999999999998,-1.5749999999999993,104,184,29,155,-146
2019-01-13,27.5286,28.05,27.0,1.0500000000000007,0.9569999999999972,27.7692,28.5,27.303,1.1969999999999992,1.1969999999999992,26.94,27.3,25.8,1.5,1.5,27.2706,28.2,25.8,2.3999999999999986,2.3999999999999986,166,271,49,222,128
2019-01-20,29.226,29.37,29.1,0.2699999999999996,-0.2339999999999982,29.6085,29.7,29.334,0.36599999999999966,0.36599999999999966,28.58325,29.1,28.2,0.9000000000000021,0.9000000000000021,28.6575,29.103,28.2,0.9030000000000022,0.9030000000000022,215,510,93,417,-69
2019-01-27,31.008,34.5,29.67,4.829999999999998,4.829999999999998,32.1,34.5,30.3,4.199999999999999,4.199999999999999,29.7726,32.4,28.5,3.8999999999999986,3.599999999999998,31.2504,33.6,29.052,4.548000000000002,4.200000000000003,712,1276,224,1052,-861
2019-02-03,34.92,36.0,34.2,1.7999999999999972,0.8999999999999986,35.88,36.3,35.1,1.1999999999999957,-0.8999999999999986,34.08,34.5,33.0,1.5,0.8999999999999986,35.1,36.3,33.9,2.3999999999999986,-2.1000000000000014,214,279,110,169,-113
2019-02-10,34.019999999999996,34.8,33.6,1.1999999999999957,-0.29999999999999716,34.74,35.1,34.5,0.6000000000000014,-0.6000000000000014,33.06,34.2,32.4,1.8000000000000043,0.6000000000000014,33.9,34.8,33.3,1.5,0.0,430,671,213,458,136
2019-02-17,32.85,33.6,31.5,2.1000000000000014,-1.7999999999999972,34.2,35.1,33.3,1.8000000000000043,-1.8000000000000043,32.1,33.0,31.2,1.8000000000000007,-1.5,32.775,33.9,31.2,2.6999999999999993,-0.6000000000000014,506,699,305,394,-159
2019-02-24,30.6294,31.8,29.247,2.553000000000001,-2.553000000000001,31.8,33.0,30.3,2.6999999999999993,-1.8000000000000043,29.3334,31.5,27.0,4.5,-2.253,30.183,31.5,29.115,2.3850000000000016,-1.1999999999999993,614,1230,182,1048,-252
2019-03-03,39.9,48.6,30.6,18.0,7.799999999999997,45.42,59.4,31.5,27.9,10.200000000000003,36.72,41.7,30.0,11.700000000000003,8.399999999999999,40.86,51.0,31.2,19.8,9.000000000000004,17619,74074,191,73883,1639
2019-03-10,42.66,45.6,40.5,5.100000000000001,3.6000000000000014,44.58,46.5,42.3,4.200000000000003,-2.3999999999999986,40.02,41.1,38.7,2.3999999999999986,2.3999999999999986,41.82,44.4,40.5,3.8999999999999986,0.30000000000000426,1973,4569,430,4139,-4139
2019-03-17,41.34,42.0,39.6,2.3999999999999986,-2.1000000000000014,42.36,44.1,39.9,4.200000000000003,-4.200000000000003,40.32,41.7,38.1,3.6000000000000014,-3.6000000000000014,41.3526,44.1,38.763000000000005,5.336999999999996,-5.336999999999996,705,1242,460,782,1
2019-03-24,38.52,40.8,36.0,4.799999999999997,2.6999999999999957,40.379999999999995,42.6,38.4,4.200000000000003,3.3000000000000043,37.2,38.7,36.0,2.700000000000003,2.700000000000003,38.64,40.8,36.0,4.799999999999997,3.0,516,773,419,354,-69
2019-03-31,38.46,39.3,37.5,1.7999999999999972,-1.5,39.24,39.9,38.1,1.7999999999999972,-0.29999999999999716,37.74,39.0,36.9,2.1000000000000014,-1.5,38.64,39.9,37.8,2.1000000000000014,-0.29999999999999716,252,480,78,402,17
2019-04-07,37.5,39.3,35.4,3.8999999999999986,-3.8999999999999986,37.98,39.9,36.3,3.6000000000000014,-3.6000000000000014,35.94,36.9,34.8,2.1000000000000014,-0.6000000000000014,36.6594,38.1,35.4,2.700000000000003,-1.203000000000003,573,956,207,749,-749
2019-04-14,34.875,35.7,33.6,2.1000000000000014,-2.1000000000000014,35.475,36.0,34.8,1.2000000000000028,0.29999999999999716,33.15,34.2,32.1,2.1000000000000014,-1.1999999999999957,34.875,36.0,33.0,3.0,0.29999999999999716,295,534,99,435,183
2019-04-21,37.44,41.7,34.5,7.200000000000003,6.600000000000001,39.42,42.9,35.1,7.799999999999997,6.600000000000001,36.120000000000005,38.7,34.2,4.5,4.5,37.68,42.0,34.2,7.799999999999997,4.5,2097,8532,104,8428,341
2019-04-28,38.28,39.6,36.3,3.3000000000000043,-0.9000000000000057,39.2382,40.2,38.1,2.1000000000000014,-1.5090000000000003,37.62,39.0,36.3,2.700000000000003,-0.8999999999999986,38.463,39.411,36.9,2.511000000000003,-0.7199999999999989,229,397,77,320,34
2019-05-05,36.54,38.4,35.1,3.299999999999997,-2.6999999999999957,36.66,38.4,35.1,3.299999999999997,-2.3999999999999986,35.0406,36.9,33.9,3.0,-2.3999999999999986,35.6736,37.2,34.062,3.1380000000000052,-1.2000000000000028,323,577,144,433,376
2019-05-12,33.6,36.0,31.5,4.5,-3.0,34.86,36.0,32.7,3.299999999999997,-2.3999999999999986,31.919999999999998,33.6,30.3,3.3000000000000007,-2.3999999999999986,33.3,36.0,31.5,4.5,0.30000000000000426,447,984,151,833,-272
2019-05-19,31.266000000000002,33.6,29.13,4.470000000000002,-4.470000000000002,31.740000000000002,33.6,30.3,3.3000000000000007,-3.0,30.006,31.2,29.1,2.099999999999998,-1.4700000000000024,30.78,32.4,29.1,3.299999999999997,-0.29999999999999716,292,748,46,702,-191
2019-05-26,30.75,31.5,30.0,1.5,0.6000000000000014,31.35,32.1,30.6,1.5,-0.29999999999999716,29.925,30.6,29.4,1.2000000000000028,-0.3000000000000007,30.75,32.1,30.0,2.1000000000000014,-0.3000000000000007,931,2647,301,2346,2346
2019-06-02,23.247,29.7,14.835,14.864999999999998,-14.7,23.523,30.0,14.835,15.165,-14.7,21.678,28.5,13.86,14.64,-14.4,21.752399999999998,28.65,13.86,14.79,-14.549999999999999,3030,9932,104,9828,2283
2019-06-09,14.319,15.0,13.515,1.4849999999999994,0.21000000000000085,14.6094,15.0,14.13,0.8699999999999992,-0.2370000000000001,13.773,14.19,13.2,0.9900000000000002,-0.3149999999999995,14.1846,14.703,13.23,1.472999999999999,-0.48299999999999876,1614,2964,731,2233,-808
2019-06-16,14.382,14.85,14.19,0.6600000000000001,0.6600000000000001,14.6862,14.85,14.255999999999998,0.5940000000000012,0.5940000000000012,14.1024,14.19,14.030999999999999,0.1590000000000007,0.06900000000000084,14.231399999999999,14.61,14.1,0.5099999999999998,-0.057000000000000384,1293,2482,785,1697,1697
2019-06-23,14.7048,15.0,14.31,0.6899999999999995,0.684000000000001,15.179400000000001,15.33,14.97,0.35999999999999943,-0.3030000000000008,14.384400000000001,14.562000000000001,14.25,0.31200000000000117,0.25200000000000067,14.858460000000001,15.15,14.5803,0.569700000000001,-0.15300000000000047,2061,4864,833,4031,-659
2019-06-30,14.92875,15.162,14.7,0.4620000000000015,0.3000000000000007,15.0195,15.162,14.853,0.30900000000000105,-0.06299999999999883,14.41875,14.7,14.22,0.47999999999999865,-0.29999999999999893,14.67,14.964,14.4,0.5640000000000001,0.11100000000000065,902,1822,507,1315,-1315
2019-07-07,14.7096,15.237,14.34,0.8970000000000002,-0.8970000000000002,14.8416,15.237,14.55,0.6869999999999994,-0.6869999999999994,14.3538,14.658,14.103,0.5549999999999997,-0.4560000000000013,14.4864,14.853,14.232000000000001,0.6209999999999987,-0.5730000000000004,966,2104,524,1580,-1523
2019-07-14,14.2026,14.7,13.8,0.8999999999999986,-0.0029999999999983373,14.629199999999999,15.6,13.8,1.799999999999999,-1.049999999999999,13.5786,14.177999999999999,12.392999999999999,1.7850000000000001,-1.4100000000000001,13.8612,14.7,12.515999999999998,2.184000000000001,-2.184000000000001,2492,4604,507,4097,950
2019-07-21,12.5706,13.05,11.703,1.3470000000000013,-1.0890000000000004,12.9948,13.497,12.447000000000001,1.049999999999999,-1.049999999999999,12.2406,12.597000000000001,11.703,0.8940000000000019,-0.8940000000000019,12.67386,13.08,12.3,0.7799999999999994,-0.42929999999999957,1657,2311,892,1419,568
2019-07-28,12.781799999999999,13.2,12.57,0.629999999999999,0.275999999999998,13.1592,13.812000000000001,12.75,1.0620000000000012,-0.04499999999999993,12.4362,12.651,12.087,0.5640000000000001,0.36299999999999955,12.7116,13.32,12.453,0.8670000000000009,0.0810000000000013,798,1276,411,865,-342
2019-08-04,12.063600000000001,12.45,11.484000000000002,0.9659999999999975,-0.02999999999999936,12.48,12.9,12.15,0.75,0.45000000000000107,11.677200000000001,12.39,11.1,1.290000000000001,1.290000000000001,12.20144,12.6802,11.715,0.9651999999999994,0.9651999999999994,426,721,238,483,463
2019-08-11,12.276,12.6,11.946,0.6539999999999999,-0.6240000000000006,12.4962,12.815999999999999,12.0,0.815999999999999,-0.5009999999999994,11.6592,12.243,10.917,1.3260000000000005,0.4559999999999995,12.127799999999999,12.6,11.7,0.9000000000000004,0.14700000000000202,323,533,173,360,-98
2019-08-18,12.243599999999999,12.6,11.475,1.125,0.536999999999999,12.731399999999999,13.167,12.302999999999999,0.8640000000000008,0.684000000000001,11.654399999999999,11.994000000000002,11.402999999999999,0.5910000000000029,0.2970000000000006,12.2088,12.987,11.7,1.2870000000000008,1.2870000000000008,585,1393,174,1219,-1120
2019-08-25,12.696,13.2,12.21,0.9899999999999984,-0.33000000000000007,12.7638,13.2,12.51,0.6899999999999995,-0.33000000000000007,12.1806,12.3,12.06,0.2400000000000002,0.0,12.38878,12.5159,12.195,0.32089999999999996,0.014900000000000801,196,263,124,139,44
2019-09-01,12.36975,12.828,12.003,0.8249999999999993,-0.22799999999999976,12.56925,12.828,12.3,0.5279999999999987,-0.22799999999999976,11.9235,12.0,11.85,0.15000000000000036,-0.1379999999999999,12.29625,12.6,12.0,0.5999999999999996,0.5999999999999996,234,355,173,182,134
2019-09-08,12.2814,12.6,11.7,0.9000000000000004,0.6000000000000014,12.4788,12.6,12.3,0.29999999999999893,-0.0029999999999983373,11.9346,12.087,11.7,0.38700000000000045,0.1800000000000015,12.1854,12.423,11.91,0.5129999999999999,0.08699999999999974,287,571,91,480,-207
2019-09-15,11.8392,12.6,10.86,1.7400000000000002,-0.8970000000000002,12.093,12.6,11.622,0.9779999999999998,-0.6030000000000015,11.2446,11.7,10.797,0.9029999999999987,-0.19200000000000017,11.642999999999999,12.0,11.165999999999999,0.8340000000000014,-0.009000000000000341,453,868,120,748,157
2019-09-22,11.6802,11.991,11.1,0.891,-0.7949999999999999,11.7,11.991,11.127,0.863999999999999,-0.7679999999999989,10.9542,11.37,10.605,0.7649999999999988,-0.2220000000000013,11.4156,11.787,11.118,0.6690000000000005,-0.4349999999999987,274,398,150,248,-35
2019-09-29,11.262599999999999,11.7,10.5,1.1999999999999993,0.8070000000000004,11.4888,11.7,10.917,0.7829999999999995,0.16499999999999915,10.275,11.145,9.6,1.545,0.7200000000000006,11.01,11.535,10.617,0.9179999999999993,-0.7349999999999994,328,801,120,681,-348
2019-10-06,11.033999999999999,11.52,10.5,1.0199999999999996,0.7949999999999999,11.775,13.5,10.725,2.7750000000000004,0.7949999999999999,10.4094,10.62,10.203,0.4169999999999998,0.3000000000000007,11.099400000000001,11.655,10.212,1.4429999999999996,0.8820000000000014,1120,4623,55,4568,333
2019-10-13,10.9308,11.46,10.2,1.2600000000000016,-0.8940000000000019,11.339400000000001,11.94,10.8,1.1399999999999988,-0.8429999999999982,10.334100000000001,11.094000000000001,9.9,1.1940000000000008,-0.8940000000000019,10.9536,11.874,10.2,1.6740000000000013,-0.7769999999999992,294,553,77,476,-142
2019-10-20,10.317,10.56,9.96,0.5999999999999996,-0.40500000000000114,10.583400000000001,10.8,10.44,0.3600000000000012,-0.06599999999999895,9.8328,10.131,9.302999999999999,0.8280000000000012,-0.5640000000000018,10.0992,10.215,9.879,0.3360000000000003,-0.32099999999999973,553,1857,56,1801,1247
2019-10-27,8.8542,9.972000000000001,7.8,2.1720000000000015,-2.1720000000000015,9.6558,11.088,8.55,2.5379999999999985,1.1159999999999979,8.163,9.0,7.5120000000000005,1.4879999999999995,-1.2000000000000002,8.7414,9.597000000000001,7.6770000000000005,1.9200000000000008,-0.5520000000000014,1477,4021,478,3543,3104
2019-11-03,10.188600000000001,11.343,9.48,1.8629999999999995,0.15000000000000036,10.7592,11.811,10.161,1.6500000000000004,-0.5220000000000002,9.7734,10.5,9.267000000000001,1.2329999999999988,0.18299999999999805,10.224,10.683,9.81,0.8729999999999993,-0.18900000000000183,1094,1726,399,1327,-834
2019-11-10,9.7368,9.9,9.6,0.3000000000000007,-0.2789999999999999,9.9888,10.232999999999999,9.621,0.6119999999999983,-0.6119999999999983,9.201,9.9,8.4,1.5,-1.5,9.4764,10.197000000000001,8.58,1.6170000000000009,-1.6170000000000009,969,1960,393,1567,1512
