Date,SLB_Open_average,SLB_Open_max,SLB_Open_min,SLB_Open_volatility,SLB_Open_change,SLB_High_average,SLB_High_max,SLB_High_min,SLB_High_volatility,SLB_High_change,SLB_Low_average,SLB_Low_max,SLB_Low_min,SLB_Low_volatility,SLB_Low_change,SLB_Close_average,SLB_Close_max,SLB_Close_min,SLB_Close_volatility,SLB_Close_change,SLB_Volume_average,SLB_Volume_max,SLB_Volume_min,SLB_Volume_volatility,SLB_Volume_change
2018-11-25,46.228,46.55,45.48,1.0700000000000003,-0.269999999999996,46.406,46.71,45.55,1.1600000000000037,-0.10000000000000142,45.42,45.82,44.68,1.1400000000000006,0.259999999999998,45.982,46.41,45.1,1.3099999999999952,0.09999999999999432,12962156,16183928,10630425,5553503,1142305
2018-12-02,43.385,45.79,41.79,4.0,-4.0,44.11,45.89,42.92,2.969999999999999,-2.969999999999999,42.480000000000004,44.02,41.02,3.0,-3.0,42.8625,44.12,41.97,2.1499999999999986,-2.1499999999999986,16557805,23678346,12979360,10698986,2397239
2018-12-09,40.952,42.33,39.0,3.3299999999999983,-3.3299999999999983,41.378,42.54,39.9,2.6400000000000006,-2.6000000000000014,39.984,41.38,38.81,2.5700000000000003,-1.7199999999999989,40.37,41.44,39.05,2.3900000000000006,-2.190000000000005,17413495,20140580,13509342,6631238,277540
2018-12-16,37.024,38.98,35.45,3.529999999999994,-3.529999999999994,37.71,39.0,35.88,3.1199999999999974,-3.1199999999999974,36.252,37.66,35.0,2.6599999999999966,-2.6599999999999966,36.544000000000004,37.84,35.19,2.6500000000000057,-2.6500000000000057,23065839,30594268,14037402,16556866,-6346964
2018-12-23,36.1725,36.66,35.41,1.25,1.25,36.7675,37.16,36.47,0.6899999999999977,0.17999999999999972,35.4025,36.34,34.99,1.3500000000000014,0.269999999999996,36.405,36.61,36.08,0.5300000000000011,-0.5300000000000011,17966222,19950484,15785534,4164950,-600674
2018-12-30,37.5775,39.21,35.49,3.719999999999999,3.719999999999999,39.01,40.47,37.75,2.719999999999999,2.719999999999999,37.295,38.95,35.34,3.6099999999999994,3.6099999999999994,38.515,40.17,37.2,2.969999999999999,2.969999999999999,17794359,20007856,15736883,4270973,-189186
2019-01-06,41.034,41.26,40.77,0.4899999999999949,0.3299999999999983,41.56,41.84,41.0,0.8400000000000034,0.5700000000000003,40.68,40.99,40.23,0.7600000000000051,0.7600000000000051,41.324,41.74,40.67,1.0700000000000003,0.6499999999999986,13882749,17909216,11804231,6104985,-1265965
2019-01-13,42.02,43.85,40.89,2.960000000000001,2.009999999999998,42.655,44.94,41.74,3.1999999999999957,2.739999999999995,41.5375,43.0,40.52,2.479999999999997,1.5700000000000003,42.2675,44.73,41.25,3.479999999999997,3.009999999999998,15602083,26638570,9398366,17240204,17240204
2019-01-20,43.942,44.27,43.49,0.7800000000000011,0.38000000000000256,44.488,45.05,44.19,0.8599999999999994,0.27999999999999403,43.394,43.98,42.71,1.269999999999996,0.45000000000000284,44.014,45.0,43.31,1.6899999999999977,0.28000000000000114,14686063,21523536,10990869,10532667,-10298279
2019-01-27,44.494,45.0,44.17,0.8299999999999983,-0.46000000000000085,44.903999999999996,45.05,44.65,0.3999999999999986,-0.19000000000000483,43.918,44.2,43.73,0.47000000000000597,0.03999999999999915,44.474000000000004,45.0,44.0,1.0,0.6000000000000014,10577516,15458136,7961507,7496629,4689161
2019-02-03,44.012,44.97,42.48,2.490000000000002,-2.1200000000000045,44.52,45.27,43.5,1.7700000000000031,-1.5300000000000011,43.35,44.77,42.23,2.5400000000000063,-1.9299999999999997,44.028,45.14,42.78,2.3599999999999994,-1.4500000000000028,9794296,12647502,6945956,5701546,-1120867
2019-02-10,44.235,44.63,43.86,0.7700000000000031,0.7700000000000031,44.775000000000006,45.13,44.36,0.7700000000000031,0.730000000000004,44.1,44.47,43.74,0.7299999999999969,0.7299999999999969,44.3925,44.95,44.06,0.8900000000000006,0.8900000000000006,9465924,11036111,8174863,2861248,-806620
2019-02-17,45.028,45.86,44.33,1.5300000000000011,-0.19000000000000483,45.65,46.35,45.01,1.3400000000000034,-0.7899999999999991,44.566,45.35,44.19,1.1600000000000037,-0.18999999999999773,45.062,45.9,44.36,1.5399999999999991,-0.75,7976476,10039208,5716870,4322338,-4005927
2019-02-24,44.662,45.43,44.22,1.2100000000000009,0.6300000000000026,45.064,45.66,44.54,1.1199999999999974,0.509999999999998,44.108,44.57,43.41,1.1600000000000037,0.3100000000000023,44.63,45.24,44.06,1.1799999999999997,0.9299999999999997,7580189,8846896,5853171,2993725,1093149
2019-03-03,43.33,45.2,41.73,3.470000000000006,-3.4100000000000037,43.51,45.27,41.79,3.480000000000004,-2.950000000000003,42.456,44.31,40.88,3.4299999999999997,-2.8700000000000045,42.804,44.79,41.29,3.5,-2.710000000000001,9532122,12739217,7391102,5348115,2103556
2019-03-10,42.742,43.15,42.15,1.0,0.5500000000000043,43.306,43.65,42.92,0.7299999999999969,0.7299999999999969,42.562,43.05,42.12,0.9299999999999997,0.3500000000000014,42.916000000000004,43.36,42.39,0.9699999999999989,0.769999999999996,10530453,14145092,7934552,6210540,5288105
2019-03-17,43.326,44.11,41.76,2.3500000000000014,-2.020000000000003,43.897999999999996,44.6,42.55,2.0500000000000043,-1.4299999999999997,42.796,43.78,41.72,2.0600000000000023,-1.3700000000000045,43.339999999999996,44.29,42.47,1.8200000000000003,-0.7800000000000011,7759626,9512461,6168520,3343941,-2444652
2019-03-24,43.33,44.23,42.49,1.7399999999999949,1.0599999999999952,44.004,44.99,43.28,1.7100000000000009,1.2700000000000031,42.884,43.72,42.33,1.3900000000000006,0.9499999999999957,43.536,44.76,42.68,2.0799999999999983,1.7100000000000009,7375458,9717768,5254396,4463372,3217292
2019-03-31,44.532,45.15,43.41,1.740000000000002,0.25,45.232,46.24,44.1,2.1400000000000006,0.7899999999999991,44.032000000000004,45.1,43.06,2.039999999999999,0.75,44.67,46.17,43.59,2.5799999999999983,1.6799999999999997,8274418,11421389,6670890,4750499,4522021
2019-04-07,45.754,46.0,45.55,0.45000000000000284,-0.29999999999999716,46.246,46.83,45.91,0.9200000000000017,0.7899999999999991,45.272,45.58,44.91,0.6700000000000017,0.030000000000001137,45.698,46.4,45.31,1.0899999999999963,0.8200000000000003,7772670,11178415,5291390,5887025,3600947
2019-04-14,47.055,48.13,45.64,2.490000000000002,-1.0,47.64,48.88,46.17,2.710000000000001,-1.3799999999999955,46.1125,47.12,45.21,1.9099999999999966,-1.3999999999999986,46.54,47.41,45.56,1.8499999999999943,-1.490000000000002,9905832,15721558,7654370,8067188,246745
2019-04-21,44.366,45.72,42.95,2.769999999999996,-2.3299999999999983,44.786,46.09,43.47,2.6200000000000045,-1.720000000000006,43.678000000000004,45.27,42.46,2.8100000000000023,-2.020000000000003,44.032,45.89,43.3,2.5900000000000034,-2.460000000000001,8868188,9404948,8527483,877465,387996
2019-04-28,41.974000000000004,43.86,40.84,3.019999999999996,-3.019999999999996,42.328,43.9,41.49,2.4099999999999966,-2.4099999999999966,41.242000000000004,42.39,40.67,1.7199999999999989,-1.6899999999999977,41.538,42.68,41.12,1.5600000000000023,-1.4399999999999977,9110453,12163707,6571794,5591913,-5591913
2019-05-05,39.996,40.76,38.88,1.8799999999999955,-1.8799999999999955,40.216,40.76,39.15,1.6099999999999994,-1.6099999999999994,39.13,39.97,37.62,2.3500000000000014,-2.3500000000000014,39.772,40.6,38.16,2.440000000000005,-2.440000000000005,12429718,16732241,9237866,7494375,6293295
2019-05-12,38.964,39.59,38.41,1.1800000000000068,0.3399999999999963,39.666,40.01,39.16,0.8500000000000014,-0.8100000000000023,38.766,39.47,38.36,1.1099999999999994,0.29999999999999716,39.266,39.86,39.0,0.8599999999999994,0.11999999999999744,8681774,12042887,5922616,6120271,-6120271
2019-05-19,38.4075,39.29,37.53,1.759999999999998,-1.6400000000000006,38.605,39.73,37.53,2.1999999999999957,-1.8299999999999983,37.675,38.96,36.8,2.1600000000000037,-2.030000000000001,38.0825,39.5,37.0,2.5,-2.5,8552574,12398919,6716271,5682648,948890
2019-05-26,35.77,37.1,34.72,2.3800000000000026,-2.1099999999999994,36.054,37.13,34.94,2.190000000000005,-1.480000000000004,35.262,36.44,34.46,1.9799999999999969,-1.6099999999999994,35.608,36.5,34.69,1.8100000000000023,-1.009999999999998,11005921,11869636,9878683,1990953,-1990953
2019-06-02,35.494,35.81,34.93,0.8800000000000026,0.30000000000000426,35.954,36.22,35.57,0.6499999999999986,0.240000000000002,35.019999999999996,35.38,34.66,0.720000000000006,0.22000000000000597,35.358,35.73,34.94,0.7899999999999991,-0.259999999999998,10895697,12881193,8021259,4859934,4099754
2019-06-09,36.302,36.8,35.77,1.029999999999994,-0.3200000000000003,36.842,37.02,36.7,0.3200000000000003,-0.29000000000000625,35.71,35.92,35.5,0.4200000000000017,-0.10999999999999943,36.33,36.79,35.58,1.2100000000000009,-0.030000000000001137,11572596,14336157,7574559,6761598,-4546948
2019-06-16,37.648,38.7,36.69,2.010000000000005,2.010000000000005,38.19,39.18,37.13,2.049999999999997,1.7999999999999972,37.324,38.41,36.31,2.0999999999999943,1.8699999999999974,37.844,38.88,36.51,2.3700000000000045,1.7199999999999989,11785650,16111600,9348059,6763541,-779320
2019-06-23,39.288,40.42,38.58,1.8400000000000034,1.8400000000000034,39.65,40.63,38.74,1.8900000000000006,1.8900000000000006,38.832,39.26,38.1,1.1599999999999966,1.1599999999999966,39.154,39.74,38.58,1.1600000000000037,0.740000000000002,9114763,13081013,6417860,6663153,5111942
2019-06-30,39.3025,39.44,39.14,0.29999999999999716,-0.00999999999999801,39.6625,40.1,39.44,0.6600000000000037,0.6600000000000037,38.9725,39.28,38.63,0.6499999999999986,0.6499999999999986,39.5325,39.89,39.18,0.7100000000000009,0.7100000000000009,7617937,10899220,4954508,5944712,2166671
2019-07-07,40.59,41.11,39.78,1.3299999999999983,1.0700000000000003,40.902,41.4,40.22,1.1799999999999997,0.7800000000000011,40.19,40.7,39.55,1.1500000000000057,0.7900000000000063,40.614,40.97,40.2,0.769999999999996,0.269999999999996,7817982,9695469,6788162,2907307,-1795408
2019-07-14,39.364,40.35,38.19,2.1600000000000037,-1.230000000000004,39.742,40.76,38.78,1.9799999999999969,-1.0,38.46,39.88,37.29,2.5900000000000034,-1.2600000000000051,39.136,40.07,38.63,1.4399999999999977,-0.5799999999999983,11824599,13566244,9257273,4308971,1706863
2019-07-21,39.934,40.59,39.55,1.0400000000000063,0.44000000000000483,40.352000000000004,40.69,40.0,0.6899999999999977,-0.1700000000000017,39.344,39.68,38.65,1.0300000000000011,-0.6000000000000014,39.85,40.33,39.21,1.1199999999999974,-0.5399999999999991,8471150,10763439,6549512,4213927,-4061121
2019-07-28,38.648,39.67,36.69,2.980000000000004,-2.3000000000000043,39.07,40.61,36.8,3.8100000000000023,-2.960000000000001,37.812,39.31,35.9,3.4100000000000037,-2.690000000000005,38.288,39.97,35.99,3.979999999999997,-3.559999999999995,10543978,13280360,8738161,4542199,1515042
2019-08-04,35.054,36.13,34.37,1.7600000000000051,-1.7600000000000051,35.29,36.39,34.53,1.8599999999999994,-1.8599999999999994,34.256,34.71,33.94,0.7700000000000031,-0.6899999999999977,34.842,35.46,34.27,1.1899999999999977,-1.1899999999999977,10100942,12162687,7866620,4296067,-3609877
2019-08-11,33.028,34.1,31.64,2.460000000000001,-0.5700000000000003,33.764,35.76,32.15,3.6099999999999994,-1.4399999999999977,32.442,33.86,31.11,2.75,-0.4200000000000017,33.088,34.63,31.65,2.980000000000004,-0.5300000000000011,13732141,20155704,11073940,9081764,-34379
2019-08-18,33.534,34.24,32.51,1.730000000000004,-1.3000000000000043,33.788,34.43,32.64,1.7899999999999991,-1.5300000000000011,32.812,33.67,31.34,2.330000000000002,-2.1999999999999993,32.984,33.9,31.59,2.3099999999999987,-2.3099999999999987,9352161,13964058,6427913,7536145,3832539
2019-08-25,31.945,32.5,31.38,1.120000000000001,0.5700000000000003,32.48,33.12,32.01,1.1099999999999994,1.1099999999999994,31.5375,32.13,31.03,1.1000000000000014,0.980000000000004,31.89,32.43,31.25,1.1799999999999997,1.1799999999999997,11654293,12614319,10000572,2613747,2444168
2019-09-01,33.025999999999996,34.5,31.18,3.3200000000000003,3.3200000000000003,34.205999999999996,36.46,31.86,4.600000000000001,4.600000000000001,32.784,34.33,31.11,3.219999999999999,3.219999999999999,33.838,36.23,31.72,4.509999999999998,4.509999999999998,11588590,13461603,9366892,4094711,4094711
2019-09-08,37.736,40.03,36.53,3.5,2.980000000000004,38.522,40.25,37.06,3.1899999999999977,1.8599999999999994,37.01,38.84,35.5,3.3400000000000034,2.010000000000005,37.664,39.31,36.9,2.4100000000000037,1.8500000000000014,16326560,22533114,8453334,14079780,2894942
2019-09-15,37.948,38.92,36.81,2.1099999999999994,-2.1099999999999994,38.308,38.97,37.5,1.4699999999999989,-1.4699999999999989,37.292,37.64,36.6,1.0399999999999991,-0.9099999999999966,37.717999999999996,38.17,37.3,0.8700000000000045,-0.8400000000000034,10223531,17975896,6254324,11721572,-7224614
2019-09-22,35.168,37.13,34.15,2.980000000000004,-2.980000000000004,35.454,37.22,34.47,2.75,-2.75,34.49,35.41,33.81,1.5999999999999943,-1.5999999999999943,34.768,35.56,34.17,1.3900000000000006,-1.3900000000000006,11185992,12376842,9882884,2493958,-2348153
2019-09-29,32.556,34.36,31.59,2.7699999999999996,-2.25,32.932,34.57,32.31,2.259999999999998,-1.9500000000000028,31.852,32.67,31.46,1.2100000000000009,-0.8800000000000026,32.038,32.7,31.76,0.9400000000000013,-0.9000000000000021,12943147,16077142,10564916,5512226,3170814
2019-10-06,31.386,31.99,30.94,1.0499999999999972,0.5,32.032,32.92,31.16,1.7600000000000016,0.9699999999999989,31.016,31.74,30.65,1.0899999999999999,1.0899999999999999,31.546,32.57,30.71,1.8599999999999994,1.8599999999999994,12883240,17233248,9343110,7890138,-7890138
2019-10-13,32.379999999999995,32.8,32.19,0.6099999999999994,-0.25,33.178,33.8,32.31,1.4899999999999949,0.28999999999999915,32.078,32.36,31.77,0.5899999999999999,-0.14000000000000057,32.510000000000005,33.59,31.89,1.7000000000000028,0.7800000000000011,16116377,22061720,8981584,13080136,7584864
