Date,BDGE_Open_average,BDGE_Open_max,BDGE_Open_min,BDGE_Open_volatility,BDGE_Open_change,BDGE_High_average,BDGE_High_max,BDGE_High_min,BDGE_High_volatility,BDGE_High_change,BDGE_Low_average,BDGE_Low_max,BDGE_Low_min,BDGE_Low_volatility,BDGE_Low_change,BDGE_Close_average,BDGE_Close_max,BDGE_Close_min,BDGE_Close_volatility,BDGE_Close_change,BDGE_Volume_average,BDGE_Volume_max,BDGE_Volume_min,BDGE_Volume_volatility,BDGE_Volume_change
2018-01-14,36.63,37.2,35.85,1.3500000000000014,-1.2000000000000028,36.886,37.75,36.25,1.5,-1.5,36.26,36.85,35.85,1.0,-1.0,36.46,37.0,35.9,1.1000000000000014,-1.1000000000000014,40041,64081,17775,46306,-23396
2018-01-21,35.61,36.2,35.2,1.0,-0.5999999999999943,35.74,36.3,35.3,1.0,-0.8500000000000014,35.096,35.57,34.75,0.8200000000000003,-0.5200000000000031,35.36,35.9,35.1,0.7999999999999972,-0.7999999999999972,37834,48765,25815,22950,-12371
2018-01-28,34.24,34.65,33.85,0.7999999999999972,-0.6499999999999986,34.7,35.35,34.25,1.1000000000000014,-0.75,33.686,34.25,32.7,1.5499999999999972,-1.5499999999999972,33.934,34.6,32.77,1.8299999999999983,-1.8299999999999983,44218,67526,30918,36608,6536
2018-02-04,32.660000000000004,33.2,32.1,1.1000000000000014,0.75,33.18,33.5,32.9,0.6000000000000014,-0.6000000000000014,32.2,32.6,32.0,0.6000000000000014,0.0,32.69,32.95,32.25,0.7000000000000028,-0.3500000000000014,41551,63635,31879,31756,-28109
2018-02-11,33.1,33.85,32.2,1.6499999999999986,1.6499999999999986,33.9,34.75,33.05,1.7000000000000028,1.7000000000000028,33.0,33.85,32.2,1.6499999999999986,1.6499999999999986,33.7125,34.35,32.9,1.4500000000000028,1.4500000000000028,59058,96699,40279,56420,1288
2018-02-18,33.79,34.1,33.5,0.6000000000000014,-0.5,34.199999999999996,35.1,33.65,1.4500000000000028,-0.75,33.26,33.6,33.05,0.5500000000000043,-0.3500000000000014,33.589999999999996,33.9,33.15,0.75,-0.14999999999999858,31252,40755,19920,20835,-20835
2018-02-25,33.519999999999996,34.0,32.8,1.2000000000000028,-0.3500000000000014,34.06,34.6,33.5,1.1000000000000014,0.3999999999999986,33.02,33.3,32.75,0.5499999999999972,0.04999999999999716,33.57,34.2,33.05,1.1500000000000057,0.6500000000000057,42472,72232,21605,50627,-16747
2018-03-04,34.64,35.3,34.25,1.0499999999999972,1.0,35.074,35.57,34.6,0.9699999999999989,0.9699999999999989,34.214,35.02,33.6,1.4200000000000017,1.4200000000000017,34.91,35.4,34.45,0.9499999999999957,0.9499999999999957,27131,32179,15871,16308,361
2018-03-11,35.15,35.55,34.95,0.5999999999999943,-0.3499999999999943,35.370000000000005,35.7,35.1,0.6000000000000014,-0.3500000000000014,34.764,35.05,34.6,0.44999999999999574,-0.4299999999999997,35.08,35.3,34.75,0.5499999999999972,0.0,39515,82618,20059,62559,-10764
2018-03-18,34.31,35.25,33.25,2.0,-2.0,34.62,35.4,33.95,1.4499999999999957,-1.2999999999999972,33.65,34.55,32.75,1.7999999999999972,-1.6499999999999986,33.99,34.75,32.75,2.0,-0.7999999999999972,36855,46615,18807,27808,27808
2018-03-25,33.6875,33.9,33.5,0.3999999999999986,-0.29999999999999716,34.1375,34.4,33.75,0.6499999999999986,-0.6499999999999986,33.2125,33.55,32.55,1.0,-0.75,33.425,33.75,32.9,0.8500000000000014,-0.6000000000000014,31622,39685,27765,11920,10265
2018-04-01,33.02,33.35,32.7,0.6499999999999986,0.3999999999999986,33.51,33.6,33.4,0.20000000000000284,0.14999999999999858,32.79,33.15,32.45,0.6999999999999957,0.14999999999999858,33.1,33.35,32.85,0.5,-0.29999999999999716,55476,70978,38408,32570,-18125
2018-04-08,33.010000000000005,33.2,32.85,0.3500000000000014,-0.25,33.17,33.35,33.0,0.3500000000000014,-0.20000000000000284,32.67,32.85,32.55,0.30000000000000426,-0.20000000000000284,32.800000000000004,32.95,32.6,0.3500000000000014,-0.3500000000000014,62156,105801,35585,70216,-59526
2018-04-15,32.24,32.8,31.9,0.8999999999999986,-0.6999999999999957,32.58,32.85,32.35,0.5,-0.20000000000000284,32.019999999999996,32.25,31.9,0.3500000000000014,-0.20000000000000284,32.2,32.45,32.0,0.45000000000000284,0.15000000000000568,57427,99496,39427,60069,5445
2018-04-22,33.37,33.95,32.4,1.5500000000000043,1.5,33.884,34.22,32.95,1.269999999999996,0.9499999999999957,33.08,33.7,32.4,1.3000000000000043,0.5,33.41,33.9,32.75,1.1499999999999986,0.14999999999999858,44238,64884,26915,37969,-12318
2018-04-29,34.15,36.4,32.8,3.6000000000000014,3.6000000000000014,35.08,36.65,33.8,2.8500000000000014,2.8500000000000014,33.74,35.4,32.65,2.75,2.75,34.88,36.35,33.75,2.6000000000000014,2.549999999999997,71520,96939,36708,60231,-58499
2018-05-06,36.769999999999996,37.0,36.3,0.7000000000000028,0.5,36.964,37.12,36.8,0.3200000000000003,-0.10000000000000142,36.38,36.6,36.2,0.3999999999999986,0.0,36.67,36.95,36.25,0.7000000000000028,-0.3500000000000014,40977,92822,21383,71439,-65547
2018-05-13,36.72,37.4,36.05,1.3500000000000014,0.9500000000000028,37.274,37.75,36.8,0.9500000000000028,0.9500000000000028,36.589999999999996,37.0,36.0,1.0,1.0,36.97,37.4,36.5,0.8999999999999986,0.8999999999999986,41250,59844,17878,41966,20283
2018-05-20,37.255,37.5,37.02,0.4799999999999969,-0.4799999999999969,37.4,37.7,37.25,0.45000000000000284,-0.45000000000000284,36.94,37.01,36.8,0.21000000000000085,-0.05999999999999517,37.199999999999996,37.3,37.05,0.25,-0.14999999999999858,46135,60209,28448,31761,-31761
2018-05-27,37.06,37.4,36.85,0.5499999999999972,0.5499999999999972,37.339999999999996,37.55,37.1,0.44999999999999574,0.3999999999999986,36.82,37.15,36.45,0.6999999999999957,0.6999999999999957,37.050000000000004,37.35,36.75,0.6000000000000014,0.5,39867,57186,28407,28779,18790
2018-06-03,37.37,37.75,37.1,0.6499999999999986,0.04999999999999716,37.68,38.0,37.45,0.5499999999999972,-0.04999999999999716,36.438,37.3,34.34,2.9599999999999937,-0.5499999999999972,37.3,37.75,36.6,1.1499999999999986,-0.6999999999999957,37981,50237,28279,21958,-3118
2018-06-10,36.16,36.6,35.9,0.7000000000000028,-0.5500000000000043,36.46,36.6,36.3,0.30000000000000426,0.0,35.704,35.8,35.65,0.14999999999999858,0.05000000000000426,36.13,36.35,35.95,0.3999999999999986,0.3999999999999986,42327,73258,27516,45742,-7121
2018-06-17,37.0,37.4,36.2,1.1999999999999957,0.8499999999999943,37.33,37.6,37.1,0.5,0.0,36.64,36.9,36.1,0.7999999999999972,0.5,37.08,37.25,36.9,0.3500000000000014,0.05000000000000426,79282,247147,32406,214741,-6257
2018-06-24,36.47,37.05,35.8,1.25,-1.25,36.769999999999996,37.05,36.55,0.5,-0.44999999999999574,36.11,36.6,35.8,0.8000000000000043,-0.8000000000000043,36.36,36.85,35.95,0.8999999999999986,-0.3500000000000014,35125,57556,22496,35060,-21767
2018-07-01,36.7625,37.0,36.65,0.3500000000000014,0.3500000000000014,37.08,37.35,36.85,0.5,0.3299999999999983,36.555,36.9,36.27,0.6299999999999955,0.44999999999999574,36.825,37.2,36.5,0.7000000000000028,0.7000000000000028,17028,21442,12929,8513,2898
2018-07-08,36.57,37.3,35.95,1.3499999999999943,-1.3499999999999943,36.73,37.35,36.3,1.0500000000000043,-1.0500000000000043,36.14,36.5,35.85,0.6499999999999986,-0.5499999999999972,36.32,36.65,35.9,0.75,-0.44999999999999574,21808,27544,15826,11718,-2866
2018-07-15,36.39,36.55,36.15,0.3999999999999986,0.10000000000000142,36.764,37.02,36.5,0.5200000000000031,0.3200000000000003,36.24,36.45,36.1,0.3500000000000014,0.3500000000000014,36.51,36.8,36.1,0.6999999999999957,0.6999999999999957,29318,39531,22637,16894,-2493
2018-07-22,35.69,36.9,34.55,2.3500000000000014,-0.8999999999999986,36.234,36.9,35.52,1.3799999999999955,-0.6499999999999986,35.32,36.3,34.1,2.1999999999999957,-0.5499999999999972,35.82,36.55,34.6,1.9499999999999957,-0.6499999999999986,52454,80421,27304,53117,53117
2018-07-29,35.68,36.2,34.85,1.3500000000000014,-1.3500000000000014,35.82,36.2,35.1,1.1000000000000014,-1.1000000000000014,35.09,35.4,34.6,0.7999999999999972,-0.7999999999999972,35.38,35.8,34.8,1.0,-0.9499999999999957,37076,72867,22121,50746,-48807
2018-08-05,34.872,35.25,34.51,0.740000000000002,0.45000000000000284,35.15,35.4,34.95,0.44999999999999574,0.29999999999999716,34.514,34.72,34.25,0.46999999999999886,0.3500000000000014,34.87,35.0,34.55,0.45000000000000284,0.45000000000000284,27993,41424,15350,26074,14064
2018-08-12,35.29,35.7,34.8,0.9000000000000057,0.75,35.778,36.5,35.3,1.2000000000000028,0.3500000000000014,34.99,35.6,34.6,1.0,0.75,35.36,35.65,34.7,0.9499999999999957,0.3500000000000014,43506,69530,21992,47538,-15559
2018-08-19,35.56,35.95,35.35,0.6000000000000014,-0.10000000000000142,35.936,36.25,35.7,0.5499999999999972,-0.5499999999999972,35.41,35.6,35.25,0.3500000000000014,-0.25,35.6,36.0,35.3,0.7000000000000028,-0.7000000000000028,26132,34889,21262,13627,723
2018-08-26,34.925,35.35,34.6,0.75,-0.45000000000000284,35.2,35.35,35.0,0.3500000000000014,-0.25,34.625,34.85,34.35,0.5,-0.05000000000000426,34.8625,35.0,34.75,0.25,0.10000000000000142,25192,37652,19289,18363,3186
2018-09-02,35.339999999999996,35.75,34.9,0.8500000000000014,0.8500000000000014,35.6,35.9,35.25,0.6499999999999986,0.6499999999999986,35.226,35.58,34.7,0.8799999999999955,0.8799999999999955,35.48,35.7,35.15,0.5500000000000043,0.5,45754,59853,35385,24468,21250
2018-09-09,35.444,35.9,34.77,1.1299999999999955,-0.3500000000000014,35.6,35.9,35.35,0.5499999999999972,-0.5499999999999972,35.042,35.67,34.75,0.9200000000000017,-0.9200000000000017,35.27,35.85,34.9,0.9500000000000028,-0.9500000000000028,37432,54672,24990,29682,-19308
2018-09-16,34.88,35.0,34.7,0.29999999999999716,-0.04999999999999716,35.13,35.45,34.9,0.5500000000000043,0.0,34.616,34.9,34.1,0.7999999999999972,-0.5499999999999972,34.74,35.05,34.35,0.6999999999999957,-0.3500000000000014,43012,83006,26294,56712,15277
2018-09-23,33.626,34.5,33.03,1.4699999999999989,-1.25,33.756,34.55,33.28,1.269999999999996,-1.269999999999996,33.134,34.0,32.44,1.5600000000000023,-1.5600000000000023,33.254,34.05,32.57,1.4799999999999969,-1.4799999999999969,33531,55716,23156,32560,-4901
2018-09-30,32.364,32.74,32.0,0.740000000000002,-0.3500000000000014,32.75,33.0,32.4,0.6000000000000014,-0.37000000000000455,31.983999999999998,32.49,31.72,0.7700000000000031,0.019999999999999574,32.342,32.72,32.06,0.6599999999999966,0.21000000000000085,32210,38016,26265,11751,-1853
2018-10-07,31.83,32.47,30.66,1.8099999999999987,-1.8099999999999987,32.242,32.74,31.15,1.5900000000000034,-1.5399999999999991,31.302,32.0,30.25,1.75,-1.4400000000000013,31.538,32.2,30.7,1.5000000000000036,-1.1500000000000021,49095,57179,40084,17095,-5157
2018-10-14,31.126,31.71,30.46,1.25,-0.7100000000000009,31.374000000000002,32.03,30.46,1.5700000000000003,-1.5700000000000003,30.516,31.04,29.79,1.25,-0.9800000000000004,30.913999999999998,31.7,29.9,1.8000000000000007,-1.8000000000000007,39075,50125,27105,23020,7850
2018-10-21,29.204,29.99,27.91,2.0799999999999983,0.3999999999999986,29.842,30.15,29.36,0.7899999999999991,0.14999999999999858,28.546,29.31,27.74,1.5700000000000003,-0.019999999999999574,29.163999999999998,30.0,27.82,2.1799999999999997,0.5100000000000016,44245,59022,32801,26221,4750
2018-10-28,29.954,30.29,29.79,0.5,-0.23000000000000043,30.318,30.6,30.0,0.6000000000000014,-0.16000000000000014,29.504,29.56,29.44,0.11999999999999744,-0.11999999999999744,29.76,30.02,29.55,0.46999999999999886,-0.46999999999999886,30276,49261,18636,30625,-5953
2018-11-04,29.93,30.48,29.5,0.9800000000000004,0.620000000000001,30.406,30.99,29.95,1.0399999999999991,0.48999999999999844,29.504,30.05,29.11,0.9400000000000013,0.16000000000000014,30.05,30.53,29.75,0.7800000000000011,0.19000000000000128,28329,34130,21224,12906,5090
2018-11-11,29.822,30.42,29.03,1.3900000000000006,0.010000000000001563,30.242,30.55,29.96,0.5899999999999999,-0.5199999999999996,29.27,29.56,29.03,0.5299999999999976,-0.2699999999999996,29.768,30.17,29.25,0.9200000000000017,-0.5600000000000023,25403,33159,17122,16037,-2629
2018-11-18,29.3675,29.65,29.22,0.4299999999999997,0.2799999999999976,29.775,29.86,29.71,0.14999999999999858,0.05000000000000071,29.045,29.37,28.62,0.75,0.40000000000000213,29.3775,29.62,29.22,0.40000000000000213,0.19000000000000128,25761,39841,12345,27496,2887
2018-11-25,29.482,29.83,29.01,0.8199999999999967,0.4799999999999969,29.830000000000002,30.05,29.35,0.6999999999999993,0.6999999999999993,29.012,29.43,28.66,0.7699999999999996,0.21999999999999886,29.418,29.79,29.11,0.6799999999999997,0.03999999999999915,34934,52396,23543,28853,9616
2018-12-02,27.759999999999998,28.87,27.09,1.7800000000000011,-1.4200000000000017,28.1525,29.0,27.58,1.4200000000000017,-1.4200000000000017,27.04,27.39,26.74,0.6500000000000021,-0.6500000000000021,27.525,27.62,27.45,0.1700000000000017,0.120000000000001,40945,51950,34761,17189,-11532
2018-12-09,27.44,27.81,26.97,0.8399999999999999,-0.8000000000000007,27.878,28.27,27.48,0.7899999999999991,-0.46999999999999886,27.054000000000002,27.55,26.51,1.0399999999999991,-0.6899999999999977,27.18,27.77,26.62,1.1499999999999986,-0.6499999999999986,36213,49796,21658,28138,27779
2018-12-16,25.538,26.78,24.73,2.0500000000000007,-2.0500000000000007,25.936,26.78,25.22,1.5600000000000023,-1.4500000000000028,24.964000000000002,25.94,24.12,1.8200000000000003,-1.8200000000000003,25.092,26.06,24.39,1.6699999999999982,-1.6699999999999982,71459,189119,16602,172517,-30981
2018-12-23,25.064999999999998,25.43,24.43,1.0,1.0,25.759999999999998,26.0,25.56,0.4400000000000013,0.3500000000000014,24.759999999999998,25.26,24.31,0.9500000000000028,0.6600000000000001,25.3425,25.49,25.24,0.25,0.1999999999999993,54617,81433,36434,44999,27771
2018-12-30,26.1825,26.96,25.18,1.7800000000000011,1.7800000000000011,26.759999999999998,27.06,26.4,0.6600000000000001,0.6600000000000001,25.6875,26.14,25.18,0.9600000000000009,0.9600000000000009,26.5625,26.95,26.07,0.879999999999999,0.6699999999999982,43598,61073,24017,37056,10465
2019-01-06,26.878,27.29,26.32,0.9699999999999989,-0.41000000000000014,27.352,27.5,27.18,0.3200000000000003,-0.120000000000001,26.663999999999998,26.88,26.32,0.5599999999999987,0.05000000000000071,27.126,27.37,27.0,0.370000000000001,-0.1700000000000017,37447,44827,26101,18726,14731
