Date,DNN_Open_average,DNN_Open_max,DNN_Open_min,DNN_Open_volatility,DNN_Open_change,DNN_High_average,DNN_High_max,DNN_High_min,DNN_High_volatility,DNN_High_change,DNN_Low_average,DNN_Low_max,DNN_Low_min,DNN_Low_volatility,DNN_Low_change,DNN_Close_average,DNN_Close_max,DNN_Close_min,DNN_Close_volatility,DNN_Close_change,DNN_Volume_average,DNN_Volume_max,DNN_Volume_min,DNN_Volume_volatility,DNN_Volume_change
2018-01-14,0.5264,0.54,0.51,0.030000000000000027,-0.030000000000000027,0.5364,0.547,0.53,0.017000000000000015,-0.017000000000000015,0.513,0.523,0.51,0.013000000000000012,-0.013000000000000012,0.519,0.531,0.51,0.02100000000000002,-0.016000000000000014,56141,77379,28775,48604,-39503
2018-01-21,0.5208,0.541,0.5,0.041000000000000036,-0.013000000000000012,0.5274,0.541,0.505,0.03600000000000003,-0.03500000000000003,0.5014,0.521,0.484,0.03700000000000003,-0.018000000000000016,0.5134,0.535,0.489,0.04600000000000004,-0.041000000000000036,88395,153481,48588,104893,57844
2018-01-28,0.4946,0.515,0.478,0.03700000000000003,-0.01200000000000001,0.5002,0.522,0.478,0.04400000000000004,-0.01200000000000001,0.4714,0.493,0.455,0.03799999999999998,-0.007000000000000006,0.4832,0.509,0.466,0.04299999999999998,-0.01100000000000001,57031,117597,27626,89971,-49240
2018-02-04,0.4674,0.49,0.446,0.043999999999999984,-0.01899999999999996,0.47759999999999997,0.491,0.452,0.03899999999999998,0.016000000000000014,0.445,0.462,0.43,0.03200000000000003,0.0,0.46499999999999997,0.48,0.442,0.03799999999999998,0.007000000000000006,70048,123293,28126,95167,-14700
2018-02-11,0.483,0.51,0.455,0.05499999999999999,0.014999999999999958,0.499,0.51,0.49,0.020000000000000018,0.0010000000000000009,0.472,0.48,0.455,0.024999999999999967,0.0030000000000000027,0.4925,0.503,0.48100000000000004,0.021999999999999964,-0.008999999999999952,39691,84961,16892,68069,10853
2018-02-18,0.4846,0.498,0.47,0.028000000000000025,0.008000000000000007,0.4956,0.499,0.49,0.009000000000000008,0.0020000000000000018,0.4758,0.489,0.47,0.019000000000000017,0.019000000000000017,0.48619999999999997,0.498,0.475,0.02300000000000002,0.0,37109,71050,18741,52309,-19438
2018-02-25,0.4706,0.49,0.46,0.02999999999999997,-0.024999999999999967,0.4802,0.49,0.47,0.020000000000000018,-0.008999999999999952,0.4596,0.462,0.455,0.007000000000000006,0.0,0.473,0.48,0.46399999999999997,0.016000000000000014,0.003999999999999948,63411,79166,45637,33529,-14721
2018-03-04,0.4694,0.48200000000000004,0.46,0.02200000000000002,-0.009999999999999953,0.4782,0.48200000000000004,0.47200000000000003,0.010000000000000009,-0.002999999999999947,0.4614,0.465,0.45899999999999996,0.006000000000000061,-0.0050000000000000044,0.4722,0.48,0.469,0.01100000000000001,-0.007999999999999952,42233,59074,31341,27733,-12358
2018-03-11,0.4682,0.48,0.46,0.019999999999999962,-0.019999999999999962,0.4694,0.48,0.462,0.01799999999999996,-0.01799999999999996,0.4598,0.469,0.447,0.021999999999999964,-0.021999999999999964,0.46040000000000003,0.47,0.447,0.022999999999999965,-0.022999999999999965,27730,47255,11711,35544,2558
2018-03-18,0.4644,0.485,0.442,0.04299999999999998,0.024999999999999967,0.4748,0.485,0.455,0.02999999999999997,0.019999999999999962,0.446,0.457,0.44,0.017000000000000015,0.0,0.46340000000000003,0.48200000000000004,0.45,0.03200000000000003,-0.0050000000000000044,54586,82499,11768,70731,-22893
2018-03-25,0.43775,0.445,0.431,0.014000000000000012,-0.009000000000000008,0.45,0.455,0.445,0.010000000000000009,-0.010000000000000009,0.4335,0.44,0.43,0.010000000000000009,-0.009000000000000008,0.44275,0.45,0.435,0.015000000000000013,-0.008000000000000007,27827,53808,13701,40107,-13393
2018-04-01,0.4492,0.47,0.439,0.030999999999999972,0.006000000000000005,0.47059999999999996,0.49,0.456,0.033999999999999975,0.026000000000000023,0.4442,0.45,0.435,0.015000000000000013,0.010000000000000009,0.46099999999999997,0.473,0.45,0.022999999999999965,0.0,60989,111407,33418,77989,77989
2018-04-08,0.4754,0.48100000000000004,0.465,0.016000000000000014,-0.0010000000000000564,0.4862,0.515,0.47100000000000003,0.043999999999999984,0.030000000000000027,0.4676,0.47700000000000004,0.46,0.017000000000000015,0.01100000000000001,0.4802,0.51,0.47100000000000003,0.03899999999999998,0.03899999999999998,80615,197255,19700,177555,156214
2018-04-15,0.5098,0.53,0.491,0.039000000000000035,-0.039000000000000035,0.5196000000000001,0.53,0.5,0.030000000000000027,-0.030000000000000027,0.4924,0.503,0.48,0.02300000000000002,-0.01100000000000001,0.5062,0.519,0.49,0.029000000000000026,-0.020000000000000018,60592,116170,25162,91008,-56496
2018-04-22,0.4794,0.5,0.47,0.030000000000000027,-0.020000000000000018,0.4844,0.5,0.475,0.025000000000000022,-0.020000000000000018,0.4634,0.47,0.457,0.012999999999999956,-0.012999999999999956,0.4714,0.485,0.45799999999999996,0.027000000000000024,-0.013000000000000067,34291,61782,6350,55432,13518
