Date,BRKa_stock_Open_average,BRKa_stock_Open_max,BRKa_stock_Open_min,BRKa_stock_Open_volatility,BRKa_stock_Open_change,BRKa_stock_High_average,BRKa_stock_High_max,BRKa_stock_High_min,BRKa_stock_High_volatility,BRKa_stock_High_change,BRKa_stock_Low_average,BRKa_stock_Low_max,BRKa_stock_Low_min,BRKa_stock_Low_volatility,BRKa_stock_Low_change,BRKa_stock_Close_average,BRKa_stock_Close_max,BRKa_stock_Close_min,BRKa_stock_Close_volatility,BRKa_stock_Close_change,BRKa_stock_Volume_average,BRKa_stock_Volume_max,BRKa_stock_Volume_min,BRKa_stock_Volume_volatility,BRKa_stock_Volume_change
2018-01-14,320630.0,324300.0,317800.0,6500.0,1180.0,322497.5,324300.0,321000.0,3300.0,-60.0,316838.0,319620.0,313980.0,5640.0,4211.0,319242.0,321469.0,315261.0,6208.0,4977.0,471,617,292,325,-105
2018-01-21,323176.2,324600.0,320130.0,4470.0,2970.0,324885.6,325915.0,324064.0,1851.0,1851.0,321219.4,323100.0,319392.0,3708.0,3015.0,323838.8,325915.0,322850.0,3065.0,1851.0,323,380,164,216,-2
2018-01-28,323556.2,325650.0,322300.0,3350.0,-1299.0,325050.8,326350.0,323500.0,2850.0,-1970.0,320021.0,322910.0,312030.0,10880.0,-10880.0,322023.0,325900.0,314340.0,11560.0,-9160.0,547,862,195,667,449
2018-02-04,300179.8,308500.0,293150.0,15350.0,-14641.0,303895.4,311850.0,296296.0,15554.0,-15554.0,291558.0,301000.0,285250.0,15750.0,-9750.0,296348.0,303000.0,288000.0,15000.0,-1460.0,855,1177,524,653,-116
2018-02-11,299738.0,304650.0,295960.0,8690.0,6550.0,303259.4,309590.0,298508.0,11082.0,8570.0,297941.6,304650.0,294458.0,10192.0,9650.0,301888.8,306000.0,297500.0,8500.0,7060.0,308,428,183,245,-61
2018-02-18,303557.5,305400.0,301860.0,3540.0,-3540.0,306498.75,307770.0,305020.0,2750.0,-405.0,301667.5,303660.0,300345.0,3315.0,-2235.0,302964.5,304904.0,301404.0,3500.0,-884.0,292,391,230,161,159
2018-02-25,311494.0,318150.0,300980.0,17170.0,-10260.0,314024.6,319500.0,303693.0,15807.0,-12827.0,306763.0,314345.0,299360.0,14985.0,-9095.0,309353.4,316126.0,302946.0,13180.0,-13026.0,487,839,314,525,-520
2018-03-04,306168.0,311540.0,302000.0,9540.0,9540.0,310466.4,319780.0,306499.0,13281.0,13281.0,304533.0,309355.0,300240.0,9115.0,9115.0,309112.2,319600.0,304500.0,15100.0,15100.0,278,530,182,348,320
2018-03-11,315733.2,319320.0,312501.0,6819.0,-5980.0,316527.0,320000.0,313340.0,6660.0,-6660.0,311568.0,317130.0,308000.0,9130.0,-7250.0,312934.2,317746.0,310630.0,7116.0,-7116.0,312,429,236,193,-103
2018-03-18,305804.2,310400.0,297440.0,12960.0,-12960.0,306512.4,310720.0,298389.0,12331.0,-12124.0,300066.0,306020.0,288450.0,17570.0,-15650.0,301276.8,307600.0,288755.0,18845.0,-17225.0,375,641,180,461,242
2018-03-25,297360.0,301000.0,295500.0,5500.0,1040.0,300544.5,302590.0,298145.0,4445.0,1593.0,293503.75,296540.0,291640.0,4900.0,3085.0,297072.75,299500.0,294650.0,4850.0,-400.0,329,426,281,145,-116
2018-04-01,297084.0,301410.0,291100.0,10310.0,190.0,300255.0,304200.0,297325.0,6875.0,650.0,292643.0,300500.0,288740.0,11760.0,2250.0,297172.0,301750.0,293410.0,8340.0,590.0,357,463,176,287,-99
2018-04-08,296536.0,299200.0,295250.0,3950.0,3050.0,298466.0,299960.0,295500.0,4460.0,1960.0,294170.0,296300.0,292560.0,3740.0,1740.0,295077.6,297021.0,292671.0,4350.0,3220.0,247,309,209,100,-51
2018-04-15,299859.6,301680.0,297949.0,3731.0,3731.0,301164.4,302000.0,299892.0,2108.0,1788.0,298352.0,299130.0,296600.0,2530.0,1850.0,299105.4,300300.0,297181.0,3119.0,2959.0,173,241,135,106,-102
2018-04-22,297571.6,300998.0,294660.0,6338.0,-5148.0,298279.0,301420.0,296010.0,5410.0,-4965.0,294275.0,298000.0,291995.0,6005.0,-4020.0,296319.6,298821.0,295279.0,3542.0,-2826.0,191,281,115,166,-45
2018-04-29,291454.2,296900.0,288200.0,8700.0,-8700.0,293178.0,297240.0,289171.0,8069.0,-2891.0,286969.6,290650.0,280428.0,10222.0,-10222.0,290696.2,292730.0,287051.0,5679.0,1950.0,437,673,306,367,354
2018-05-06,297144.0,300300.0,294720.0,5580.0,5580.0,299686.0,303530.0,295770.0,7760.0,6030.0,295577.0,298635.0,292240.0,6395.0,4660.0,298338.2,301630.0,295600.0,6030.0,3170.0,253,281,212,69,28
2018-05-13,297289.0,300000.0,295700.0,4300.0,-3560.0,297949.0,300730.0,296440.0,4290.0,-4290.0,295297.0,298100.0,293965.0,4135.0,-4135.0,296304.0,298200.0,294380.0,3820.0,-3820.0,157,211,111,100,5
2018-05-20,295116.0,297300.0,291600.0,5700.0,-4600.0,295827.0,298300.0,292370.0,5930.0,-5405.0,293144.0,296006.0,290100.0,5906.0,-5645.0,294149.4,296991.0,290886.0,6105.0,-5734.0,218,284,171,113,7
2018-05-27,289820.0,291000.0,288500.0,2500.0,380.0,291379.0,293116.0,289700.0,3416.0,1300.0,286892.5,288470.0,283600.0,4870.0,4870.0,288600.0,292000.0,286000.0,6000.0,3200.0,521,883,210,673,-673
2018-06-03,289995.0,292300.0,287680.0,4620.0,2205.0,291796.2,294540.0,288100.0,6440.0,3460.0,288927.0,291645.0,286200.0,5445.0,3645.0,290475.4,294055.0,286700.0,7355.0,6055.0,240,315,154,161,-19
2018-06-10,292710.0,294600.0,289600.0,5000.0,-5000.0,293182.4,295302.0,289600.0,5702.0,-5702.0,290428.6,292770.0,286200.0,6570.0,-6570.0,291168.0,293005.0,287626.0,5379.0,-5144.0,227,337,168,169,153
2018-06-17,286106.0,286780.0,285300.0,1480.0,-200.0,286980.8,287850.0,285800.0,2050.0,-540.0,284900.2,285700.0,283600.0,2100.0,-299.0,286168.2,287600.0,285000.0,2600.0,-1059.0,360,546,166,380,380
2018-06-24,284470.0,286700.0,282950.0,3750.0,1700.0,286422.0,288080.0,285625.0,2455.0,2375.0,282100.0,282500.0,281600.0,900.0,-500.0,283540.0,284920.0,281600.0,3320.0,-2600.0,482,602,335,267,89
2018-07-01,283122.5,284900.0,282050.0,2850.0,1090.0,284777.5,285406.0,284203.0,1203.0,905.0,282157.5,282840.0,281600.0,1240.0,790.0,283283.75,283800.0,282000.0,1800.0,-100.0,125,172,83,89,-47
2018-07-08,286909.8,288550.0,285000.0,3550.0,3000.0,288778.0,290100.0,286720.0,3380.0,3380.0,285795.4,287221.0,284515.0,2706.0,2706.0,287917.2,290000.0,286385.0,3615.0,3280.0,348,594,117,477,477
2018-07-15,294859.0,303210.0,288800.0,14410.0,9205.0,297549.8,304100.0,289800.0,14300.0,8460.0,293526.0,298205.0,287560.0,10645.0,9205.0,295818.0,303210.0,288500.0,14710.0,10380.0,418,1048,205,843,-66
2018-07-22,300070.0,300650.0,298900.0,1750.0,1600.0,302041.8,303400.0,300500.0,2900.0,1189.0,299584.6,300500.0,297888.0,2612.0,1665.0,300589.4,302000.0,299816.0,2184.0,1770.0,297,461,226,235,-133
2018-07-29,301998.0,303400.0,300550.0,2850.0,1060.0,303773.0,304990.0,302175.0,2815.0,590.0,300762.0,301720.0,299000.0,2720.0,480.0,302402.6,304671.0,301160.0,3511.0,1239.0,321,491,230,261,-104
2018-08-05,313539.8,315550.0,309000.0,6550.0,4799.0,315817.6,317100.0,313799.0,3301.0,-1216.0,312493.2,315000.0,308600.0,6400.0,1940.0,313961.2,315600.0,311806.0,3794.0,194.0,344,653,148,505,-443
2018-08-12,311008.0,312975.0,310000.0,2975.0,1775.0,312728.6,314290.0,311300.0,2990.0,1540.0,310088.4,312260.0,308000.0,4260.0,2278.0,311312.0,313465.0,309050.0,4415.0,3235.0,151,182,108,74,-20
2018-08-19,313223.0,314950.0,312150.0,2800.0,-1315.0,314191.0,315600.0,312930.0,2670.0,-1895.0,312602.0,313725.0,311710.0,2015.0,-1315.0,313003.4,314060.0,311982.0,2078.0,-1210.0,161,234,115,119,97
2018-08-26,316540.0,317850.0,314250.0,3600.0,2650.0,317486.0,317850.0,316900.0,950.0,-600.0,315512.0,316320.0,314250.0,2070.0,750.0,316725.8,317505.0,315800.0,1705.0,-400.0,287,451,160,291,266
2018-09-02,317700.0,320000.0,315800.0,4200.0,4200.0,320279.5,322743.0,317250.0,5493.0,5493.0,317405.75,320000.0,315000.0,5000.0,5000.0,319726.25,321700.0,317250.0,4450.0,4450.0,266,388,169,219,81
2018-09-09,322366.0,323980.0,321200.0,2780.0,1780.0,324257.8,324999.0,323420.0,1579.0,4.0,321755.2,323276.0,320070.0,3206.0,1171.0,322943.2,324999.0,321575.0,3424.0,2439.0,228,281,188,93,-45
2018-09-16,328504.0,333780.0,325000.0,8780.0,8740.0,330781.2,334560.0,325666.0,8894.0,8194.0,327699.2,332300.0,323836.0,8464.0,7179.0,329752.4,333415.0,324575.0,8840.0,6761.0,426,597,242,355,205
2018-09-23,327080.4,330300.0,324401.0,5899.0,-5800.0,327718.0,330990.0,324500.0,6490.0,-6490.0,324123.6,326940.0,320000.0,6940.0,-6940.0,325071.4,328500.0,320000.0,8500.0,-7840.0,294,391,187,204,112
2018-09-30,324129.0,328700.0,321280.0,7420.0,5535.0,326493.2,330120.0,323330.0,6790.0,6020.0,323550.0,328190.0,320910.0,7280.0,7280.0,325221.6,329500.0,321930.0,7570.0,7570.0,301,494,172,322,-322
2018-10-07,325398.0,334830.0,314200.0,20630.0,-14950.0,327598.2,335900.0,314590.0,21310.0,-19480.0,318285.0,331800.0,305000.0,26800.0,-22775.0,321213.4,335630.0,308000.0,27630.0,-23337.0,480,826,231,595,128
2018-10-14,312910.0,316100.0,310000.0,6100.0,3200.0,315313.8,317500.0,310000.0,7500.0,6180.0,310303.0,312264.0,307205.0,5059.0,5059.0,313125.4,315200.0,308000.0,7200.0,6477.0,304,393,215,178,114
2018-10-21,305409.2,315150.0,299995.0,15155.0,-15155.0,306944.0,315150.0,300605.0,14545.0,-14545.0,301550.8,309080.0,296002.0,13078.0,-13078.0,302642.2,309080.0,296805.0,12275.0,-12275.0,410,640,283,357,357
2018-10-28,306427.4,312150.0,300300.0,11850.0,9650.0,309333.4,313015.0,305579.0,7436.0,6151.0,302764.2,307090.0,297000.0,10090.0,8250.0,306012.2,308411.0,300000.0,8411.0,8411.0,306,401,177,224,-159
2018-11-04,327613.0,331840.0,318880.0,12960.0,12960.0,330583.6,335109.0,326047.0,9062.0,5893.0,325771.0,330980.0,318880.0,12100.0,8630.0,329048.2,333200.0,323935.0,9265.0,5730.0,337,561,139,422,-422
2018-11-11,325977.0,329080.0,322770.0,6310.0,-2930.0,328949.8,330526.0,326300.0,4226.0,1461.0,321801.0,323800.0,318120.0,5680.0,820.0,325618.0,328350.0,323040.0,5310.0,5310.0,241,345,177,168,21
2018-11-18,320252.5,327000.0,315000.0,12000.0,-12000.0,321357.75,327025.0,315000.0,12025.0,-12025.0,316230.75,322960.0,310340.0,12620.0,-12620.0,317329.25,326706.0,310340.0,16366.0,-16366.0,196,374,108,266,-65
2018-11-25,319629.0,325125.0,313700.0,11425.0,11425.0,323886.0,328900.0,316430.0,12470.0,12120.0,319325.0,325125.0,313135.0,11990.0,11990.0,322443.4,326481.0,316040.0,10441.0,9960.0,305,452,217,235,23
2018-12-02,321375.0,331500.0,310550.0,20950.0,-18250.0,323417.75,335041.0,312150.0,22891.0,-18761.0,313464.75,328580.0,304500.0,24080.0,-22730.0,316398.75,330921.0,307674.0,23247.0,-23247.0,459,616,272,344,-115
2018-12-09,305790.6,309499.0,301554.0,7945.0,-4646.0,306664.0,310697.0,302406.0,8291.0,-4584.0,300897.0,303400.0,298101.0,5299.0,1339.0,303099.2,304600.0,300320.0,4280.0,-4280.0,469,831,254,577,321
2018-12-16,294715.0,299120.0,290000.0,9120.0,-9120.0,298753.0,303150.0,292975.0,10175.0,-7050.0,290887.2,296000.0,287485.0,8515.0,-8200.0,292528.0,297000.0,288000.0,9000.0,-9000.0,597,775,499,276,16
2018-12-23,291063.75,300005.0,283250.0,16755.0,12005.0,297861.25,306900.0,288000.0,18900.0,18900.0,287103.75,300005.0,279410.0,20595.0,19005.0,294647.5,302600.0,282640.0,19960.0,19960.0,512,571,449,122,92
2018-12-30,300178.75,306000.0,292715.0,13285.0,-13285.0,302284.5,307479.0,295404.0,12075.0,-12075.0,295225.75,301880.0,286650.0,15230.0,-10863.0,297389.25,306000.0,287000.0,19000.0,-13500.0,538,839,270,569,569
2019-01-06,295380.0,299060.0,293600.0,5460.0,-750.0,296701.0,299060.0,294300.0,4760.0,-2870.0,292512.8,292970.0,292000.0,970.0,-970.0,294680.0,295400.0,293980.0,1420.0,-1420.0,402,562,268,294,-53
2019-01-13,296125.6,301398.0,291750.0,9648.0,9648.0,299122.2,306725.0,294631.0,12094.0,12094.0,295208.8,300603.0,291650.0,8953.0,8953.0,297445.8,306500.0,292371.0,14129.0,14129.0,449,726,200,526,-88
2019-01-20,302580.25,305000.0,300035.0,4965.0,-439.0,304551.25,307305.0,301850.0,5455.0,-355.0,299949.75,303265.0,298000.0,5265.0,4471.0,301894.25,303531.0,300531.0,3000.0,3000.0,231,253,186,67,-5
2019-01-27,305245.0,310005.0,300880.0,9125.0,8105.0,308449.8,313960.0,302240.0,11720.0,11720.0,304311.0,309965.0,299850.0,10115.0,10115.0,307711.0,313875.0,301000.0,12875.0,12875.0,353,477,216,261,2
2019-02-03,308840.0,313650.0,301000.0,12650.0,-12650.0,309127.8,313650.0,301390.0,12260.0,-12260.0,305377.2,310470.0,297381.0,13089.0,-13089.0,307018.6,312000.0,300771.0,11229.0,-11229.0,254,364,118,246,-69
2019-02-10,306764.0,309650.0,302375.0,7275.0,4625.0,308457.0,312140.0,304930.0,7210.0,3390.0,305293.0,308025.0,302350.0,5675.0,3500.0,306898.6,309260.0,303890.0,5370.0,3255.0,250,427,169,258,62
2019-02-17,307655.25,308992.0,305434.0,3558.0,-2386.0,308521.0,309800.0,305434.0,4366.0,-3916.0,305332.5,307500.0,300000.0,7500.0,-7295.0,306685.0,309500.0,302000.0,7500.0,-5315.0,224,405,95,310,189
2019-02-24,303515.0,304520.0,302500.0,2020.0,1470.0,305005.8,307500.0,303503.0,3997.0,-1084.0,302220.0,303000.0,302000.0,1000.0,1000.0,303172.0,304860.0,302200.0,2660.0,1560.0,241,321,183,138,-110
2019-03-03,301565.0,304900.0,297000.0,7900.0,-7900.0,302824.8,307315.0,299161.0,8154.0,-8154.0,299420.0,301300.0,295900.0,5400.0,-5300.0,301085.0,303400.0,299000.0,4400.0,-4400.0,224,293,141,152,-52
2019-03-10,304100.0,306440.0,300000.0,6440.0,6440.0,306548.6,309171.0,303451.0,5720.0,5720.0,303676.0,306000.0,300000.0,6000.0,6000.0,305282.8,307250.0,303279.0,3971.0,3971.0,255,357,144,213,129
2019-03-17,307416.0,311100.0,304000.0,7100.0,-2200.0,308535.0,311299.0,305940.0,5359.0,-4454.0,304839.6,308140.0,300718.0,7422.0,-7422.0,306349.2,309996.0,301225.0,8771.0,-8771.0,238,311,169,142,55
