Date,Direxion Daily Developed Markets Bull 3X_Open_average,Direxion Daily Developed Markets Bull 3X_Open_max,Direxion Daily Developed Markets Bull 3X_Open_min,Direxion Daily Developed Markets Bull 3X_Open_volatility,Direxion Daily Developed Markets Bull 3X_Open_change,Direxion Daily Developed Markets Bull 3X_High_average,Direxion Daily Developed Markets Bull 3X_High_max,Direxion Daily Developed Markets Bull 3X_High_min,Direxion Daily Developed Markets Bull 3X_High_volatility,Direxion Daily Developed Markets Bull 3X_High_change,Direxion Daily Developed Markets Bull 3X_Low_average,Direxion Daily Developed Markets Bull 3X_Low_max,Direxion Daily Developed Markets Bull 3X_Low_min,Direxion Daily Developed Markets Bull 3X_Low_volatility,Direxion Daily Developed Markets Bull 3X_Low_change,Direxion Daily Developed Markets Bull 3X_Close_average,Direxion Daily Developed Markets Bull 3X_Close_max,Direxion Daily Developed Markets Bull 3X_Close_min,Direxion Daily Developed Markets Bull 3X_Close_volatility,Direxion Daily Developed Markets Bull 3X_Close_change
2018-05-06,84.85,84.85,84.85,0.0,0.0,84.96,84.96,84.96,0.0,0.0,84.37,84.37,84.37,0.0,0.0,84.45,84.45,84.45,0.0,0.0
2018-05-13,83.61,83.61,83.61,0.0,0.0,83.69,83.69,83.69,0.0,0.0,83.19,83.19,83.19,0.0,0.0,83.66,83.66,83.66,0.0,0.0
2018-05-20,78.0,78.0,78.0,0.0,0.0,78.66,78.66,78.66,0.0,0.0,78.0,78.0,78.0,0.0,0.0,78.36,78.36,78.36,0.0,0.0
2018-05-27,79.07,79.07,79.07,0.0,0.0,79.08,79.08,79.08,0.0,0.0,77.99,77.99,77.99,0.0,0.0,78.14,78.14,78.14,0.0,0.0
2018-06-03,79.7,79.7,79.7,0.0,0.0,80.5,80.5,80.5,0.0,0.0,79.7,79.7,79.7,0.0,0.0,80.43,80.43,80.43,0.0,0.0
2018-06-10,74.63,74.63,74.63,0.0,0.0,75.51,75.51,75.51,0.0,0.0,74.48,74.48,74.48,0.0,0.0,75.51,75.51,75.51,0.0,0.0
2018-06-17,72.1,72.1,72.1,0.0,0.0,72.1,72.1,72.1,0.0,0.0,70.98,70.98,70.98,0.0,0.0,71.11,71.11,71.11,0.0,0.0
2018-06-24,68.51,68.51,68.51,0.0,0.0,69.64,69.64,69.64,0.0,0.0,68.51,68.51,68.51,0.0,0.0,69.61,69.61,69.61,0.0,0.0
2018-07-01,74.96,74.96,74.96,0.0,0.0,75.06,75.06,75.06,0.0,0.0,74.49,74.49,74.49,0.0,0.0,75.06,75.06,75.06,0.0,0.0
2018-07-08,73.17,73.17,73.17,0.0,0.0,73.17,73.17,73.17,0.0,0.0,73.17,73.17,73.17,0.0,0.0,73.17,73.17,73.17,0.0,0.0
2018-07-15,74.57,74.57,74.57,0.0,0.0,74.57,74.57,74.57,0.0,0.0,74.55,74.55,74.55,0.0,0.0,74.55,74.55,74.55,0.0,0.0
2018-07-22,77.53,77.53,77.53,0.0,0.0,77.53,77.53,77.53,0.0,0.0,77.06,77.06,77.06,0.0,0.0,77.06,77.06,77.06,0.0,0.0
2018-07-29,73.07,73.07,73.07,0.0,0.0,73.55,73.55,73.55,0.0,0.0,72.85,72.85,72.85,0.0,0.0,73.36,73.36,73.36,0.0,0.0
2018-08-05,69.85,69.85,69.85,0.0,0.0,69.85,69.85,69.85,0.0,0.0,68.81,68.81,68.81,0.0,0.0,68.81,68.81,68.81,0.0,0.0
2018-08-12,67.17,67.17,67.17,0.0,0.0,68.57,68.57,68.57,0.0,0.0,67.17,67.17,67.17,0.0,0.0,68.57,68.57,68.57,0.0,0.0
2018-08-19,73.52,73.52,73.52,0.0,0.0,74.38,74.38,74.38,0.0,0.0,73.44,73.44,73.44,0.0,0.0,74.29,74.29,74.29,0.0,0.0
2018-08-26,71.85,71.85,71.85,0.0,0.0,71.85,71.85,71.85,0.0,0.0,70.5,70.5,70.5,0.0,0.0,71.15,71.15,71.15,0.0,0.0
2018-09-02,66.84,66.84,66.84,0.0,0.0,66.84,66.84,66.84,0.0,0.0,66.22,66.22,66.22,0.0,0.0,66.25,66.25,66.25,0.0,0.0
2018-09-09,70.13,70.13,70.13,0.0,0.0,70.13,70.13,70.13,0.0,0.0,69.72,69.72,69.72,0.0,0.0,69.72,69.72,69.72,0.0,0.0
2018-09-16,75.0,75.0,75.0,0.0,0.0,75.0,75.0,75.0,0.0,0.0,74.16,74.16,74.16,0.0,0.0,74.16,74.16,74.16,0.0,0.0
2018-09-23,72.95,72.95,72.95,0.0,0.0,73.11,73.11,73.11,0.0,0.0,72.48,72.48,72.48,0.0,0.0,72.58,72.58,72.58,0.0,0.0
2018-09-30,65.04,65.04,65.04,0.0,0.0,66.21,66.21,66.21,0.0,0.0,65.0,65.0,65.0,0.0,0.0,66.21,66.21,66.21,0.0,0.0
2018-10-07,59.31,59.31,59.31,0.0,0.0,59.8,59.8,59.8,0.0,0.0,59.25,59.25,59.25,0.0,0.0,59.25,59.25,59.25,0.0,0.0
2018-10-14,59.29,59.29,59.29,0.0,0.0,59.29,59.29,59.29,0.0,0.0,57.9,57.9,57.9,0.0,0.0,58.42,58.42,58.42,0.0,0.0
2018-10-21,54.41,54.41,54.41,0.0,0.0,54.41,54.41,54.41,0.0,0.0,51.25,51.25,51.25,0.0,0.0,51.25,51.25,51.25,0.0,0.0
2018-10-28,57.58,57.58,57.58,0.0,0.0,57.78,57.78,57.78,0.0,0.0,56.97,56.97,56.97,0.0,0.0,57.55,57.55,57.55,0.0,0.0
2018-11-04,56.28,56.28,56.28,0.0,0.0,56.28,56.28,56.28,0.0,0.0,54.94,54.94,54.94,0.0,0.0,54.99,54.99,54.99,0.0,0.0
2018-11-11,55.3,55.3,55.3,0.0,0.0,55.3,55.3,55.3,0.0,0.0,54.54,54.54,54.54,0.0,0.0,54.65,54.65,54.65,0.0,0.0
2018-11-18,54.96,54.96,54.96,0.0,0.0,55.3,55.3,55.3,0.0,0.0,54.88,54.88,54.88,0.0,0.0,55.3,55.3,55.3,0.0,0.0
2018-11-25,57.97,57.97,57.97,0.0,0.0,57.97,57.97,57.97,0.0,0.0,57.32,57.32,57.32,0.0,0.0,57.39,57.39,57.39,0.0,0.0
2018-12-02,49.31,49.31,49.31,0.0,0.0,49.58,49.58,49.58,0.0,0.0,47.3,47.3,47.3,0.0,0.0,48.79,48.79,48.79,0.0,0.0
2018-12-09,49.08,49.08,49.08,0.0,0.0,49.1,49.1,49.1,0.0,0.0,47.51,47.51,47.51,0.0,0.0,47.89,47.89,47.89,0.0,0.0
2018-12-16,44.02,44.02,44.02,0.0,0.0,44.02,44.02,44.02,0.0,0.0,42.0,42.0,42.0,0.0,0.0,42.05,42.05,42.05,0.0,0.0
2018-12-23,46.34,46.34,46.34,0.0,0.0,46.34,46.34,46.34,0.0,0.0,45.64,45.64,45.64,0.0,0.0,45.8,45.8,45.8,0.0,0.0
2018-12-30,48.56,48.56,48.56,0.0,0.0,49.39,49.39,49.39,0.0,0.0,48.56,48.56,48.56,0.0,0.0,49.04,49.04,49.04,0.0,0.0
2019-01-06,50.62,50.62,50.62,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.38,50.38,50.38,0.0,0.0
2019-01-13,53.44,53.44,53.44,0.0,0.0,53.9,53.9,53.9,0.0,0.0,53.37,53.37,53.37,0.0,0.0,53.69,53.69,53.69,0.0,0.0
2019-01-20,52.6,52.6,52.6,0.0,0.0,53.04,53.04,53.04,0.0,0.0,52.5,52.5,52.5,0.0,0.0,53.04,53.04,53.04,0.0,0.0
2019-01-27,54.82,54.82,54.82,0.0,0.0,55.56,55.56,55.56,0.0,0.0,54.57,54.57,54.57,0.0,0.0,55.56,55.56,55.56,0.0,0.0
2019-02-03,53.2,53.2,53.2,0.0,0.0,53.34,53.34,53.34,0.0,0.0,52.95,52.95,52.95,0.0,0.0,52.95,52.95,52.95,0.0,0.0
2019-02-10,56.48,56.48,56.48,0.0,0.0,57.14,57.14,57.14,0.0,0.0,56.43,56.43,56.43,0.0,0.0,57.14,57.14,57.14,0.0,0.0
2019-02-17,59.75,59.75,59.75,0.0,0.0,59.75,59.75,59.75,0.0,0.0,59.13,59.13,59.13,0.0,0.0,59.14,59.14,59.14,0.0,0.0
2019-02-24,60.2,60.2,60.2,0.0,0.0,60.2,60.2,60.2,0.0,0.0,58.62,58.62,58.62,0.0,0.0,59.14,59.14,59.14,0.0,0.0
2019-03-03,56.99,56.99,56.99,0.0,0.0,58.03,58.03,58.03,0.0,0.0,56.98,56.98,56.98,0.0,0.0,58.03,58.03,58.03,0.0,0.0
2019-03-10,61.46,61.46,61.46,0.0,0.0,62.05,62.05,62.05,0.0,0.0,61.44,61.44,61.44,0.0,0.0,61.97,61.97,61.97,0.0,0.0
2019-03-17,58.46,58.46,58.46,0.0,0.0,58.74,58.74,58.74,0.0,0.0,58.46,58.46,58.46,0.0,0.0,58.74,58.74,58.74,0.0,0.0
2019-03-24,61.84,61.84,61.84,0.0,0.0,62.25,62.25,62.25,0.0,0.0,61.4,61.4,61.4,0.0,0.0,62.25,62.25,62.25,0.0,0.0
2019-03-31,63.7,63.7,63.7,0.0,0.0,63.81,63.81,63.81,0.0,0.0,63.46,63.46,63.46,0.0,0.0,63.81,63.81,63.81,0.0,0.0
2019-04-07,64.51,64.51,64.51,0.0,0.0,64.51,64.51,64.51,0.0,0.0,64.07,64.07,64.07,0.0,0.0,64.25,64.25,64.25,0.0,0.0
2019-04-14,64.47,64.47,64.47,0.0,0.0,64.59,64.59,64.59,0.0,0.0,64.47,64.47,64.47,0.0,0.0,64.56,64.56,64.56,0.0,0.0
2019-04-21,64.5,64.5,64.5,0.0,0.0,64.79,64.79,64.79,0.0,0.0,64.46,64.46,64.46,0.0,0.0,64.79,64.79,64.79,0.0,0.0
2019-04-28,61.29,61.29,61.29,0.0,0.0,63.27,63.27,63.27,0.0,0.0,61.06,61.06,61.06,0.0,0.0,63.27,63.27,63.27,0.0,0.0
2019-05-05,56.38,56.38,56.38,0.0,0.0,56.38,56.38,56.38,0.0,0.0,56.38,56.38,56.38,0.0,0.0,56.38,56.38,56.38,0.0,0.0
2019-05-12,58.22,58.22,58.22,0.0,0.0,58.51,58.51,58.51,0.0,0.0,58.16,58.16,58.16,0.0,0.0,58.16,58.16,58.16,0.0,0.0
2019-05-19,58.14,58.14,58.14,0.0,0.0,58.59,58.59,58.59,0.0,0.0,58.14,58.14,58.14,0.0,0.0,58.59,58.59,58.59,0.0,0.0
2019-05-26,55.36,55.36,55.36,0.0,0.0,56.0,56.0,56.0,0.0,0.0,55.36,55.36,55.36,0.0,0.0,55.82,55.82,55.82,0.0,0.0
2019-06-02,61.21,61.21,61.21,0.0,0.0,61.3,61.3,61.3,0.0,0.0,61.03,61.03,61.03,0.0,0.0,61.03,61.03,61.03,0.0,0.0
2019-06-09,59.52,59.52,59.52,0.0,0.0,59.62,59.62,59.62,0.0,0.0,59.52,59.52,59.52,0.0,0.0,59.53,59.53,59.53,0.0,0.0
2019-06-16,64.28,64.28,64.28,0.0,0.0,64.28,64.28,64.28,0.0,0.0,64.16,64.16,64.16,0.0,0.0,64.17,64.17,64.17,0.0,0.0
2019-06-23,65.85,65.85,65.85,0.0,0.0,65.85,65.85,65.85,0.0,0.0,64.97,64.97,64.97,0.0,0.0,65.09,65.09,65.09,0.0,0.0
2019-06-30,63.95,63.95,63.95,0.0,0.0,64.39,64.39,64.39,0.0,0.0,63.62,63.62,63.62,0.0,0.0,64.21,64.21,64.21,0.0,0.0
2019-07-07,64.24,64.24,64.24,0.0,0.0,64.3,64.3,64.3,0.0,0.0,64.08,64.08,64.08,0.0,0.0,64.08,64.08,64.08,0.0,0.0
2019-07-14,63.34,63.34,63.34,0.0,0.0,63.34,63.34,63.34,0.0,0.0,63.14,63.14,63.14,0.0,0.0,63.34,63.34,63.34,0.0,0.0
2019-07-21,63.29,63.29,63.29,0.0,0.0,63.29,63.29,63.29,0.0,0.0,63.29,63.29,63.29,0.0,0.0,63.29,63.29,63.29,0.0,0.0
2019-07-28,55.1,55.1,55.1,0.0,0.0,55.1,55.1,55.1,0.0,0.0,53.29,53.29,53.29,0.0,0.0,53.55,53.55,53.55,0.0,0.0
2019-08-04,54.75,54.75,54.75,0.0,0.0,54.8,54.8,54.8,0.0,0.0,54.19,54.19,54.19,0.0,0.0,54.19,54.19,54.19,0.0,0.0
2019-08-11,54.85,54.85,54.85,0.0,0.0,54.89,54.89,54.89,0.0,0.0,54.47,54.47,54.47,0.0,0.0,54.47,54.47,54.47,0.0,0.0
2019-08-18,53.84,53.84,53.84,0.0,0.0,53.84,53.84,53.84,0.0,0.0,53.84,53.84,53.84,0.0,0.0,53.84,53.84,53.84,0.0,0.0
2019-08-25,55.82,55.82,55.82,0.0,0.0,55.82,55.82,55.82,0.0,0.0,55.1,55.1,55.1,0.0,0.0,55.78,55.78,55.78,0.0,0.0
2019-09-01,59.53,59.53,59.53,0.0,0.0,59.54,59.54,59.54,0.0,0.0,59.34,59.34,59.34,0.0,0.0,59.54,59.54,59.54,0.0,0.0
2019-09-08,61.8,61.8,61.8,0.0,0.0,61.88,61.88,61.88,0.0,0.0,61.28,61.28,61.28,0.0,0.0,61.28,61.28,61.28,0.0,0.0
2019-09-15,60.98,60.98,60.98,0.0,0.0,61.32,61.32,61.32,0.0,0.0,60.98,60.98,60.98,0.0,0.0,61.32,61.32,61.32,0.0,0.0
2019-09-22,59.96,59.96,59.96,0.0,0.0,60.79,60.79,60.79,0.0,0.0,59.96,59.96,59.96,0.0,0.0,60.61,60.61,60.61,0.0,0.0
2019-09-29,57.65,57.65,57.65,0.0,0.0,58.2,58.2,58.2,0.0,0.0,57.65,57.65,57.65,0.0,0.0,57.68,57.68,57.68,0.0,0.0
2019-10-06,60.4,60.4,60.4,0.0,0.0,60.81,60.81,60.81,0.0,0.0,60.4,60.4,60.4,0.0,0.0,60.61,60.61,60.61,0.0,0.0
2019-10-13,64.55,64.55,64.55,0.0,0.0,64.62,64.62,64.62,0.0,0.0,64.34,64.34,64.34,0.0,0.0,64.52,64.52,64.52,0.0,0.0
2019-10-20,65.87,65.87,65.87,0.0,0.0,66.33,66.33,66.33,0.0,0.0,65.78,65.78,65.78,0.0,0.0,66.2,66.2,66.2,0.0,0.0
2019-10-27,69.42,69.42,69.42,0.0,0.0,69.42,69.42,69.42,0.0,0.0,68.89,68.89,68.89,0.0,0.0,69.15,69.15,69.15,0.0,0.0
2019-11-03,68.66,68.66,68.66,0.0,0.0,69.1,69.1,69.1,0.0,0.0,68.66,68.66,68.66,0.0,0.0,68.89,68.89,68.89,0.0,0.0
2019-11-10,68.64,68.64,68.64,0.0,0.0,69.26,69.26,69.26,0.0,0.0,68.64,68.64,68.64,0.0,0.0,69.18,69.18,69.18,0.0,0.0
2019-11-17,68.88,68.88,68.88,0.0,0.0,69.36,69.36,69.36,0.0,0.0,68.86,68.86,68.86,0.0,0.0,69.36,69.36,69.36,0.0,0.0
2019-11-24,67.97,67.97,67.97,0.0,0.0,67.97,67.97,67.97,0.0,0.0,66.65,66.65,66.65,0.0,0.0,67.2,67.2,67.2,0.0,0.0
2019-12-01,69.28,69.28,69.28,0.0,0.0,69.65,69.65,69.65,0.0,0.0,68.69,68.69,68.69,0.0,0.0,68.69,68.69,68.69,0.0,0.0
2019-12-08,74.71,74.71,74.71,0.0,0.0,75.3,75.3,75.3,0.0,0.0,74.7,74.7,74.7,0.0,0.0,74.92,74.92,74.92,0.0,0.0
2019-12-15,73.2,73.2,73.2,0.0,0.0,73.5,73.5,73.5,0.0,0.0,73.2,73.2,73.2,0.0,0.0,73.45,73.45,73.45,0.0,0.0
2019-12-22,74.14,74.14,74.14,0.0,0.0,74.18,74.18,74.18,0.0,0.0,72.78,72.78,72.78,0.0,0.0,72.78,72.78,72.78,0.0,0.0
2019-12-29,72.93,72.93,72.93,0.0,0.0,74.4,74.4,74.4,0.0,0.0,72.89,72.89,72.89,0.0,0.0,73.14,73.14,73.14,0.0,0.0
