Date,AVD_Open_average,AVD_Open_max,AVD_Open_min,AVD_Open_volatility,AVD_Open_change,AVD_High_average,AVD_High_max,AVD_High_min,AVD_High_volatility,AVD_High_change,AVD_Low_average,AVD_Low_max,AVD_Low_min,AVD_Low_volatility,AVD_Low_change,AVD_Close_average,AVD_Close_max,AVD_Close_min,AVD_Close_volatility,AVD_Close_change,AVD_Volume_average,AVD_Volume_max,AVD_Volume_min,AVD_Volume_volatility,AVD_Volume_change
2018-01-14,21.76,21.9,21.6,0.29999999999999716,0.05000000000000071,21.91,22.0,21.85,0.14999999999999858,-0.14999999999999858,21.54,21.6,21.45,0.15000000000000213,0.10000000000000142,21.759999999999998,21.9,21.65,0.25,0.05000000000000071,139351,166031,107492,58539,-58539
2018-01-21,21.89,22.25,21.65,0.6000000000000014,0.20000000000000284,22.12,22.35,21.9,0.45000000000000284,-0.3500000000000014,21.526,21.65,21.4,0.25,-0.120000000000001,21.88,22.2,21.7,0.5,-0.5,101051,117527,76118,41409,35951
2018-01-28,21.07,21.55,20.55,1.0,-1.0,21.18,21.6,20.6,1.0,-0.9499999999999993,20.56,21.05,19.55,1.5,-1.5,20.75,21.4,19.6,1.7999999999999972,-1.7999999999999972,106288,127243,92886,34357,758
2018-02-04,19.48,19.75,19.15,0.6000000000000014,0.6000000000000014,19.85,20.4,19.45,0.9499999999999993,0.5999999999999979,19.15,19.45,18.9,0.5500000000000007,0.4499999999999993,19.76,20.35,19.34,1.0100000000000016,0.6000000000000014,114972,146322,77236,69086,-15785
2018-02-11,19.95,20.2,19.6,0.5999999999999979,-0.3000000000000007,20.15,20.45,20.0,0.4499999999999993,-0.3999999999999986,19.7,19.8,19.6,0.1999999999999993,0.10000000000000142,19.9125,20.0,19.85,0.14999999999999858,0.04999999999999716,57384,71893,37215,34678,-13144
2018-02-18,19.76,19.85,19.6,0.25,-0.05000000000000071,20.07,20.6,19.8,0.8000000000000007,0.5,19.580000000000002,19.8,19.4,0.40000000000000213,0.25,19.86,20.4,19.65,0.75,0.75,95125,142593,52161,90432,-22126
2018-02-25,19.68,20.4,19.2,1.1999999999999993,-1.1999999999999993,19.874,20.4,19.57,0.8299999999999983,-0.6499999999999986,19.362,19.7,19.15,0.5500000000000007,-0.5500000000000007,19.560000000000002,19.85,19.35,0.5,-0.3500000000000014,99927,136177,55364,80813,-41071
2018-03-04,19.64,20.0,19.4,0.6000000000000014,0.5,19.919999999999998,20.4,19.65,0.75,0.5499999999999972,19.45,20.0,19.15,0.8500000000000014,0.75,19.77,20.25,19.5,0.75,0.75,98782,153357,40677,112680,72226
2018-03-11,22.5,23.15,20.8,2.349999999999998,2.1999999999999993,23.36,23.75,23.15,0.6000000000000014,-0.15000000000000213,21.88,22.8,20.2,2.6000000000000014,1.5500000000000007,22.75,23.15,21.95,1.1999999999999993,-1.1999999999999993,252464,431046,119116,311930,-311930
2018-03-18,21.58,21.95,20.95,1.0,-1.0,21.894000000000002,22.4,21.1,1.2999999999999972,-1.2999999999999972,21.169999999999998,21.7,20.55,1.1499999999999986,-1.1499999999999986,21.39,22.1,20.75,1.3500000000000014,-0.8000000000000007,113175,173887,78496,95391,-28213
