Date,AME_Open_average,AME_Open_max,AME_Open_min,AME_Open_volatility,AME_Open_change,AME_High_average,AME_High_max,AME_High_min,AME_High_volatility,AME_High_change,AME_Low_average,AME_Low_max,AME_Low_min,AME_Low_volatility,AME_Low_change,AME_Close_average,AME_Close_max,AME_Close_min,AME_Close_volatility,AME_Close_change,AME_Volume_average,AME_Volume_max,AME_Volume_min,AME_Volume_volatility,AME_Volume_change
2018-01-14,76.08,76.8,75.38,1.4200000000000017,1.3499999999999943,76.492,77.32,75.62,1.6999999999999886,1.3199999999999932,75.59,76.41,74.59,1.8199999999999932,1.509999999999991,76.098,76.98,74.91,2.0700000000000074,1.5900000000000034,1137558,1649683,774116,875567,18143
2018-01-21,77.218,77.74,76.48,1.259999999999991,1.259999999999991,77.704,78.16,77.35,0.8100000000000023,0.7800000000000011,76.616,77.47,76.1,1.3700000000000045,1.1200000000000045,77.29,78.08,76.9,1.1799999999999926,0.4899999999999949,826116,1029675,695201,334474,206175
2018-01-28,77.2,77.84,76.74,1.1000000000000085,-0.5499999999999972,77.896,78.51,77.24,1.2700000000000102,-0.44000000000001194,75.934,77.16,73.88,3.280000000000001,-2.6700000000000017,76.382,77.91,73.9,4.009999999999991,-2.6499999999999915,1876722,2557551,1612107,945444,919180
2018-02-04,73.314,74.25,72.41,1.8400000000000034,0.6400000000000006,74.41199999999999,75.32,72.92,2.3999999999999915,-0.9899999999999949,72.298,74.1,71.16,2.9399999999999977,1.0600000000000023,73.444,74.71,72.05,2.6599999999999966,-0.7099999999999937,1928457,2698939,1569087,1129852,-959175
2018-02-11,74.705,75.56,73.86,1.7000000000000028,1.7000000000000028,75.56,76.94,74.56,2.3799999999999955,2.3799999999999955,74.33,75.42,73.51,1.9099999999999966,1.9099999999999966,75.38,76.55,74.42,2.1299999999999955,2.1299999999999955,1109142,1391067,902150,488917,409760
2018-02-18,76.506,77.19,75.82,1.3700000000000045,1.0499999999999972,77.396,78.62,77.05,1.5700000000000074,1.5600000000000023,76.12,76.95,75.64,1.3100000000000023,1.3100000000000023,76.74,78.4,75.72,2.680000000000007,2.680000000000007,1085508,1271641,744574,527067,127796
2018-02-25,75.902,78.35,73.56,4.789999999999992,-4.3799999999999955,76.63799999999999,79.1,74.7,4.3999999999999915,-3.6099999999999994,74.782,77.67,73.19,4.480000000000004,-4.060000000000002,75.464,77.68,74.18,3.5,-2.480000000000004,1093186,1494130,935073,559057,-119038
2018-03-04,76.834,78.81,75.28,3.530000000000001,3.280000000000001,77.552,78.87,76.12,2.75,2.75,76.22,78.11,74.29,3.819999999999993,3.3299999999999983,77.404,78.79,76.11,2.680000000000007,2.239999999999995,998674,1322219,778914,543305,-104810
2018-03-11,78.428,78.95,77.95,1.0,-0.1599999999999966,78.852,79.32,78.52,0.7999999999999972,-0.7999999999999972,77.786,78.13,77.17,0.9599999999999937,-0.9599999999999937,78.218,78.68,77.87,0.8100000000000023,-0.5099999999999909,890216,1433902,612724,821178,22965
2018-03-18,77.262,78.6,75.71,2.8900000000000006,-2.490000000000009,77.94,79.15,76.82,2.3300000000000125,-2.029999999999987,76.366,78.13,74.53,3.5999999999999943,-3.089999999999989,76.828,78.43,74.61,3.8200000000000074,-1.6400000000000006,1012668,1226204,924151,302053,-58536
