Date,Vanguard Mid-Cap_Open_average,Vanguard Mid-Cap_Open_max,Vanguard Mid-Cap_Open_min,Vanguard Mid-Cap_Open_volatility,Vanguard Mid-Cap_Open_change,Vanguard Mid-Cap_High_average,Vanguard Mid-Cap_High_max,Vanguard Mid-Cap_High_min,Vanguard Mid-Cap_High_volatility,Vanguard Mid-Cap_High_change,Vanguard Mid-Cap_Low_average,Vanguard Mid-Cap_Low_max,Vanguard Mid-Cap_Low_min,Vanguard Mid-Cap_Low_volatility,Vanguard Mid-Cap_Low_change,Vanguard Mid-Cap_Close_average,Vanguard Mid-Cap_Close_max,Vanguard Mid-Cap_Close_min,Vanguard Mid-Cap_Close_volatility,Vanguard Mid-Cap_Close_change
2018-05-06,157.82,157.82,157.82,0.0,0.0,158.29,158.29,158.29,0.0,0.0,157.4,157.4,157.4,0.0,0.0,157.7,157.7,157.7,0.0,0.0
2018-05-13,157.62,157.62,157.62,0.0,0.0,157.82,157.82,157.82,0.0,0.0,157.25,157.25,157.25,0.0,0.0,157.63,157.63,157.63,0.0,0.0
2018-05-20,157.75,157.75,157.75,0.0,0.0,158.1,158.1,158.1,0.0,0.0,157.46,157.46,157.46,0.0,0.0,157.77,157.77,157.77,0.0,0.0
2018-05-27,157.65,157.65,157.65,0.0,0.0,158.41,158.41,158.41,0.0,0.0,157.37,157.37,157.37,0.0,0.0,158.21,158.21,158.21,0.0,0.0
2018-06-03,160.05,160.05,160.05,0.0,0.0,160.95,160.95,160.95,0.0,0.0,159.8,159.8,159.8,0.0,0.0,160.92,160.92,160.92,0.0,0.0
2018-06-10,161.35,161.35,161.35,0.0,0.0,161.9,161.9,161.9,0.0,0.0,160.7,160.7,160.7,0.0,0.0,161.88,161.88,161.88,0.0,0.0
2018-06-17,161.06,161.06,161.06,0.0,0.0,161.06,161.06,161.06,0.0,0.0,160.15,160.15,160.15,0.0,0.0,160.26,160.26,160.26,0.0,0.0
2018-06-24,158.03,158.03,158.03,0.0,0.0,158.86,158.86,158.86,0.0,0.0,157.61,157.61,157.61,0.0,0.0,157.64,157.64,157.64,0.0,0.0
2018-07-01,159.0,159.0,159.0,0.0,0.0,160.56,160.56,160.56,0.0,0.0,158.75,158.75,158.75,0.0,0.0,160.37,160.37,160.37,0.0,0.0
2018-07-08,161.9,161.9,161.9,0.0,0.0,162.35,162.35,162.35,0.0,0.0,161.7,161.7,161.7,0.0,0.0,161.89,161.89,161.89,0.0,0.0
2018-07-15,162.41,162.41,162.41,0.0,0.0,162.41,162.41,162.41,0.0,0.0,161.91,161.91,161.91,0.0,0.0,161.97,161.97,161.97,0.0,0.0
2018-07-22,163.35,163.35,163.35,0.0,0.0,163.38,163.38,163.38,0.0,0.0,161.05,161.05,161.05,0.0,0.0,161.63,161.63,161.63,0.0,0.0
2018-07-29,161.88,161.88,161.88,0.0,0.0,162.13,162.13,162.13,0.0,0.0,161.39,161.39,161.39,0.0,0.0,162.13,162.13,162.13,0.0,0.0
2018-08-05,162.01,162.01,162.01,0.0,0.0,162.43,162.43,162.43,0.0,0.0,161.54,161.54,161.54,0.0,0.0,161.86,161.86,161.86,0.0,0.0
2018-08-12,161.73,161.73,161.73,0.0,0.0,162.96,162.96,162.96,0.0,0.0,161.63,161.63,161.63,0.0,0.0,162.77,162.77,162.77,0.0,0.0
2018-08-19,164.25,164.25,164.25,0.0,0.0,164.98,164.98,164.98,0.0,0.0,164.21,164.21,164.21,0.0,0.0,164.9,164.9,164.9,0.0,0.0
2018-08-26,165.19,165.19,165.19,0.0,0.0,165.84,165.84,165.84,0.0,0.0,165.19,165.19,165.19,0.0,0.0,165.65,165.65,165.65,0.0,0.0
2018-09-02,164.08,164.08,164.08,0.0,0.0,164.82,164.82,164.82,0.0,0.0,163.68,163.68,163.68,0.0,0.0,163.94,163.94,163.94,0.0,0.0
2018-09-09,166.06,166.06,166.06,0.0,0.0,166.46,166.46,166.46,0.0,0.0,165.75,165.75,165.75,0.0,0.0,166.4,166.4,166.4,0.0,0.0
2018-09-16,166.98,166.98,166.98,0.0,0.0,167.16,167.16,167.16,0.0,0.0,166.4,166.4,166.4,0.0,0.0,166.45,166.45,166.45,0.0,0.0
2018-09-23,163.53,163.53,163.53,0.0,0.0,164.59,164.59,164.59,0.0,0.0,163.53,163.53,163.53,0.0,0.0,164.19,164.19,164.19,0.0,0.0
2018-09-30,161.76,161.76,161.76,0.0,0.0,162.28,162.28,162.28,0.0,0.0,159.76,159.76,159.76,0.0,0.0,160.73,160.73,160.73,0.0,0.0
2018-10-07,153.61,153.61,153.61,0.0,0.0,153.92,153.92,153.92,0.0,0.0,151.16,151.16,151.16,0.0,0.0,152.94,152.94,152.94,0.0,0.0
2018-10-14,154.22,154.22,154.22,0.0,0.0,155.22,155.22,155.22,0.0,0.0,152.65,152.65,152.65,0.0,0.0,152.96,152.96,152.96,0.0,0.0
2018-10-21,146.5,146.5,146.5,0.0,0.0,147.84,147.84,147.84,0.0,0.0,144.09,144.09,144.09,0.0,0.0,145.97,145.97,145.97,0.0,0.0
2018-10-28,154.08,154.08,154.08,0.0,0.0,154.41,154.41,154.41,0.0,0.0,151.26,151.26,151.26,0.0,0.0,152.38,152.38,152.38,0.0,0.0
2018-11-04,155.01,155.01,155.01,0.0,0.0,155.21,155.21,155.21,0.0,0.0,153.39,153.39,153.39,0.0,0.0,154.47,154.47,154.47,0.0,0.0
2018-11-11,151.86,151.86,151.86,0.0,0.0,153.38,153.38,153.38,0.0,0.0,151.71,151.71,151.71,0.0,0.0,152.93,152.93,152.93,0.0,0.0
2018-11-18,148.16,148.16,148.16,0.0,0.0,149.78,149.78,149.78,0.0,0.0,148.16,148.16,148.16,0.0,0.0,148.98,148.98,148.98,0.0,0.0
2018-11-25,153.25,153.25,153.25,0.0,0.0,154.12,154.12,154.12,0.0,0.0,152.88,152.88,152.88,0.0,0.0,153.99,153.99,153.99,0.0,0.0
2018-12-02,150.47,150.47,150.47,0.0,0.0,151.56,151.56,151.56,0.0,0.0,146.66,146.66,146.66,0.0,0.0,147.27,147.27,147.27,0.0,0.0
2018-12-09,145.75,145.75,145.75,0.0,0.0,146.59,146.59,146.59,0.0,0.0,144.38,144.38,144.38,0.0,0.0,144.82,144.82,144.82,0.0,0.0
2018-12-16,137.09,137.09,137.09,0.0,0.0,138.55,138.55,138.55,0.0,0.0,133.73,133.73,133.73,0.0,0.0,134.04,134.04,134.04,0.0,0.0
2018-12-23,137.85,137.85,137.85,0.0,0.0,138.7,138.7,138.7,0.0,0.0,136.09,136.09,136.09,0.0,0.0,136.78,136.78,136.78,0.0,0.0
2018-12-30,136.98,136.98,136.98,0.0,0.0,139.96,139.96,139.96,0.0,0.0,136.75,136.75,136.75,0.0,0.0,139.46,139.46,139.46,0.0,0.0
2019-01-06,144.43,144.43,144.43,0.0,0.0,145.33,145.33,145.33,0.0,0.0,144.19,144.19,144.19,0.0,0.0,145.17,145.17,145.17,0.0,0.0
2019-01-13,148.56,148.56,148.56,0.0,0.0,149.88,149.88,149.88,0.0,0.0,148.19,148.19,148.19,0.0,0.0,149.75,149.75,149.75,0.0,0.0
2019-01-20,149.78,149.78,149.78,0.0,0.0,150.54,150.54,150.54,0.0,0.0,149.6,149.6,149.6,0.0,0.0,150.3,150.3,150.3,0.0,0.0
2019-01-27,152.98,152.98,152.98,0.0,0.0,153.39,153.39,153.39,0.0,0.0,152.38,152.38,152.38,0.0,0.0,153.24,153.24,153.24,0.0,0.0
2019-02-03,153.12,153.12,153.12,0.0,0.0,154.24,154.24,154.24,0.0,0.0,152.7,152.7,152.7,0.0,0.0,154.24,154.24,154.24,0.0,0.0
2019-02-10,157.82,157.82,157.82,0.0,0.0,158.42,158.42,158.42,0.0,0.0,157.55,157.55,157.55,0.0,0.0,158.42,158.42,158.42,0.0,0.0
2019-02-17,159.02,159.02,159.02,0.0,0.0,159.63,159.63,159.63,0.0,0.0,158.74,158.74,158.74,0.0,0.0,159.52,159.52,159.52,0.0,0.0
2019-02-24,160.22,160.22,160.22,0.0,0.0,160.61,160.61,160.61,0.0,0.0,159.15,159.15,159.15,0.0,0.0,160.23,160.23,160.23,0.0,0.0
2019-03-03,155.12,155.12,155.12,0.0,0.0,155.89,155.89,155.89,0.0,0.0,154.74,154.74,154.74,0.0,0.0,155.83,155.83,155.83,0.0,0.0
2019-03-10,159.44,159.44,159.44,0.0,0.0,160.36,160.36,160.36,0.0,0.0,159.39,159.39,159.39,0.0,0.0,159.73,159.73,159.73,0.0,0.0
2019-03-17,161.06,161.06,161.06,0.0,0.0,161.27,161.27,161.27,0.0,0.0,158.45,158.45,158.45,0.0,0.0,158.52,158.52,158.52,0.0,0.0
2019-03-24,160.62,160.62,160.62,0.0,0.0,160.93,160.93,160.93,0.0,0.0,160.11,160.11,160.11,0.0,0.0,160.75,160.75,160.75,0.0,0.0
2019-03-31,163.86,163.86,163.86,0.0,0.0,164.63,164.63,164.63,0.0,0.0,163.71,163.71,163.71,0.0,0.0,164.63,164.63,164.63,0.0,0.0
2019-04-07,165.74,165.74,165.74,0.0,0.0,166.1,166.1,166.1,0.0,0.0,165.35,165.35,165.35,0.0,0.0,166.1,166.1,166.1,0.0,0.0
2019-04-14,164.61,164.61,164.61,0.0,0.0,164.81,164.81,164.81,0.0,0.0,163.72,163.72,163.72,0.0,0.0,164.7,164.7,164.7,0.0,0.0
2019-04-21,165.21,165.21,165.21,0.0,0.0,166.28,166.28,166.28,0.0,0.0,164.94,164.94,164.94,0.0,0.0,166.28,166.28,166.28,0.0,0.0
2019-04-28,165.91,165.91,165.91,0.0,0.0,166.82,166.82,166.82,0.0,0.0,165.82,165.82,165.82,0.0,0.0,166.73,166.73,166.73,0.0,0.0
2019-05-05,162.45,162.45,162.45,0.0,0.0,164.11,164.11,164.11,0.0,0.0,160.51,160.51,160.51,0.0,0.0,163.72,163.72,163.72,0.0,0.0
2019-05-12,161.95,161.95,161.95,0.0,0.0,163.5,163.5,163.5,0.0,0.0,161.85,161.85,161.85,0.0,0.0,162.06,162.06,162.06,0.0,0.0
2019-05-19,160.48,160.48,160.48,0.0,0.0,160.97,160.97,160.97,0.0,0.0,159.6,159.6,159.6,0.0,0.0,160.14,160.14,160.14,0.0,0.0
2019-05-26,156.32,156.32,156.32,0.0,0.0,157.24,157.24,157.24,0.0,0.0,155.87,155.87,155.87,0.0,0.0,156.62,156.62,156.62,0.0,0.0
2019-06-02,163.39,163.39,163.39,0.0,0.0,164.43,164.43,164.43,0.0,0.0,163.39,163.39,163.39,0.0,0.0,163.73,163.73,163.73,0.0,0.0
2019-06-09,164.75,164.75,164.75,0.0,0.0,164.75,164.75,164.75,0.0,0.0,163.98,163.98,163.98,0.0,0.0,164.34,164.34,164.34,0.0,0.0
2019-06-16,167.83,167.83,167.83,0.0,0.0,168.03,168.03,168.03,0.0,0.0,167.03,167.03,167.03,0.0,0.0,167.28,167.28,167.28,0.0,0.0
2019-06-23,166.02,166.02,166.02,0.0,0.0,167.17,167.17,167.17,0.0,0.0,165.88,165.88,165.88,0.0,0.0,167.16,167.16,167.16,0.0,0.0
2019-06-30,169.04,169.04,169.04,0.0,0.0,169.79,169.79,169.79,0.0,0.0,168.08,168.08,168.08,0.0,0.0,169.79,169.79,169.79,0.0,0.0
2019-07-07,170.0,170.0,170.0,0.0,0.0,170.87,170.87,170.87,0.0,0.0,169.84,169.84,169.84,0.0,0.0,170.87,170.87,170.87,0.0,0.0
2019-07-14,170.31,170.31,170.31,0.0,0.0,170.52,170.52,170.52,0.0,0.0,168.73,168.73,168.73,0.0,0.0,168.75,168.75,168.75,0.0,0.0
2019-07-21,170.68,170.68,170.68,0.0,0.0,171.41,171.41,171.41,0.0,0.0,170.51,170.51,170.51,0.0,0.0,171.34,171.34,171.34,0.0,0.0
2019-07-28,166.51,166.51,166.51,0.0,0.0,166.72,166.72,166.72,0.0,0.0,164.73,164.73,164.73,0.0,0.0,165.56,165.56,165.56,0.0,0.0
2019-08-04,166.18,166.18,166.18,0.0,0.0,166.41,166.41,166.41,0.0,0.0,164.58,164.58,164.58,0.0,0.0,165.4,165.4,165.4,0.0,0.0
2019-08-11,161.62,161.62,161.62,0.0,0.0,163.43,163.43,163.43,0.0,0.0,161.62,161.62,161.62,0.0,0.0,163.13,163.13,163.13,0.0,0.0
2019-08-18,164.35,164.35,164.35,0.0,0.0,165.39,165.39,165.39,0.0,0.0,160.4,160.4,160.4,0.0,0.0,161.01,161.01,161.01,0.0,0.0
2019-08-25,165.56,165.56,165.56,0.0,0.0,165.56,165.56,165.56,0.0,0.0,164.09,164.09,164.09,0.0,0.0,164.68,164.68,164.68,0.0,0.0
2019-09-01,167.8,167.8,167.8,0.0,0.0,168.37,168.37,168.37,0.0,0.0,167.49,167.49,167.49,0.0,0.0,167.74,167.74,167.74,0.0,0.0
2019-09-08,169.73,169.73,169.73,0.0,0.0,170.08,170.08,170.08,0.0,0.0,169.06,169.06,169.06,0.0,0.0,169.24,169.24,169.24,0.0,0.0
2019-09-15,169.32,169.32,169.32,0.0,0.0,169.57,169.57,169.57,0.0,0.0,167.8,167.8,167.8,0.0,0.0,168.32,168.32,168.32,0.0,0.0
2019-09-22,168.34,168.34,168.34,0.0,0.0,168.53,168.53,168.53,0.0,0.0,165.87,165.87,165.87,0.0,0.0,166.82,166.82,166.82,0.0,0.0
2019-09-29,164.33,164.33,164.33,0.0,0.0,165.78,165.78,165.78,0.0,0.0,163.98,163.98,163.98,0.0,0.0,165.73,165.73,165.73,0.0,0.0
2019-10-06,166.34,166.34,166.34,0.0,0.0,167.94,167.94,167.94,0.0,0.0,166.34,166.34,166.34,0.0,0.0,166.72,166.72,166.72,0.0,0.0
2019-10-13,167.58,167.58,167.58,0.0,0.0,168.06,168.06,168.06,0.0,0.0,166.81,166.81,166.81,0.0,0.0,167.78,167.78,167.78,0.0,0.0
2019-10-20,169.03,169.03,169.03,0.0,0.0,170.01,170.01,170.01,0.0,0.0,168.91,168.91,168.91,0.0,0.0,169.56,169.56,169.56,0.0,0.0
2019-10-27,170.35,170.35,170.35,0.0,0.0,171.35,171.35,171.35,0.0,0.0,170.21,170.21,170.21,0.0,0.0,171.31,171.31,171.31,0.0,0.0
2019-11-03,170.87,170.87,170.87,0.0,0.0,171.5,171.5,171.5,0.0,0.0,170.3,170.3,170.3,0.0,0.0,171.5,171.5,171.5,0.0,0.0
2019-11-10,172.84,172.84,172.84,0.0,0.0,173.21,173.21,173.21,0.0,0.0,172.39,172.39,172.39,0.0,0.0,173.21,173.21,173.21,0.0,0.0
2019-11-17,173.09,173.09,173.09,0.0,0.0,173.26,173.26,173.26,0.0,0.0,172.38,172.38,172.38,0.0,0.0,173.03,173.03,173.03,0.0,0.0
2019-11-24,175.61,175.61,175.61,0.0,0.0,175.68,175.68,175.68,0.0,0.0,174.79,174.79,174.79,0.0,0.0,174.92,174.92,174.92,0.0,0.0
2019-12-01,174.96,174.96,174.96,0.0,0.0,175.4,175.4,175.4,0.0,0.0,174.76,174.76,174.76,0.0,0.0,174.96,174.96,174.96,0.0,0.0
2019-12-08,175.78,175.78,175.78,0.0,0.0,176.58,176.58,176.58,0.0,0.0,174.96,174.96,174.96,0.0,0.0,175.5,175.5,175.5,0.0,0.0
2019-12-15,178.28,178.28,178.28,0.0,0.0,178.74,178.74,178.74,0.0,0.0,178.05,178.05,178.05,0.0,0.0,178.73,178.73,178.73,0.0,0.0
2019-12-22,178.64,178.64,178.64,0.0,0.0,178.64,178.64,178.64,0.0,0.0,177.8,177.8,177.8,0.0,0.0,178.03,178.03,178.03,0.0,0.0
2019-12-29,177.06,177.06,177.06,0.0,0.0,178.26,178.26,178.26,0.0,0.0,177.01,177.01,177.01,0.0,0.0,178.02,178.02,178.02,0.0,0.0
