Date,BXPStock_Open_average,BXPStock_Open_max,BXPStock_Open_min,BXPStock_Open_volatility,BXPStock_Open_change,BXPStock_High_average,BXPStock_High_max,BXPStock_High_min,BXPStock_High_volatility,BXPStock_High_change,BXPStock_Low_average,BXPStock_Low_max,BXPStock_Low_min,BXPStock_Low_volatility,BXPStock_Low_change,BXPStock_Close_average,BXPStock_Close_max,BXPStock_Close_min,BXPStock_Close_volatility,BXPStock_Close_change,BXPStock_Volume_average,BXPStock_Volume_max,BXPStock_Volume_min,BXPStock_Volume_volatility,BXPStock_Volume_change
2018-01-14,122.19999999999999,122.74,121.66,1.0799999999999983,-1.0799999999999983,122.9375,124.53,122.31,2.219999999999999,-2.219999999999999,120.9675,121.44,120.68,0.7599999999999909,-0.5499999999999972,121.7975,122.5,121.18,1.3199999999999932,0.39000000000000057,953395,1080886,826741,254145,234776
2018-01-21,123.196,124.08,121.95,2.1299999999999955,1.259999999999991,123.968,124.63,123.62,1.009999999999991,-0.060000000000002274,122.242,123.28,121.5,1.7800000000000011,0.14000000000000057,123.302,124.15,122.68,1.4699999999999989,-0.5,831958,1083235,559227,524008,-507880
2018-01-28,120.982,123.59,118.09,5.5,-4.280000000000001,122.642,125.37,119.59,5.780000000000001,-3.039999999999992,119.398,121.2,117.34,3.8599999999999994,-3.8599999999999994,120.6,123.71,119.19,4.519999999999996,-2.0,1142122,2001103,604248,1396855,373703
2018-02-04,114.89999999999999,118.5,112.95,5.549999999999997,-5.400000000000006,117.24,120.72,115.66,5.060000000000002,-4.340000000000003,113.06,114.96,111.82,3.1400000000000006,-2.780000000000001,114.568,115.35,112.09,3.259999999999991,0.6099999999999994,1157650,1731981,927972,804009,-110390
2018-02-11,116.056,117.45,115.06,2.3900000000000006,1.8599999999999994,117.37,120.19,115.67,4.519999999999996,4.3700000000000045,114.562,117.45,111.57,5.88000000000001,5.88000000000001,116.766,119.64,115.14,4.5,4.5,909313,1062852,736619,326233,82450
2018-02-18,118.3975,119.49,116.49,3.0,-0.8799999999999955,120.41499999999999,121.17,119.58,1.5900000000000034,-0.18000000000000682,117.3925,119.1,115.85,3.25,-0.75,118.67,120.97,115.85,5.1200000000000045,1.5799999999999983,881245,1040681,652318,388363,-281835
2018-02-25,119.834,121.91,117.87,4.039999999999992,-3.4099999999999966,120.74,122.23,119.15,3.0799999999999983,-2.759999999999991,118.43,119.87,117.08,2.7900000000000063,-2.710000000000008,119.348,121.43,118.0,3.430000000000007,-2.5,867148,1064963,639876,425087,-48045
2018-03-04,121.524,123.1,119.27,3.8299999999999983,3.180000000000007,122.802,123.76,121.81,1.9500000000000028,1.9500000000000028,120.648,121.46,118.92,2.539999999999992,2.519999999999996,122.426,123.62,121.36,2.260000000000005,2.260000000000005,570503,675636,495358,180278,172551
2018-03-11,125.264,125.84,123.3,2.5400000000000063,2.4099999999999966,126.298,127.31,125.75,1.5600000000000023,1.3900000000000006,124.36,124.81,123.3,1.5100000000000051,1.5100000000000051,125.896,127.16,125.26,1.8999999999999915,1.5999999999999943,746926,887137,560273,326864,739
2018-03-18,125.076,127.3,122.05,5.25,-5.25,125.876,127.54,122.77,4.77000000000001,-4.650000000000006,122.972,125.57,117.94,7.6299999999999955,-7.6299999999999955,123.462,126.28,118.43,7.849999999999994,-7.849999999999994,748951,1198436,441147,757289,757289
2018-03-25,121.1,123.8,119.78,4.019999999999996,4.019999999999996,122.8525,124.47,120.14,4.329999999999998,4.329999999999998,119.89500000000001,122.34,118.7,3.6400000000000006,3.6400000000000006,121.84,123.4,119.87,3.530000000000001,3.3499999999999943,724786,821063,640407,180656,-180656
2018-04-01,122.236,123.44,120.99,2.450000000000003,-1.2099999999999937,123.248,123.72,122.97,0.75,-0.730000000000004,120.646,121.44,120.2,1.2399999999999949,-0.01999999999999602,121.96,122.92,120.96,1.960000000000008,-0.5,732278,871177,578129,293048,-152487
2018-04-08,120.656,121.42,118.86,2.5600000000000023,-2.299999999999997,121.4,122.15,119.97,2.180000000000007,-1.5,119.532,120.88,118.29,2.589999999999989,-1.6899999999999977,120.25,121.45,118.83,2.6200000000000045,-0.21999999999999886,710066,952327,544489,407838,-117354
2018-04-15,120.81,122.07,119.88,2.1899999999999977,-0.480000000000004,121.342,122.49,119.97,2.519999999999996,-1.2399999999999949,119.32600000000001,120.55,118.23,2.319999999999993,-1.0700000000000074,120.214,121.62,118.75,2.8700000000000045,-1.769999999999996,573875,740207,431686,308521,-18718
2018-04-22,118.99000000000001,120.25,118.51,1.7399999999999949,1.3900000000000006,120.228,123.13,119.07,4.060000000000002,4.060000000000002,118.038,120.25,116.43,3.819999999999993,2.680000000000007,119.66799999999999,122.45,118.32,4.13000000000001,3.8900000000000006,874110,1410309,506570,903739,99494
2018-04-29,121.648,122.66,120.44,2.219999999999999,-1.0499999999999972,123.092,124.49,122.33,2.1599999999999966,1.1999999999999886,120.562,121.59,118.68,2.9099999999999966,0.27000000000001023,122.15,124.04,120.81,3.230000000000004,2.6300000000000097,658965,884179,537891,346288,-72214
2018-05-06,124.19,125.11,122.64,2.469999999999999,0.5699999999999932,124.756,125.3,124.0,1.2999999999999972,0.3999999999999915,123.164,123.99,121.89,2.0999999999999943,0.21999999999999886,124.084,124.87,122.77,2.1000000000000085,0.22999999999998977,606849,1057562,451659,605903,88485
2018-05-13,119.812,124.01,116.84,7.170000000000002,-6.790000000000006,120.406,124.34,117.87,6.469999999999999,-6.469999999999999,118.152,122.28,116.44,5.840000000000003,-5.840000000000003,118.578,122.44,117.09,5.349999999999994,-5.349999999999994,1073491,1877295,536017,1341278,1341278
2018-05-20,119.038,120.2,117.74,2.460000000000008,1.9000000000000057,119.912,120.92,118.78,2.1400000000000006,1.2000000000000028,118.134,119.37,116.0,3.3700000000000045,3.3700000000000045,119.29599999999999,119.97,118.19,1.7800000000000011,1.4000000000000057,731767,787898,605262,182636,-172118
2018-05-27,120.47749999999999,122.12,119.13,2.990000000000009,2.990000000000009,121.8625,122.66,119.98,2.6799999999999926,2.6799999999999926,120.0125,121.41,118.45,2.9599999999999937,2.9599999999999937,121.2,122.13,119.4,2.7299999999999898,2.0999999999999943,723288,1007602,582313,425289,-122090
2018-06-03,122.67,123.81,121.99,1.8200000000000074,0.6800000000000068,123.328,124.13,122.81,1.3199999999999932,-0.7800000000000011,121.71,122.09,121.18,0.9099999999999966,0.5100000000000051,122.666,123.57,122.12,1.4499999999999886,-0.9199999999999875,563203,653697,442222,211475,-61609
2018-06-10,121.522,122.91,120.09,2.819999999999993,-2.6299999999999955,122.08200000000001,123.06,120.76,2.299999999999997,-1.9399999999999977,120.464,122.01,119.46,2.5500000000000114,-2.240000000000009,120.828,122.31,119.8,2.510000000000005,-2.230000000000004,675452,1132444,395246,737198,737198
2018-06-17,120.548,123.77,118.64,5.1299999999999955,4.060000000000002,121.882,125.89,119.56,6.329999999999998,5.739999999999995,119.67,122.4,117.98,4.420000000000002,4.420000000000002,121.37,125.6,118.78,6.819999999999993,6.72999999999999,1021049,1560003,613411,946592,573615
2018-06-24,124.792,125.49,123.71,1.7800000000000011,-0.9099999999999966,125.636,126.19,125.31,0.8799999999999955,0.4299999999999926,123.724,124.1,123.5,0.5999999999999943,-0.06999999999999318,124.868,125.42,124.24,1.1800000000000068,0.25,705398,925405,510591,414814,86404
2018-07-01,125.205,126.3,124.59,1.7099999999999937,1.039999999999992,126.1775,126.91,125.55,1.3599999999999994,1.3599999999999994,124.3425,125.84,123.26,2.5799999999999983,2.5799999999999983,125.41,126.3,124.58,1.7199999999999989,1.6099999999999994,570998,719838,397235,322603,-210890
2018-07-08,126.32000000000001,127.25,125.8,1.4500000000000028,0.8799999999999955,126.964,128.13,126.4,1.7299999999999898,1.4099999999999966,125.686,126.87,125.08,1.7900000000000063,1.7900000000000063,126.422,127.32,125.85,1.4699999999999989,1.279999999999987,546826,625685,439706,185979,50984
2018-07-15,126.156,127.09,125.08,2.010000000000005,-0.46000000000000796,126.998,127.42,126.42,1.0,-0.8100000000000023,125.116,125.83,124.68,1.1499999999999915,-0.7800000000000011,125.952,126.93,125.17,1.7600000000000051,-1.740000000000009,544543,686667,379326,307341,-298203
