Date,AMWD_Open_average,AMWD_Open_max,AMWD_Open_min,AMWD_Open_volatility,AMWD_Open_change,AMWD_High_average,AMWD_High_max,AMWD_High_min,AMWD_High_volatility,AMWD_High_change,AMWD_Low_average,AMWD_Low_max,AMWD_Low_min,AMWD_Low_volatility,AMWD_Low_change,AMWD_Close_average,AMWD_Close_max,AMWD_Close_min,AMWD_Close_volatility,AMWD_Close_change,AMWD_Volume_average,AMWD_Volume_max,AMWD_Volume_min,AMWD_Volume_volatility,AMWD_Volume_change
2018-01-14,134.29999999999998,135.4,133.2,2.200000000000017,2.200000000000017,136.014,136.45,135.15,1.299999999999983,0.5699999999999932,132.66,134.0,131.45,2.5500000000000114,2.5500000000000114,134.62,135.65,133.15,2.5,2.5,89535,164816,59995,104821,-99765
2018-01-21,137.63,141.05,134.2,6.850000000000023,3.3499999999999943,140.644,148.44,135.9,12.539999999999992,4.599999999999994,135.15,137.5,133.65,3.8499999999999943,1.9000000000000057,137.52,140.05,133.8,6.25,3.299999999999983,109691,170174,81991,88183,40095
2018-01-28,134.79,136.75,128.75,8.0,-7.650000000000006,135.946,137.9,131.15,6.75,-5.280000000000001,131.35,135.0,124.65,10.349999999999994,-10.349999999999994,132.59,137.15,124.65,12.5,-11.049999999999983,119181,151836,99701,52135,16506
2018-02-04,126.59,131.95,122.35,9.599999999999994,7.200000000000017,128.44,133.15,124.95,8.200000000000003,6.800000000000011,122.86,125.5,120.2,5.299999999999997,3.5999999999999943,125.39,129.3,120.2,9.100000000000009,5.1000000000000085,96947,168816,55852,112964,-26088
2018-02-11,130.9125,133.45,128.4,5.049999999999983,5.049999999999983,132.875,135.35,129.6,5.75,5.75,129.575,133.3,126.03,7.27000000000001,7.27000000000001,132.4,134.85,129.05,5.799999999999983,5.799999999999983,98577,143714,67251,76463,-23727
2018-02-18,136.62,139.05,134.65,4.400000000000006,1.4000000000000057,138.46,140.6,136.05,4.549999999999983,2.049999999999983,133.422,135.91,130.45,5.460000000000008,3.8000000000000114,136.27,138.75,135.0,3.75,-0.25,108121,135602,77817,57785,34422
2018-02-25,129.87,135.35,124.55,10.799999999999997,-7.449999999999989,131.68,137.75,128.3,9.449999999999989,-8.800000000000011,126.2,132.35,123.4,8.949999999999989,-8.949999999999989,127.87,133.4,123.8,9.600000000000009,-9.600000000000009,142974,186750,98747,88003,88003
2018-03-04,121.55,127.75,107.85,19.900000000000006,-4.299999999999997,127.8,130.65,120.3,10.350000000000009,-8.100000000000009,115.89,126.55,100.45,26.099999999999994,-12.450000000000003,121.83,128.3,111.75,16.55000000000001,-16.55000000000001,311917,508887,145879,363008,363008
2018-03-11,110.91,114.95,105.15,9.799999999999997,-6.949999999999989,114.878,123.65,106.03,17.620000000000005,-12.079999999999998,107.32,112.1,102.6,9.5,-9.5,108.97,113.1,104.5,8.599999999999994,-8.599999999999994,467520,839223,270161,569062,-116259
2018-03-18,100.96,105.0,97.55,7.450000000000003,-7.450000000000003,102.20400000000001,106.15,98.15,8.0,-8.0,97.91,101.5,94.65,6.849999999999994,-6.849999999999994,99.14,102.6,95.2,7.3999999999999915,-3.9499999999999886,309245,390358,280395,109963,-109963
2018-03-25,97.6875,98.3,96.8,1.5,0.04999999999999716,98.8875,99.9,98.35,1.5500000000000114,-1.5500000000000114,94.4125,96.35,91.8,4.549999999999997,-4.549999999999997,96.1625,98.45,92.95,5.5,-4.75,269589,291091,242105,48986,-5901
2018-04-01,95.91,99.25,93.2,6.049999999999997,6.049999999999997,98.286,99.53,96.0,3.530000000000001,3.25,94.34,96.25,92.5,3.75,1.2000000000000028,96.51,98.9,94.7,4.200000000000003,0.0,250368,363031,187807,175224,59900
2018-04-08,95.42,96.2,94.45,1.75,-0.4000000000000057,96.53,98.45,95.1,3.3500000000000085,1.2999999999999972,94.42,95.3,93.9,1.3999999999999915,0.5499999999999972,95.15,96.0,94.2,1.7999999999999972,0.0,157795,196664,128494,68170,-68170
2018-04-15,92.84,96.35,87.4,8.949999999999989,-8.949999999999989,93.616,98.35,87.8,10.549999999999997,-10.549999999999997,90.66,95.25,86.6,8.650000000000006,-8.25,90.98,95.6,86.95,8.649999999999991,-8.299999999999997,182115,329063,117773,211290,-20222
2018-04-22,85.64,87.5,84.8,2.700000000000003,-2.700000000000003,86.47,87.75,85.35,2.4000000000000057,-1.25,83.28,84.4,82.05,2.3500000000000085,-1.7000000000000028,84.57000000000001,86.05,82.2,3.8499999999999943,-2.450000000000003,269356,456554,144050,312504,-92148
2018-04-29,82.29,83.3,81.55,1.75,-0.29999999999999716,84.05,84.9,83.0,1.9000000000000057,0.9300000000000068,81.44,82.65,80.25,2.4000000000000057,1.5,83.0,84.5,81.8,2.700000000000003,1.2999999999999972,257952,398195,180013,218182,-218182
2018-05-06,83.87,85.55,82.05,3.5,-2.4000000000000057,84.72,86.25,82.95,3.299999999999997,-3.299999999999997,82.64,84.3,81.55,2.75,-2.75,83.43,85.45,81.95,3.5,-3.5,208215,285523,159081,126442,3625
2018-05-13,85.05,90.25,81.05,9.200000000000003,9.200000000000003,87.6,91.85,82.6,9.25,8.800000000000011,84.61,88.4,80.85,7.550000000000011,7.550000000000011,86.38,89.75,82.4,7.349999999999994,6.199999999999989,193437,350129,129969,220160,-48028
2018-05-20,86.225,88.05,85.3,2.75,-1.8499999999999943,87.5375,88.55,86.2,2.3499999999999943,0.5,85.1375,86.2,84.15,2.049999999999997,0.9000000000000057,86.425,88.55,85.3,3.25,3.25,181011,298454,133569,164885,145099
2018-05-27,102.78,103.65,101.8,1.8500000000000085,1.6000000000000085,105.38,108.2,103.75,4.450000000000003,-3.75,101.282,102.45,99.33,3.1200000000000045,2.469999999999999,102.89,104.1,101.6,2.5,2.5,444411,1003968,219923,784045,-784045
2018-06-03,102.01,103.55,99.95,3.5999999999999943,0.8999999999999915,103.6,104.25,102.5,1.75,-0.5,100.96000000000001,102.7,99.95,2.75,1.2999999999999972,102.19,103.5,100.3,3.200000000000003,1.5,183297,326687,123120,203567,-203567
