Date,Vanguard Tax-Exempt BondEtf_Open_average,Vanguard Tax-Exempt BondEtf_Open_max,Vanguard Tax-Exempt BondEtf_Open_min,Vanguard Tax-Exempt BondEtf_Open_volatility,Vanguard Tax-Exempt BondEtf_Open_change,Vanguard Tax-Exempt BondEtf_High_average,Vanguard Tax-Exempt BondEtf_High_max,Vanguard Tax-Exempt BondEtf_High_min,Vanguard Tax-Exempt BondEtf_High_volatility,Vanguard Tax-Exempt BondEtf_High_change,Vanguard Tax-Exempt BondEtf_Low_average,Vanguard Tax-Exempt BondEtf_Low_max,Vanguard Tax-Exempt BondEtf_Low_min,Vanguard Tax-Exempt BondEtf_Low_volatility,Vanguard Tax-Exempt BondEtf_Low_change,Vanguard Tax-Exempt BondEtf_Close_average,Vanguard Tax-Exempt BondEtf_Close_max,Vanguard Tax-Exempt BondEtf_Close_min,Vanguard Tax-Exempt BondEtf_Close_volatility,Vanguard Tax-Exempt BondEtf_Close_change
2018-03-25,50.77,50.77,50.77,0.0,0.0,50.82,50.82,50.82,0.0,0.0,50.75,50.75,50.75,0.0,0.0,50.82,50.82,50.82,0.0,0.0
2018-04-01,50.72,50.72,50.72,0.0,0.0,50.72,50.72,50.72,0.0,0.0,50.62,50.62,50.62,0.0,0.0,50.69,50.69,50.69,0.0,0.0
2018-04-08,50.71,50.71,50.71,0.0,0.0,50.73,50.73,50.73,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.72,50.72,50.72,0.0,0.0
2018-04-15,50.58,50.58,50.58,0.0,0.0,50.6,50.6,50.6,0.0,0.0,50.57,50.57,50.57,0.0,0.0,50.58,50.58,50.58,0.0,0.0
2018-04-22,50.43,50.43,50.43,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.47,50.47,50.47,0.0,0.0
2018-04-29,50.64,50.64,50.64,0.0,0.0,50.68,50.68,50.68,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.64,50.64,50.64,0.0,0.0
2018-05-06,50.74,50.74,50.74,0.0,0.0,50.78,50.78,50.78,0.0,0.0,50.74,50.74,50.74,0.0,0.0,50.76,50.76,50.76,0.0,0.0
2018-05-13,50.62,50.62,50.62,0.0,0.0,50.66,50.66,50.66,0.0,0.0,50.61,50.61,50.61,0.0,0.0,50.64,50.64,50.64,0.0,0.0
2018-05-20,50.85,50.85,50.85,0.0,0.0,50.95,50.95,50.95,0.0,0.0,50.84,50.84,50.84,0.0,0.0,50.94,50.94,50.94,0.0,0.0
2018-05-27,50.8,50.8,50.8,0.0,0.0,50.89,50.89,50.89,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.86,50.86,50.86,0.0,0.0
2018-06-03,50.85,50.85,50.85,0.0,0.0,50.91,50.91,50.91,0.0,0.0,50.85,50.85,50.85,0.0,0.0,50.88,50.88,50.88,0.0,0.0
2018-06-10,50.91,50.91,50.91,0.0,0.0,50.91,50.91,50.91,0.0,0.0,50.86,50.86,50.86,0.0,0.0,50.89,50.89,50.89,0.0,0.0
2018-06-17,50.89,50.89,50.89,0.0,0.0,50.95,50.95,50.95,0.0,0.0,50.88,50.88,50.88,0.0,0.0,50.92,50.92,50.92,0.0,0.0
2018-06-24,50.98,50.98,50.98,0.0,0.0,51.01,51.01,51.01,0.0,0.0,50.93,50.93,50.93,0.0,0.0,50.98,50.98,50.98,0.0,0.0
2018-07-01,51.04,51.04,51.04,0.0,0.0,51.05,51.05,51.05,0.0,0.0,50.98,50.98,50.98,0.0,0.0,51.05,51.05,51.05,0.0,0.0
2018-07-08,51.09,51.09,51.09,0.0,0.0,51.12,51.12,51.12,0.0,0.0,51.07,51.07,51.07,0.0,0.0,51.12,51.12,51.12,0.0,0.0
2018-07-15,51.11,51.11,51.11,0.0,0.0,51.15,51.15,51.15,0.0,0.0,51.07,51.07,51.07,0.0,0.0,51.1,51.1,51.1,0.0,0.0
2018-07-22,50.99,50.99,50.99,0.0,0.0,51.03,51.03,51.03,0.0,0.0,50.96,50.96,50.96,0.0,0.0,50.96,50.96,50.96,0.0,0.0
2018-07-29,50.9,50.9,50.9,0.0,0.0,50.9,50.9,50.9,0.0,0.0,50.85,50.85,50.85,0.0,0.0,50.87,50.87,50.87,0.0,0.0
2018-08-05,50.91,50.91,50.91,0.0,0.0,50.95,50.95,50.95,0.0,0.0,50.89,50.89,50.89,0.0,0.0,50.94,50.94,50.94,0.0,0.0
2018-08-12,50.99,50.99,50.99,0.0,0.0,51.01,51.01,51.01,0.0,0.0,50.97,50.97,50.97,0.0,0.0,51.01,51.01,51.01,0.0,0.0
2018-08-19,50.99,50.99,50.99,0.0,0.0,51.04,51.04,51.04,0.0,0.0,50.98,50.98,50.98,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2018-08-26,51.03,51.03,51.03,0.0,0.0,51.03,51.03,51.03,0.0,0.0,51.0,51.0,51.0,0.0,0.0,51.0,51.0,51.0,0.0,0.0
2018-09-02,50.75,50.75,50.75,0.0,0.0,50.75,50.75,50.75,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.69,50.69,50.69,0.0,0.0
2018-09-09,50.64,50.64,50.64,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.63,50.63,50.63,0.0,0.0,50.65,50.65,50.65,0.0,0.0
2018-09-16,50.48,50.48,50.48,0.0,0.0,50.57,50.57,50.57,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.53,50.53,50.53,0.0,0.0
2018-09-23,50.56,50.56,50.56,0.0,0.0,50.58,50.58,50.58,0.0,0.0,50.51,50.51,50.51,0.0,0.0,50.51,50.51,50.51,0.0,0.0
2018-09-30,50.21,50.21,50.21,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.07,50.07,50.07,0.0,0.0,50.15,50.15,50.15,0.0,0.0
2018-10-07,50.04,50.04,50.04,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.02,50.02,50.02,0.0,0.0,50.02,50.02,50.02,0.0,0.0
2018-10-14,50.06,50.06,50.06,0.0,0.0,50.12,50.12,50.12,0.0,0.0,50.05,50.05,50.05,0.0,0.0,50.08,50.08,50.08,0.0,0.0
2018-10-21,50.25,50.25,50.25,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.25,50.25,50.25,0.0,0.0,50.27,50.27,50.27,0.0,0.0
2018-10-28,49.98,49.98,49.98,0.0,0.0,49.99,49.99,49.99,0.0,0.0,49.85,49.85,49.85,0.0,0.0,49.85,49.85,49.85,0.0,0.0
2018-11-04,50.0,50.0,50.0,0.0,0.0,50.09,50.09,50.09,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.06,50.06,50.06,0.0,0.0
2018-11-11,50.2,50.2,50.2,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2018-11-18,50.39,50.39,50.39,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.38,50.38,50.38,0.0,0.0
2018-11-25,50.58,50.58,50.58,0.0,0.0,50.6,50.6,50.6,0.0,0.0,50.53,50.53,50.53,0.0,0.0,50.54,50.54,50.54,0.0,0.0
2018-12-02,50.72,50.72,50.72,0.0,0.0,50.85,50.85,50.85,0.0,0.0,50.72,50.72,50.72,0.0,0.0,50.77,50.77,50.77,0.0,0.0
2018-12-09,50.76,50.76,50.76,0.0,0.0,50.79,50.79,50.79,0.0,0.0,50.74,50.74,50.74,0.0,0.0,50.78,50.78,50.78,0.0,0.0
2018-12-16,50.96,50.96,50.96,0.0,0.0,51.05,51.05,51.05,0.0,0.0,50.96,50.96,50.96,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2018-12-23,51.0,51.0,51.0,0.0,0.0,51.07,51.07,51.07,0.0,0.0,50.96,50.96,50.96,0.0,0.0,51.05,51.05,51.05,0.0,0.0
2018-12-30,51.12,51.12,51.12,0.0,0.0,51.12,51.12,51.12,0.0,0.0,50.98,50.98,50.98,0.0,0.0,51.03,51.03,51.03,0.0,0.0
2019-01-06,51.11,51.11,51.11,0.0,0.0,51.12,51.12,51.12,0.0,0.0,51.08,51.08,51.08,0.0,0.0,51.1,51.1,51.1,0.0,0.0
2019-01-13,51.18,51.18,51.18,0.0,0.0,51.19,51.19,51.19,0.0,0.0,51.1,51.1,51.1,0.0,0.0,51.11,51.11,51.11,0.0,0.0
2019-01-20,51.13,51.13,51.13,0.0,0.0,51.13,51.13,51.13,0.0,0.0,51.07,51.07,51.07,0.0,0.0,51.09,51.09,51.09,0.0,0.0
2019-01-27,51.22,51.22,51.22,0.0,0.0,51.22,51.22,51.22,0.0,0.0,51.11,51.11,51.11,0.0,0.0,51.13,51.13,51.13,0.0,0.0
2019-02-03,51.37,51.37,51.37,0.0,0.0,51.41,51.41,51.41,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.38,51.38,51.38,0.0,0.0
2019-02-10,51.37,51.37,51.37,0.0,0.0,51.41,51.41,51.41,0.0,0.0,51.34,51.34,51.34,0.0,0.0,51.39,51.39,51.39,0.0,0.0
2019-02-17,51.45,51.45,51.45,0.0,0.0,51.5,51.5,51.5,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.49,51.49,51.49,0.0,0.0
2019-02-24,51.37,51.37,51.37,0.0,0.0,51.41,51.41,51.41,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.33,51.33,51.33,0.0,0.0
2019-03-03,51.62,51.62,51.62,0.0,0.0,51.62,51.62,51.62,0.0,0.0,51.55,51.55,51.55,0.0,0.0,51.6,51.6,51.6,0.0,0.0
2019-03-10,51.63,51.63,51.63,0.0,0.0,51.68,51.68,51.68,0.0,0.0,51.61,51.61,51.61,0.0,0.0,51.67,51.67,51.67,0.0,0.0
2019-03-17,51.94,51.94,51.94,0.0,0.0,52.03,52.03,52.03,0.0,0.0,51.94,51.94,51.94,0.0,0.0,52.02,52.02,52.02,0.0,0.0
2019-03-24,52.12,52.12,52.12,0.0,0.0,52.23,52.23,52.23,0.0,0.0,52.11,52.11,52.11,0.0,0.0,52.15,52.15,52.15,0.0,0.0
2019-03-31,51.94,51.94,51.94,0.0,0.0,51.98,51.98,51.98,0.0,0.0,51.92,51.92,51.92,0.0,0.0,51.96,51.96,51.96,0.0,0.0
2019-04-07,51.97,51.97,51.97,0.0,0.0,51.97,51.97,51.97,0.0,0.0,51.94,51.94,51.94,0.0,0.0,51.95,51.95,51.95,0.0,0.0
2019-04-14,51.99,51.99,51.99,0.0,0.0,52.03,52.03,52.03,0.0,0.0,51.96,51.96,51.96,0.0,0.0,52.0,52.0,52.0,0.0,0.0
2019-04-21,52.24,52.24,52.24,0.0,0.0,52.31,52.31,52.31,0.0,0.0,52.22,52.22,52.22,0.0,0.0,52.28,52.28,52.28,0.0,0.0
2019-04-28,52.26,52.26,52.26,0.0,0.0,52.28,52.28,52.28,0.0,0.0,52.23,52.23,52.23,0.0,0.0,52.25,52.25,52.25,0.0,0.0
2019-05-05,52.47,52.47,52.47,0.0,0.0,52.54,52.54,52.54,0.0,0.0,52.47,52.47,52.47,0.0,0.0,52.52,52.52,52.52,0.0,0.0
2019-05-12,52.75,52.75,52.75,0.0,0.0,52.75,52.75,52.75,0.0,0.0,52.71,52.71,52.71,0.0,0.0,52.72,52.72,52.72,0.0,0.0
2019-05-19,52.72,52.72,52.72,0.0,0.0,52.77,52.77,52.77,0.0,0.0,52.7,52.7,52.7,0.0,0.0,52.75,52.75,52.75,0.0,0.0
2019-05-26,52.97,52.97,52.97,0.0,0.0,53.01,53.01,53.01,0.0,0.0,52.94,52.94,52.94,0.0,0.0,52.98,52.98,52.98,0.0,0.0
2019-06-02,52.98,52.98,52.98,0.0,0.0,52.99,52.99,52.99,0.0,0.0,52.94,52.94,52.94,0.0,0.0,52.97,52.97,52.97,0.0,0.0
2019-06-09,52.89,52.89,52.89,0.0,0.0,52.91,52.91,52.91,0.0,0.0,52.84,52.84,52.84,0.0,0.0,52.9,52.9,52.9,0.0,0.0
2019-06-16,52.99,52.99,52.99,0.0,0.0,52.99,52.99,52.99,0.0,0.0,52.95,52.95,52.95,0.0,0.0,52.98,52.98,52.98,0.0,0.0
2019-06-23,53.07,53.07,53.07,0.0,0.0,53.08,53.08,53.08,0.0,0.0,53.05,53.05,53.05,0.0,0.0,53.07,53.07,53.07,0.0,0.0
2019-06-30,52.99,52.99,52.99,0.0,0.0,53.02,53.02,53.02,0.0,0.0,52.97,52.97,52.97,0.0,0.0,52.98,52.98,52.98,0.0,0.0
2019-07-07,53.1,53.1,53.1,0.0,0.0,53.14,53.14,53.14,0.0,0.0,53.07,53.07,53.07,0.0,0.0,53.14,53.14,53.14,0.0,0.0
2019-07-14,53.24,53.24,53.24,0.0,0.0,53.26,53.26,53.26,0.0,0.0,53.22,53.22,53.22,0.0,0.0,53.22,53.22,53.22,0.0,0.0
2019-07-21,53.32,53.32,53.32,0.0,0.0,53.35,53.35,53.35,0.0,0.0,53.3,53.3,53.3,0.0,0.0,53.33,53.33,53.33,0.0,0.0
2019-07-28,53.49,53.49,53.49,0.0,0.0,53.49,53.49,53.49,0.0,0.0,53.45,53.45,53.45,0.0,0.0,53.48,53.48,53.48,0.0,0.0
2019-08-04,53.81,53.81,53.81,0.0,0.0,53.84,53.84,53.84,0.0,0.0,53.76,53.76,53.76,0.0,0.0,53.81,53.81,53.81,0.0,0.0
2019-08-11,54.11,54.11,54.11,0.0,0.0,54.12,54.12,54.12,0.0,0.0,54.08,54.08,54.08,0.0,0.0,54.11,54.11,54.11,0.0,0.0
2019-08-18,54.01,54.01,54.01,0.0,0.0,54.19,54.19,54.19,0.0,0.0,53.95,53.95,53.95,0.0,0.0,54.1,54.1,54.1,0.0,0.0
2019-08-25,54.11,54.11,54.11,0.0,0.0,54.13,54.13,54.13,0.0,0.0,54.08,54.08,54.08,0.0,0.0,54.13,54.13,54.13,0.0,0.0
2019-09-01,53.91,53.91,53.91,0.0,0.0,53.91,53.91,53.91,0.0,0.0,53.84,53.84,53.84,0.0,0.0,53.87,53.87,53.87,0.0,0.0
2019-09-08,53.4,53.4,53.4,0.0,0.0,53.4,53.4,53.4,0.0,0.0,53.25,53.25,53.25,0.0,0.0,53.27,53.27,53.27,0.0,0.0
2019-09-15,53.45,53.45,53.45,0.0,0.0,53.55,53.55,53.55,0.0,0.0,53.4,53.4,53.4,0.0,0.0,53.54,53.54,53.54,0.0,0.0
2019-09-22,53.58,53.58,53.58,0.0,0.0,53.61,53.61,53.61,0.0,0.0,53.56,53.56,53.56,0.0,0.0,53.59,53.59,53.59,0.0,0.0
2019-09-29,53.74,53.74,53.74,0.0,0.0,53.77,53.77,53.77,0.0,0.0,53.71,53.71,53.71,0.0,0.0,53.76,53.76,53.76,0.0,0.0
2019-10-06,53.72,53.72,53.72,0.0,0.0,53.72,53.72,53.72,0.0,0.0,53.61,53.61,53.61,0.0,0.0,53.67,53.67,53.67,0.0,0.0
2019-10-13,53.55,53.55,53.55,0.0,0.0,53.56,53.56,53.56,0.0,0.0,53.51,53.51,53.51,0.0,0.0,53.51,53.51,53.51,0.0,0.0
2019-10-20,53.46,53.46,53.46,0.0,0.0,53.47,53.47,53.47,0.0,0.0,53.41,53.41,53.41,0.0,0.0,53.45,53.45,53.45,0.0,0.0
2019-10-27,53.54,53.54,53.54,0.0,0.0,53.54,53.54,53.54,0.0,0.0,53.46,53.46,53.46,0.0,0.0,53.51,53.51,53.51,0.0,0.0
2019-11-03,53.22,53.22,53.22,0.0,0.0,53.24,53.24,53.24,0.0,0.0,53.12,53.12,53.12,0.0,0.0,53.19,53.19,53.19,0.0,0.0
2019-11-10,53.35,53.35,53.35,0.0,0.0,53.37,53.37,53.37,0.0,0.0,53.33,53.33,53.33,0.0,0.0,53.36,53.36,53.36,0.0,0.0
2019-11-17,53.51,53.51,53.51,0.0,0.0,53.51,53.51,53.51,0.0,0.0,53.48,53.48,53.48,0.0,0.0,53.49,53.49,53.49,0.0,0.0
2019-11-24,53.61,53.61,53.61,0.0,0.0,53.61,53.61,53.61,0.0,0.0,53.56,53.56,53.56,0.0,0.0,53.57,53.57,53.57,0.0,0.0
2019-12-01,53.5,53.5,53.5,0.0,0.0,53.53,53.53,53.53,0.0,0.0,53.44,53.44,53.44,0.0,0.0,53.47,53.47,53.47,0.0,0.0
2019-12-08,53.57,53.57,53.57,0.0,0.0,53.62,53.62,53.62,0.0,0.0,53.5,53.5,53.5,0.0,0.0,53.59,53.59,53.59,0.0,0.0
2019-12-15,53.57,53.57,53.57,0.0,0.0,53.6,53.6,53.6,0.0,0.0,53.53,53.53,53.53,0.0,0.0,53.59,53.59,53.59,0.0,0.0
2019-12-22,53.55,53.55,53.55,0.0,0.0,53.62,53.62,53.62,0.0,0.0,53.55,53.55,53.55,0.0,0.0,53.59,53.59,53.59,0.0,0.0
2019-12-29,53.72,53.72,53.72,0.0,0.0,53.79,53.79,53.79,0.0,0.0,53.7,53.7,53.7,0.0,0.0,53.79,53.79,53.79,0.0,0.0
