Date,Global X China Energy_Open_average,Global X China Energy_Open_max,Global X China Energy_Open_min,Global X China Energy_Open_volatility,Global X China Energy_Open_change,Global X China Energy_High_average,Global X China Energy_High_max,Global X China Energy_High_min,Global X China Energy_High_volatility,Global X China Energy_High_change,Global X China Energy_Low_average,Global X China Energy_Low_max,Global X China Energy_Low_min,Global X China Energy_Low_volatility,Global X China Energy_Low_change,Global X China Energy_Close_average,Global X China Energy_Close_max,Global X China Energy_Close_min,Global X China Energy_Close_volatility,Global X China Energy_Close_change
2018-09-09,12.58,12.58,12.58,0.0,0.0,12.58,12.58,12.58,0.0,0.0,12.58,12.58,12.58,0.0,0.0,12.58,12.58,12.58,0.0,0.0
2018-09-16,12.64,12.64,12.64,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.58,12.58,12.58,0.0,0.0,12.75,12.75,12.75,0.0,0.0
2018-09-23,12.83,12.83,12.83,0.0,0.0,13.3,13.3,13.3,0.0,0.0,12.83,12.83,12.83,0.0,0.0,13.03,13.03,13.03,0.0,0.0
2018-09-30,12.07,12.07,12.07,0.0,0.0,12.09,12.09,12.09,0.0,0.0,12.07,12.07,12.07,0.0,0.0,12.09,12.09,12.09,0.0,0.0
2018-10-07,12.07,12.07,12.07,0.0,0.0,12.12,12.12,12.12,0.0,0.0,11.91,11.91,11.91,0.0,0.0,12.12,12.12,12.12,0.0,0.0
2018-10-14,12.04,12.04,12.04,0.0,0.0,12.04,12.04,12.04,0.0,0.0,12.02,12.02,12.02,0.0,0.0,12.02,12.02,12.02,0.0,0.0
2018-10-21,11.97,11.97,11.97,0.0,0.0,12.0,12.0,12.0,0.0,0.0,11.85,11.85,11.85,0.0,0.0,12.0,12.0,12.0,0.0,0.0
2018-10-28,12.3,12.3,12.3,0.0,0.0,12.3,12.3,12.3,0.0,0.0,12.3,12.3,12.3,0.0,0.0,12.3,12.3,12.3,0.0,0.0
2018-11-04,12.37,12.37,12.37,0.0,0.0,12.37,12.37,12.37,0.0,0.0,12.01,12.01,12.01,0.0,0.0,12.01,12.01,12.01,0.0,0.0
2018-11-11,12.09,12.09,12.09,0.0,0.0,12.09,12.09,12.09,0.0,0.0,12.09,12.09,12.09,0.0,0.0,12.09,12.09,12.09,0.0,0.0
2018-11-18,12.1,12.1,12.1,0.0,0.0,12.24,12.24,12.24,0.0,0.0,12.0,12.0,12.0,0.0,0.0,12.24,12.24,12.24,0.0,0.0
2018-11-25,12.44,12.44,12.44,0.0,0.0,12.44,12.44,12.44,0.0,0.0,12.44,12.44,12.44,0.0,0.0,12.44,12.44,12.44,0.0,0.0
2018-12-02,11.95,11.95,11.95,0.0,0.0,12.15,12.15,12.15,0.0,0.0,11.94,11.94,11.94,0.0,0.0,12.15,12.15,12.15,0.0,0.0
2018-12-09,11.97,11.97,11.97,0.0,0.0,11.99,11.99,11.99,0.0,0.0,11.93,11.93,11.93,0.0,0.0,11.93,11.93,11.93,0.0,0.0
2018-12-16,11.02,11.02,11.02,0.0,0.0,11.21,11.21,11.21,0.0,0.0,11.02,11.02,11.02,0.0,0.0,11.21,11.21,11.21,0.0,0.0
2018-12-23,10.76,10.76,10.76,0.0,0.0,10.77,10.77,10.77,0.0,0.0,10.74,10.74,10.74,0.0,0.0,10.77,10.77,10.77,0.0,0.0
2018-12-30,10.79,10.79,10.79,0.0,0.0,10.87,10.87,10.87,0.0,0.0,10.63,10.63,10.63,0.0,0.0,10.87,10.87,10.87,0.0,0.0
2019-01-06,10.95,10.95,10.95,0.0,0.0,11.32,11.32,11.32,0.0,0.0,10.95,10.95,10.95,0.0,0.0,11.21,11.21,11.21,0.0,0.0
2019-01-13,11.39,11.39,11.39,0.0,0.0,11.49,11.49,11.49,0.0,0.0,11.39,11.39,11.39,0.0,0.0,11.49,11.49,11.49,0.0,0.0
2019-01-20,11.46,11.46,11.46,0.0,0.0,11.46,11.46,11.46,0.0,0.0,11.46,11.46,11.46,0.0,0.0,11.46,11.46,11.46,0.0,0.0
2019-01-27,11.53,11.53,11.53,0.0,0.0,11.7,11.7,11.7,0.0,0.0,11.53,11.53,11.53,0.0,0.0,11.7,11.7,11.7,0.0,0.0
2019-02-03,11.49,11.49,11.49,0.0,0.0,11.49,11.49,11.49,0.0,0.0,11.49,11.49,11.49,0.0,0.0,11.49,11.49,11.49,0.0,0.0
2019-02-10,11.86,11.86,11.86,0.0,0.0,11.86,11.86,11.86,0.0,0.0,11.69,11.69,11.69,0.0,0.0,11.69,11.69,11.69,0.0,0.0
2019-02-17,12.36,12.36,12.36,0.0,0.0,12.36,12.36,12.36,0.0,0.0,12.36,12.36,12.36,0.0,0.0,12.36,12.36,12.36,0.0,0.0
2019-02-24,12.45,12.45,12.45,0.0,0.0,12.45,12.45,12.45,0.0,0.0,11.95,11.95,11.95,0.0,0.0,12.14,12.14,12.14,0.0,0.0
2019-03-03,11.97,11.97,11.97,0.0,0.0,11.97,11.97,11.97,0.0,0.0,11.97,11.97,11.97,0.0,0.0,11.97,11.97,11.97,0.0,0.0
2019-03-10,12.36,12.36,12.36,0.0,0.0,12.36,12.36,12.36,0.0,0.0,12.36,12.36,12.36,0.0,0.0,12.36,12.36,12.36,0.0,0.0
2019-03-17,11.91,11.91,11.91,0.0,0.0,11.95,11.95,11.95,0.0,0.0,11.91,11.91,11.91,0.0,0.0,11.95,11.95,11.95,0.0,0.0
2019-03-24,12.67,12.67,12.67,0.0,0.0,12.67,12.67,12.67,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.55,12.55,12.55,0.0,0.0
2019-03-31,12.74,12.74,12.74,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.59,12.59,12.59,0.0,0.0,12.59,12.59,12.59,0.0,0.0
2019-04-07,12.14,12.14,12.14,0.0,0.0,12.32,12.32,12.32,0.0,0.0,12.14,12.14,12.14,0.0,0.0,12.32,12.32,12.32,0.0,0.0
2019-04-14,12.54,12.54,12.54,0.0,0.0,12.54,12.54,12.54,0.0,0.0,12.39,12.39,12.39,0.0,0.0,12.52,12.52,12.52,0.0,0.0
2019-04-21,12.28,12.28,12.28,0.0,0.0,12.28,12.28,12.28,0.0,0.0,12.28,12.28,12.28,0.0,0.0,12.28,12.28,12.28,0.0,0.0
2019-04-28,11.54,11.54,11.54,0.0,0.0,11.72,11.72,11.72,0.0,0.0,11.54,11.54,11.54,0.0,0.0,11.72,11.72,11.72,0.0,0.0
2019-05-05,11.17,11.17,11.17,0.0,0.0,11.17,11.17,11.17,0.0,0.0,11.15,11.15,11.15,0.0,0.0,11.15,11.15,11.15,0.0,0.0
2019-05-12,10.85,10.85,10.85,0.0,0.0,11.07,11.07,11.07,0.0,0.0,10.85,10.85,10.85,0.0,0.0,11.07,11.07,11.07,0.0,0.0
2019-05-19,10.96,10.96,10.96,0.0,0.0,10.96,10.96,10.96,0.0,0.0,10.86,10.86,10.86,0.0,0.0,10.86,10.86,10.86,0.0,0.0
2019-05-26,10.87,10.87,10.87,0.0,0.0,10.99,10.99,10.99,0.0,0.0,10.87,10.87,10.87,0.0,0.0,10.99,10.99,10.99,0.0,0.0
2019-06-02,10.94,10.94,10.94,0.0,0.0,10.94,10.94,10.94,0.0,0.0,10.94,10.94,10.94,0.0,0.0,10.94,10.94,10.94,0.0,0.0
2019-06-09,10.78,10.78,10.78,0.0,0.0,10.88,10.88,10.88,0.0,0.0,10.78,10.78,10.78,0.0,0.0,10.88,10.88,10.88,0.0,0.0
2019-06-16,11.15,11.15,11.15,0.0,0.0,11.29,11.29,11.29,0.0,0.0,11.15,11.15,11.15,0.0,0.0,11.29,11.29,11.29,0.0,0.0
2019-06-23,11.31,11.31,11.31,0.0,0.0,11.31,11.31,11.31,0.0,0.0,11.31,11.31,11.31,0.0,0.0,11.31,11.31,11.31,0.0,0.0
2019-06-30,11.08,11.08,11.08,0.0,0.0,11.08,11.08,11.08,0.0,0.0,10.91,10.91,10.91,0.0,0.0,10.91,10.91,10.91,0.0,0.0
2019-07-07,10.95,10.95,10.95,0.0,0.0,10.95,10.95,10.95,0.0,0.0,10.87,10.87,10.87,0.0,0.0,10.87,10.87,10.87,0.0,0.0
2019-07-14,10.81,10.81,10.81,0.0,0.0,10.81,10.81,10.81,0.0,0.0,10.62,10.62,10.62,0.0,0.0,10.77,10.77,10.77,0.0,0.0
2019-07-21,10.84,10.84,10.84,0.0,0.0,10.84,10.84,10.84,0.0,0.0,10.84,10.84,10.84,0.0,0.0,10.84,10.84,10.84,0.0,0.0
2019-07-28,10.27,10.27,10.27,0.0,0.0,10.27,10.27,10.27,0.0,0.0,9.96,9.96,9.96,0.0,0.0,10.05,10.05,10.05,0.0,0.0
2019-08-04,9.96,9.96,9.96,0.0,0.0,10.03,10.03,10.03,0.0,0.0,9.96,9.96,9.96,0.0,0.0,10.03,10.03,10.03,0.0,0.0
2019-08-11,10.13,10.13,10.13,0.0,0.0,10.13,10.13,10.13,0.0,0.0,10.04,10.04,10.04,0.0,0.0,10.04,10.04,10.04,0.0,0.0
2019-08-18,10.08,10.08,10.08,0.0,0.0,10.08,10.08,10.08,0.0,0.0,10.08,10.08,10.08,0.0,0.0,10.08,10.08,10.08,0.0,0.0
2019-08-25,10.04,10.04,10.04,0.0,0.0,10.18,10.18,10.18,0.0,0.0,10.04,10.04,10.04,0.0,0.0,10.18,10.18,10.18,0.0,0.0
2019-09-01,10.87,10.87,10.87,0.0,0.0,10.87,10.87,10.87,0.0,0.0,10.7,10.7,10.7,0.0,0.0,10.7,10.7,10.7,0.0,0.0
2019-09-08,11.0,11.0,11.0,0.0,0.0,11.02,11.02,11.02,0.0,0.0,11.0,11.0,11.0,0.0,0.0,11.02,11.02,11.02,0.0,0.0
2019-09-15,10.93,10.93,10.93,0.0,0.0,10.93,10.93,10.93,0.0,0.0,10.78,10.78,10.78,0.0,0.0,10.78,10.78,10.78,0.0,0.0
2019-09-22,10.26,10.26,10.26,0.0,0.0,10.41,10.41,10.41,0.0,0.0,10.26,10.26,10.26,0.0,0.0,10.41,10.41,10.41,0.0,0.0
2019-09-29,10.69,10.69,10.69,0.0,0.0,10.69,10.69,10.69,0.0,0.0,10.54,10.54,10.54,0.0,0.0,10.54,10.54,10.54,0.0,0.0
2019-10-06,10.56,10.56,10.56,0.0,0.0,10.69,10.69,10.69,0.0,0.0,10.56,10.56,10.56,0.0,0.0,10.69,10.69,10.69,0.0,0.0
2019-10-13,10.7,10.7,10.7,0.0,0.0,10.71,10.71,10.71,0.0,0.0,10.7,10.7,10.7,0.0,0.0,10.71,10.71,10.71,0.0,0.0
2019-10-20,10.78,10.78,10.78,0.0,0.0,10.78,10.78,10.78,0.0,0.0,10.78,10.78,10.78,0.0,0.0,10.78,10.78,10.78,0.0,0.0
2019-10-27,10.55,10.55,10.55,0.0,0.0,10.55,10.55,10.55,0.0,0.0,10.55,10.55,10.55,0.0,0.0,10.55,10.55,10.55,0.0,0.0
2019-11-03,10.6,10.6,10.6,0.0,0.0,10.6,10.6,10.6,0.0,0.0,10.46,10.46,10.46,0.0,0.0,10.46,10.46,10.46,0.0,0.0
2019-11-10,10.0,10.0,10.0,0.0,0.0,10.12,10.12,10.12,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.12,10.12,10.12,0.0,0.0
2019-11-17,10.34,10.34,10.34,0.0,0.0,10.34,10.34,10.34,0.0,0.0,10.33,10.33,10.33,0.0,0.0,10.33,10.33,10.33,0.0,0.0
2019-11-24,10.06,10.06,10.06,0.0,0.0,10.12,10.12,10.12,0.0,0.0,9.97,9.97,9.97,0.0,0.0,10.12,10.12,10.12,0.0,0.0
2019-12-01,9.99,9.99,9.99,0.0,0.0,10.04,10.04,10.04,0.0,0.0,9.9,9.9,9.9,0.0,0.0,10.04,10.04,10.04,0.0,0.0
2019-12-08,10.21,10.21,10.21,0.0,0.0,10.32,10.32,10.32,0.0,0.0,10.21,10.21,10.21,0.0,0.0,10.32,10.32,10.32,0.0,0.0
2019-12-15,10.45,10.45,10.45,0.0,0.0,10.45,10.45,10.45,0.0,0.0,10.45,10.45,10.45,0.0,0.0,10.45,10.45,10.45,0.0,0.0
2019-12-22,10.78,10.78,10.78,0.0,0.0,10.8,10.8,10.8,0.0,0.0,10.78,10.78,10.78,0.0,0.0,10.8,10.8,10.8,0.0,0.0
2019-12-29,10.96,10.96,10.96,0.0,0.0,10.96,10.96,10.96,0.0,0.0,10.96,10.96,10.96,0.0,0.0,10.96,10.96,10.96,0.0,0.0
