Date,BFa_Open_average,BFa_Open_max,BFa_Open_min,BFa_Open_volatility,BFa_Open_change,BFa_High_average,BFa_High_max,BFa_High_min,BFa_High_volatility,BFa_High_change,BFa_Low_average,BFa_Low_max,BFa_Low_min,BFa_Low_volatility,BFa_Low_change,BFa_Close_average,BFa_Close_max,BFa_Close_min,BFa_Close_volatility,BFa_Close_change,BFa_Volume_average,BFa_Volume_max,BFa_Volume_min,BFa_Volume_volatility,BFa_Volume_change
2018-01-14,48.876,49.35,48.54,0.8100000000000023,0.07000000000000028,49.448,50.09,49.07,1.0200000000000031,-0.21999999999999886,48.542,48.79,48.19,0.6000000000000014,0.4200000000000017,48.886,49.27,48.25,1.0200000000000031,0.75,25002,65397,7790,57607,-13980
2018-01-21,50.146,50.85,48.88,1.9699999999999989,1.9699999999999989,50.848,51.06,50.48,0.5800000000000054,0.37000000000000455,49.839999999999996,50.32,48.48,1.8400000000000034,1.7800000000000011,50.318,50.89,49.92,0.9699999999999989,0.4299999999999997,21251,24066,16752,7314,4834
2018-01-28,50.466,51.27,49.24,2.030000000000001,-1.1599999999999966,50.724,51.33,49.66,1.6700000000000017,-1.0600000000000023,49.68,50.47,47.73,2.740000000000002,-2.6200000000000045,50.052,51.3,47.84,3.4599999999999937,-2.789999999999999,24065,29511,17600,11911,1539
2018-02-04,47.528,48.37,46.87,1.5,1.029999999999994,48.504,49.21,47.94,1.2700000000000031,1.2700000000000031,47.042,48.23,46.41,1.8200000000000003,1.8200000000000003,47.744,48.9,46.6,2.299999999999997,1.25,27127,40747,14681,26066,-15056
2018-02-11,49.292500000000004,50.39,48.63,1.759999999999998,1.7199999999999989,50.1,51.01,49.06,1.9499999999999957,1.9499999999999957,48.7575,50.18,47.97,2.210000000000001,1.8599999999999994,49.8475,50.78,48.74,2.039999999999999,2.039999999999999,18284,22338,12479,9859,-9859
2018-02-18,49.702,50.4,49.01,1.3900000000000006,-0.04999999999999716,50.024,50.4,49.3,1.1000000000000014,-0.04999999999999716,48.912,49.46,48.59,0.8699999999999974,0.21999999999999886,49.506,50.17,48.77,1.3999999999999986,0.7700000000000031,24830,31570,15751,15819,-8388
2018-02-25,52.666000000000004,54.71,50.2,4.509999999999998,4.509999999999998,53.478,55.52,51.3,4.220000000000006,4.160000000000004,52.214,54.48,50.2,4.279999999999994,4.279999999999994,52.994,55.01,50.55,4.460000000000001,4.239999999999995,43862,62366,26915,35451,-7196
2018-03-04,54.256,56.01,52.28,3.729999999999997,-0.3499999999999943,54.948,56.1,53.33,2.770000000000003,-1.4699999999999989,53.04,54.37,51.68,2.6899999999999977,-0.8799999999999955,53.822,55.67,52.28,3.3900000000000006,-1.9699999999999989,41493,85173,13932,71241,-71241
2018-03-11,54.088,54.7,53.77,0.9299999999999997,-0.259999999999998,54.440000000000005,55.06,53.92,1.1400000000000006,-0.4299999999999997,53.292,54.19,52.72,1.4699999999999989,-0.6099999999999994,53.826,54.87,52.92,1.9499999999999957,-0.7299999999999969,33321,90886,14303,76583,-7684
2018-03-18,52.738,53.8,51.44,2.3599999999999994,-1.3100000000000023,53.354,54.05,52.42,1.6299999999999955,-1.5799999999999983,52.02,53.14,50.79,2.3500000000000014,-1.3299999999999983,52.402,53.85,50.8,3.0500000000000043,-1.8200000000000003,27683,46596,11845,34751,6983
2018-03-25,52.025,53.31,51.07,2.240000000000002,1.2600000000000051,52.8775,53.49,52.05,1.4400000000000048,1.3500000000000014,51.4375,52.22,50.79,1.4299999999999997,1.4299999999999997,52.0,53.33,50.93,2.3999999999999986,1.3299999999999983,32360,46979,22697,24282,-6929
2018-04-01,53.308,54.0,52.28,1.7199999999999989,1.5499999999999972,54.132,54.49,53.35,1.1400000000000006,1.1400000000000006,52.961999999999996,53.8,52.06,1.7399999999999949,1.4799999999999969,53.784,54.3,53.2,1.0999999999999943,1.029999999999994,12976,16730,7343,9387,-9387
2018-04-08,54.236,54.62,53.64,0.9799999999999969,-0.04999999999999716,54.722,55.0,54.5,0.5,0.11999999999999744,53.866,54.24,53.46,0.7800000000000011,0.5100000000000051,53.978,54.24,53.46,0.7800000000000011,0.5100000000000051,15284,28718,8273,20445,-5970
2018-04-15,53.758,54.93,52.71,2.219999999999999,-1.740000000000002,54.308,55.15,53.58,1.5700000000000003,-1.5700000000000003,53.122,54.45,52.16,2.2900000000000063,-2.1000000000000014,53.47,55.05,52.31,2.739999999999995,-1.9499999999999957,45762,81056,11781,69275,45135
2018-04-22,53.106,53.74,52.36,1.3800000000000026,-0.30000000000000426,54.006,54.73,53.42,1.3099999999999952,0.9899999999999949,52.72,53.42,52.21,1.2100000000000009,0.8299999999999983,53.01,53.45,52.39,1.0600000000000023,0.9799999999999969,36996,47898,30434,17464,7921
