Date,SGENStock_Open_average,SGENStock_Open_max,SGENStock_Open_min,SGENStock_Open_volatility,SGENStock_Open_change,SGENStock_High_average,SGENStock_High_max,SGENStock_High_min,SGENStock_High_volatility,SGENStock_High_change,SGENStock_Low_average,SGENStock_Low_max,SGENStock_Low_min,SGENStock_Low_volatility,SGENStock_Low_change,SGENStock_Close_average,SGENStock_Close_max,SGENStock_Close_min,SGENStock_Close_volatility,SGENStock_Close_change,SGENStock_Volume_average,SGENStock_Volume_max,SGENStock_Volume_min,SGENStock_Volume_volatility,SGENStock_Volume_change
2018-01-14,52.515,53.44,51.48,1.9600000000000009,0.7999999999999972,53.239999999999995,53.76,52.8,0.9600000000000009,0.9600000000000009,51.645,52.63,50.8,1.8300000000000054,1.75,52.61,53.48,50.95,2.529999999999994,2.529999999999994,1281842,1862587,950172,912415,337669
2018-01-21,55.716,56.8,54.02,2.779999999999994,1.1999999999999957,56.846,57.91,56.37,1.5399999999999991,-0.010000000000005116,54.988,55.79,53.7,2.0899999999999963,1.3699999999999974,56.136,56.76,55.59,1.1699999999999946,-0.21000000000000085,857876,1284138,491220,792918,-579742
2018-01-28,55.354,55.88,53.99,1.8900000000000006,-0.12000000000000455,56.342,57.4,53.99,3.4099999999999966,-0.21000000000000085,54.372,55.88,51.48,4.400000000000006,-0.5200000000000031,55.232,56.6,52.3,4.300000000000004,-0.7000000000000028,2309861,5871539,607920,5263619,1215690
2018-02-04,53.06,55.58,50.93,4.649999999999999,-4.649999999999999,53.672,55.7,51.74,3.960000000000001,-3.960000000000001,51.292,53.24,48.78,4.460000000000001,-4.460000000000001,52.018,54.24,50.14,4.100000000000001,-3.1300000000000026,2458426,2803563,1701688,1101875,-3662
2018-02-11,53.153999999999996,54.8,50.71,4.089999999999996,4.089999999999996,54.308,55.81,52.28,3.530000000000001,2.3200000000000003,52.514,54.27,50.54,3.730000000000004,3.730000000000004,53.57,54.85,52.15,2.700000000000003,2.1699999999999946,1041286,1233642,845824,387818,-268450
2018-02-18,54.1575,54.35,53.96,0.39000000000000057,-0.03999999999999915,55.370000000000005,55.5,55.1,0.3999999999999986,-0.04999999999999716,53.7275,54.07,53.44,0.6300000000000026,-0.4200000000000017,54.35,55.35,53.78,1.5700000000000003,1.1900000000000048,707315,924206,594488,329718,-110073
2018-02-25,54.516,56.0,51.73,4.270000000000003,-3.510000000000005,55.216,56.72,52.93,3.789999999999999,-3.049999999999997,53.064,54.71,50.67,4.039999999999999,-3.6400000000000006,54.108,55.92,52.27,3.6499999999999986,-3.1200000000000045,870075,1418783,489543,929240,469249
2018-03-04,55.376,57.48,52.71,4.769999999999996,4.769999999999996,56.446,58.0,54.95,3.049999999999997,3.049999999999997,54.496,56.56,51.93,4.630000000000003,4.630000000000003,56.078,57.19,54.71,2.479999999999997,2.479999999999997,852660,1228583,647125,581458,-37284
2018-03-11,58.53,59.81,57.47,2.3400000000000034,0.3299999999999983,59.288,59.98,58.1,1.8799999999999955,-1.8799999999999955,57.518,58.42,57.0,1.4200000000000017,0.28999999999999915,58.394,59.32,57.68,1.6400000000000006,-0.9799999999999969,1026854,1442129,740593,701536,103448
2018-03-18,54.994,57.25,52.89,4.359999999999999,-4.359999999999999,55.536,57.63,53.13,4.5,-4.5,53.484,55.01,50.91,4.100000000000001,-4.100000000000001,53.774,55.73,50.95,4.779999999999994,-4.779999999999994,914082,1229035,622567,606468,98644
