Date,ERIIStock_Open_average,ERIIStock_Open_max,ERIIStock_Open_min,ERIIStock_Open_volatility,ERIIStock_Open_change,ERIIStock_High_average,ERIIStock_High_max,ERIIStock_High_min,ERIIStock_High_volatility,ERIIStock_High_change,ERIIStock_Low_average,ERIIStock_Low_max,ERIIStock_Low_min,ERIIStock_Low_volatility,ERIIStock_Low_change,ERIIStock_Close_average,ERIIStock_Close_max,ERIIStock_Close_min,ERIIStock_Close_volatility,ERIIStock_Close_change,ERIIStock_Volume_average,ERIIStock_Volume_max,ERIIStock_Volume_min,ERIIStock_Volume_volatility,ERIIStock_Volume_change
2018-01-14,8.8225,9.01,8.67,0.33999999999999986,-0.33999999999999986,8.985,9.1,8.89,0.20999999999999908,-0.20999999999999908,8.695,8.76,8.65,0.10999999999999943,-0.09999999999999964,8.7625,8.81,8.68,0.13000000000000078,0.0,389571,585511,290546,294965,-55978
2018-01-21,8.696,8.8,8.49,0.3100000000000005,-0.3100000000000005,8.74,8.89,8.49,0.40000000000000036,-0.34999999999999964,8.418,8.66,7.97,0.6900000000000004,-0.6900000000000004,8.54,8.79,8.11,0.6799999999999997,-0.6400000000000006,331755,614466,178585,435881,373950
2018-01-28,7.81,8.09,7.47,0.6200000000000001,-0.6200000000000001,7.998,8.18,7.86,0.3199999999999994,-0.2599999999999998,7.6160000000000005,7.9,7.4,0.5,-0.5,7.792,7.92,7.5,0.41999999999999993,-0.03000000000000025,443930,659504,248427,411077,366648
2018-02-04,7.638,7.91,7.37,0.54,-0.54,7.824,7.95,7.67,0.28000000000000025,-0.11000000000000032,7.362,7.58,6.97,0.6100000000000003,-0.5600000000000005,7.494,7.79,7.13,0.6600000000000001,-0.4800000000000004,431581,769788,309007,460781,367827
2018-02-11,7.4559999999999995,7.89,7.16,0.7299999999999995,0.6399999999999997,7.72,8.13,7.26,0.870000000000001,0.870000000000001,7.346,7.71,7.01,0.7000000000000002,0.7000000000000002,7.592,7.89,7.16,0.7299999999999995,0.6399999999999997,253108,281589,215758,65831,61644
2018-02-18,7.7575,7.91,7.6,0.3100000000000005,-0.019999999999999574,8.0,8.11,7.93,0.17999999999999972,-0.040000000000000036,7.595,7.66,7.47,0.1900000000000004,0.1800000000000006,7.725,7.84,7.55,0.29000000000000004,0.2400000000000002,265692,331098,203179,127919,-119921
2018-02-25,7.134,7.79,6.58,1.21,-1.21,7.232,7.88,6.79,1.0899999999999999,-1.0899999999999999,6.74,7.63,6.17,1.46,-1.1100000000000003,6.964,7.68,6.63,1.0499999999999998,-0.9699999999999998,643978,1905288,218546,1686742,32995
2018-03-04,7.11,8.0,6.71,1.29,1.29,7.486,8.54,6.9,1.6399999999999988,1.6399999999999988,6.988,7.95,6.65,1.2999999999999998,1.2999999999999998,7.374,8.47,6.74,1.7300000000000004,1.7300000000000004,603162,969185,334973,634212,618890
2018-03-11,8.684,8.81,8.51,0.3000000000000007,0.2900000000000009,8.878,9.09,8.77,0.3200000000000003,0.10999999999999943,8.504,8.69,8.39,0.29999999999999893,0.0600000000000005,8.708,8.77,8.51,0.2599999999999998,0.009999999999999787,845744,1403755,537249,866506,471904
2018-03-18,8.478,8.67,8.18,0.4900000000000002,-0.4900000000000002,8.692,8.8,8.43,0.370000000000001,-0.35999999999999943,8.24,8.39,8.04,0.3500000000000014,-0.3500000000000014,8.384,8.64,8.09,0.5500000000000007,-0.4900000000000002,404458,491966,318599,173367,-173367
2018-03-25,8.2925,8.52,8.16,0.35999999999999943,-0.07000000000000028,8.45,8.63,8.37,0.26000000000000156,0.010000000000001563,8.105,8.2,8.06,0.1399999999999988,0.02999999999999936,8.2325,8.33,8.12,0.21000000000000085,-0.10999999999999943,274099,329730,222400,107330,28364
2018-04-01,8.2,8.38,7.98,0.40000000000000036,0.26000000000000156,8.352,8.48,8.22,0.2599999999999998,0.23000000000000043,8.07,8.23,7.94,0.29000000000000004,0.120000000000001,8.248,8.44,8.12,0.3200000000000003,0.11999999999999922,249576,285694,197546,88148,-58436
2018-04-08,8.174,8.28,8.1,0.17999999999999972,-0.1399999999999988,8.241999999999999,8.29,8.2,0.08999999999999986,-0.05999999999999872,8.056000000000001,8.09,8.02,0.07000000000000028,0.07000000000000028,8.132,8.19,8.03,0.16000000000000014,0.16000000000000014,297473,397525,201745,195780,195780
2018-04-15,8.452,8.71,8.16,0.5500000000000007,0.46000000000000085,8.638,8.8,8.33,0.47000000000000064,0.4499999999999993,8.362,8.53,8.11,0.41999999999999993,0.41000000000000014,8.54,8.75,8.14,0.6099999999999994,0.5399999999999991,376771,617081,224565,392516,167091
2018-04-22,8.406,8.67,8.21,0.4599999999999991,-0.4599999999999991,8.464,8.7,8.3,0.3999999999999986,-0.3999999999999986,8.206000000000001,8.39,8.06,0.33000000000000007,-0.33000000000000007,8.314,8.51,8.19,0.3200000000000003,-0.22000000000000064,213790,262133,183426,78707,73317
2018-04-29,8.11,8.44,7.76,0.6799999999999997,-0.5700000000000003,8.315999999999999,8.54,8.09,0.4499999999999993,-0.1899999999999995,7.904,8.21,7.56,0.6500000000000012,-0.6500000000000012,8.116,8.49,7.81,0.6800000000000006,-0.2699999999999996,420488,669286,289704,379582,229754
2018-05-06,8.708,8.9,8.29,0.6100000000000012,0.6100000000000012,8.912,9.09,8.8,0.28999999999999915,0.09999999999999964,8.532,8.73,8.25,0.4800000000000004,0.2699999999999996,8.762,8.88,8.63,0.25,-0.05999999999999872,408301,629429,285955,343474,-319303
2018-05-13,8.656,8.8,8.58,0.22000000000000064,0.13000000000000078,8.78,8.98,8.7,0.28000000000000114,0.2400000000000002,8.582,8.8,8.51,0.2900000000000009,0.25,8.68,8.83,8.56,0.2699999999999996,0.1999999999999993,265885,339190,175153,164037,127965
2018-05-20,8.92,9.1,8.68,0.41999999999999993,-0.1899999999999995,9.074,9.36,8.68,0.6799999999999997,-0.3100000000000005,8.664,8.94,8.37,0.5700000000000003,-0.34000000000000163,8.822000000000001,9.1,8.38,0.7199999999999989,-0.5499999999999989,432216,917796,288882,628914,-12454
2018-05-27,8.355,8.37,8.33,0.03999999999999915,0.02999999999999936,8.52,8.66,8.45,0.21000000000000085,0.21000000000000085,8.215,8.31,8.11,0.20000000000000107,0.13000000000000078,8.39,8.57,8.31,0.2599999999999998,0.22000000000000064,286193,409540,231654,177886,159039
2018-06-03,8.738,8.94,8.56,0.379999999999999,0.09999999999999964,8.858,8.94,8.73,0.20999999999999908,-0.049999999999998934,8.544,8.67,8.45,0.22000000000000064,-0.07000000000000028,8.736,8.89,8.64,0.25,-0.20999999999999908,302118,426935,167405,259530,-167079
2018-06-10,8.622,8.71,8.38,0.33000000000000007,-0.25,8.68,8.82,8.38,0.4399999999999995,-0.34999999999999964,8.292,8.65,7.82,0.8300000000000001,-0.7000000000000002,8.526,8.71,8.07,0.6400000000000006,-0.6099999999999994,563493,1115681,172847,942834,811206
2018-06-17,8.156,8.3,8.05,0.25,0.10999999999999943,8.262,8.34,8.18,0.16000000000000014,0.08999999999999986,8.014,8.09,7.92,0.16999999999999993,0.0699999999999994,8.168,8.33,8.12,0.21000000000000085,0.0,276647,334576,226400,108176,77085
2018-06-24,8.088,8.12,8.05,0.06999999999999851,-0.049999999999998934,8.234,8.41,8.13,0.27999999999999936,0.0,8.006,8.04,7.98,0.05999999999999872,0.0,8.094,8.17,8.05,0.11999999999999922,-0.02999999999999936,235714,320594,156949,163645,46542
