Date,OGEN_Open_average,OGEN_Open_max,OGEN_Open_min,OGEN_Open_volatility,OGEN_Open_change,OGEN_High_average,OGEN_High_max,OGEN_High_min,OGEN_High_volatility,OGEN_High_change,OGEN_Low_average,OGEN_Low_max,OGEN_Low_min,OGEN_Low_volatility,OGEN_Low_change,OGEN_Close_average,OGEN_Close_max,OGEN_Close_min,OGEN_Close_volatility,OGEN_Close_change,OGEN_Volume_average,OGEN_Volume_max,OGEN_Volume_min,OGEN_Volume_volatility,OGEN_Volume_change
2018-01-14,1.7389999999999999,1.8,1.7,0.10000000000000009,0.015000000000000124,1.779,1.8,1.71,0.09000000000000008,0.015000000000000124,1.546,1.7,1.36,0.33999999999999986,-0.18999999999999995,1.6712,1.798,1.551,0.2470000000000001,-0.08399999999999985,3696,4915,2669,2246,929
2018-01-21,2.216,3.04,1.58,1.46,1.1,2.77,4.05,1.65,2.4,1.0300000000000002,1.96,2.51,1.37,1.1399999999999997,0.8500000000000001,2.306,2.87,1.65,1.2200000000000002,0.5700000000000003,62567,208063,12104,195959,2209
2018-01-28,2.308,2.45,2.18,0.27,-0.1900000000000004,2.4859999999999998,3.03,2.3,0.73,0.5799999999999996,2.178,2.24,2.1,0.14000000000000012,0.14000000000000012,2.352,2.7,2.18,0.52,0.38000000000000034,11865,25040,2298,22742,-968
2018-02-04,2.46,2.8,2.2,0.5999999999999996,-0.5999999999999996,2.466,2.8,2.2,0.5999999999999996,-0.5999999999999996,2.238,2.46,1.95,0.51,-0.51,2.2862,2.6,1.95,0.6500000000000001,-0.6500000000000001,2758,7513,566,6947,-4784
2018-02-11,2.0675,2.18,1.94,0.2400000000000002,0.10000000000000009,2.1275,2.2,2.04,0.16000000000000014,-0.04999999999999982,2.0,2.09,1.94,0.1499999999999999,0.010000000000000009,2.045,2.12,1.95,0.17000000000000015,-0.1399999999999999,2164,6086,568,5518,658
2018-02-18,1.826,1.97,1.7,0.27,-0.27,1.858,1.97,1.75,0.21999999999999997,-0.11999999999999988,1.698,1.8,1.44,0.3600000000000001,-0.10000000000000009,1.796,1.87,1.69,0.18000000000000016,-0.030000000000000027,4018,6250,541,5709,-745
2018-02-25,1.74,1.85,1.62,0.22999999999999998,-0.17000000000000015,1.7858,1.94,1.669,0.2709999999999999,-0.16999999999999993,1.6918,1.839,1.58,0.2589999999999999,-0.15900000000000003,1.7276,1.839,1.63,0.20900000000000007,-0.06899999999999995,416,566,298,268,-54
2018-03-04,2.504,3.15,1.77,1.38,0.8199999999999998,3.182,4.2,1.97,2.2300000000000004,0.6199999999999999,2.298,2.98,1.77,1.21,0.5099999999999998,2.528,3.17,1.94,1.23,0.3700000000000001,126667,311105,2069,309036,24252
2018-03-11,2.168,2.29,2.1,0.18999999999999995,-0.16000000000000014,2.25,2.33,2.18,0.1499999999999999,0.040000000000000036,1.998,2.1,1.9,0.20000000000000018,-0.05999999999999983,2.09,2.22,1.95,0.27000000000000024,0.13000000000000034,16002,27197,8620,18577,-13624
2018-03-18,2.074,2.18,1.97,0.2100000000000002,-0.03000000000000025,2.298,3.26,1.97,1.2899999999999998,1.0799999999999996,1.88,1.98,1.81,0.16999999999999993,-0.16999999999999993,1.916,1.98,1.88,0.10000000000000009,-0.10000000000000009,23196,71430,7301,64129,51973
2018-03-25,1.8525,1.91,1.8,0.10999999999999988,-0.08999999999999986,1.8525,1.91,1.8,0.10999999999999988,-0.08999999999999986,1.74,1.81,1.65,0.16000000000000014,-0.16000000000000014,1.75,1.81,1.65,0.16000000000000014,-0.16000000000000014,7445,11814,5163,6651,-5360
2018-04-01,1.78,2.21,1.53,0.6799999999999999,0.13000000000000012,2.0460000000000003,3.1,1.6,1.5,0.13000000000000012,1.636,1.88,1.53,0.34999999999999987,0.07999999999999985,1.72,1.9,1.55,0.34999999999999987,0.1299999999999999,100343,445242,1483,443759,22984
2018-04-08,1.704,1.75,1.67,0.08000000000000007,-0.010000000000000009,1.73,1.75,1.7,0.050000000000000044,-0.020000000000000018,1.628,1.65,1.6,0.04999999999999982,0.04999999999999982,1.686,1.72,1.65,0.07000000000000006,-0.07000000000000006,9215,14707,2088,12619,-1907
2018-04-15,1.642,1.7,1.55,0.1499999999999999,-0.1499999999999999,1.642,1.7,1.55,0.1499999999999999,-0.1499999999999999,1.578,1.66,1.47,0.18999999999999995,-0.18999999999999995,1.5888,1.68,1.47,0.20999999999999996,-0.20999999999999996,10176,19804,1532,18272,10551
2018-04-22,1.534,1.87,1.39,0.4800000000000002,0.020000000000000018,1.554,1.87,1.4,0.4700000000000002,-0.07000000000000006,1.3599999999999999,1.4,1.25,0.1499999999999999,-0.1499999999999999,1.4106,1.5330000000000001,1.3,0.2330000000000001,-0.2330000000000001,36863,143742,8034,135708,-3371
2018-04-29,1.264,1.3,1.22,0.08000000000000007,-0.040000000000000036,1.338,1.57,1.24,0.33000000000000007,-0.020000000000000018,1.19,1.25,1.14,0.1100000000000001,0.10000000000000009,1.2304,1.252,1.19,0.062000000000000055,0.0020000000000000018,12197,29382,3829,25553,-9318
2018-05-06,1.3780000000000001,1.62,1.25,0.3700000000000001,-0.06000000000000005,1.48,1.73,1.25,0.48,-0.43999999999999995,1.264,1.32,1.16,0.16000000000000014,-0.13000000000000012,1.356,1.59,1.2,0.3900000000000001,-0.3900000000000001,78989,220133,14357,205776,-205776
2018-05-13,1.19,1.2,1.16,0.040000000000000036,-0.010000000000000009,1.216,1.3,1.17,0.13000000000000012,-0.10000000000000009,1.16,1.18,1.14,0.040000000000000036,0.030000000000000027,1.198,1.27,1.16,0.1100000000000001,-0.08000000000000007,16808,28057,8157,19900,-16052
2018-05-20,1.2475,1.35,1.17,0.18000000000000016,0.030000000000000027,1.3675,1.65,1.22,0.42999999999999994,0.030000000000000027,1.1877499999999999,1.22,1.17,0.050000000000000044,0.020999999999999908,1.24525,1.4,1.17,0.22999999999999998,0.020999999999999908,88988,270539,5876,264663,-14438
2018-05-27,1.616,2.1,1.2,0.9000000000000001,0.29000000000000004,1.702,2.43,1.2,1.2300000000000002,0.29000000000000004,1.432,1.78,1.2,0.5800000000000001,0.1100000000000001,1.51,2.0,1.2,0.8,0.19999999999999996,327917,1267778,6274,1261504,30284
2018-06-03,1.5719999999999998,1.66,1.39,0.27,0.24,1.648,1.73,1.53,0.19999999999999996,0.1499999999999999,1.464,1.55,1.35,0.19999999999999996,0.1299999999999999,1.55,1.63,1.5,0.1299999999999999,0.010000000000000009,55791,110701,11015,99686,-4772
2018-06-10,1.46,1.52,1.4,0.1200000000000001,-0.040000000000000036,1.484,1.52,1.46,0.06000000000000005,-0.040000000000000036,1.382,1.4,1.35,0.04999999999999982,-0.010000000000000009,1.41,1.43,1.38,0.050000000000000044,-0.030000000000000027,15280,32355,3188,29167,-29167
2018-06-17,1.576,1.68,1.39,0.29000000000000004,0.16000000000000014,1.646,1.79,1.46,0.33000000000000007,0.09000000000000008,1.488,1.56,1.39,0.17000000000000015,0.1100000000000001,1.56,1.68,1.46,0.21999999999999997,0.050000000000000044,27740,52481,6173,46308,-4227
2018-06-24,1.546,1.71,1.4,0.31000000000000005,0.040000000000000036,1.564,1.71,1.4,0.31000000000000005,-0.050000000000000044,1.4040000000000001,1.5,1.35,0.1499999999999999,-0.1399999999999999,1.4434,1.52,1.38,0.14000000000000012,-0.10000000000000009,16387,46792,6403,40389,411
2018-07-01,1.39,1.45,1.31,0.1399999999999999,0.0,1.41,1.45,1.39,0.06000000000000005,0.0,1.35,1.37,1.31,0.06000000000000005,0.0,1.375,1.38,1.36,0.019999999999999796,0.019999999999999796,7093,20289,1698,18591,-2139
2018-07-08,1.166,1.42,0.82,0.6,-0.6,1.212,1.61,0.82,0.7900000000000001,-0.7900000000000001,1.085,1.35,0.745,0.6050000000000001,-0.6050000000000001,1.108,1.41,0.75,0.6599999999999999,-0.6599999999999999,59325,166531,15150,151381,6357
