Date,NVAX_Open_average,NVAX_Open_max,NVAX_Open_min,NVAX_Open_volatility,NVAX_Open_change,NVAX_High_average,NVAX_High_max,NVAX_High_min,NVAX_High_volatility,NVAX_High_change,NVAX_Low_average,NVAX_Low_max,NVAX_Low_min,NVAX_Low_volatility,NVAX_Low_change,NVAX_Close_average,NVAX_Close_max,NVAX_Close_min,NVAX_Close_volatility,NVAX_Close_change,NVAX_Volume_average,NVAX_Volume_max,NVAX_Volume_min,NVAX_Volume_volatility,NVAX_Volume_change
2018-01-14,36.24,39.8,33.6,6.199999999999996,6.199999999999996,38.28,44.2,34.6,9.600000000000001,9.600000000000001,35.443999999999996,39.8,32.8,7.0,7.0,37.24,42.8,33.0,9.799999999999997,9.799999999999997,715849,1246806,528350,718456,704535
2018-01-21,43.84,45.6,42.0,3.6000000000000014,-2.200000000000003,44.8,46.4,42.6,3.799999999999997,-2.6000000000000014,41.36,42.4,39.4,3.0,-0.6000000000000014,43.16,44.6,41.8,2.8000000000000043,-1.8000000000000043,594965,958150,305017,653133,-653133
2018-01-28,40.8,42.0,39.4,2.6000000000000014,-2.6000000000000014,41.6,42.4,40.6,1.7999999999999972,-1.7999999999999972,39.08,40.6,36.6,4.0,-4.0,39.92,41.0,37.6,3.3999999999999986,-3.3999999999999986,389080,476499,256036,220463,110409
2018-02-04,40.0,42.0,36.2,5.799999999999997,3.5999999999999943,41.76,42.8,41.0,1.7999999999999972,-1.0,38.199999999999996,40.0,35.8,4.200000000000003,2.6000000000000014,40.64,41.8,39.6,2.1999999999999957,-1.3999999999999986,454715,695931,240055,455876,-455876
2018-02-11,41.55,45.4,39.6,5.799999999999997,5.399999999999999,43.945,50.4,40.2,10.199999999999996,10.199999999999996,40.6,44.0,39.0,5.0,5.0,42.6,46.8,39.8,7.0,7.0,591471,1557899,165008,1392891,1392891
2018-02-18,48.2,49.6,47.2,2.3999999999999986,-2.3999999999999986,49.44,52.0,48.2,3.799999999999997,-3.200000000000003,46.199999999999996,47.8,44.4,3.3999999999999986,-1.3999999999999986,47.44,48.4,46.6,1.7999999999999972,-1.3999999999999986,514873,902733,339988,562745,-562745
2018-02-25,46.54,54.3,42.2,12.099999999999994,-4.399999999999999,47.32,55.0,44.0,11.0,-2.6000000000000014,41.52,45.0,36.4,8.600000000000001,-3.799999999999997,43.64,45.4,41.6,3.799999999999997,-3.3999999999999986,858383,1864969,385940,1479029,30248
2018-03-04,40.88,42.0,39.4,2.6000000000000014,-0.7999999999999972,42.004,43.2,41.0,2.200000000000003,0.5800000000000054,40.12,41.2,39.2,2.0,1.8000000000000043,41.08,43.0,40.2,2.799999999999997,2.799999999999997,295103,425911,231574,194337,-161267
2018-03-11,42.04,43.6,41.0,2.6000000000000014,-2.200000000000003,43.44,45.0,41.8,3.200000000000003,-3.0,40.68,42.4,37.6,4.799999999999997,-1.7999999999999972,42.2,43.2,41.2,2.0,-1.2000000000000028,527997,1238895,287650,951245,134246
2018-03-18,41.36,42.6,40.4,2.200000000000003,-0.6000000000000014,42.44,43.4,41.4,2.0,-1.0,40.36,41.4,39.2,2.1999999999999957,-2.1999999999999957,41.52,42.6,40.0,2.6000000000000014,-0.3999999999999986,274177,380247,224514,155733,155733
2018-03-25,41.7,42.6,40.6,2.0,0.3999999999999986,42.9,43.4,41.8,1.6000000000000014,0.3999999999999986,40.35,41.2,39.6,1.6000000000000014,1.3999999999999986,41.4,42.6,40.0,2.6000000000000014,2.6000000000000014,343385,416687,283590,133097,14323
2018-04-01,42.36,44.2,40.6,3.6000000000000014,-2.3999999999999986,43.28,44.8,41.2,3.5999999999999943,-2.5999999999999943,40.96,42.4,40.0,2.3999999999999986,-1.3999999999999986,42.08,44.6,40.4,4.200000000000003,-3.3999999999999986,299118,427305,179902,247403,-161219
2018-04-08,38.2,41.8,35.2,6.599999999999994,-4.599999999999994,39.04,42.4,36.6,5.799999999999997,-5.600000000000001,37.12,40.8,34.0,6.799999999999997,-5.200000000000003,38.34,42.0,35.6,6.399999999999999,-6.399999999999999,621336,2018917,237719,1781198,16806
2018-04-15,35.72,37.6,34.4,3.200000000000003,-1.2000000000000028,36.3,37.8,34.8,3.0,-2.8000000000000043,34.64,35.8,33.2,2.5999999999999943,-2.3999999999999986,35.0,37.2,33.2,4.0,-4.0,267157,302980,236373,66607,-19007
2018-04-22,32.44,33.2,31.8,1.4000000000000021,-1.4000000000000021,33.04,33.6,32.0,1.6000000000000014,-1.3999999999999986,31.28,32.0,30.6,1.3999999999999986,0.0,31.919999999999998,32.8,31.2,1.5999999999999979,-0.40000000000000213,250247,395939,123485,272454,-211516
2018-04-29,31.759999999999998,32.8,30.8,1.9999999999999964,1.5999999999999979,33.04,33.8,31.8,1.9999999999999964,1.5999999999999979,31.16,32.2,30.4,1.8000000000000043,1.8000000000000043,31.8,32.4,31.0,1.3999999999999986,1.3999999999999986,201094,286602,161287,125315,-26293
2018-05-06,32.68,33.2,32.4,0.8000000000000043,0.8000000000000043,33.839999999999996,34.8,33.0,1.7999999999999972,0.7999999999999972,31.96,32.4,31.6,0.7999999999999972,0.7999999999999972,33.12,34.2,32.0,2.200000000000003,1.3999999999999986,214204,265961,111881,154080,95890
2018-05-13,34.72,35.8,33.8,2.0,0.8000000000000043,35.32,36.8,34.2,2.5999999999999943,0.3999999999999986,33.482,34.4,32.4,2.0,0.6000000000000014,34.28,35.8,33.2,2.5999999999999943,-0.19999999999999574,281437,416326,155233,261093,-185953
2018-05-20,33.8,34.4,33.2,1.1999999999999957,1.1999999999999957,34.75,35.0,34.6,0.3999999999999986,0.19999999999999574,33.400000000000006,33.6,33.2,0.3999999999999986,0.3999999999999986,33.95,34.4,33.6,0.7999999999999972,-0.19999999999999574,150567,171824,110890,60934,-19210
2018-05-27,33.160000000000004,33.4,32.6,0.7999999999999972,-0.7999999999999972,33.56,34.2,32.6,1.6000000000000014,-1.6000000000000014,32.24,33.0,31.2,1.8000000000000007,-1.4000000000000021,32.68,33.4,31.8,1.5999999999999979,-1.4000000000000021,180753,224291,147114,77177,25592
