Date,STE_stock_Open_average,STE_stock_Open_max,STE_stock_Open_min,STE_stock_Open_volatility,STE_stock_Open_change,STE_stock_High_average,STE_stock_High_max,STE_stock_High_min,STE_stock_High_volatility,STE_stock_High_change,STE_stock_Low_average,STE_stock_Low_max,STE_stock_Low_min,STE_stock_Low_volatility,STE_stock_Low_change,STE_stock_Close_average,STE_stock_Close_max,STE_stock_Close_min,STE_stock_Close_volatility,STE_stock_Close_change,STE_stock_Volume_average,STE_stock_Volume_max,STE_stock_Volume_min,STE_stock_Volume_volatility,STE_stock_Volume_change
2018-01-14,91.9425,92.27,91.68,0.5899999999999892,0.25,92.7225,93.71,92.07,1.6400000000000006,-1.4899999999999949,91.32000000000001,91.84,91.01,0.8299999999999983,-0.030000000000001137,91.75,91.96,91.43,0.5299999999999869,0.25,293429,401173,194176,206997,-132152
2018-01-21,91.996,92.38,91.51,0.8699999999999903,0.6799999999999926,92.568,92.98,92.35,0.6300000000000097,-0.18999999999999773,91.42999999999999,91.5,91.35,0.15000000000000568,0.01999999999999602,91.822,92.1,91.61,0.4899999999999949,0.25,383555,866161,188359,677802,-85324
2018-01-28,91.714,92.58,90.62,1.9599999999999937,-0.980000000000004,92.41,93.16,91.59,1.5699999999999932,-1.5600000000000023,91.014,92.09,89.66,2.430000000000007,-1.5799999999999983,91.588,92.72,90.6,2.1200000000000045,-2.1200000000000045,259627,346097,214164,131933,52819
2018-02-04,87.16,89.95,84.63,5.320000000000007,-5.320000000000007,88.372,90.51,86.24,4.27000000000001,-4.27000000000001,84.824,87.63,82.88,4.75,-4.75,86.468,88.33,84.19,4.140000000000001,-2.510000000000005,613998,975251,434014,541237,165025
2018-02-11,87.042,89.49,85.59,3.8999999999999915,3.6899999999999977,88.326,90.91,86.05,4.859999999999999,4.340000000000003,86.144,89.25,83.44,5.810000000000002,4.390000000000001,87.888,90.11,85.65,4.459999999999994,4.25,376064,488252,268289,219963,-30567
2018-02-18,90.26,90.88,89.65,1.2299999999999898,0.8199999999999932,91.3225,91.91,90.06,1.8499999999999943,1.8400000000000034,89.7975,90.69,88.81,1.8799999999999955,1.8799999999999955,90.5125,91.78,89.51,2.269999999999996,2.269999999999996,336695,389164,228734,160430,-114745
2018-02-25,91.432,92.45,89.4,3.049999999999997,-3.049999999999997,92.04,92.87,90.44,2.430000000000007,-2.430000000000007,90.41,91.8,88.92,2.8799999999999955,-2.1700000000000017,91.152,92.55,89.76,2.789999999999992,-2.789999999999992,285986,407004,232116,174888,49132
2018-03-04,92.086,94.09,89.37,4.719999999999999,4.719999999999999,93.43,95.41,91.09,4.319999999999993,4.319999999999993,91.67999999999999,93.81,89.13,4.680000000000007,4.680000000000007,93.096,95.2,90.92,4.280000000000001,4.280000000000001,411012,518051,284473,233578,80187
2018-03-11,95.424,96.03,95.11,0.9200000000000017,-0.18000000000000682,95.902,96.43,95.44,0.9900000000000091,-0.6200000000000045,94.846,95.22,94.48,0.7399999999999949,-0.21999999999999886,95.228,95.85,94.91,0.9399999999999977,-0.5699999999999932,299754,397291,183123,214168,61779
2018-03-18,93.996,95.03,92.23,2.799999999999997,-2.799999999999997,94.396,95.37,92.58,2.7900000000000063,-2.519999999999996,92.724,94.21,89.67,4.539999999999992,-4.340000000000003,92.98,94.7,89.69,5.010000000000005,-5.010000000000005,340313,568659,175192,393467,140071
2018-03-25,91.195,91.62,90.71,0.9100000000000108,0.6400000000000006,92.165,93.75,91.61,2.1400000000000006,2.069999999999993,90.37,91.4,89.87,1.5300000000000011,1.5300000000000011,91.6275,93.36,90.42,2.9399999999999977,1.8299999999999983,444180,533667,295846,237821,59017
2018-04-01,92.794,93.96,91.52,2.4399999999999977,-0.5599999999999881,93.8,94.82,92.95,1.8699999999999903,-0.28000000000000114,91.324,92.87,90.54,2.3299999999999983,0.6400000000000006,92.562,94.2,91.02,3.180000000000007,1.230000000000004,366073,461726,261466,200260,-112684
2018-04-08,93.788,94.74,92.49,2.25,2.25,94.58800000000001,95.06,93.97,1.0900000000000034,0.9399999999999977,93.466,94.03,92.49,1.5400000000000063,1.5400000000000063,93.98,94.41,93.1,1.3100000000000023,1.3100000000000023,279474,428056,209243,218813,-6663
2018-04-15,96.408,97.45,95.37,2.0799999999999983,0.7999999999999972,96.988,97.47,96.21,1.2600000000000051,0.7000000000000028,95.726,96.66,94.8,1.8599999999999994,0.980000000000004,96.394,96.96,95.89,1.0699999999999932,0.15000000000000568,282335,466105,201263,264842,-1604
2018-04-22,95.986,96.92,94.93,1.9899999999999949,-0.04000000000000625,96.542,97.12,95.34,1.7800000000000011,-0.6000000000000085,94.768,95.58,94.03,1.5499999999999972,-0.5,95.628,96.43,95.1,1.3300000000000125,-1.0200000000000102,342031,578441,190698,387743,119923
2018-04-29,94.71,95.56,94.18,1.3799999999999955,-1.240000000000009,95.766,96.9,95.21,1.690000000000012,0.9000000000000057,94.086,94.51,93.5,1.0100000000000051,-0.6800000000000068,95.104,96.56,94.44,2.1200000000000045,2.0400000000000063,316828,378457,248557,129900,96990
2018-05-06,98.968,102.65,96.45,6.200000000000003,6.200000000000003,101.066,104.09,97.42,6.670000000000002,6.670000000000002,98.586,102.11,96.25,5.859999999999999,5.859999999999999,100.506,103.7,97.04,6.659999999999997,6.659999999999997,649760,826876,405010,421866,-50809
2018-05-13,102.732,104.0,101.38,2.6200000000000045,-0.8599999999999994,103.468,104.31,102.3,2.010000000000005,-0.5,102.01,103.11,100.8,2.3100000000000023,0.7099999999999937,102.698,103.46,101.24,2.219999999999999,0.8599999999999994,490652,585192,361720,223472,-198691
2018-05-20,104.3,104.83,103.53,1.2999999999999972,0.05999999999998806,105.148,105.39,104.88,0.5100000000000051,0.29999999999999716,103.624,104.12,103.17,0.9500000000000028,-0.3499999999999943,104.32,104.68,103.69,0.9900000000000091,-0.9699999999999989,297847,474374,229439,244935,-224929
2018-05-27,104.15,104.75,102.97,1.7800000000000011,1.7800000000000011,104.97,105.47,104.16,1.3100000000000023,1.1599999999999966,103.695,104.34,102.53,1.8100000000000023,1.5499999999999972,104.2375,104.57,103.84,0.7299999999999898,0.5999999999999943,345816,398062,308640,89422,-78180
2018-06-03,105.29,105.9,104.72,1.1800000000000068,-0.20000000000000284,106.116,106.73,105.36,1.3700000000000045,1.3700000000000045,104.602,105.3,104.04,1.259999999999991,0.3499999999999943,105.664,106.57,104.7,1.8699999999999903,1.4399999999999977,313227,351961,273568,78393,16966
2018-06-10,106.394,106.8,105.95,0.8499999999999943,0.060000000000002274,107.002,107.62,106.6,1.0200000000000102,-0.5600000000000023,105.61,105.97,105.2,0.769999999999996,-0.35999999999999943,106.19,106.82,105.37,1.4499999999999886,-0.75,348472,539150,180299,358851,358851
2018-06-17,106.842,107.58,105.85,1.730000000000004,1.4500000000000028,107.626,107.97,107.39,0.5799999999999983,0.25,106.098,106.34,105.36,0.980000000000004,0.980000000000004,106.912,107.54,106.48,1.0600000000000023,-1.0600000000000023,425358,629139,250898,378241,378241
2018-06-24,104.612,106.38,103.11,3.269999999999996,-2.7299999999999898,105.574,106.38,103.98,2.3999999999999915,-0.3499999999999943,103.726,104.58,102.8,1.7800000000000011,-1.0100000000000051,104.284,105.01,103.2,1.8100000000000023,0.010000000000005116,626975,1171418,344267,827151,124444
2018-07-01,106.41749999999999,107.02,104.88,2.1400000000000006,2.0700000000000074,107.4575,108.7,106.82,1.8800000000000097,1.730000000000004,105.8875,106.83,104.78,2.049999999999997,2.049999999999997,107.0625,108.62,106.27,2.3500000000000085,1.9300000000000068,329530,409956,165299,244657,-72958
2018-07-08,109.536,110.07,108.78,1.289999999999992,1.289999999999992,110.222,111.03,109.39,1.6400000000000006,1.6400000000000006,109.09,109.63,108.66,0.9699999999999989,0.9699999999999989,109.696,110.38,109.01,1.3699999999999903,1.3699999999999903,266073,330981,194430,136551,-30797
2018-07-15,110.588,111.28,109.72,1.5600000000000023,0.09000000000000341,111.216,112.08,110.51,1.5699999999999932,0.8900000000000006,109.984,111.0,109.28,1.7199999999999989,1.3799999999999955,110.736,111.96,109.72,2.239999999999995,2.239999999999995,287478,357593,232650,124943,-47766
2018-07-22,112.876,113.4,111.72,1.6800000000000068,1.6800000000000068,113.49600000000001,114.29,112.97,1.3200000000000074,0.4300000000000068,111.964,112.97,111.01,1.9599999999999937,0.39000000000000057,112.94,113.5,112.52,0.980000000000004,0.29999999999999716,454237,688927,269963,418964,418964
