Date,IRET_Open_average,IRET_Open_max,IRET_Open_min,IRET_Open_volatility,IRET_Open_change,IRET_High_average,IRET_High_max,IRET_High_min,IRET_High_volatility,IRET_High_change,IRET_Low_average,IRET_Low_max,IRET_Low_min,IRET_Low_volatility,IRET_Low_change,IRET_Close_average,IRET_Close_max,IRET_Close_min,IRET_Close_volatility,IRET_Close_change,IRET_Volume_average,IRET_Volume_max,IRET_Volume_min,IRET_Volume_volatility,IRET_Volume_change
2018-01-14,56.88,57.5,56.2,1.2999999999999972,1.2999999999999972,57.34,57.6,57.0,0.6000000000000014,0.0,56.52,57.1,56.2,0.8999999999999986,0.8999999999999986,57.12,57.4,56.8,0.6000000000000014,0.0,50364,73968,32082,41886,-41886
2018-01-21,57.48,58.1,56.8,1.3000000000000043,-0.6000000000000014,57.92,58.5,57.1,1.3999999999999986,-1.1000000000000014,56.92,57.7,56.1,1.6000000000000014,-1.2999999999999972,57.3,58.2,56.3,1.9000000000000057,-1.9000000000000057,39950,52460,27387,25073,6452
2018-01-28,55.74,56.8,54.5,2.299999999999997,-1.5,56.178,56.9,55.1,1.7999999999999972,-1.2899999999999991,54.65,55.85,51.8,4.050000000000004,-4.050000000000004,55.08,56.7,52.1,4.600000000000001,-3.8999999999999986,45208,62250,33907,28343,22837
2018-02-04,51.16,51.7,50.8,0.9000000000000057,-0.19999999999999574,52.05,53.1,51.1,2.0,-1.5,50.15,50.6,49.05,1.5500000000000043,-1.4500000000000028,50.92,51.8,50.2,1.5999999999999943,-0.7999999999999972,56003,73638,39250,34388,-4455
2018-02-11,49.725,50.0,49.1,0.8999999999999986,0.0,50.45,50.9,50.2,0.6999999999999957,0.5,49.25,50.0,48.7,1.2999999999999972,0.6000000000000014,49.975,50.5,49.0,1.5,0.29999999999999716,43901,67957,23414,44543,-8108
2018-02-18,48.82,50.2,48.0,2.200000000000003,-2.0,49.36,50.7,48.8,1.9000000000000057,-1.7000000000000028,47.99,49.0,47.3,1.7000000000000028,-1.0,48.46,49.1,48.0,1.1000000000000014,-0.20000000000000284,41862,61710,25439,36271,6258
2018-02-25,47.42,48.7,46.5,2.200000000000003,-1.1000000000000014,48.01,48.8,47.5,1.2999999999999972,-0.7999999999999972,46.75,47.3,46.1,1.1999999999999957,-0.09999999999999432,47.32,47.6,46.5,1.1000000000000014,0.30000000000000426,55839,97170,35012,62158,5966
2018-03-04,47.84,48.3,47.6,0.6999999999999957,0.0,48.38,48.9,47.9,1.0,-0.3999999999999986,47.28,47.9,46.8,1.1000000000000014,0.0,47.839999999999996,48.3,47.4,0.8999999999999986,0.0,71165,113240,49335,63905,11997
2018-03-11,48.64,49.7,48.0,1.7000000000000028,1.7000000000000028,49.72,50.8,49.0,1.7999999999999972,0.8999999999999986,48.39,49.4,47.75,1.6499999999999986,1.6499999999999986,49.26,50.6,48.6,2.0,1.8999999999999986,100565,139707,66827,72880,-53069
2018-03-18,50.72,51.2,50.3,0.9000000000000057,0.09999999999999432,51.19,51.65,50.8,0.8500000000000014,0.10000000000000142,50.182,50.6,49.9,0.7000000000000028,-0.20000000000000284,50.660000000000004,51.2,50.3,0.9000000000000057,0.20000000000000284,66518,82608,48738,33870,-16535
2018-03-25,51.525,52.4,50.7,1.6999999999999957,1.0999999999999943,52.425,52.8,51.7,1.0999999999999943,0.7999999999999972,51.0,51.7,50.2,1.5,1.0,51.7,52.4,50.9,1.5,0.7000000000000028,63147,89632,48293,41339,35480
2018-04-01,52.8,53.6,51.5,2.1000000000000014,1.8999999999999986,53.56,54.1,52.4,1.7000000000000028,1.3999999999999986,52.42,53.0,51.1,1.8999999999999986,1.7999999999999972,53.2,53.7,52.3,1.4000000000000057,1.1000000000000014,55527,78832,37611,41221,-24611
2018-04-08,53.3,53.8,52.6,1.1999999999999957,-0.29999999999999716,53.91,54.4,53.35,1.0499999999999972,0.4000000000000057,52.86,53.4,52.4,1.0,-0.10000000000000142,53.22,53.7,52.5,1.2000000000000028,0.4000000000000057,44077,57863,33132,24731,-23883
2018-04-15,53.44,54.3,52.5,1.7999999999999972,-1.3999999999999986,53.75,54.6,52.65,1.9500000000000028,-1.8500000000000014,52.660000000000004,53.6,51.6,2.0,-1.6999999999999957,53.04,54.2,51.8,2.4000000000000057,-2.4000000000000057,32973,42122,23106,19016,-8747
2018-04-22,52.66,54.0,51.9,2.1000000000000014,2.1000000000000014,53.32,54.3,52.4,1.8999999999999986,1.6000000000000014,52.3,53.1,51.6,1.5,1.5,52.96,53.9,52.3,1.6000000000000014,1.0,28530,32806,26197,6609,2991
2018-04-29,53.6,54.4,53.3,1.1000000000000014,0.8999999999999986,54.17,54.75,53.8,0.9500000000000028,0.9500000000000028,53.18,54.1,52.6,1.5,1.5,53.839999999999996,54.5,53.4,1.1000000000000014,1.0,27574,35222,21038,14184,-14184
2018-05-06,53.96,54.3,53.4,0.8999999999999986,-0.8999999999999986,54.46,54.9,53.7,1.1999999999999957,-1.1999999999999957,53.22,53.8,51.7,2.0999999999999943,-1.8999999999999986,53.42,54.2,51.8,2.4000000000000057,-2.0,38363,61448,29508,31940,-31082
2018-05-13,51.54,51.6,51.3,0.30000000000000426,-0.30000000000000426,51.93,52.2,51.6,0.6000000000000014,0.4000000000000057,51.23,51.3,51.1,0.19999999999999574,-0.09999999999999432,51.46,51.8,51.3,0.5,0.3999999999999986,31823,41915,27113,14802,-14802
2018-05-20,52.35,53.1,51.7,1.3999999999999986,1.3999999999999986,53.0625,53.5,52.5,1.0,1.0,52.25,52.9,51.7,1.1999999999999957,1.1999999999999957,52.7,53.4,51.7,1.6999999999999957,1.6999999999999957,26974,35036,19719,15317,-15317
2018-05-27,54.32,55.6,53.2,2.3999999999999986,2.0999999999999943,55.275999999999996,56.0,53.9,2.1000000000000014,2.1000000000000014,53.95,54.9,52.95,1.9499999999999957,1.9499999999999957,54.84,55.9,53.6,2.299999999999997,2.299999999999997,46118,73917,32227,41690,1491
