Date,WisdomTree Bloomberg Floating Rate Treasury_Open_average,WisdomTree Bloomberg Floating Rate Treasury_Open_max,WisdomTree Bloomberg Floating Rate Treasury_Open_min,WisdomTree Bloomberg Floating Rate Treasury_Open_volatility,WisdomTree Bloomberg Floating Rate Treasury_Open_change,WisdomTree Bloomberg Floating Rate Treasury_High_average,WisdomTree Bloomberg Floating Rate Treasury_High_max,WisdomTree Bloomberg Floating Rate Treasury_High_min,WisdomTree Bloomberg Floating Rate Treasury_High_volatility,WisdomTree Bloomberg Floating Rate Treasury_High_change,WisdomTree Bloomberg Floating Rate Treasury_Low_average,WisdomTree Bloomberg Floating Rate Treasury_Low_max,WisdomTree Bloomberg Floating Rate Treasury_Low_min,WisdomTree Bloomberg Floating Rate Treasury_Low_volatility,WisdomTree Bloomberg Floating Rate Treasury_Low_change,WisdomTree Bloomberg Floating Rate Treasury_Close_average,WisdomTree Bloomberg Floating Rate Treasury_Close_max,WisdomTree Bloomberg Floating Rate Treasury_Close_min,WisdomTree Bloomberg Floating Rate Treasury_Close_volatility,WisdomTree Bloomberg Floating Rate Treasury_Close_change
2019-04-14,25.13,25.13,25.13,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.12,25.12,25.12,0.0,0.0
2019-04-21,25.1,25.1,25.1,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0
2019-04-28,25.11,25.11,25.11,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.11,25.11,25.11,0.0,0.0
2019-05-05,25.11,25.11,25.11,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.12,25.12,25.12,0.0,0.0
2019-05-12,25.12,25.12,25.12,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.12,25.12,25.12,0.0,0.0
2019-05-19,25.14,25.14,25.14,0.0,0.0,25.14,25.14,25.14,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.14,25.14,25.14,0.0,0.0
2019-05-26,25.1,25.1,25.1,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.09,25.09,25.09,0.0,0.0
2019-06-02,25.1,25.1,25.1,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.09,25.09,25.09,0.0,0.0
2019-06-09,25.11,25.11,25.11,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.1,25.1,25.1,0.0,0.0
2019-06-16,25.06,25.06,25.06,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-06-23,25.07,25.07,25.07,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-06-30,25.09,25.09,25.09,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.09,25.09,25.09,0.0,0.0
2019-07-07,25.09,25.09,25.09,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.1,25.1,25.1,0.0,0.0
2019-07-14,25.09,25.09,25.09,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.1,25.1,25.1,0.0,0.0
2019-07-21,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-07-28,25.08,25.08,25.08,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.08,25.08,25.08,0.0,0.0
2019-08-04,25.08,25.08,25.08,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.08,25.08,25.08,0.0,0.0
2019-08-11,25.09,25.09,25.09,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0
2019-08-18,25.09,25.09,25.09,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0
2019-08-25,25.05,25.05,25.05,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.06,25.06,25.06,0.0,0.0
2019-09-01,25.06,25.06,25.06,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.06,25.06,25.06,0.0,0.0
2019-09-08,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-09-15,25.07,25.07,25.07,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-09-22,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2019-09-29,25.05,25.05,25.05,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2019-10-06,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2019-10-13,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-10-20,25.03,25.03,25.03,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.02,25.02,25.02,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2019-10-27,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2019-11-03,25.06,25.06,25.06,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-11-10,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-11-17,25.06,25.06,25.06,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.06,25.06,25.06,0.0,0.0
2019-11-24,25.05,25.05,25.05,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2019-12-01,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-12-08,25.06,25.06,25.06,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-12-15,25.04,25.04,25.04,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2019-12-22,25.06,25.06,25.06,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.06,25.06,25.06,0.0,0.0
2019-12-29,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.08,25.08,25.08,0.0,0.0
