Date,FBIO_Open_average,FBIO_Open_max,FBIO_Open_min,FBIO_Open_volatility,FBIO_Open_change,FBIO_High_average,FBIO_High_max,FBIO_High_min,FBIO_High_volatility,FBIO_High_change,FBIO_Low_average,FBIO_Low_max,FBIO_Low_min,FBIO_Low_volatility,FBIO_Low_change,FBIO_Close_average,FBIO_Close_max,FBIO_Close_min,FBIO_Close_volatility,FBIO_Close_change,FBIO_Volume_average,FBIO_Volume_max,FBIO_Volume_min,FBIO_Volume_volatility,FBIO_Volume_change
2018-01-14,4.006,4.14,3.95,0.1899999999999995,-0.16999999999999948,4.07,4.19,3.98,0.2100000000000004,-0.07000000000000028,3.89,3.95,3.82,0.13000000000000034,0.0,3.958,3.99,3.91,0.08000000000000007,0.04999999999999982,92954,145822,56629,89193,-67512
2018-01-21,4.006,4.06,3.93,0.12999999999999945,0.10999999999999988,4.108,4.17,4.04,0.1299999999999999,0.08999999999999986,3.906,3.97,3.76,0.2100000000000004,0.06000000000000005,4.022,4.05,3.99,0.05999999999999961,0.05999999999999961,92308,164589,28338,136251,119679
2018-01-28,3.878,4.05,3.71,0.33999999999999986,-0.3299999999999996,3.966,4.15,3.85,0.30000000000000027,-0.30000000000000027,3.7720000000000002,4.0,3.55,0.4500000000000002,-0.4500000000000002,3.806,4.01,3.56,0.44999999999999973,-0.44999999999999973,144596,228485,83646,144839,7696
2018-02-04,3.636,3.75,3.55,0.20000000000000018,0.08000000000000007,3.7502,3.79,3.67,0.1200000000000001,-0.10999999999999988,3.5156,3.593,3.415,0.17799999999999994,-0.08499999999999996,3.604,3.74,3.44,0.30000000000000027,-0.18000000000000016,120010,187797,87418,100379,-4124
2018-02-11,3.465,3.55,3.39,0.1599999999999997,0.10999999999999988,3.6025,3.67,3.54,0.1299999999999999,0.1299999999999999,3.41125,3.49,3.33,0.16000000000000014,0.16000000000000014,3.5075,3.52,3.48,0.040000000000000036,0.029999999999999805,185831,294286,97332,196954,66693
2018-02-18,3.694,4.03,3.44,0.5900000000000003,0.5300000000000002,3.8882000000000003,4.23,3.6,0.6300000000000003,0.6300000000000003,3.656,4.0,3.41,0.5899999999999999,0.5899999999999999,3.802,4.12,3.42,0.7000000000000002,0.7000000000000002,185414,288692,91194,197498,118636
2018-02-25,4.182,4.25,4.11,0.13999999999999968,0.1200000000000001,4.296,4.4,4.18,0.22000000000000064,0.16999999999999993,4.0804,4.1930000000000005,4.0,0.1930000000000005,0.1930000000000005,4.206,4.33,4.05,0.28000000000000025,0.28000000000000025,178742,310846,114163,196683,-11087
2018-03-04,4.614,4.95,4.25,0.7000000000000002,0.6000000000000005,4.79,5.0,4.35,0.6500000000000004,0.6500000000000004,4.4902,4.82,4.08,0.7400000000000002,0.7400000000000002,4.748,4.99,4.26,0.7300000000000004,0.7300000000000004,212081,338450,138380,200070,9520
2018-03-11,5.164000000000001,5.4,4.95,0.4500000000000002,0.20000000000000018,5.3816,5.54,5.2,0.33999999999999986,-0.17999999999999972,4.9514000000000005,5.25,4.81,0.4400000000000004,0.08300000000000018,5.2059999999999995,5.35,5.06,0.29000000000000004,-0.15999999999999925,336908,492420,234772,257648,-257648
2018-03-18,5.134,5.25,4.99,0.2599999999999998,-0.17999999999999972,5.232,5.36,5.04,0.3200000000000003,-0.3099999999999996,4.978,5.12,4.85,0.27000000000000046,-0.25,5.0840000000000005,5.23,4.92,0.3100000000000005,-0.25,176452,236510,135875,100635,-47065
2018-03-25,4.7825,4.99,4.55,0.4400000000000004,-0.4400000000000004,4.8575,4.99,4.76,0.23000000000000043,-0.23000000000000043,4.57,4.76,4.44,0.3199999999999994,-0.3199999999999994,4.68,4.8,4.55,0.25,-0.13999999999999968,137322,173712,115473,58239,-17056
2018-04-01,4.926,5.14,4.68,0.45999999999999996,0.2600000000000007,5.088,5.22,4.93,0.29000000000000004,0.08999999999999986,4.7871999999999995,5.016,4.58,0.43599999999999994,0.22999999999999954,4.938,5.1,4.82,0.27999999999999936,-0.03000000000000025,98139,119201,70083,49118,-24475
2018-04-08,4.686,4.89,4.41,0.47999999999999954,-0.47999999999999954,4.79,4.98,4.46,0.5200000000000005,-0.46999999999999975,4.44,4.61,4.26,0.35000000000000053,-0.35000000000000053,4.574,4.81,4.35,0.45999999999999996,-0.39000000000000057,173413,261508,100685,160823,-23383
2018-04-15,4.294,4.38,4.2,0.17999999999999972,-0.17999999999999972,4.4,4.49,4.31,0.1800000000000006,-0.1200000000000001,4.218,4.32,4.13,0.1900000000000004,-0.09999999999999964,4.292,4.37,4.2,0.16999999999999993,-0.13999999999999968,109890,185859,70203,115656,-60724
2018-04-22,4.232,4.38,4.13,0.25,-0.040000000000000036,4.356,4.53,4.24,0.29000000000000004,-0.20999999999999996,4.076,4.17,4.0,0.16999999999999993,-0.16999999999999993,4.176,4.4,4.0,0.40000000000000036,-0.40000000000000036,115144,141905,92908,48997,4417
2018-04-29,3.838,4.01,3.63,0.3799999999999999,-0.3799999999999999,3.901,4.05,3.75,0.2999999999999998,-0.2599999999999998,3.716,3.87,3.57,0.30000000000000027,-0.30000000000000027,3.792,3.94,3.65,0.29000000000000004,-0.20999999999999996,109140,171213,38855,132358,98296
2018-05-06,3.726,3.86,3.54,0.31999999999999984,-0.20999999999999996,3.8367999999999998,3.9139999999999997,3.69,0.22399999999999975,-0.16999999999999993,3.5836,3.65,3.5,0.1499999999999999,-0.09800000000000031,3.694,3.83,3.53,0.30000000000000027,-0.20999999999999996,166429,309276,85285,223991,-151579
2018-05-13,3.636,3.69,3.58,0.10999999999999988,0.0,3.686,3.72,3.65,0.07000000000000028,0.010000000000000231,3.514,3.63,3.32,0.31000000000000005,-0.18000000000000016,3.602,3.66,3.52,0.14000000000000012,-0.06000000000000005,134657,239561,95500,144061,112355
2018-05-20,3.2875,3.5,3.14,0.3599999999999999,-0.3599999999999999,3.441,3.609,3.27,0.33899999999999997,0.08899999999999997,3.15,3.25,3.02,0.22999999999999998,-0.1499999999999999,3.275,3.45,3.13,0.3200000000000003,0.1900000000000004,316279,706296,93423,612873,450679
2018-05-27,3.406,3.48,3.29,0.18999999999999995,-0.03000000000000025,3.49,3.6,3.41,0.18999999999999995,-0.18999999999999995,3.3040000000000003,3.39,3.22,0.16999999999999993,-0.10000000000000009,3.376,3.45,3.29,0.16000000000000014,-0.050000000000000266,140524,238843,66224,172619,-162393
