Date,XRAY_Open_average,XRAY_Open_max,XRAY_Open_min,XRAY_Open_volatility,XRAY_Open_change,XRAY_High_average,XRAY_High_max,XRAY_High_min,XRAY_High_volatility,XRAY_High_change,XRAY_Low_average,XRAY_Low_max,XRAY_Low_min,XRAY_Low_volatility,XRAY_Low_change,XRAY_Close_average,XRAY_Close_max,XRAY_Close_min,XRAY_Close_volatility,XRAY_Close_change,XRAY_Volume_average,XRAY_Volume_max,XRAY_Volume_min,XRAY_Volume_volatility,XRAY_Volume_change
2018-01-14,63.488,65.87,62.04,3.8300000000000054,-3.8300000000000054,63.714,65.89,62.25,3.6400000000000006,-3.6400000000000006,62.178,65.01,60.62,4.390000000000008,-4.390000000000008,62.672000000000004,65.65,60.8,4.8500000000000085,-4.8500000000000085,2769085,5304741,1236194,4068547,1585789
2018-01-21,61.758,62.76,60.0,2.759999999999998,2.700000000000003,62.536,63.03,61.3,1.730000000000004,1.6300000000000026,61.300000000000004,62.13,59.6,2.530000000000001,2.3200000000000003,62.126,62.84,61.17,1.6700000000000017,0.8099999999999952,3690263,6530132,1802578,4727554,-4487915
2018-01-28,60.886,61.86,60.06,1.7999999999999972,-1.7999999999999972,61.168,62.27,60.54,1.730000000000004,-1.730000000000004,60.062,61.12,58.53,2.5899999999999963,-2.5899999999999963,60.308,61.4,58.54,2.8599999999999994,-2.8599999999999994,1640457,2008112,1374001,634111,489628
2018-02-04,57.638,58.3,57.09,1.2099999999999937,0.5,58.436,59.15,57.89,1.259999999999998,-0.7700000000000031,56.302,57.02,54.28,2.740000000000002,-0.11000000000000654,57.634,58.46,56.85,1.6099999999999994,-1.0799999999999983,2432442,3480729,1577783,1902946,-494485
2018-02-11,57.214999999999996,57.91,56.47,1.4399999999999977,1.1199999999999974,57.8875,59.04,57.27,1.769999999999996,1.769999999999996,56.87,57.91,56.2,1.7099999999999937,1.7099999999999937,57.575,58.43,56.99,1.4399999999999977,1.4399999999999977,1799052,1939231,1564851,374380,374380
2018-02-18,58.056000000000004,58.42,57.77,0.6499999999999986,-0.6499999999999986,58.461999999999996,59.17,57.8,1.3700000000000045,-1.3700000000000045,57.184,57.98,56.37,1.6099999999999994,-1.3999999999999986,57.608,58.15,57.05,1.1000000000000014,-1.1000000000000014,2680842,4406054,1694600,2711454,1522623
2018-02-25,56.114,57.39,53.92,3.469999999999999,-0.75,57.138,58.07,56.26,1.8100000000000023,-1.5600000000000023,55.05,57.21,53.39,3.8200000000000003,-2.969999999999999,56.3,57.33,55.29,2.039999999999999,-1.4699999999999989,2733927,3126805,2180930,945875,-472091
2018-03-04,56.748,57.92,55.83,2.0900000000000034,2.0900000000000034,57.464,58.6,56.63,1.9699999999999989,1.9699999999999989,56.5,57.53,55.68,1.8500000000000014,1.8500000000000014,57.168,58.42,56.37,2.0500000000000043,2.0500000000000043,1638142,2030815,1373551,657264,-128192
2018-03-11,57.391999999999996,58.65,56.32,2.3299999999999983,-2.3299999999999983,57.82,58.87,56.7,2.1699999999999946,-2.1699999999999946,56.622,57.74,55.16,2.5800000000000054,-2.5800000000000054,56.768,57.8,55.46,2.3399999999999963,-2.3399999999999963,1774638,3672923,960478,2712445,932380
2018-03-18,53.604,55.65,51.25,4.399999999999999,-4.399999999999999,53.98,55.97,51.97,4.0,-4.0,52.36,54.57,50.3,4.270000000000003,-4.270000000000003,52.64,54.6,50.71,3.8900000000000006,-3.5,2752721,3540849,1744044,1796805,1796805
