Date,WisdomTree Europe Hedged Equity_Open_average,WisdomTree Europe Hedged Equity_Open_max,WisdomTree Europe Hedged Equity_Open_min,WisdomTree Europe Hedged Equity_Open_volatility,WisdomTree Europe Hedged Equity_Open_change,WisdomTree Europe Hedged Equity_High_average,WisdomTree Europe Hedged Equity_High_max,WisdomTree Europe Hedged Equity_High_min,WisdomTree Europe Hedged Equity_High_volatility,WisdomTree Europe Hedged Equity_High_change,WisdomTree Europe Hedged Equity_Low_average,WisdomTree Europe Hedged Equity_Low_max,WisdomTree Europe Hedged Equity_Low_min,WisdomTree Europe Hedged Equity_Low_volatility,WisdomTree Europe Hedged Equity_Low_change,WisdomTree Europe Hedged Equity_Close_average,WisdomTree Europe Hedged Equity_Close_max,WisdomTree Europe Hedged Equity_Close_min,WisdomTree Europe Hedged Equity_Close_volatility,WisdomTree Europe Hedged Equity_Close_change
2018-07-01,64.32,64.32,64.32,0.0,0.0,64.52,64.52,64.52,0.0,0.0,64.31,64.31,64.31,0.0,0.0,64.48,64.48,64.48,0.0,0.0
2018-07-08,64.65,64.65,64.65,0.0,0.0,64.75,64.75,64.75,0.0,0.0,64.56,64.56,64.56,0.0,0.0,64.69,64.69,64.69,0.0,0.0
2018-07-15,64.74,64.74,64.74,0.0,0.0,64.98,64.98,64.98,0.0,0.0,64.7,64.7,64.7,0.0,0.0,64.88,64.88,64.88,0.0,0.0
2018-07-22,65.66,65.66,65.66,0.0,0.0,65.71,65.71,65.71,0.0,0.0,65.42,65.42,65.42,0.0,0.0,65.48,65.48,65.48,0.0,0.0
2018-07-29,65.12,65.12,65.12,0.0,0.0,65.28,65.28,65.28,0.0,0.0,65.03,65.03,65.03,0.0,0.0,65.17,65.17,65.17,0.0,0.0
2018-08-05,64.11,64.11,64.11,0.0,0.0,64.26,64.26,64.26,0.0,0.0,64.03,64.03,64.03,0.0,0.0,64.03,64.03,64.03,0.0,0.0
2018-08-12,64.07,64.07,64.07,0.0,0.0,64.26,64.26,64.26,0.0,0.0,63.96,63.96,63.96,0.0,0.0,63.96,63.96,63.96,0.0,0.0
2018-08-19,64.54,64.54,64.54,0.0,0.0,64.82,64.82,64.82,0.0,0.0,64.54,64.54,64.54,0.0,0.0,64.81,64.81,64.81,0.0,0.0
2018-08-26,63.95,63.95,63.95,0.0,0.0,64.1,64.1,64.1,0.0,0.0,63.62,63.62,63.62,0.0,0.0,63.82,63.82,63.82,0.0,0.0
2018-09-02,62.24,62.24,62.24,0.0,0.0,62.33,62.33,62.33,0.0,0.0,62.06,62.06,62.06,0.0,0.0,62.2,62.2,62.2,0.0,0.0
2018-09-09,62.66,62.66,62.66,0.0,0.0,62.77,62.77,62.77,0.0,0.0,62.45,62.45,62.45,0.0,0.0,62.45,62.45,62.45,0.0,0.0
2018-09-16,63.72,63.72,63.72,0.0,0.0,63.72,63.72,63.72,0.0,0.0,63.53,63.53,63.53,0.0,0.0,63.64,63.64,63.64,0.0,0.0
2018-09-23,63.68,63.68,63.68,0.0,0.0,63.81,63.81,63.81,0.0,0.0,63.46,63.46,63.46,0.0,0.0,63.5,63.5,63.5,0.0,0.0
2018-09-30,61.61,61.61,61.61,0.0,0.0,61.9,61.9,61.9,0.0,0.0,61.49,61.49,61.49,0.0,0.0,61.87,61.87,61.87,0.0,0.0
2018-10-07,59.29,59.29,59.29,0.0,0.0,59.69,59.69,59.69,0.0,0.0,59.25,59.25,59.25,0.0,0.0,59.5,59.5,59.5,0.0,0.0
2018-10-14,59.72,59.72,59.72,0.0,0.0,59.78,59.78,59.78,0.0,0.0,59.3,59.3,59.3,0.0,0.0,59.41,59.41,59.41,0.0,0.0
2018-10-21,59.19,59.19,59.19,0.0,0.0,59.39,59.39,59.39,0.0,0.0,58.05,58.05,58.05,0.0,0.0,58.51,58.51,58.51,0.0,0.0
2018-10-28,60.62,60.62,60.62,0.0,0.0,60.77,60.77,60.77,0.0,0.0,60.35,60.35,60.35,0.0,0.0,60.52,60.52,60.52,0.0,0.0
2018-11-04,60.07,60.07,60.07,0.0,0.0,60.1,60.1,60.1,0.0,0.0,59.7,59.7,59.7,0.0,0.0,59.72,59.72,59.72,0.0,0.0
2018-11-11,59.96,59.96,59.96,0.0,0.0,60.01,60.01,60.01,0.0,0.0,59.23,59.23,59.23,0.0,0.0,59.35,59.35,59.35,0.0,0.0
2018-11-18,59.43,59.43,59.43,0.0,0.0,59.79,59.79,59.79,0.0,0.0,59.43,59.43,59.43,0.0,0.0,59.79,59.79,59.79,0.0,0.0
2018-11-25,60.58,60.58,60.58,0.0,0.0,60.65,60.65,60.65,0.0,0.0,60.24,60.24,60.24,0.0,0.0,60.51,60.51,60.51,0.0,0.0
2018-12-02,57.11,57.11,57.11,0.0,0.0,57.32,57.32,57.32,0.0,0.0,56.54,56.54,56.54,0.0,0.0,57.15,57.15,57.15,0.0,0.0
2018-12-09,57.43,57.43,57.43,0.0,0.0,57.62,57.62,57.62,0.0,0.0,56.91,56.91,56.91,0.0,0.0,57.11,57.11,57.11,0.0,0.0
2018-12-16,55.44,55.44,55.44,0.0,0.0,55.76,55.76,55.76,0.0,0.0,54.64,54.64,54.64,0.0,0.0,54.71,54.71,54.71,0.0,0.0
2018-12-23,56.45,56.45,56.45,0.0,0.0,56.52,56.52,56.52,0.0,0.0,55.95,55.95,55.95,0.0,0.0,56.44,56.44,56.44,0.0,0.0
2018-12-30,57.13,57.13,57.13,0.0,0.0,57.47,57.47,57.47,0.0,0.0,56.96,56.96,56.96,0.0,0.0,57.33,57.33,57.33,0.0,0.0
2019-01-06,57.91,57.91,57.91,0.0,0.0,58.11,58.11,58.11,0.0,0.0,57.88,57.88,57.88,0.0,0.0,58.02,58.02,58.02,0.0,0.0
2019-01-13,59.37,59.37,59.37,0.0,0.0,59.6,59.6,59.6,0.0,0.0,59.22,59.22,59.22,0.0,0.0,59.53,59.53,59.53,0.0,0.0
2019-01-20,59.7,59.7,59.7,0.0,0.0,59.85,59.85,59.85,0.0,0.0,59.51,59.51,59.51,0.0,0.0,59.81,59.81,59.81,0.0,0.0
2019-01-27,60.39,60.39,60.39,0.0,0.0,60.71,60.71,60.71,0.0,0.0,60.23,60.23,60.23,0.0,0.0,60.7,60.7,60.7,0.0,0.0
2019-02-03,60.23,60.23,60.23,0.0,0.0,60.37,60.37,60.37,0.0,0.0,60.18,60.18,60.18,0.0,0.0,60.28,60.28,60.28,0.0,0.0
2019-02-10,61.9,61.9,61.9,0.0,0.0,62.06,62.06,62.06,0.0,0.0,61.83,61.83,61.83,0.0,0.0,62.03,62.03,62.03,0.0,0.0
2019-02-17,62.74,62.74,62.74,0.0,0.0,62.78,62.78,62.78,0.0,0.0,62.37,62.37,62.37,0.0,0.0,62.4,62.4,62.4,0.0,0.0
2019-02-24,63.61,63.61,63.61,0.0,0.0,63.68,63.68,63.68,0.0,0.0,63.05,63.05,63.05,0.0,0.0,63.27,63.27,63.27,0.0,0.0
2019-03-03,62.56,62.56,62.56,0.0,0.0,63.08,63.08,63.08,0.0,0.0,62.56,62.56,62.56,0.0,0.0,63.08,63.08,63.08,0.0,0.0
2019-03-10,64.54,64.54,64.54,0.0,0.0,64.65,64.65,64.65,0.0,0.0,64.42,64.42,64.42,0.0,0.0,64.63,64.63,64.63,0.0,0.0
2019-03-17,62.82,62.82,62.82,0.0,0.0,63.02,63.02,63.02,0.0,0.0,62.7,62.7,62.7,0.0,0.0,62.9,62.9,62.9,0.0,0.0
2019-03-24,64.44,64.44,64.44,0.0,0.0,64.86,64.86,64.86,0.0,0.0,64.42,64.42,64.42,0.0,0.0,64.84,64.84,64.84,0.0,0.0
2019-03-31,65.73,65.73,65.73,0.0,0.0,65.74,65.74,65.74,0.0,0.0,65.57,65.57,65.57,0.0,0.0,65.64,65.64,65.64,0.0,0.0
2019-04-07,66.24,66.24,66.24,0.0,0.0,66.28,66.28,66.28,0.0,0.0,66.09,66.09,66.09,0.0,0.0,66.2,66.2,66.2,0.0,0.0
2019-04-14,67.15,67.15,67.15,0.0,0.0,67.27,67.27,67.27,0.0,0.0,67.08,67.08,67.08,0.0,0.0,67.1,67.1,67.1,0.0,0.0
2019-04-21,67.19,67.19,67.19,0.0,0.0,67.44,67.44,67.44,0.0,0.0,67.18,67.18,67.18,0.0,0.0,67.4,67.4,67.4,0.0,0.0
2019-04-28,65.97,65.97,65.97,0.0,0.0,66.72,66.72,66.72,0.0,0.0,65.97,65.97,65.97,0.0,0.0,66.68,66.68,66.68,0.0,0.0
2019-05-05,63.69,63.69,63.69,0.0,0.0,63.94,63.94,63.94,0.0,0.0,63.56,63.56,63.56,0.0,0.0,63.65,63.65,63.65,0.0,0.0
2019-05-12,64.67,64.67,64.67,0.0,0.0,64.92,64.92,64.92,0.0,0.0,64.5,64.5,64.5,0.0,0.0,64.69,64.69,64.69,0.0,0.0
2019-05-19,64.79,64.79,64.79,0.0,0.0,64.91,64.91,64.91,0.0,0.0,64.55,64.55,64.55,0.0,0.0,64.74,64.74,64.74,0.0,0.0
2019-05-26,63.44,63.44,63.44,0.0,0.0,63.73,63.73,63.73,0.0,0.0,63.23,63.23,63.23,0.0,0.0,63.45,63.45,63.45,0.0,0.0
2019-06-02,65.43,65.43,65.43,0.0,0.0,65.61,65.61,65.61,0.0,0.0,65.36,65.36,65.36,0.0,0.0,65.43,65.43,65.43,0.0,0.0
2019-06-09,65.25,65.25,65.25,0.0,0.0,65.56,65.56,65.56,0.0,0.0,65.22,65.22,65.22,0.0,0.0,65.37,65.37,65.37,0.0,0.0
2019-06-16,65.79,65.79,65.79,0.0,0.0,65.83,65.83,65.83,0.0,0.0,65.57,65.57,65.57,0.0,0.0,65.58,65.58,65.58,0.0,0.0
2019-06-23,66.97,66.97,66.97,0.0,0.0,66.97,66.97,66.97,0.0,0.0,66.66,66.66,66.66,0.0,0.0,66.86,66.86,66.86,0.0,0.0
2019-06-30,66.89,66.89,66.89,0.0,0.0,67.02,67.02,67.02,0.0,0.0,66.78,66.78,66.78,0.0,0.0,66.86,66.86,66.86,0.0,0.0
2019-07-07,66.35,66.35,66.35,0.0,0.0,66.48,66.48,66.48,0.0,0.0,66.26,66.26,66.26,0.0,0.0,66.43,66.43,66.43,0.0,0.0
2019-07-14,66.5,66.5,66.5,0.0,0.0,66.6,66.6,66.6,0.0,0.0,66.37,66.37,66.37,0.0,0.0,66.53,66.53,66.53,0.0,0.0
2019-07-21,67.71,67.71,67.71,0.0,0.0,67.72,67.72,67.72,0.0,0.0,67.53,67.53,67.53,0.0,0.0,67.55,67.55,67.55,0.0,0.0
2019-07-28,63.64,63.64,63.64,0.0,0.0,63.65,63.65,63.65,0.0,0.0,62.59,62.59,62.59,0.0,0.0,62.94,62.94,62.94,0.0,0.0
2019-08-04,63.58,63.58,63.58,0.0,0.0,63.82,63.82,63.82,0.0,0.0,63.2,63.2,63.2,0.0,0.0,63.34,63.34,63.34,0.0,0.0
2019-08-11,64.05,64.05,64.05,0.0,0.0,64.11,64.11,64.11,0.0,0.0,63.81,63.81,63.81,0.0,0.0,63.87,63.87,63.87,0.0,0.0
2019-08-18,63.65,63.65,63.65,0.0,0.0,63.78,63.78,63.78,0.0,0.0,63.33,63.33,63.33,0.0,0.0,63.69,63.69,63.69,0.0,0.0
2019-08-25,65.24,65.24,65.24,0.0,0.0,65.33,65.33,65.33,0.0,0.0,64.83,64.83,64.83,0.0,0.0,65.12,65.12,65.12,0.0,0.0
2019-09-01,66.64,66.64,66.64,0.0,0.0,66.75,66.75,66.75,0.0,0.0,66.51,66.51,66.51,0.0,0.0,66.75,66.75,66.75,0.0,0.0
2019-09-08,67.4,67.4,67.4,0.0,0.0,67.58,67.58,67.58,0.0,0.0,67.33,67.33,67.33,0.0,0.0,67.36,67.36,67.36,0.0,0.0
2019-09-15,66.71,66.71,66.71,0.0,0.0,66.93,66.93,66.93,0.0,0.0,66.64,66.64,66.64,0.0,0.0,66.9,66.9,66.9,0.0,0.0
2019-09-22,66.98,66.98,66.98,0.0,0.0,67.36,67.36,67.36,0.0,0.0,66.98,66.98,66.98,0.0,0.0,67.29,67.29,67.29,0.0,0.0
2019-09-29,65.27,65.27,65.27,0.0,0.0,65.79,65.79,65.79,0.0,0.0,65.25,65.25,65.25,0.0,0.0,65.48,65.48,65.48,0.0,0.0
2019-10-06,66.82,66.82,66.82,0.0,0.0,66.98,66.98,66.98,0.0,0.0,66.76,66.76,66.76,0.0,0.0,66.86,66.86,66.86,0.0,0.0
2019-10-13,68.02,68.02,68.02,0.0,0.0,68.09,68.09,68.09,0.0,0.0,67.87,67.87,67.87,0.0,0.0,67.93,67.93,67.93,0.0,0.0
2019-10-20,68.39,68.39,68.39,0.0,0.0,68.49,68.49,68.49,0.0,0.0,68.24,68.24,68.24,0.0,0.0,68.27,68.27,68.27,0.0,0.0
2019-10-27,69.35,69.35,69.35,0.0,0.0,69.45,69.45,69.45,0.0,0.0,69.2,69.2,69.2,0.0,0.0,69.33,69.33,69.33,0.0,0.0
2019-11-03,70.01,70.01,70.01,0.0,0.0,70.23,70.23,70.23,0.0,0.0,69.98,69.98,69.98,0.0,0.0,70.17,70.17,70.17,0.0,0.0
2019-11-10,69.67,69.67,69.67,0.0,0.0,69.92,69.92,69.92,0.0,0.0,69.56,69.56,69.56,0.0,0.0,69.91,69.91,69.91,0.0,0.0
2019-11-17,69.98,69.98,69.98,0.0,0.0,70.19,70.19,70.19,0.0,0.0,69.92,69.92,69.92,0.0,0.0,70.19,70.19,70.19,0.0,0.0
2019-11-24,69.4,69.4,69.4,0.0,0.0,69.5,69.5,69.5,0.0,0.0,68.6,68.6,68.6,0.0,0.0,68.76,68.76,68.76,0.0,0.0
2019-12-01,69.63,69.63,69.63,0.0,0.0,69.75,69.75,69.75,0.0,0.0,69.39,69.39,69.39,0.0,0.0,69.42,69.42,69.42,0.0,0.0
2019-12-08,71.26,71.26,71.26,0.0,0.0,71.49,71.49,71.49,0.0,0.0,71.26,71.26,71.26,0.0,0.0,71.36,71.36,71.36,0.0,0.0
2019-12-15,71.11,71.11,71.11,0.0,0.0,71.23,71.23,71.23,0.0,0.0,71.06,71.06,71.06,0.0,0.0,71.11,71.11,71.11,0.0,0.0
2019-12-22,71.02,71.02,71.02,0.0,0.0,71.02,71.02,71.02,0.0,0.0,70.33,70.33,70.33,0.0,0.0,70.35,70.35,70.35,0.0,0.0
2019-12-29,70.82,70.82,70.82,0.0,0.0,71.07,71.07,71.07,0.0,0.0,70.73,70.73,70.73,0.0,0.0,70.82,70.82,70.82,0.0,0.0
