Date,iPath Bloomberg Cocoa Subindex Total Return Exp 24_Open_average,iPath Bloomberg Cocoa Subindex Total Return Exp 24_Open_max,iPath Bloomberg Cocoa Subindex Total Return Exp 24_Open_min,iPath Bloomberg Cocoa Subindex Total Return Exp 24_Open_volatility,iPath Bloomberg Cocoa Subindex Total Return Exp 24_Open_change,iPath Bloomberg Cocoa Subindex Total Return Exp 24_High_average,iPath Bloomberg Cocoa Subindex Total Return Exp 24_High_max,iPath Bloomberg Cocoa Subindex Total Return Exp 24_High_min,iPath Bloomberg Cocoa Subindex Total Return Exp 24_High_volatility,iPath Bloomberg Cocoa Subindex Total Return Exp 24_High_change,iPath Bloomberg Cocoa Subindex Total Return Exp 24_Low_average,iPath Bloomberg Cocoa Subindex Total Return Exp 24_Low_max,iPath Bloomberg Cocoa Subindex Total Return Exp 24_Low_min,iPath Bloomberg Cocoa Subindex Total Return Exp 24_Low_volatility,iPath Bloomberg Cocoa Subindex Total Return Exp 24_Low_change,iPath Bloomberg Cocoa Subindex Total Return Exp 24_Close_average,iPath Bloomberg Cocoa Subindex Total Return Exp 24_Close_max,iPath Bloomberg Cocoa Subindex Total Return Exp 24_Close_min,iPath Bloomberg Cocoa Subindex Total Return Exp 24_Close_volatility,iPath Bloomberg Cocoa Subindex Total Return Exp 24_Close_change
2018-04-01,30.18,30.18,30.18,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.1,30.1,30.1,0.0,0.0,30.65,30.65,30.65,0.0,0.0
2018-04-08,32.3,32.3,32.3,0.0,0.0,32.95,32.95,32.95,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.9,32.9,32.9,0.0,0.0
2018-04-15,33.2,33.2,33.2,0.0,0.0,33.39,33.39,33.39,0.0,0.0,32.92,32.92,32.92,0.0,0.0,33.23,33.23,33.23,0.0,0.0
2018-04-22,34.27,34.27,34.27,0.0,0.0,34.62,34.62,34.62,0.0,0.0,33.4,33.4,33.4,0.0,0.0,34.55,34.55,34.55,0.0,0.0
2018-04-29,34.37,34.37,34.37,0.0,0.0,34.96,34.96,34.96,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.8,34.8,34.8,0.0,0.0
2018-05-06,34.35,34.35,34.35,0.0,0.0,34.79,34.79,34.79,0.0,0.0,33.68,33.68,33.68,0.0,0.0,33.78,33.78,33.78,0.0,0.0
2018-05-13,32.54,32.54,32.54,0.0,0.0,32.6,32.6,32.6,0.0,0.0,31.63,31.63,31.63,0.0,0.0,31.63,31.63,31.63,0.0,0.0
2018-05-20,31.38,31.38,31.38,0.0,0.0,31.38,31.38,31.38,0.0,0.0,30.9,30.9,30.9,0.0,0.0,30.99,30.99,30.99,0.0,0.0
2018-05-27,29.08,29.08,29.08,0.0,0.0,29.19,29.19,29.19,0.0,0.0,27.99,27.99,27.99,0.0,0.0,28.04,28.04,28.04,0.0,0.0
2018-06-03,28.0,28.0,28.0,0.0,0.0,28.55,28.55,28.55,0.0,0.0,27.71,27.71,27.71,0.0,0.0,28.41,28.41,28.41,0.0,0.0
2018-06-10,29.22,29.22,29.22,0.0,0.0,29.54,29.54,29.54,0.0,0.0,28.88,28.88,28.88,0.0,0.0,29.53,29.53,29.53,0.0,0.0
2018-06-17,29.72,29.72,29.72,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.61,29.61,29.61,0.0,0.0
2018-06-24,29.31,29.31,29.31,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.25,29.25,29.25,0.0,0.0,29.84,29.84,29.84,0.0,0.0
2018-07-01,29.04,29.04,29.04,0.0,0.0,29.13,29.13,29.13,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.96,28.96,28.96,0.0,0.0
2018-07-08,30.66,30.66,30.66,0.0,0.0,30.66,30.66,30.66,0.0,0.0,28.38,28.38,28.38,0.0,0.0,28.41,28.41,28.41,0.0,0.0
2018-07-15,27.15,27.15,27.15,0.0,0.0,27.56,27.56,27.56,0.0,0.0,26.93,26.93,26.93,0.0,0.0,27.08,27.08,27.08,0.0,0.0
2018-07-22,26.77,26.77,26.77,0.0,0.0,26.77,26.77,26.77,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.4,26.4,26.4,0.0,0.0
2018-07-29,24.22,24.22,24.22,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.06,24.06,24.06,0.0,0.0,24.91,24.91,24.91,0.0,0.0
2018-08-05,24.84,24.84,24.84,0.0,0.0,24.91,24.91,24.91,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.43,24.43,24.43,0.0,0.0
2018-08-12,24.68,24.68,24.68,0.0,0.0,25.72,25.72,25.72,0.0,0.0,24.63,24.63,24.63,0.0,0.0,25.37,25.37,25.37,0.0,0.0
2018-08-19,27.21,27.21,27.21,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.36,27.36,27.36,0.0,0.0
2018-08-26,26.34,26.34,26.34,0.0,0.0,27.27,27.27,27.27,0.0,0.0,26.34,26.34,26.34,0.0,0.0,27.14,27.14,27.14,0.0,0.0
2018-09-02,26.74,26.74,26.74,0.0,0.0,26.94,26.94,26.94,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.73,26.73,26.73,0.0,0.0
2018-09-09,26.56,26.56,26.56,0.0,0.0,26.56,26.56,26.56,0.0,0.0,25.89,25.89,25.89,0.0,0.0,25.92,25.92,25.92,0.0,0.0
2018-09-16,25.81,25.81,25.81,0.0,0.0,26.16,26.16,26.16,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.81,25.81,25.81,0.0,0.0
2018-09-23,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.95,22.95,22.95,0.0,0.0
2018-09-30,23.57,23.57,23.57,0.0,0.0,24.32,24.32,24.32,0.0,0.0,23.36,23.36,23.36,0.0,0.0,24.31,24.31,24.31,0.0,0.0
2018-10-07,24.15,24.15,24.15,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.07,24.07,24.07,0.0,0.0,24.71,24.71,24.71,0.0,0.0
2018-10-14,25.2,25.2,25.2,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.61,25.61,25.61,0.0,0.0
2018-10-21,26.08,26.08,26.08,0.0,0.0,26.43,26.43,26.43,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.27,25.27,25.27,0.0,0.0
2018-10-28,26.61,26.61,26.61,0.0,0.0,27.08,27.08,27.08,0.0,0.0,26.61,26.61,26.61,0.0,0.0,26.95,26.95,26.95,0.0,0.0
2018-11-04,26.17,26.17,26.17,0.0,0.0,26.41,26.41,26.41,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.71,25.71,25.71,0.0,0.0
2018-11-11,25.24,25.24,25.24,0.0,0.0,25.54,25.54,25.54,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.99,24.99,24.99,0.0,0.0
2018-11-18,24.03,24.03,24.03,0.0,0.0,24.27,24.27,24.27,0.0,0.0,23.91,23.91,23.91,0.0,0.0,24.08,24.08,24.08,0.0,0.0
2018-11-25,24.87,24.87,24.87,0.0,0.0,25.33,25.33,25.33,0.0,0.0,24.58,24.58,24.58,0.0,0.0,25.09,25.09,25.09,0.0,0.0
2018-12-02,25.11,25.11,25.11,0.0,0.0,25.57,25.57,25.57,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.12,25.12,25.12,0.0,0.0
2018-12-09,25.56,25.56,25.56,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.44,25.44,25.44,0.0,0.0
2018-12-16,26.52,26.52,26.52,0.0,0.0,27.02,27.02,27.02,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.73,26.73,26.73,0.0,0.0
2018-12-23,28.0,28.0,28.0,0.0,0.0,28.15,28.15,28.15,0.0,0.0,27.92,27.92,27.92,0.0,0.0,28.09,28.09,28.09,0.0,0.0
2018-12-30,27.72,27.72,27.72,0.0,0.0,27.91,27.91,27.91,0.0,0.0,27.69,27.69,27.69,0.0,0.0,27.73,27.73,27.73,0.0,0.0
2019-01-06,27.07,27.07,27.07,0.0,0.0,27.56,27.56,27.56,0.0,0.0,26.95,26.95,26.95,0.0,0.0,27.03,27.03,27.03,0.0,0.0
2019-01-13,26.68,26.68,26.68,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.53,26.53,26.53,0.0,0.0
2019-01-20,26.21,26.21,26.21,0.0,0.0,26.23,26.23,26.23,0.0,0.0,25.86,25.86,25.86,0.0,0.0,25.94,25.94,25.94,0.0,0.0
2019-01-27,25.33,25.33,25.33,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.48,25.48,25.48,0.0,0.0
2019-02-03,25.44,25.44,25.44,0.0,0.0,25.69,25.69,25.69,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.5,25.5,25.5,0.0,0.0
2019-02-10,26.43,26.43,26.43,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.43,26.43,26.43,0.0,0.0,26.52,26.52,26.52,0.0,0.0
2019-02-17,25.73,25.73,25.73,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.46,25.46,25.46,0.0,0.0
2019-02-24,24.44,24.44,24.44,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.15,24.15,24.15,0.0,0.0,24.21,24.21,24.21,0.0,0.0
2019-03-03,25.01,25.01,25.01,0.0,0.0,25.01,25.01,25.01,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.86,24.86,24.86,0.0,0.0
2019-03-10,24.77,24.77,24.77,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.74,24.74,24.74,0.0,0.0
2019-03-17,24.96,24.96,24.96,0.0,0.0,25.35,25.35,25.35,0.0,0.0,24.96,24.96,24.96,0.0,0.0,25.14,25.14,25.14,0.0,0.0
2019-03-24,26.11,26.11,26.11,0.0,0.0,26.73,26.73,26.73,0.0,0.0,26.11,26.11,26.11,0.0,0.0,26.57,26.57,26.57,0.0,0.0
2019-03-31,27.58,27.58,27.58,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.85,27.85,27.85,0.0,0.0
2019-04-07,27.55,27.55,27.55,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.46,27.46,27.46,0.0,0.0
2019-04-14,27.32,27.32,27.32,0.0,0.0,27.32,27.32,27.32,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.75,26.75,26.75,0.0,0.0
2019-04-21,27.17,27.17,27.17,0.0,0.0,27.38,27.38,27.38,0.0,0.0,26.92,26.92,26.92,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2019-04-28,27.12,27.12,27.12,0.0,0.0,27.26,27.26,27.26,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.88,26.88,26.88,0.0,0.0
2019-05-05,26.74,26.74,26.74,0.0,0.0,26.94,26.94,26.94,0.0,0.0,26.08,26.08,26.08,0.0,0.0,26.08,26.08,26.08,0.0,0.0
2019-05-12,26.89,26.89,26.89,0.0,0.0,27.5,27.5,27.5,0.0,0.0,26.89,26.89,26.89,0.0,0.0,27.5,27.5,27.5,0.0,0.0
2019-05-19,28.44,28.44,28.44,0.0,0.0,28.51,28.51,28.51,0.0,0.0,28.33,28.33,28.33,0.0,0.0,28.41,28.41,28.41,0.0,0.0
2019-05-26,27.09,27.09,27.09,0.0,0.0,27.27,27.27,27.27,0.0,0.0,26.9,26.9,26.9,0.0,0.0,27.05,27.05,27.05,0.0,0.0
2019-06-02,28.9,28.9,28.9,0.0,0.0,29.41,29.41,29.41,0.0,0.0,28.83,28.83,28.83,0.0,0.0,29.38,29.38,29.38,0.0,0.0
2019-06-09,28.8,28.8,28.8,0.0,0.0,29.21,29.21,29.21,0.0,0.0,28.68,28.68,28.68,0.0,0.0,29.1,29.1,29.1,0.0,0.0
2019-06-16,29.4,29.4,29.4,0.0,0.0,29.67,29.67,29.67,0.0,0.0,29.13,29.13,29.13,0.0,0.0,29.14,29.14,29.14,0.0,0.0
2019-06-23,28.89,28.89,28.89,0.0,0.0,29.38,29.38,29.38,0.0,0.0,28.88,28.88,28.88,0.0,0.0,29.35,29.35,29.35,0.0,0.0
2019-06-30,29.83,29.83,29.83,0.0,0.0,30.35,30.35,30.35,0.0,0.0,29.83,29.83,29.83,0.0,0.0,30.33,30.33,30.33,0.0,0.0
2019-07-07,28.54,28.54,28.54,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.13,28.13,28.13,0.0,0.0,28.3,28.3,28.3,0.0,0.0
2019-07-14,29.36,29.36,29.36,0.0,0.0,29.65,29.65,29.65,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.61,29.61,29.61,0.0,0.0
2019-07-21,27.73,27.73,27.73,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.63,27.63,27.63,0.0,0.0,27.75,27.75,27.75,0.0,0.0
2019-07-28,26.56,26.56,26.56,0.0,0.0,26.92,26.92,26.92,0.0,0.0,26.51,26.51,26.51,0.0,0.0,26.76,26.76,26.76,0.0,0.0
2019-08-04,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2019-08-11,24.76,24.76,24.76,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.73,24.73,24.73,0.0,0.0
2019-08-18,25.43,25.43,25.43,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.32,25.32,25.32,0.0,0.0
2019-08-25,25.09,25.09,25.09,0.0,0.0,25.18,25.18,25.18,0.0,0.0,24.94,24.94,24.94,0.0,0.0,25.01,25.01,25.01,0.0,0.0
2019-09-01,25.99,25.99,25.99,0.0,0.0,26.36,26.36,26.36,0.0,0.0,25.96,25.96,25.96,0.0,0.0,26.3,26.3,26.3,0.0,0.0
2019-09-08,27.0,27.0,27.0,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.0,27.0,27.0,0.0,0.0,27.21,27.21,27.21,0.0,0.0
2019-09-15,28.2,28.2,28.2,0.0,0.0,28.29,28.29,28.29,0.0,0.0,28.08,28.08,28.08,0.0,0.0,28.11,28.11,28.11,0.0,0.0
2019-09-22,28.48,28.48,28.48,0.0,0.0,28.53,28.53,28.53,0.0,0.0,27.9,27.9,27.9,0.0,0.0,28.04,28.04,28.04,0.0,0.0
2019-09-29,27.87,27.87,27.87,0.0,0.0,27.87,27.87,27.87,0.0,0.0,27.4,27.4,27.4,0.0,0.0,27.82,27.82,27.82,0.0,0.0
2019-10-06,28.44,28.44,28.44,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.01,28.01,28.01,0.0,0.0,28.08,28.08,28.08,0.0,0.0
2019-10-13,28.63,28.63,28.63,0.0,0.0,28.63,28.63,28.63,0.0,0.0,28.13,28.13,28.13,0.0,0.0,28.53,28.53,28.53,0.0,0.0
2019-10-20,27.87,27.87,27.87,0.0,0.0,28.34,28.34,28.34,0.0,0.0,27.76,27.76,27.76,0.0,0.0,28.29,28.29,28.29,0.0,0.0
2019-10-27,28.45,28.45,28.45,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.31,28.31,28.31,0.0,0.0,28.44,28.44,28.44,0.0,0.0
2019-11-03,28.71,28.71,28.71,0.0,0.0,29.07,29.07,29.07,0.0,0.0,28.71,28.71,28.71,0.0,0.0,28.98,28.98,28.98,0.0,0.0
2019-11-10,31.09,31.09,31.09,0.0,0.0,31.29,31.29,31.29,0.0,0.0,30.94,30.94,30.94,0.0,0.0,31.12,31.12,31.12,0.0,0.0
2019-11-17,30.46,30.46,30.46,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.32,30.32,30.32,0.0,0.0
2019-11-24,29.47,29.47,29.47,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.23,29.23,29.23,0.0,0.0,29.45,29.45,29.45,0.0,0.0
2019-12-01,30.06,30.06,30.06,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.01,30.01,30.01,0.0,0.0,30.12,30.12,30.12,0.0,0.0
2019-12-08,30.02,30.02,30.02,0.0,0.0,30.07,30.07,30.07,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.57,29.57,29.57,0.0,0.0
2019-12-15,27.71,27.71,27.71,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.44,27.44,27.44,0.0,0.0,27.86,27.86,27.86,0.0,0.0
2019-12-22,28.4,28.4,28.4,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.38,28.38,28.38,0.0,0.0,28.48,28.48,28.48,0.0,0.0
2019-12-29,29.19,29.19,29.19,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.01,29.01,29.01,0.0,0.0,29.06,29.06,29.06,0.0,0.0
