Date,IFF_Open_average,IFF_Open_max,IFF_Open_min,IFF_Open_volatility,IFF_Open_change,IFF_High_average,IFF_High_max,IFF_High_min,IFF_High_volatility,IFF_High_change,IFF_Low_average,IFF_Low_max,IFF_Low_min,IFF_Low_volatility,IFF_Low_change,IFF_Close_average,IFF_Close_max,IFF_Close_min,IFF_Close_volatility,IFF_Close_change,IFF_Volume_average,IFF_Volume_max,IFF_Volume_min,IFF_Volume_volatility,IFF_Volume_change
2018-01-14,155.424,156.24,154.7,1.5400000000000205,0.12000000000000455,156.074,157.4,154.82,2.5800000000000125,-0.6200000000000045,153.48,154.93,152.11,2.819999999999993,0.589999999999975,154.494,156.55,152.54,4.010000000000019,0.5200000000000102,448091,789037,252049,536988,191648
2018-01-21,153.66,155.27,153.0,2.2700000000000102,0.4000000000000057,154.282,155.27,153.37,1.9000000000000057,0.5199999999999818,152.078,153.23,150.88,2.3499999999999943,-0.4300000000000068,153.022,154.85,150.9,3.9499999999999886,-2.109999999999985,369369,461211,291539,169672,16350
2018-01-28,148.448,150.24,145.35,4.890000000000015,-4.8799999999999955,149.456,151.24,146.86,4.3799999999999955,-4.029999999999973,146.302,149.0,140.94,8.060000000000002,-7.640000000000015,147.058,150.3,140.96,9.340000000000003,-8.949999999999989,443871,542853,382191,160662,-7395
2018-02-04,140.758,142.13,139.29,2.8400000000000034,1.75,142.91400000000002,144.86,141.27,3.5900000000000034,0.7199999999999989,138.92,141.42,136.85,4.569999999999993,2.700000000000017,141.186,142.7,138.0,4.699999999999989,0.009999999999990905,395911,578458,271004,307454,-307454
2018-02-11,141.52,143.58,138.93,4.650000000000006,1.950000000000017,144.5475,145.12,143.39,1.7300000000000182,1.200000000000017,139.45250000000001,141.43,135.08,6.349999999999994,1.210000000000008,143.44,144.85,141.83,3.019999999999982,-1.2299999999999898,578616,761257,425208,336049,22028
2018-02-18,143.118,145.76,141.36,4.399999999999977,4.399999999999977,144.656,145.98,143.41,2.569999999999993,1.9499999999999886,142.146,143.88,141.1,2.780000000000001,2.780000000000001,143.546,145.82,141.44,4.3799999999999955,3.0500000000000114,406294,545767,232999,312768,-203797
2018-02-25,141.008,145.75,137.34,8.409999999999997,-8.409999999999997,141.818,145.9,138.53,7.3700000000000045,-6.6299999999999955,139.142,142.58,136.86,5.719999999999999,-5.530000000000001,139.724,142.58,137.84,4.740000000000009,-4.010000000000019,532820,943938,315431,628507,628507
2018-03-04,139.78,141.03,138.57,2.460000000000008,1.5500000000000114,140.89600000000002,142.81,140.03,2.780000000000001,2.539999999999992,139.04,141.03,137.93,3.0999999999999943,2.180000000000007,140.202,142.05,139.0,3.0500000000000114,2.420000000000016,717692,929576,527413,402163,-110334
2018-03-11,139.898,143.01,137.63,5.3799999999999955,-5.0,140.702,143.47,139.09,4.3799999999999955,-4.27000000000001,138.43800000000002,140.8,136.41,4.390000000000015,-3.740000000000009,139.238,141.29,137.84,3.4499999999999886,-3.4499999999999886,428131,837166,258038,579128,99816
2018-03-18,135.18800000000002,138.01,133.0,5.009999999999991,-4.399999999999977,136.526,138.01,135.12,2.8899999999999864,-1.8700000000000045,133.988,135.37,132.49,2.8799999999999955,-1.6399999999999864,134.672,136.08,132.6,3.480000000000018,0.18999999999999773,452301,548237,394854,153383,-70992
2018-03-25,136.04,136.83,135.71,1.1200000000000045,0.9400000000000261,137.39249999999998,137.99,136.74,1.25,-1.0400000000000205,134.575,135.23,133.15,2.079999999999984,-1.9000000000000057,135.3675,136.91,134.1,2.8100000000000023,-1.3000000000000114,343390,398683,286137,112546,12329
2018-04-01,135.906,137.74,134.2,3.5400000000000205,1.579999999999984,137.522,138.92,135.88,3.039999999999992,1.509999999999991,134.79399999999998,137.23,133.62,3.609999999999985,1.25,136.368,138.28,135.33,2.9499999999999886,0.5300000000000011,292911,360135,256946,103189,-45526
2018-04-08,137.28,138.56,136.11,2.4499999999999886,1.6999999999999886,138.322,140.53,137.0,3.530000000000001,2.3600000000000136,136.43200000000002,137.74,135.44,2.3000000000000114,2.3000000000000114,137.794,140.46,136.46,4.0,3.430000000000007,462166,792043,302848,489195,43690
2018-04-15,141.87,142.45,141.12,1.329999999999984,0.38999999999998636,142.62199999999999,143.48,141.92,1.5600000000000023,-0.37000000000000455,140.65800000000002,141.8,140.12,1.6800000000000068,-0.5300000000000011,141.87199999999999,143.04,141.01,2.030000000000001,-1.0700000000000216,531178,951835,385684,566151,-19640
2018-04-22,140.94,142.96,137.88,5.0800000000000125,1.6500000000000057,142.264,143.51,140.71,2.799999999999983,2.0999999999999943,139.34,141.37,136.96,4.409999999999997,3.319999999999993,140.94,142.81,138.33,4.47999999999999,2.9299999999999784,380270,488958,325860,163098,-88297
2018-04-29,139.694,141.7,136.94,4.759999999999991,-3.569999999999993,141.088,143.08,137.0,6.0800000000000125,-5.060000000000002,136.792,139.6,126.08,13.519999999999996,-13.36999999999999,138.256,142.15,126.89,15.260000000000005,-15.170000000000002,938203,3248620,337645,2910975,2910975
2018-05-06,127.684,131.04,125.39,5.6499999999999915,-1.519999999999996,129.562,131.15,127.31,3.8400000000000034,-2.3799999999999955,126.04,127.33,124.68,2.6499999999999915,-0.6599999999999966,127.648,130.39,126.3,4.089999999999989,-0.18999999999999773,1528484,2437727,868959,1568768,-643472
2018-05-13,125.308,127.25,123.62,3.6299999999999955,1.3499999999999943,126.46600000000001,128.36,125.0,3.3600000000000136,1.2900000000000063,124.1,125.28,123.19,2.0900000000000034,1.3900000000000006,124.894,126.36,123.95,2.4099999999999966,1.0799999999999983,1260047,2375648,676696,1698952,-448231
2018-05-20,125.075,125.62,124.38,1.240000000000009,-1.240000000000009,125.8125,126.25,125.35,0.9000000000000057,0.2600000000000051,124.21000000000001,124.68,123.7,0.980000000000004,-0.3200000000000074,125.1175,125.39,124.96,0.4300000000000068,0.4200000000000017,828065,1005269,593892,411377,190703
2018-05-27,124.44200000000001,125.28,123.02,2.260000000000005,-0.37000000000000455,125.242,125.49,124.98,0.5099999999999909,-0.5099999999999909,123.238,124.11,122.11,2.0,-0.5099999999999909,123.922,124.81,122.13,2.680000000000007,0.4300000000000068,829725,1058286,702831,355455,34752
2018-06-03,125.218,125.96,124.77,1.1899999999999977,1.039999999999992,126.332,127.07,125.61,1.4599999999999937,0.5899999999999892,124.458,125.11,123.38,1.730000000000004,0.4299999999999926,125.644,126.41,124.43,1.9799999999999898,1.1299999999999955,697062,893196,549626,343570,-343570
2018-06-10,124.842,125.56,124.23,1.3299999999999983,-0.5,125.58200000000001,126.34,124.67,1.6700000000000017,0.09999999999999432,123.934,125.06,123.16,1.9000000000000057,0.9500000000000028,124.846,126.21,123.53,2.6799999999999926,1.1199999999999903,956432,1137061,700143,436918,-357848
