Date,NHI_stock_Open_average,NHI_stock_Open_max,NHI_stock_Open_min,NHI_stock_Open_volatility,NHI_stock_Open_change,NHI_stock_High_average,NHI_stock_High_max,NHI_stock_High_min,NHI_stock_High_volatility,NHI_stock_High_change,NHI_stock_Low_average,NHI_stock_Low_max,NHI_stock_Low_min,NHI_stock_Low_volatility,NHI_stock_Low_change,NHI_stock_Close_average,NHI_stock_Close_max,NHI_stock_Close_min,NHI_stock_Close_volatility,NHI_stock_Close_change,NHI_stock_Volume_average,NHI_stock_Volume_max,NHI_stock_Volume_min,NHI_stock_Volume_volatility,NHI_stock_Volume_change
2018-01-14,70.2075,71.0,69.77,1.230000000000004,-0.0799999999999983,70.985,71.3,70.26,1.039999999999992,-1.019999999999996,69.8125,70.21,69.51,0.6999999999999886,-0.3399999999999892,70.21000000000001,71.04,69.8,1.240000000000009,-0.2600000000000051,266589,284783,258079,26704,-19830
2018-01-21,71.298,72.25,69.8,2.450000000000003,2.1700000000000017,71.908,72.39,70.96,1.4300000000000068,1.0100000000000051,70.708,71.18,69.77,1.4100000000000108,0.8200000000000074,71.374,72.25,70.68,1.5699999999999932,-0.22999999999998977,225395,339759,156389,183370,18666
2018-01-28,69.796,70.55,68.29,2.259999999999991,-2.2299999999999898,70.262,71.33,68.88,2.450000000000003,-1.6800000000000068,68.912,69.75,67.62,2.1299999999999955,-2.1299999999999955,69.49000000000001,70.53,68.76,1.769999999999996,-1.2000000000000028,246692,318582,200195,118387,-14266
2018-02-04,66.436,68.67,64.79,3.8799999999999955,-3.8799999999999955,67.442,69.33,65.82,3.510000000000005,-3.510000000000005,65.324,66.56,64.03,2.530000000000001,-2.530000000000001,65.898,66.65,64.6,2.0500000000000114,-1.3199999999999932,292778,428273,224864,203409,165304
2018-02-11,64.604,65.91,63.49,2.4199999999999946,0.22999999999998977,65.27199999999999,66.97,64.07,2.9000000000000057,1.2600000000000051,63.44,64.91,62.71,2.1999999999999957,2.1999999999999957,64.432,65.73,63.33,2.4000000000000057,1.5300000000000011,409376,513268,312141,201127,-33091
2018-02-18,65.12,65.41,64.61,0.7999999999999972,-0.04999999999999716,65.995,66.14,65.8,0.3400000000000034,0.10999999999999943,64.465,65.11,64.0,1.1099999999999994,0.8499999999999943,65.06,66.0,64.33,1.6700000000000017,1.6700000000000017,323612,446857,188273,258584,-204053
2018-02-25,65.566,66.85,64.42,2.4299999999999926,-1.5999999999999943,66.124,66.85,65.59,1.259999999999991,-0.9699999999999989,64.726,65.43,64.33,1.1000000000000085,-0.5700000000000074,65.406,66.31,64.81,1.5,-0.75,377598,647153,173958,473195,-188787
2018-03-04,67.242,68.41,65.5,2.9099999999999966,2.9099999999999966,67.96,68.61,66.83,1.7800000000000011,1.5799999999999983,66.648,67.87,64.89,2.980000000000004,2.980000000000004,67.724,68.3,66.73,1.5699999999999932,1.4799999999999898,213229,258354,159608,98746,33655
2018-03-11,68.374,68.63,68.09,0.539999999999992,0.39000000000000057,68.998,69.22,68.85,0.37000000000000455,0.37000000000000455,68.108,68.24,68.0,0.23999999999999488,0.23000000000000398,68.624,69.11,68.28,0.8299999999999983,0.4899999999999949,203582,251489,163854,87635,87635
2018-03-18,67.87,68.94,66.79,2.1499999999999915,-1.8799999999999955,68.428,69.27,67.28,1.9899999999999949,-1.9899999999999949,67.006,68.26,65.9,2.3599999999999994,-2.3599999999999994,67.366,68.84,66.0,2.8400000000000034,-2.8400000000000034,275908,476221,149037,327184,327184
