Date,TD_Open_average,TD_Open_max,TD_Open_min,TD_Open_volatility,TD_Open_change,TD_High_average,TD_High_max,TD_High_min,TD_High_volatility,TD_High_change,TD_Low_average,TD_Low_max,TD_Low_min,TD_Low_volatility,TD_Low_change,TD_Close_average,TD_Close_max,TD_Close_min,TD_Close_volatility,TD_Close_change,TD_Volume_average,TD_Volume_max,TD_Volume_min,TD_Volume_volatility,TD_Volume_change
2018-01-14,59.294,59.5,59.13,0.36999999999999744,0.28999999999999915,59.628,60.22,59.3,0.9200000000000017,0.9200000000000017,59.05,59.5,58.68,0.8200000000000003,0.6400000000000006,59.3,59.72,59.0,0.7199999999999989,0.7199999999999989,1076666,1280683,894318,386365,-218416
2018-01-21,60.062,60.31,59.75,0.5600000000000023,0.25,60.308,60.45,60.09,0.35999999999999943,0.14999999999999858,59.69,59.96,59.41,0.5500000000000043,0.4200000000000017,60.096,60.23,59.93,0.29999999999999716,0.29999999999999716,1312669,1521008,1132142,388866,326876
2018-01-28,60.158,60.73,58.92,1.8099999999999952,-1.1299999999999955,60.504,61.06,59.06,2.0,-1.5899999999999963,59.5,60.62,57.1,3.519999999999996,-2.9099999999999966,59.769999999999996,60.81,57.19,3.6200000000000045,-3.3599999999999994,1484510,2185198,1263791,921407,887417
2018-02-04,56.7,57.4,55.8,1.6000000000000014,0.8000000000000043,57.092,57.52,56.57,0.9500000000000028,-0.6300000000000026,55.92,56.89,55.15,1.740000000000002,0.9299999999999997,56.702,57.3,56.22,1.0799999999999983,-0.6999999999999957,1791382,2446183,1224236,1221947,-1221947
2018-02-11,57.3725,58.18,56.58,1.6000000000000014,1.4299999999999997,57.9125,58.4,56.84,1.5599999999999952,1.4199999999999946,57.0075,57.75,56.29,1.4600000000000009,1.2800000000000011,57.675,58.29,56.73,1.5600000000000023,1.0800000000000054,1241311,1467469,1050299,417170,339685
2018-02-18,57.870000000000005,58.49,57.46,1.0300000000000011,0.9600000000000009,58.296,58.9,57.75,1.1499999999999986,1.1499999999999986,57.596,58.21,57.16,1.0500000000000043,1.0500000000000043,58.004,58.85,57.36,1.490000000000002,1.490000000000002,1278553,1624258,1087235,537023,-208072
2018-02-25,58.214,58.97,57.16,1.8100000000000023,-1.4500000000000028,58.662,59.36,57.99,1.3699999999999974,-1.240000000000002,57.728,58.41,57.04,1.3699999999999974,-1.3699999999999974,58.25,58.96,57.89,1.0700000000000003,-0.9399999999999977,2048866,2562802,1523863,1038939,-294843
2018-03-04,58.8,59.24,58.25,0.990000000000002,0.7800000000000011,59.066,59.28,58.83,0.45000000000000284,0.38000000000000256,58.484,58.84,58.16,0.6800000000000068,0.5500000000000043,58.902,59.2,58.67,0.5300000000000011,0.30999999999999517,1469117,1774265,1169343,604922,-583244
2018-03-11,58.504,59.06,58.12,0.9400000000000048,-0.9400000000000048,58.616,59.13,58.13,1.0,-1.0,58.016,58.28,57.53,0.75,-0.6899999999999977,58.212,58.5,57.92,0.5799999999999983,-0.4099999999999966,1054516,1320769,817244,503525,-416374
2018-03-18,58.204,58.86,57.31,1.5499999999999972,-0.6400000000000006,58.544,59.44,57.46,1.9799999999999969,-1.009999999999998,57.472,58.6,56.51,2.0900000000000034,-1.3200000000000003,57.882,59.18,56.85,2.3299999999999983,-1.269999999999996,1594276,1873387,1263073,610314,610314
2018-03-25,56.72,57.18,56.2,0.9799999999999969,-0.3299999999999983,56.9975,57.34,56.83,0.5100000000000051,-0.4300000000000068,55.902499999999996,56.01,55.69,0.3200000000000003,-0.3200000000000003,56.365,56.85,56.1,0.75,-0.030000000000001137,1742337,2072689,1507522,565167,292067
2018-04-01,56.024,56.61,55.27,1.3399999999999963,-0.9600000000000009,56.488,56.78,56.2,0.5799999999999983,-0.5700000000000003,55.550000000000004,56.12,55.02,1.0999999999999943,-0.3100000000000023,56.108,56.65,55.87,0.7800000000000011,-0.23000000000000398,1521436,1844092,1101780,742312,-613949
2018-04-08,56.092,56.56,55.79,0.7700000000000031,-0.7700000000000031,56.206,56.6,55.81,0.7899999999999991,-0.7899999999999991,55.592,56.09,55.2,0.8900000000000006,-0.8900000000000006,55.766,56.19,55.44,0.75,-0.6999999999999957,1145039,1369203,961257,407946,22427
2018-04-15,55.364,55.82,54.76,1.0600000000000023,-0.6499999999999986,55.656,56.11,55.24,0.8699999999999974,-0.6799999999999997,55.04,55.54,54.66,0.8800000000000026,-0.6799999999999997,55.222,55.74,54.88,0.8599999999999994,-0.7000000000000028,1222007,1359200,886244,472956,-472956
2018-04-22,55.714,56.23,55.24,0.9899999999999949,0.9799999999999969,56.114,56.69,55.63,1.0599999999999952,1.0599999999999952,55.604,56.15,55.02,1.1299999999999955,0.9499999999999957,55.846,56.15,55.39,0.759999999999998,0.759999999999998,983162,1194727,866500,328227,-7727
