Date,Vanguard Mega Cap GrowthEtf_Open_average,Vanguard Mega Cap GrowthEtf_Open_max,Vanguard Mega Cap GrowthEtf_Open_min,Vanguard Mega Cap GrowthEtf_Open_volatility,Vanguard Mega Cap GrowthEtf_Open_change,Vanguard Mega Cap GrowthEtf_High_average,Vanguard Mega Cap GrowthEtf_High_max,Vanguard Mega Cap GrowthEtf_High_min,Vanguard Mega Cap GrowthEtf_High_volatility,Vanguard Mega Cap GrowthEtf_High_change,Vanguard Mega Cap GrowthEtf_Low_average,Vanguard Mega Cap GrowthEtf_Low_max,Vanguard Mega Cap GrowthEtf_Low_min,Vanguard Mega Cap GrowthEtf_Low_volatility,Vanguard Mega Cap GrowthEtf_Low_change,Vanguard Mega Cap GrowthEtf_Close_average,Vanguard Mega Cap GrowthEtf_Close_max,Vanguard Mega Cap GrowthEtf_Close_min,Vanguard Mega Cap GrowthEtf_Close_volatility,Vanguard Mega Cap GrowthEtf_Close_change
2018-06-24,119.45,119.45,119.45,0.0,0.0,120.0,120.0,120.0,0.0,0.0,118.96,118.96,118.96,0.0,0.0,118.97,118.97,118.97,0.0,0.0
2018-07-01,119.89,119.89,119.89,0.0,0.0,121.21,121.21,121.21,0.0,0.0,119.71,119.71,119.71,0.0,0.0,121.09,121.09,121.09,0.0,0.0
2018-07-08,123.38,123.38,123.38,0.0,0.0,123.57,123.57,123.57,0.0,0.0,122.95,122.95,122.95,0.0,0.0,123.45,123.45,123.45,0.0,0.0
2018-07-15,123.41,123.41,123.41,0.0,0.0,123.8,123.8,123.8,0.0,0.0,123.24,123.24,123.24,0.0,0.0,123.31,123.31,123.31,0.0,0.0
2018-07-22,124.69,124.69,124.69,0.0,0.0,124.69,124.69,124.69,0.0,0.0,122.21,122.21,122.21,0.0,0.0,122.8,122.8,122.8,0.0,0.0
2018-07-29,123.7,123.7,123.7,0.0,0.0,123.87,123.87,123.87,0.0,0.0,123.29,123.29,123.29,0.0,0.0,123.87,123.87,123.87,0.0,0.0
2018-08-05,124.11,124.11,124.11,0.0,0.0,124.33,124.33,124.33,0.0,0.0,123.57,123.57,123.57,0.0,0.0,123.9,123.9,123.9,0.0,0.0
2018-08-12,123.64,123.64,123.64,0.0,0.0,124.21,124.21,124.21,0.0,0.0,123.21,123.21,123.21,0.0,0.0,124.01,124.01,124.01,0.0,0.0
2018-08-19,125.0,125.0,125.0,0.0,0.0,125.69,125.69,125.69,0.0,0.0,125.0,125.0,125.0,0.0,0.0,125.65,125.65,125.65,0.0,0.0
2018-08-26,127.54,127.54,127.54,0.0,0.0,128.09,128.09,128.09,0.0,0.0,127.45,127.45,127.45,0.0,0.0,127.81,127.81,127.81,0.0,0.0
2018-09-02,125.13,125.13,125.13,0.0,0.0,126.32,126.32,126.32,0.0,0.0,125.13,125.13,125.13,0.0,0.0,125.54,125.54,125.54,0.0,0.0
2018-09-09,127.46,127.46,127.46,0.0,0.0,127.48,127.48,127.48,0.0,0.0,126.66,126.66,126.66,0.0,0.0,127.13,127.13,127.13,0.0,0.0
2018-09-16,128.3,128.3,128.3,0.0,0.0,128.3,128.3,128.3,0.0,0.0,127.32,127.32,127.32,0.0,0.0,127.37,127.37,127.37,0.0,0.0
2018-09-23,127.99,127.99,127.99,0.0,0.0,128.52,128.52,128.52,0.0,0.0,127.92,127.92,127.92,0.0,0.0,128.17,128.17,128.17,0.0,0.0
2018-09-30,126.48,126.48,126.48,0.0,0.0,126.86,126.86,126.86,0.0,0.0,124.42,124.42,124.42,0.0,0.0,125.33,125.33,125.33,0.0,0.0
2018-10-07,120.75,120.75,120.75,0.0,0.0,121.05,121.05,121.05,0.0,0.0,118.75,118.75,118.75,0.0,0.0,120.68,120.68,120.68,0.0,0.0
2018-10-14,120.46,120.46,120.46,0.0,0.0,121.4,121.4,121.4,0.0,0.0,119.4,119.4,119.4,0.0,0.0,119.76,119.76,119.76,0.0,0.0
2018-10-21,115.17,115.17,115.17,0.0,0.0,117.0,117.0,117.0,0.0,0.0,113.6,113.6,113.6,0.0,0.0,115.19,115.19,115.19,0.0,0.0
2018-10-28,118.53,118.53,118.53,0.0,0.0,118.99,118.99,118.99,0.0,0.0,116.2,116.2,116.2,0.0,0.0,117.08,117.08,117.08,0.0,0.0
2018-11-04,119.98,119.98,119.98,0.0,0.0,119.98,119.98,119.98,0.0,0.0,118.4,118.4,118.4,0.0,0.0,119.3,119.3,119.3,0.0,0.0
2018-11-11,115.28,115.28,115.28,0.0,0.0,116.47,116.47,116.47,0.0,0.0,114.99,114.99,114.99,0.0,0.0,116.11,116.11,116.11,0.0,0.0
2018-11-18,110.44,110.44,110.44,0.0,0.0,111.23,111.23,111.23,0.0,0.0,110.35,110.35,110.35,0.0,0.0,110.36,110.36,110.36,0.0,0.0
2018-11-25,116.0,116.0,116.0,0.0,0.0,116.98,116.98,116.98,0.0,0.0,115.79,115.79,115.79,0.0,0.0,116.88,116.88,116.88,0.0,0.0
2018-12-02,114.77,114.77,114.77,0.0,0.0,115.59,115.59,115.59,0.0,0.0,111.6,111.6,111.6,0.0,0.0,111.92,111.92,111.92,0.0,0.0
2018-12-09,112.29,112.29,112.29,0.0,0.0,112.61,112.61,112.61,0.0,0.0,110.82,110.82,110.82,0.0,0.0,111.04,111.04,111.04,0.0,0.0
2018-12-16,105.22,105.22,105.22,0.0,0.0,106.27,106.27,106.27,0.0,0.0,101.69,101.69,101.69,0.0,0.0,101.98,101.98,101.98,0.0,0.0
2018-12-23,106.8,106.8,106.8,0.0,0.0,107.65,107.65,107.65,0.0,0.0,105.32,105.32,105.32,0.0,0.0,106.02,106.02,106.02,0.0,0.0
2018-12-30,105.47,105.47,105.47,0.0,0.0,108.31,108.31,108.31,0.0,0.0,105.27,105.27,105.27,0.0,0.0,107.95,107.95,107.95,0.0,0.0
2019-01-06,110.83,110.83,110.83,0.0,0.0,111.2,111.2,111.2,0.0,0.0,110.51,110.51,110.51,0.0,0.0,111.15,111.15,111.15,0.0,0.0
2019-01-13,113.9,113.9,113.9,0.0,0.0,114.6,114.6,114.6,0.0,0.0,113.27,113.27,113.27,0.0,0.0,114.22,114.22,114.22,0.0,0.0
2019-01-20,113.61,113.61,113.61,0.0,0.0,114.15,114.15,114.15,0.0,0.0,113.43,113.43,113.43,0.0,0.0,113.96,113.96,113.96,0.0,0.0
2019-01-27,116.17,116.17,116.17,0.0,0.0,116.84,116.84,116.84,0.0,0.0,115.88,115.88,115.88,0.0,0.0,116.18,116.18,116.18,0.0,0.0
2019-02-03,115.66,115.66,115.66,0.0,0.0,116.84,116.84,116.84,0.0,0.0,115.59,115.59,115.59,0.0,0.0,116.84,116.84,116.84,0.0,0.0
2019-02-10,119.74,119.74,119.74,0.0,0.0,119.74,119.74,119.74,0.0,0.0,119.09,119.09,119.09,0.0,0.0,119.62,119.62,119.62,0.0,0.0
2019-02-17,119.6,119.6,119.6,0.0,0.0,120.3,120.3,120.3,0.0,0.0,119.58,119.58,119.58,0.0,0.0,120.27,120.27,120.27,0.0,0.0
2019-02-24,121.25,121.25,121.25,0.0,0.0,121.56,121.56,121.56,0.0,0.0,120.59,120.59,120.59,0.0,0.0,121.49,121.49,121.49,0.0,0.0
2019-03-03,118.01,118.01,118.01,0.0,0.0,119.0,119.0,119.0,0.0,0.0,117.91,117.91,117.91,0.0,0.0,118.96,118.96,118.96,0.0,0.0
2019-03-10,122.58,122.58,122.58,0.0,0.0,123.37,123.37,123.37,0.0,0.0,122.46,122.46,122.46,0.0,0.0,123.08,123.08,123.08,0.0,0.0
2019-03-17,124.97,124.97,124.97,0.0,0.0,125.27,125.27,125.27,0.0,0.0,122.91,122.91,122.91,0.0,0.0,122.91,122.91,122.91,0.0,0.0
2019-03-24,124.18,124.18,124.18,0.0,0.0,124.38,124.38,124.38,0.0,0.0,123.59,123.59,123.59,0.0,0.0,124.35,124.35,124.35,0.0,0.0
2019-03-31,126.97,126.97,126.97,0.0,0.0,127.18,127.18,127.18,0.0,0.0,126.88,126.88,126.88,0.0,0.0,127.1,127.1,127.1,0.0,0.0
2019-04-07,127.96,127.96,127.96,0.0,0.0,128.19,128.19,128.19,0.0,0.0,127.68,127.68,127.68,0.0,0.0,128.18,128.18,128.18,0.0,0.0
2019-04-14,128.42,128.42,128.42,0.0,0.0,128.42,128.42,128.42,0.0,0.0,127.52,127.52,127.52,0.0,0.0,128.26,128.26,128.26,0.0,0.0
2019-04-21,130.36,130.36,130.36,0.0,0.0,130.63,130.63,130.63,0.0,0.0,129.48,129.48,129.48,0.0,0.0,130.63,130.63,130.63,0.0,0.0
2019-04-28,129.84,129.84,129.84,0.0,0.0,130.7,130.7,130.7,0.0,0.0,129.7,129.7,129.7,0.0,0.0,130.57,130.57,130.57,0.0,0.0
2019-05-05,126.46,126.46,126.46,0.0,0.0,127.92,127.92,127.92,0.0,0.0,124.81,124.81,124.81,0.0,0.0,127.43,127.43,127.43,0.0,0.0
2019-05-12,126.39,126.39,126.39,0.0,0.0,128.06,128.06,128.06,0.0,0.0,126.39,126.39,126.39,0.0,0.0,126.66,126.66,126.66,0.0,0.0
2019-05-19,125.06,125.06,125.06,0.0,0.0,125.31,125.31,125.31,0.0,0.0,124.26,124.26,124.26,0.0,0.0,124.37,124.37,124.37,0.0,0.0
2019-05-26,122.02,122.02,122.02,0.0,0.0,122.42,122.42,122.42,0.0,0.0,121.56,121.56,121.56,0.0,0.0,121.63,121.63,121.63,0.0,0.0
2019-06-02,125.12,125.12,125.12,0.0,0.0,127.11,127.11,127.11,0.0,0.0,125.1,125.1,125.1,0.0,0.0,126.65,126.65,126.65,0.0,0.0
2019-06-09,127.34,127.34,127.34,0.0,0.0,127.75,127.75,127.75,0.0,0.0,127.08,127.08,127.08,0.0,0.0,127.39,127.39,127.39,0.0,0.0
2019-06-16,130.99,130.99,130.99,0.0,0.0,131.63,131.63,131.63,0.0,0.0,130.8,130.8,130.8,0.0,0.0,131.01,131.01,131.01,0.0,0.0
2019-06-23,129.29,129.29,129.29,0.0,0.0,129.55,129.55,129.55,0.0,0.0,128.87,128.87,128.87,0.0,0.0,129.48,129.48,129.48,0.0,0.0
2019-06-30,131.76,131.76,131.76,0.0,0.0,132.42,132.42,132.42,0.0,0.0,131.12,131.12,131.12,0.0,0.0,132.2,132.2,132.2,0.0,0.0
2019-07-07,133.54,133.54,133.54,0.0,0.0,134.03,134.03,134.03,0.0,0.0,133.36,133.36,133.36,0.0,0.0,134.03,134.03,134.03,0.0,0.0
2019-07-14,134.06,134.06,134.06,0.0,0.0,134.06,134.06,134.06,0.0,0.0,132.23,132.23,132.23,0.0,0.0,132.31,132.31,132.31,0.0,0.0
2019-07-21,134.64,134.64,134.64,0.0,0.0,135.3,135.3,135.3,0.0,0.0,134.64,134.64,134.64,0.0,0.0,135.16,135.16,135.16,0.0,0.0
2019-07-28,131.38,131.38,131.38,0.0,0.0,131.38,131.38,131.38,0.0,0.0,129.81,129.81,129.81,0.0,0.0,130.6,130.6,130.6,0.0,0.0
2019-08-04,131.09,131.09,131.09,0.0,0.0,131.41,131.41,131.41,0.0,0.0,129.82,129.82,129.82,0.0,0.0,130.59,130.59,130.59,0.0,0.0
2019-08-11,129.11,129.11,129.11,0.0,0.0,130.14,130.14,130.14,0.0,0.0,128.98,128.98,128.98,0.0,0.0,129.9,129.9,129.9,0.0,0.0
2019-08-18,131.51,131.51,131.51,0.0,0.0,132.59,132.59,132.59,0.0,0.0,128.03,128.03,128.03,0.0,0.0,128.48,128.48,128.48,0.0,0.0
2019-08-25,133.05,133.05,133.05,0.0,0.0,133.22,133.22,133.22,0.0,0.0,131.53,131.53,131.53,0.0,0.0,132.07,132.07,132.07,0.0,0.0
2019-09-01,134.94,134.94,134.94,0.0,0.0,135.01,135.01,135.01,0.0,0.0,134.45,134.45,134.45,0.0,0.0,134.64,134.64,134.64,0.0,0.0
2019-09-08,134.71,134.71,134.71,0.0,0.0,134.82,134.82,134.82,0.0,0.0,134.1,134.1,134.1,0.0,0.0,134.25,134.25,134.25,0.0,0.0
2019-09-15,135.16,135.16,135.16,0.0,0.0,135.28,135.28,135.28,0.0,0.0,133.22,133.22,133.22,0.0,0.0,133.67,133.67,133.67,0.0,0.0
2019-09-22,133.63,133.63,133.63,0.0,0.0,133.63,133.63,133.63,0.0,0.0,130.8,130.8,130.8,0.0,0.0,131.73,131.73,131.73,0.0,0.0
2019-09-29,130.75,130.75,130.75,0.0,0.0,132.09,132.09,132.09,0.0,0.0,130.71,130.71,130.71,0.0,0.0,131.98,131.98,131.98,0.0,0.0
2019-10-06,133.29,133.29,133.29,0.0,0.0,134.27,134.27,134.27,0.0,0.0,133.13,133.13,133.13,0.0,0.0,133.26,133.26,133.26,0.0,0.0
2019-10-13,134.3,134.3,134.3,0.0,0.0,134.43,134.43,134.43,0.0,0.0,132.69,132.69,132.69,0.0,0.0,133.28,133.28,133.28,0.0,0.0
2019-10-20,133.57,133.57,133.57,0.0,0.0,135.04,135.04,135.04,0.0,0.0,133.45,133.45,133.45,0.0,0.0,134.82,134.82,134.82,0.0,0.0
2019-10-27,136.49,136.49,136.49,0.0,0.0,136.94,136.94,136.94,0.0,0.0,136.19,136.19,136.19,0.0,0.0,136.94,136.94,136.94,0.0,0.0
2019-11-03,137.09,137.09,137.09,0.0,0.0,137.55,137.55,137.55,0.0,0.0,136.86,136.86,136.86,0.0,0.0,137.55,137.55,137.55,0.0,0.0
2019-11-10,139.48,139.48,139.48,0.0,0.0,139.76,139.76,139.76,0.0,0.0,139.12,139.12,139.12,0.0,0.0,139.76,139.76,139.76,0.0,0.0
2019-11-17,139.42,139.42,139.42,0.0,0.0,139.42,139.42,139.42,0.0,0.0,138.57,138.57,138.57,0.0,0.0,139.1,139.1,139.1,0.0,0.0
2019-11-24,141.68,141.68,141.68,0.0,0.0,141.82,141.82,141.82,0.0,0.0,141.34,141.34,141.34,0.0,0.0,141.44,141.44,141.44,0.0,0.0
2019-12-01,140.84,140.84,140.84,0.0,0.0,141.26,141.26,141.26,0.0,0.0,140.68,140.68,140.68,0.0,0.0,141.16,141.16,141.16,0.0,0.0
2019-12-08,141.77,141.77,141.77,0.0,0.0,142.57,142.57,142.57,0.0,0.0,141.5,141.5,141.5,0.0,0.0,142.43,142.43,142.43,0.0,0.0
2019-12-15,145.18,145.18,145.18,0.0,0.0,145.33,145.33,145.33,0.0,0.0,144.8,144.8,144.8,0.0,0.0,145.12,145.12,145.12,0.0,0.0
2019-12-22,146.85,146.85,146.85,0.0,0.0,146.87,146.87,146.87,0.0,0.0,146.07,146.07,146.07,0.0,0.0,146.41,146.41,146.41,0.0,0.0
2019-12-29,146.12,146.12,146.12,0.0,0.0,147.54,147.54,147.54,0.0,0.0,146.0,146.0,146.0,0.0,0.0,146.81,146.81,146.81,0.0,0.0
