Date,BBY_Open_average,BBY_Open_max,BBY_Open_min,BBY_Open_volatility,BBY_Open_change,BBY_High_average,BBY_High_max,BBY_High_min,BBY_High_volatility,BBY_High_change,BBY_Low_average,BBY_Low_max,BBY_Low_min,BBY_Low_volatility,BBY_Low_change,BBY_Close_average,BBY_Close_max,BBY_Close_min,BBY_Close_volatility,BBY_Close_change,BBY_Volume_average,BBY_Volume_max,BBY_Volume_min,BBY_Volume_volatility,BBY_Volume_change
2018-01-14,74.472,76.95,72.26,4.689999999999998,3.1700000000000017,75.732,78.11,74.11,4.0,4.0,73.86,76.55,71.81,4.739999999999995,4.739999999999995,75.254,78.06,72.4,5.659999999999997,5.659999999999997,3080497,3748142,2271461,1476681,-1476681
2018-01-21,77.102,78.03,76.07,1.960000000000008,-0.5999999999999943,77.686,78.59,76.31,2.280000000000001,-0.7199999999999989,76.274,77.2,75.18,2.019999999999996,-0.710000000000008,77.004,77.85,76.27,1.5799999999999983,-0.9299999999999926,2862360,3531933,2512798,1019135,76979
2018-01-28,73.446,76.2,70.54,5.659999999999997,-5.659999999999997,74.24600000000001,76.51,71.95,4.560000000000002,-4.560000000000002,71.748,75.18,67.99,7.190000000000012,-7.190000000000012,72.342,76.29,68.02,8.27000000000001,-8.27000000000001,4111064,5266803,2962145,2304658,1133814
2018-02-04,69.74,71.39,66.58,4.810000000000002,4.530000000000001,71.55199999999999,72.31,70.7,1.6099999999999994,0.5699999999999932,68.044,69.87,65.05,4.820000000000007,3.9000000000000057,70.292,71.26,68.79,2.469999999999999,0.04999999999999716,3728731,4672887,3257697,1415190,-1415190
2018-02-11,71.5325,73.27,69.74,3.530000000000001,3.2099999999999937,72.815,74.25,70.88,3.3700000000000045,3.3700000000000045,70.93,72.77,69.41,3.3599999999999994,3.069999999999993,72.28,73.32,70.1,3.219999999999999,3.0800000000000125,2733464,3602708,2165678,1437030,-715920
2018-02-18,72.406,73.67,71.4,2.269999999999996,1.0400000000000063,73.17,74.25,71.94,2.3100000000000023,0.8100000000000023,71.544,72.51,70.74,1.7700000000000102,0.7900000000000063,71.94800000000001,73.17,70.79,2.3799999999999955,0.6499999999999915,2809880,3714924,2320389,1394535,1049723
2018-02-25,73.442,74.85,72.02,2.8299999999999983,-0.1700000000000017,74.816,76.03,73.43,2.5999999999999943,2.0799999999999983,72.05,72.73,71.11,1.6200000000000045,1.3900000000000006,73.466,75.3,71.49,3.8100000000000023,3.5700000000000074,7176374,13379818,4393147,8986671,1734256
2018-03-04,74.388,75.38,73.82,1.5600000000000023,-1.5600000000000023,75.024,77.32,73.96,3.3599999999999994,-3.1199999999999903,72.744,75.38,70.6,4.780000000000001,-4.780000000000001,73.90599999999999,76.77,72.05,4.719999999999999,-4.719999999999999,3988375,5496715,3142043,2354672,-1206126
2018-03-11,70.594,72.62,69.01,3.6099999999999994,-3.0500000000000114,71.112,73.35,69.76,3.589999999999989,-3.589999999999989,69.362,71.18,68.3,2.8800000000000097,-2.8800000000000097,69.734,71.52,68.53,2.989999999999995,-2.989999999999995,4269705,5474563,3300494,2174069,-326224
2018-03-18,68.21000000000001,69.52,67.43,2.089999999999989,-0.4099999999999966,69.382,70.22,68.37,1.8499999999999943,-0.269999999999996,67.622,68.41,66.65,1.759999999999991,-0.5499999999999972,68.384,70.04,66.68,3.3599999999999994,-0.5300000000000011,3503231,3979405,3187375,792030,-477936
