Date,HHS_Open_average,HHS_Open_max,HHS_Open_min,HHS_Open_volatility,HHS_Open_change,HHS_High_average,HHS_High_max,HHS_High_min,HHS_High_volatility,HHS_High_change,HHS_Low_average,HHS_Low_max,HHS_Low_min,HHS_Low_volatility,HHS_Low_change,HHS_Close_average,HHS_Close_max,HHS_Close_min,HHS_Close_volatility,HHS_Close_change,HHS_Volume_average,HHS_Volume_max,HHS_Volume_min,HHS_Volume_volatility,HHS_Volume_change
2018-01-14,10.26,10.5,9.9,0.5999999999999996,-0.40000000000000036,10.36,10.6,9.9,0.6999999999999993,-0.6999999999999993,9.704,10.1,9.22,0.879999999999999,-0.7999999999999989,10.0,10.4,9.5,0.9000000000000004,-0.9000000000000004,17546,39338,6489,32849,-32849
2018-01-21,9.682,10.3,9.4,0.9000000000000004,-0.1899999999999995,9.782,10.4,9.5,0.9000000000000004,-0.39000000000000057,9.16,9.6,8.9,0.6999999999999993,-0.5999999999999996,9.282,9.6,9.05,0.5499999999999989,-0.5499999999999989,11229,22281,4916,17365,-1655
2018-01-28,8.71,9.1,8.4,0.6999999999999993,-0.1999999999999993,9.054,9.28,8.9,0.379999999999999,-0.22999999999999865,8.372,8.55,8.27,0.28000000000000114,0.1399999999999988,8.696,8.91,8.41,0.5,0.3100000000000005,21132,33232,15756,17476,-6175
2018-02-04,8.832,8.93,8.73,0.1999999999999993,0.129999999999999,8.962,9.02,8.89,0.129999999999999,-0.10999999999999943,8.574,8.63,8.52,0.11000000000000121,-0.07000000000000028,8.83,9.0,8.69,0.3100000000000005,-0.08999999999999986,14631,29090,3803,25287,4555
2018-02-11,8.7425,8.95,8.56,0.3899999999999988,0.3899999999999988,8.915,9.2,8.66,0.5399999999999991,0.5399999999999991,8.65,8.95,8.52,0.4299999999999997,0.4299999999999997,8.835,9.14,8.53,0.6100000000000012,0.6100000000000012,11960,19635,6852,12783,-6108
2018-02-18,9.048,9.19,8.85,0.33999999999999986,-0.1899999999999995,9.278,9.47,9.16,0.3100000000000005,-0.3100000000000005,8.927999999999999,9.03,8.82,0.20999999999999908,-0.09999999999999964,9.04,9.13,8.92,0.21000000000000085,0.11999999999999922,8891,19672,1697,17975,-5568
2018-02-25,8.855,9.01,8.49,0.5199999999999996,-0.0600000000000005,9.12,9.44,8.93,0.5099999999999998,0.33999999999999986,8.655000000000001,8.93,8.48,0.4499999999999993,0.21999999999999886,8.752500000000001,9.0,8.5,0.5,0.28999999999999915,10372,23113,5222,17891,16431
2018-03-04,9.052,9.39,8.83,0.5600000000000005,-0.19000000000000128,9.28,9.42,9.19,0.23000000000000043,-0.19000000000000128,8.788,8.89,8.66,0.23000000000000043,0.08999999999999986,8.92,9.13,8.66,0.47000000000000064,0.16999999999999993,13188,30838,4758,26080,3876
2018-03-11,8.788,9.05,8.62,0.4300000000000015,0.16999999999999993,9.032,9.19,8.81,0.379999999999999,0.14000000000000057,8.618,8.95,8.5,0.4499999999999993,0.33999999999999986,8.794,9.09,8.53,0.5600000000000005,0.4800000000000004,19931,46363,2716,43647,7660
2018-03-18,9.394,9.54,9.1,0.4399999999999995,0.3200000000000003,9.636,9.96,9.44,0.5200000000000014,-0.3199999999999985,9.224,9.45,8.98,0.46999999999999886,-0.11999999999999922,9.432,9.59,9.28,0.3100000000000005,-0.20000000000000107,14367,25261,5559,19702,-9355
2018-03-25,9.0825,9.15,9.0,0.15000000000000036,0.10000000000000142,9.2125,9.28,9.14,0.1399999999999988,0.02999999999999936,8.9525,9.15,8.81,0.33999999999999986,-0.10999999999999943,9.0925,9.16,9.0,0.16000000000000014,0.009999999999999787,3809,5619,2159,3460,2584
2018-04-01,9.238,9.43,8.97,0.4599999999999991,0.20000000000000107,9.478,9.71,9.3,0.41000000000000014,0.41000000000000014,9.158,9.32,8.97,0.34999999999999964,0.3100000000000005,9.278,9.4,9.01,0.39000000000000057,0.34999999999999964,9422,17259,3811,13448,-1371
2018-04-08,9.514,9.69,9.36,0.33000000000000007,0.25,9.642,9.72,9.55,0.16999999999999993,-0.07000000000000028,9.45,9.69,9.31,0.379999999999999,-0.02999999999999936,9.586,9.69,9.53,0.16000000000000014,0.030000000000001137,2685,9471,229,9242,6916
2018-04-15,9.502500000000001,9.69,9.21,0.47999999999999865,-0.47999999999999865,9.635,9.71,9.55,0.16000000000000014,-0.1399999999999988,9.215,9.34,8.93,0.41000000000000014,-0.41000000000000014,9.4,9.52,9.28,0.2400000000000002,-0.1999999999999993,5934,14949,1905,13044,10408
2018-04-22,9.3,9.71,8.94,0.7700000000000014,-0.1899999999999995,9.528,9.78,9.21,0.5699999999999985,-0.5699999999999985,8.92,9.2,8.76,0.4399999999999995,-0.09999999999999964,9.106,9.2,8.9,0.29999999999999893,0.23000000000000043,25393,57853,2055,55798,-14039
2018-04-29,8.956000000000001,9.05,8.88,0.16999999999999993,0.0,9.1,9.2,9.05,0.14999999999999858,0.07000000000000028,8.732000000000001,9.05,8.51,0.5400000000000009,-0.0600000000000005,8.978,9.07,8.8,0.2699999999999996,0.16000000000000014,11694,26916,235,26681,12199
2018-05-06,9.642,10.22,9.1,1.120000000000001,0.8000000000000007,9.998,10.87,9.42,1.4499999999999993,1.4499999999999993,9.43,10.22,8.86,1.3600000000000012,1.3600000000000012,9.834,10.55,9.04,1.5100000000000016,1.5100000000000016,29152,51835,9079,42756,30795
2018-05-13,10.652000000000001,11.13,10.3,0.8300000000000001,0.4800000000000004,10.958,11.22,10.68,0.5400000000000009,0.2400000000000002,10.49,10.85,10.25,0.5999999999999996,0.3899999999999988,10.614,10.96,10.31,0.6500000000000004,0.25,16706,46930,2851,44079,1809
2018-05-20,10.850000000000001,11.05,10.46,0.5899999999999999,-0.5899999999999999,11.067499999999999,11.2,10.78,0.41999999999999993,-0.3800000000000008,10.505,10.84,10.23,0.6099999999999994,-0.6099999999999994,10.7975,11.03,10.4,0.629999999999999,-0.2699999999999996,32265,59349,2335,57014,-26741
2018-05-27,10.86,11.0,10.73,0.2699999999999996,0.2400000000000002,11.194,12.16,10.74,1.42,1.42,10.672,10.98,10.2,0.7800000000000011,0.7800000000000011,10.82,11.23,10.37,0.8600000000000012,0.8600000000000012,11096,25861,4123,21738,11950
2018-06-03,11.15,11.36,11.0,0.35999999999999943,0.1899999999999995,11.56,12.0,11.37,0.6300000000000008,0.5899999999999999,10.988,11.2,10.79,0.41000000000000014,0.3899999999999988,11.152,11.6,10.81,0.7899999999999991,0.5399999999999991,25823,56509,7595,48914,45867
2018-06-10,11.212,11.67,10.71,0.9599999999999991,-0.6500000000000004,11.4,11.67,11.16,0.5099999999999998,-0.5099999999999998,10.938,11.15,10.71,0.4399999999999995,-0.3100000000000005,11.19,11.31,10.94,0.370000000000001,-0.16000000000000014,28487,32674,23356,9318,3463
2018-06-17,11.228,11.48,10.87,0.6100000000000012,0.3100000000000005,11.458,11.57,11.3,0.2699999999999996,-0.20000000000000107,11.03,11.23,10.87,0.3600000000000012,0.02000000000000135,11.27,11.32,11.19,0.13000000000000078,0.019999999999999574,10668,21619,3672,17947,-6425
2018-06-24,11.244,11.5,10.99,0.5099999999999998,-0.27999999999999936,11.424,11.53,11.3,0.22999999999999865,-0.21999999999999886,11.078,11.19,10.85,0.33999999999999986,-0.3000000000000007,11.222,11.4,10.96,0.4399999999999995,-0.4399999999999995,11698,35906,2214,33692,-33692
2018-07-01,10.94,11.04,10.84,0.1999999999999993,-0.1999999999999993,11.0125,11.17,10.89,0.27999999999999936,-0.08999999999999986,10.8575,10.97,10.66,0.3100000000000005,-0.25,10.940000000000001,10.99,10.89,0.09999999999999964,-0.08000000000000007,2506,7693,356,7337,7052
2018-07-08,11.088000000000001,11.21,10.93,0.28000000000000114,0.07000000000000028,11.248,11.35,11.08,0.2699999999999996,-0.2699999999999996,10.966,11.03,10.86,0.16999999999999993,0.07000000000000028,11.064,11.2,11.0,0.1999999999999993,-0.1899999999999995,7090,8674,4190,4484,-4484
2018-07-15,11.004,11.06,10.95,0.11000000000000121,-0.0600000000000005,11.058,11.19,10.95,0.2400000000000002,-0.2400000000000002,10.93,11.01,10.74,0.2699999999999996,-0.2699999999999996,10.962,11.01,10.8,0.20999999999999908,-0.20999999999999908,1100,2388,256,2132,-1517
2018-07-22,10.512,10.77,10.25,0.5199999999999996,-0.2699999999999996,10.576,11.0,10.34,0.6600000000000001,-0.5,10.39,10.77,10.22,0.5499999999999989,-0.5299999999999994,10.402,10.81,10.24,0.5700000000000003,-0.5700000000000003,5029,10252,426,9826,2998
2018-07-29,9.7875,10.35,9.32,1.0299999999999994,-0.9699999999999989,9.9775,10.38,9.65,0.7300000000000004,-0.7300000000000004,9.43,10.12,9.01,1.1099999999999994,-0.7699999999999996,9.655,10.12,9.35,0.7699999999999996,-0.5699999999999985,19764,57758,1119,56639,-5316
2018-08-05,8.612,9.79,7.41,2.379999999999999,-2.379999999999999,8.67,9.84,7.41,2.4299999999999997,-2.379999999999999,8.07,9.55,7.26,2.290000000000001,-2.290000000000001,8.146,9.59,7.31,2.2800000000000002,-2.2800000000000002,12594,23262,2686,20576,6366
2018-08-12,7.216,7.54,7.01,0.5300000000000002,-0.3799999999999999,7.376,7.69,7.1,0.5900000000000007,-0.3799999999999999,6.992,7.15,6.89,0.2600000000000007,0.08000000000000007,7.142,7.28,7.0,0.28000000000000025,-0.28000000000000025,22853,55148,8958,46190,-44860
2018-08-19,7.474,8.08,6.9,1.1799999999999997,1.08,7.776,8.36,7.28,1.0799999999999992,1.0799999999999992,7.3,7.8,6.76,1.04,1.04,7.614,8.12,6.83,1.2899999999999991,1.2899999999999991,29694,74598,2247,72351,14743
2018-08-26,8.56,8.8,8.36,0.4400000000000013,-0.120000000000001,8.71,8.82,8.61,0.21000000000000085,-0.040000000000000924,8.4225,8.56,8.31,0.25,0.049999999999998934,8.56,8.75,8.4,0.34999999999999964,0.1899999999999995,6284,18089,490,17599,-17599
2018-09-02,8.004,8.44,7.74,0.6999999999999993,-0.6999999999999993,8.024,8.52,7.74,0.7799999999999994,-0.7799999999999994,7.53,7.84,7.16,0.6799999999999997,0.20000000000000018,7.702,8.0,7.38,0.6200000000000001,-0.6200000000000001,16189,67414,2123,65291,-64830
