Date,SPDR S&P 1500 Momentum Tilt_Open_average,SPDR S&P 1500 Momentum Tilt_Open_max,SPDR S&P 1500 Momentum Tilt_Open_min,SPDR S&P 1500 Momentum Tilt_Open_volatility,SPDR S&P 1500 Momentum Tilt_Open_change,SPDR S&P 1500 Momentum Tilt_High_average,SPDR S&P 1500 Momentum Tilt_High_max,SPDR S&P 1500 Momentum Tilt_High_min,SPDR S&P 1500 Momentum Tilt_High_volatility,SPDR S&P 1500 Momentum Tilt_High_change,SPDR S&P 1500 Momentum Tilt_Low_average,SPDR S&P 1500 Momentum Tilt_Low_max,SPDR S&P 1500 Momentum Tilt_Low_min,SPDR S&P 1500 Momentum Tilt_Low_volatility,SPDR S&P 1500 Momentum Tilt_Low_change,SPDR S&P 1500 Momentum Tilt_Close_average,SPDR S&P 1500 Momentum Tilt_Close_max,SPDR S&P 1500 Momentum Tilt_Close_min,SPDR S&P 1500 Momentum Tilt_Close_volatility,SPDR S&P 1500 Momentum Tilt_Close_change
2018-03-25,115.1,115.1,115.1,0.0,0.0,115.1,115.1,115.1,0.0,0.0,111.62,111.62,111.62,0.0,0.0,111.62,111.62,111.62,0.0,0.0
2018-04-01,115.4,115.4,115.4,0.0,0.0,115.4,115.4,115.4,0.0,0.0,115.08,115.08,115.08,0.0,0.0,115.08,115.08,115.08,0.0,0.0
2018-04-08,116.55,116.55,116.55,0.0,0.0,116.79,116.79,116.79,0.0,0.0,116.55,116.55,116.55,0.0,0.0,116.7,116.7,116.7,0.0,0.0
2018-04-15,117.56,117.56,117.56,0.0,0.0,117.56,117.56,117.56,0.0,0.0,116.47,116.47,116.47,0.0,0.0,116.47,116.47,116.47,0.0,0.0
2018-04-22,116.25,116.25,116.25,0.0,0.0,116.25,116.25,116.25,0.0,0.0,116.25,116.25,116.25,0.0,0.0,116.25,116.25,116.25,0.0,0.0
2018-04-29,116.41,116.41,116.41,0.0,0.0,117.52,117.52,117.52,0.0,0.0,116.41,116.41,116.41,0.0,0.0,117.25,117.25,117.25,0.0,0.0
2018-05-06,122.22,122.22,122.22,0.0,0.0,122.22,122.22,122.22,0.0,0.0,119.92,119.92,119.92,0.0,0.0,120.12,120.12,120.12,0.0,0.0
2018-05-13,120.86,120.86,120.86,0.0,0.0,120.99,120.99,120.99,0.0,0.0,120.61,120.61,120.61,0.0,0.0,120.68,120.68,120.68,0.0,0.0
2018-05-20,120.41,120.41,120.41,0.0,0.0,120.41,120.41,120.41,0.0,0.0,120.06,120.06,120.06,0.0,0.0,120.06,120.06,120.06,0.0,0.0
2018-05-27,121.85,121.85,121.85,0.0,0.0,121.85,121.85,121.85,0.0,0.0,121.31,121.31,121.31,0.0,0.0,121.6,121.6,121.6,0.0,0.0
2018-06-03,123.24,123.24,123.24,0.0,0.0,123.52,123.52,123.52,0.0,0.0,123.03,123.03,123.03,0.0,0.0,123.03,123.03,123.03,0.0,0.0
2018-06-10,122.98,122.98,122.98,0.0,0.0,122.98,122.98,122.98,0.0,0.0,121.88,121.88,121.88,0.0,0.0,122.56,122.56,122.56,0.0,0.0
2018-06-17,119.7,119.7,119.7,0.0,0.0,119.7,119.7,119.7,0.0,0.0,118.4,118.4,118.4,0.0,0.0,119.13,119.13,119.13,0.0,0.0
2018-06-24,118.35,118.35,118.35,0.0,0.0,118.94,118.94,118.94,0.0,0.0,118.35,118.35,118.35,0.0,0.0,118.94,118.94,118.94,0.0,0.0
2018-07-01,121.71,121.71,121.71,0.0,0.0,121.94,121.94,121.94,0.0,0.0,121.71,121.71,121.71,0.0,0.0,121.94,121.94,121.94,0.0,0.0
2018-07-08,123.45,123.45,123.45,0.0,0.0,123.45,123.45,123.45,0.0,0.0,122.68,122.68,122.68,0.0,0.0,122.76,122.76,122.76,0.0,0.0
2018-07-15,123.09,123.09,123.09,0.0,0.0,124.25,124.25,124.25,0.0,0.0,123.09,123.09,123.09,0.0,0.0,123.48,123.48,123.48,0.0,0.0
2018-07-22,122.95,122.95,122.95,0.0,0.0,122.95,122.95,122.95,0.0,0.0,122.57,122.57,122.57,0.0,0.0,122.57,122.57,122.57,0.0,0.0
2018-07-29,124.44,124.44,124.44,0.0,0.0,124.75,124.75,124.75,0.0,0.0,124.44,124.44,124.44,0.0,0.0,124.75,124.75,124.75,0.0,0.0
2018-08-05,125.36,125.36,125.36,0.0,0.0,125.39,125.39,125.39,0.0,0.0,124.17,124.17,124.17,0.0,0.0,124.17,124.17,124.17,0.0,0.0
2018-08-12,125.44,125.44,125.44,0.0,0.0,125.6,125.6,125.6,0.0,0.0,125.3,125.3,125.3,0.0,0.0,125.6,125.6,125.6,0.0,0.0
2018-08-19,127.88,127.88,127.88,0.0,0.0,127.95,127.95,127.95,0.0,0.0,127.88,127.88,127.88,0.0,0.0,127.95,127.95,127.95,0.0,0.0
2018-08-26,129.19,129.19,129.19,0.0,0.0,129.19,129.19,129.19,0.0,0.0,128.42,128.42,128.42,0.0,0.0,128.45,128.45,128.45,0.0,0.0
2018-09-02,127.14,127.14,127.14,0.0,0.0,127.14,127.14,127.14,0.0,0.0,127.05,127.05,127.05,0.0,0.0,127.05,127.05,127.05,0.0,0.0
2018-09-09,128.03,128.03,128.03,0.0,0.0,128.03,128.03,128.03,0.0,0.0,127.36,127.36,127.36,0.0,0.0,127.36,127.36,127.36,0.0,0.0
2018-09-16,127.72,127.72,127.72,0.0,0.0,128.18,128.18,128.18,0.0,0.0,127.72,127.72,127.72,0.0,0.0,128.18,128.18,128.18,0.0,0.0
2018-09-23,128.72,128.72,128.72,0.0,0.0,129.28,129.28,129.28,0.0,0.0,128.72,128.72,128.72,0.0,0.0,128.88,128.88,128.88,0.0,0.0
2018-09-30,125.66,125.66,125.66,0.0,0.0,125.93,125.93,125.93,0.0,0.0,124.87,124.87,124.87,0.0,0.0,125.93,125.93,125.93,0.0,0.0
2018-10-07,120.4,120.4,120.4,0.0,0.0,120.89,120.89,120.89,0.0,0.0,120.28,120.28,120.28,0.0,0.0,120.89,120.89,120.89,0.0,0.0
2018-10-14,124.36,124.36,124.36,0.0,0.0,124.36,124.36,124.36,0.0,0.0,119.71,119.71,119.71,0.0,0.0,120.16,120.16,120.16,0.0,0.0
2018-10-21,116.55,116.55,116.55,0.0,0.0,116.55,116.55,116.55,0.0,0.0,114.08,114.08,114.08,0.0,0.0,114.15,114.15,114.15,0.0,0.0
2018-10-28,120.75,120.75,120.75,0.0,0.0,120.75,120.75,120.75,0.0,0.0,117.91,117.91,117.91,0.0,0.0,117.91,117.91,117.91,0.0,0.0
2018-11-04,119.43,119.43,119.43,0.0,0.0,121.14,121.14,121.14,0.0,0.0,118.32,118.32,118.32,0.0,0.0,121.14,121.14,121.14,0.0,0.0
2018-11-11,117.87,117.87,117.87,0.0,0.0,117.87,117.87,117.87,0.0,0.0,115.38,115.38,115.38,0.0,0.0,115.77,115.77,115.77,0.0,0.0
2018-11-18,113.8,113.8,113.8,0.0,0.0,115.0,115.0,115.0,0.0,0.0,113.8,113.8,113.8,0.0,0.0,115.0,115.0,115.0,0.0,0.0
2018-11-25,121.77,121.77,121.77,0.0,0.0,121.77,121.77,121.77,0.0,0.0,120.32,120.32,120.32,0.0,0.0,120.77,120.77,120.77,0.0,0.0
2018-12-02,113.34,113.34,113.34,0.0,0.0,114.0,114.0,114.0,0.0,0.0,111.59,111.59,111.59,0.0,0.0,114.0,114.0,114.0,0.0,0.0
2018-12-09,111.83,111.83,111.83,0.0,0.0,111.83,111.83,111.83,0.0,0.0,109.47,109.47,109.47,0.0,0.0,109.48,109.48,109.48,0.0,0.0
2018-12-16,103.32,103.32,103.32,0.0,0.0,103.32,103.32,103.32,0.0,0.0,100.68,100.68,100.68,0.0,0.0,100.85,100.85,100.85,0.0,0.0
2018-12-23,107.46,107.46,107.46,0.0,0.0,107.83,107.83,107.83,0.0,0.0,107.45,107.45,107.45,0.0,0.0,107.83,107.83,107.83,0.0,0.0
2018-12-30,110.21,110.21,110.21,0.0,0.0,110.41,110.41,110.41,0.0,0.0,109.73,109.73,109.73,0.0,0.0,109.73,109.73,109.73,0.0,0.0
2019-01-06,111.45,111.45,111.45,0.0,0.0,111.6,111.6,111.6,0.0,0.0,111.23,111.23,111.23,0.0,0.0,111.23,111.23,111.23,0.0,0.0
2019-01-13,114.52,114.52,114.52,0.0,0.0,115.35,115.35,115.35,0.0,0.0,114.52,114.52,114.52,0.0,0.0,115.06,115.06,115.06,0.0,0.0
2019-01-20,113.7,113.7,113.7,0.0,0.0,113.83,113.83,113.83,0.0,0.0,113.54,113.54,113.54,0.0,0.0,113.83,113.83,113.83,0.0,0.0
2019-01-27,117.46,117.46,117.46,0.0,0.0,117.64,117.64,117.64,0.0,0.0,116.66,116.66,116.66,0.0,0.0,117.64,117.64,117.64,0.0,0.0
2019-02-03,117.55,117.55,117.55,0.0,0.0,117.55,117.55,117.55,0.0,0.0,117.55,117.55,117.55,0.0,0.0,117.55,117.55,117.55,0.0,0.0
2019-02-10,120.17,120.17,120.17,0.0,0.0,120.25,120.25,120.25,0.0,0.0,120.17,120.17,120.17,0.0,0.0,120.25,120.25,120.25,0.0,0.0
2019-02-17,122.0,122.0,122.0,0.0,0.0,122.0,122.0,122.0,0.0,0.0,121.37,121.37,121.37,0.0,0.0,121.37,121.37,121.37,0.0,0.0
2019-02-24,121.84,121.84,121.84,0.0,0.0,122.28,122.28,122.28,0.0,0.0,120.08,120.08,120.08,0.0,0.0,120.91,120.91,120.91,0.0,0.0
2019-03-03,119.73,119.73,119.73,0.0,0.0,120.74,120.74,120.74,0.0,0.0,119.73,119.73,119.73,0.0,0.0,120.74,120.74,120.74,0.0,0.0
2019-03-10,122.62,122.62,122.62,0.0,0.0,122.62,122.62,122.62,0.0,0.0,122.37,122.37,122.37,0.0,0.0,122.47,122.47,122.47,0.0,0.0
2019-03-17,121.9,121.9,121.9,0.0,0.0,121.9,121.9,121.9,0.0,0.0,121.78,121.78,121.78,0.0,0.0,121.78,121.78,121.78,0.0,0.0
2019-03-24,123.91,123.91,123.91,0.0,0.0,124.2,124.2,124.2,0.0,0.0,123.91,123.91,123.91,0.0,0.0,124.2,124.2,124.2,0.0,0.0
2019-03-31,125.07,125.07,125.07,0.0,0.0,125.14,125.14,125.14,0.0,0.0,124.75,124.75,124.75,0.0,0.0,125.14,125.14,125.14,0.0,0.0
2019-04-07,125.69,125.69,125.69,0.0,0.0,125.78,125.78,125.78,0.0,0.0,125.58,125.58,125.58,0.0,0.0,125.78,125.78,125.78,0.0,0.0
2019-04-14,125.26,125.26,125.26,0.0,0.0,125.42,125.42,125.42,0.0,0.0,125.18,125.18,125.18,0.0,0.0,125.42,125.42,125.42,0.0,0.0
2019-04-21,127.13,127.13,127.13,0.0,0.0,127.49,127.49,127.49,0.0,0.0,127.13,127.13,127.13,0.0,0.0,127.16,127.16,127.16,0.0,0.0
2019-04-28,125.79,125.79,125.79,0.0,0.0,127.13,127.13,127.13,0.0,0.0,125.79,125.79,125.79,0.0,0.0,126.79,126.79,126.79,0.0,0.0
2019-05-05,122.0,122.0,122.0,0.0,0.0,122.45,122.45,122.45,0.0,0.0,121.7,121.7,121.7,0.0,0.0,122.11,122.11,122.11,0.0,0.0
2019-05-12,123.52,123.52,123.52,0.0,0.0,123.52,123.52,123.52,0.0,0.0,123.52,123.52,123.52,0.0,0.0,123.52,123.52,123.52,0.0,0.0
2019-05-19,123.32,123.32,123.32,0.0,0.0,123.48,123.48,123.48,0.0,0.0,123.22,123.22,123.22,0.0,0.0,123.22,123.22,123.22,0.0,0.0
2019-05-26,122.06,122.06,122.06,0.0,0.0,122.06,122.06,122.06,0.0,0.0,119.98,119.98,119.98,0.0,0.0,119.98,119.98,119.98,0.0,0.0
2019-06-02,126.52,126.52,126.52,0.0,0.0,126.85,126.85,126.85,0.0,0.0,126.52,126.52,126.52,0.0,0.0,126.53,126.53,126.53,0.0,0.0
2019-06-09,126.59,126.59,126.59,0.0,0.0,126.98,126.98,126.98,0.0,0.0,126.59,126.59,126.59,0.0,0.0,126.68,126.68,126.68,0.0,0.0
2019-06-16,128.7,128.7,128.7,0.0,0.0,129.11,129.11,129.11,0.0,0.0,128.6,128.6,128.6,0.0,0.0,128.6,128.6,128.6,0.0,0.0
2019-06-23,128.81,128.81,128.81,0.0,0.0,128.91,128.91,128.91,0.0,0.0,128.64,128.64,128.64,0.0,0.0,128.91,128.91,128.91,0.0,0.0
2019-06-30,129.87,129.87,129.87,0.0,0.0,129.87,129.87,129.87,0.0,0.0,129.57,129.57,129.57,0.0,0.0,129.84,129.84,129.84,0.0,0.0
2019-07-07,131.35,131.35,131.35,0.0,0.0,131.35,131.35,131.35,0.0,0.0,131.17,131.17,131.17,0.0,0.0,131.32,131.32,131.32,0.0,0.0
2019-07-14,129.9,129.9,129.9,0.0,0.0,130.16,130.16,130.16,0.0,0.0,129.89,129.89,129.89,0.0,0.0,130.07,130.07,130.07,0.0,0.0
2019-07-21,131.25,131.25,131.25,0.0,0.0,131.33,131.33,131.33,0.0,0.0,131.24,131.24,131.24,0.0,0.0,131.24,131.24,131.24,0.0,0.0
2019-07-28,126.05,126.05,126.05,0.0,0.0,126.05,126.05,126.05,0.0,0.0,124.41,124.41,124.41,0.0,0.0,124.41,124.41,124.41,0.0,0.0
2019-08-04,127.6,127.6,127.6,0.0,0.0,127.6,127.6,127.6,0.0,0.0,126.79,126.79,126.79,0.0,0.0,126.79,126.79,126.79,0.0,0.0
2019-08-11,129.12,129.12,129.12,0.0,0.0,129.15,129.15,129.15,0.0,0.0,128.93,128.93,128.93,0.0,0.0,129.0,129.0,129.0,0.0,0.0
2019-08-18,126.91,126.91,126.91,0.0,0.0,127.13,127.13,127.13,0.0,0.0,126.91,126.91,126.91,0.0,0.0,127.13,127.13,127.13,0.0,0.0
2019-08-25,129.71,129.71,129.71,0.0,0.0,129.71,129.71,129.71,0.0,0.0,129.0,129.0,129.0,0.0,0.0,129.28,129.28,129.28,0.0,0.0
2019-09-01,130.96,130.96,130.96,0.0,0.0,130.96,130.96,130.96,0.0,0.0,130.24,130.24,130.24,0.0,0.0,130.45,130.45,130.45,0.0,0.0
2019-09-08,130.44,130.44,130.44,0.0,0.0,130.44,130.44,130.44,0.0,0.0,130.32,130.32,130.32,0.0,0.0,130.32,130.32,130.32,0.0,0.0
2019-09-15,132.75,132.75,132.75,0.0,0.0,132.75,132.75,132.75,0.0,0.0,130.15,130.15,130.15,0.0,0.0,130.27,130.27,130.27,0.0,0.0
2019-09-22,129.02,129.02,129.02,0.0,0.0,129.98,129.98,129.98,0.0,0.0,129.02,129.02,129.02,0.0,0.0,129.84,129.84,129.84,0.0,0.0
2019-09-29,129.21,129.21,129.21,0.0,0.0,129.39,129.39,129.39,0.0,0.0,128.91,128.91,128.91,0.0,0.0,129.17,129.17,129.17,0.0,0.0
2019-10-06,129.32,129.32,129.32,0.0,0.0,129.33,129.33,129.33,0.0,0.0,129.32,129.32,129.32,0.0,0.0,129.33,129.33,129.33,0.0,0.0
2019-10-13,130.57,130.57,130.57,0.0,0.0,130.63,130.63,130.63,0.0,0.0,130.54,130.54,130.54,0.0,0.0,130.54,130.54,130.54,0.0,0.0
2019-10-20,131.62,131.62,131.62,0.0,0.0,131.62,131.62,131.62,0.0,0.0,131.14,131.14,131.14,0.0,0.0,131.29,131.29,131.29,0.0,0.0
2019-10-27,133.18,133.18,133.18,0.0,0.0,133.18,133.18,133.18,0.0,0.0,132.06,132.06,132.06,0.0,0.0,132.06,132.06,132.06,0.0,0.0
2019-11-03,131.8,131.8,131.8,0.0,0.0,132.28,132.28,132.28,0.0,0.0,131.8,131.8,131.8,0.0,0.0,132.25,132.25,132.25,0.0,0.0
2019-11-10,134.39,134.39,134.39,0.0,0.0,134.39,134.39,134.39,0.0,0.0,134.2,134.2,134.2,0.0,0.0,134.2,134.2,134.2,0.0,0.0
2019-11-17,134.15,134.15,134.15,0.0,0.0,134.3,134.3,134.3,0.0,0.0,134.15,134.15,134.15,0.0,0.0,134.3,134.3,134.3,0.0,0.0
2019-11-24,133.6,133.6,133.6,0.0,0.0,133.84,133.84,133.84,0.0,0.0,133.6,133.6,133.6,0.0,0.0,133.77,133.77,133.77,0.0,0.0
2019-12-01,136.29,136.29,136.29,0.0,0.0,136.29,136.29,136.29,0.0,0.0,134.84,134.84,134.84,0.0,0.0,134.84,134.84,134.84,0.0,0.0
2019-12-08,136.97,136.97,136.97,0.0,0.0,137.11,137.11,137.11,0.0,0.0,136.89,136.89,136.89,0.0,0.0,136.89,136.89,136.89,0.0,0.0
2019-12-15,138.39,138.39,138.39,0.0,0.0,138.39,138.39,138.39,0.0,0.0,137.54,137.54,137.54,0.0,0.0,137.97,137.97,137.97,0.0,0.0
2019-12-22,137.6,137.6,137.6,0.0,0.0,137.63,137.63,137.63,0.0,0.0,137.46,137.46,137.46,0.0,0.0,137.46,137.46,137.46,0.0,0.0
2019-12-29,137.26,137.26,137.26,0.0,0.0,138.74,138.74,138.74,0.0,0.0,137.26,137.26,137.26,0.0,0.0,138.44,138.44,138.44,0.0,0.0
