Date,Guggenheim Invest China TechnologyEtf_Open_average,Guggenheim Invest China TechnologyEtf_Open_max,Guggenheim Invest China TechnologyEtf_Open_min,Guggenheim Invest China TechnologyEtf_Open_volatility,Guggenheim Invest China TechnologyEtf_Open_change,Guggenheim Invest China TechnologyEtf_High_average,Guggenheim Invest China TechnologyEtf_High_max,Guggenheim Invest China TechnologyEtf_High_min,Guggenheim Invest China TechnologyEtf_High_volatility,Guggenheim Invest China TechnologyEtf_High_change,Guggenheim Invest China TechnologyEtf_Low_average,Guggenheim Invest China TechnologyEtf_Low_max,Guggenheim Invest China TechnologyEtf_Low_min,Guggenheim Invest China TechnologyEtf_Low_volatility,Guggenheim Invest China TechnologyEtf_Low_change,Guggenheim Invest China TechnologyEtf_Close_average,Guggenheim Invest China TechnologyEtf_Close_max,Guggenheim Invest China TechnologyEtf_Close_min,Guggenheim Invest China TechnologyEtf_Close_volatility,Guggenheim Invest China TechnologyEtf_Close_change
2018-03-25,59.14,59.14,59.14,0.0,0.0,60.13,60.13,60.13,0.0,0.0,58.85,58.85,58.85,0.0,0.0,59.82,59.82,59.82,0.0,0.0
2018-04-01,58.0,58.0,58.0,0.0,0.0,58.61,58.61,58.61,0.0,0.0,57.12,57.12,57.12,0.0,0.0,57.39,57.39,57.39,0.0,0.0
2018-04-08,59.91,59.91,59.91,0.0,0.0,60.14,60.14,60.14,0.0,0.0,58.3,58.3,58.3,0.0,0.0,58.55,58.55,58.55,0.0,0.0
2018-04-15,58.07,58.07,58.07,0.0,0.0,58.63,58.63,58.63,0.0,0.0,57.56,57.56,57.56,0.0,0.0,57.71,57.71,57.71,0.0,0.0
2018-04-22,56.93,56.93,56.93,0.0,0.0,57.24,57.24,57.24,0.0,0.0,56.19,56.19,56.19,0.0,0.0,56.7,56.7,56.7,0.0,0.0
2018-04-29,57.34,57.34,57.34,0.0,0.0,58.23,58.23,58.23,0.0,0.0,57.04,57.04,57.04,0.0,0.0,57.87,57.87,57.87,0.0,0.0
2018-05-06,60.4,60.4,60.4,0.0,0.0,60.42,60.42,60.42,0.0,0.0,59.43,59.43,59.43,0.0,0.0,59.74,59.74,59.74,0.0,0.0
2018-05-13,58.96,58.96,58.96,0.0,0.0,59.3,59.3,59.3,0.0,0.0,58.6,58.6,58.6,0.0,0.0,58.81,58.81,58.81,0.0,0.0
2018-05-20,58.39,58.39,58.39,0.0,0.0,58.96,58.96,58.96,0.0,0.0,58.38,58.38,58.38,0.0,0.0,58.78,58.78,58.78,0.0,0.0
2018-05-27,59.48,59.48,59.48,0.0,0.0,60.08,60.08,60.08,0.0,0.0,59.47,59.47,59.47,0.0,0.0,59.77,59.77,59.77,0.0,0.0
2018-06-03,60.53,60.53,60.53,0.0,0.0,61.11,61.11,61.11,0.0,0.0,60.33,60.33,60.33,0.0,0.0,60.89,60.89,60.89,0.0,0.0
2018-06-10,60.82,60.82,60.82,0.0,0.0,61.19,61.19,61.19,0.0,0.0,60.59,60.59,60.59,0.0,0.0,61.06,61.06,61.06,0.0,0.0
2018-06-17,58.75,58.75,58.75,0.0,0.0,58.82,58.82,58.82,0.0,0.0,58.31,58.31,58.31,0.0,0.0,58.66,58.66,58.66,0.0,0.0
2018-06-24,55.8,55.8,55.8,0.0,0.0,56.17,56.17,56.17,0.0,0.0,55.62,55.62,55.62,0.0,0.0,55.62,55.62,55.62,0.0,0.0
2018-07-01,54.66,54.66,54.66,0.0,0.0,55.77,55.77,55.77,0.0,0.0,54.49,54.49,54.49,0.0,0.0,55.46,55.46,55.46,0.0,0.0
2018-07-08,56.53,56.53,56.53,0.0,0.0,56.67,56.67,56.67,0.0,0.0,56.2,56.2,56.2,0.0,0.0,56.41,56.41,56.41,0.0,0.0
2018-07-15,55.49,55.49,55.49,0.0,0.0,55.71,55.71,55.71,0.0,0.0,55.1,55.1,55.1,0.0,0.0,55.47,55.47,55.47,0.0,0.0
2018-07-22,56.38,56.38,56.38,0.0,0.0,56.38,56.38,56.38,0.0,0.0,55.01,55.01,55.01,0.0,0.0,55.48,55.48,55.48,0.0,0.0
2018-07-29,51.96,51.96,51.96,0.0,0.0,52.09,52.09,52.09,0.0,0.0,51.74,51.74,51.74,0.0,0.0,51.9,51.9,51.9,0.0,0.0
2018-08-05,51.76,51.76,51.76,0.0,0.0,51.76,51.76,51.76,0.0,0.0,51.21,51.21,51.21,0.0,0.0,51.59,51.59,51.59,0.0,0.0
2018-08-12,47.12,47.12,47.12,0.0,0.0,48.18,48.18,48.18,0.0,0.0,46.77,46.77,46.77,0.0,0.0,47.95,47.95,47.95,0.0,0.0
2018-08-19,49.27,49.27,49.27,0.0,0.0,49.47,49.47,49.47,0.0,0.0,49.17,49.17,49.17,0.0,0.0,49.39,49.39,49.39,0.0,0.0
2018-08-26,48.85,48.85,48.85,0.0,0.0,49.46,49.46,49.46,0.0,0.0,48.85,48.85,48.85,0.0,0.0,49.4,49.4,49.4,0.0,0.0
2018-09-02,46.52,46.52,46.52,0.0,0.0,47.3,47.3,47.3,0.0,0.0,46.46,46.46,46.46,0.0,0.0,46.75,46.75,46.75,0.0,0.0
2018-09-09,47.7,47.7,47.7,0.0,0.0,47.82,47.82,47.82,0.0,0.0,46.79,46.79,46.79,0.0,0.0,47.07,47.07,47.07,0.0,0.0
2018-09-16,49.28,49.28,49.28,0.0,0.0,49.3,49.3,49.3,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.52,48.52,48.52,0.0,0.0
2018-09-23,48.27,48.27,48.27,0.0,0.0,48.35,48.35,48.35,0.0,0.0,47.92,47.92,47.92,0.0,0.0,48.05,48.05,48.05,0.0,0.0
2018-09-30,44.85,44.85,44.85,0.0,0.0,44.87,44.87,44.87,0.0,0.0,43.73,43.73,43.73,0.0,0.0,44.27,44.27,44.27,0.0,0.0
2018-10-07,42.54,42.54,42.54,0.0,0.0,43.0,43.0,43.0,0.0,0.0,42.06,42.06,42.06,0.0,0.0,42.93,42.93,42.93,0.0,0.0
2018-10-14,41.58,41.58,41.58,0.0,0.0,42.05,42.05,42.05,0.0,0.0,40.87,40.87,40.87,0.0,0.0,40.97,40.97,40.97,0.0,0.0
2018-10-21,38.61,38.61,38.61,0.0,0.0,40.03,40.03,40.03,0.0,0.0,38.43,38.43,38.43,0.0,0.0,39.43,39.43,39.43,0.0,0.0
2018-10-28,45.34,45.34,45.34,0.0,0.0,45.34,45.34,45.34,0.0,0.0,43.0,43.0,43.0,0.0,0.0,43.43,43.43,43.43,0.0,0.0
2018-11-04,41.82,41.82,41.82,0.0,0.0,41.82,41.82,41.82,0.0,0.0,40.85,40.85,40.85,0.0,0.0,41.31,41.31,41.31,0.0,0.0
2018-11-11,43.48,43.48,43.48,0.0,0.0,43.6,43.6,43.6,0.0,0.0,42.85,42.85,42.85,0.0,0.0,43.47,43.47,43.47,0.0,0.0
2018-11-18,41.9,41.9,41.9,0.0,0.0,42.02,42.02,42.02,0.0,0.0,41.57,41.57,41.57,0.0,0.0,41.73,41.73,41.73,0.0,0.0
2018-11-25,43.27,43.27,43.27,0.0,0.0,44.08,44.08,44.08,0.0,0.0,42.97,42.97,42.97,0.0,0.0,43.98,43.98,43.98,0.0,0.0
2018-12-02,43.09,43.09,43.09,0.0,0.0,43.54,43.54,43.54,0.0,0.0,42.1,42.1,42.1,0.0,0.0,42.21,42.21,42.21,0.0,0.0
2018-12-09,42.51,42.51,42.51,0.0,0.0,42.93,42.93,42.93,0.0,0.0,42.22,42.22,42.22,0.0,0.0,42.57,42.57,42.57,0.0,0.0
2018-12-16,39.79,39.79,39.79,0.0,0.0,40.0,40.0,40.0,0.0,0.0,38.86,38.86,38.86,0.0,0.0,38.97,38.97,38.97,0.0,0.0
2018-12-23,40.1,40.1,40.1,0.0,0.0,40.23,40.23,40.23,0.0,0.0,39.58,39.58,39.58,0.0,0.0,39.82,39.82,39.82,0.0,0.0
2018-12-30,38.8,38.8,38.8,0.0,0.0,40.1,40.1,40.1,0.0,0.0,38.58,38.58,38.58,0.0,0.0,39.81,39.81,39.81,0.0,0.0
2019-01-06,41.92,41.92,41.92,0.0,0.0,41.97,41.97,41.97,0.0,0.0,41.5,41.5,41.5,0.0,0.0,41.8,41.8,41.8,0.0,0.0
2019-01-13,43.24,43.24,43.24,0.0,0.0,43.99,43.99,43.99,0.0,0.0,43.17,43.17,43.17,0.0,0.0,43.64,43.64,43.64,0.0,0.0
2019-01-20,43.5,43.5,43.5,0.0,0.0,44.27,44.27,44.27,0.0,0.0,43.25,43.25,43.25,0.0,0.0,44.12,44.12,44.12,0.0,0.0
2019-01-27,44.63,44.63,44.63,0.0,0.0,45.0,45.0,45.0,0.0,0.0,44.42,44.42,44.42,0.0,0.0,44.63,44.63,44.63,0.0,0.0
2019-02-03,44.06,44.06,44.06,0.0,0.0,44.7,44.7,44.7,0.0,0.0,43.96,43.96,43.96,0.0,0.0,44.66,44.66,44.66,0.0,0.0
2019-02-10,45.74,45.74,45.74,0.0,0.0,45.74,45.74,45.74,0.0,0.0,44.98,44.98,44.98,0.0,0.0,45.09,45.09,45.09,0.0,0.0
2019-02-17,47.0,47.0,47.0,0.0,0.0,48.02,48.02,48.02,0.0,0.0,47.0,47.0,47.0,0.0,0.0,47.95,47.95,47.95,0.0,0.0
2019-02-24,48.21,48.21,48.21,0.0,0.0,48.25,48.25,48.25,0.0,0.0,47.68,47.68,47.68,0.0,0.0,47.83,47.83,47.83,0.0,0.0
2019-03-03,46.08,46.08,46.08,0.0,0.0,46.94,46.94,46.94,0.0,0.0,45.95,45.95,45.95,0.0,0.0,46.79,46.79,46.79,0.0,0.0
2019-03-10,48.5,48.5,48.5,0.0,0.0,48.79,48.79,48.79,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.69,48.69,48.69,0.0,0.0
2019-03-17,48.07,48.07,48.07,0.0,0.0,48.15,48.15,48.15,0.0,0.0,47.02,47.02,47.02,0.0,0.0,47.05,47.05,47.05,0.0,0.0
2019-03-24,48.66,48.66,48.66,0.0,0.0,49.18,49.18,49.18,0.0,0.0,48.55,48.55,48.55,0.0,0.0,49.11,49.11,49.11,0.0,0.0
2019-03-31,51.35,51.35,51.35,0.0,0.0,51.98,51.98,51.98,0.0,0.0,51.23,51.23,51.23,0.0,0.0,51.89,51.89,51.89,0.0,0.0
2019-04-07,51.65,51.65,51.65,0.0,0.0,51.95,51.95,51.95,0.0,0.0,51.51,51.51,51.51,0.0,0.0,51.67,51.67,51.67,0.0,0.0
2019-04-14,51.67,51.67,51.67,0.0,0.0,51.77,51.77,51.77,0.0,0.0,51.36,51.36,51.36,0.0,0.0,51.68,51.68,51.68,0.0,0.0
2019-04-21,50.67,50.67,50.67,0.0,0.0,50.93,50.93,50.93,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.93,50.93,50.93,0.0,0.0
2019-04-28,51.4,51.4,51.4,0.0,0.0,51.8,51.8,51.8,0.0,0.0,51.28,51.28,51.28,0.0,0.0,51.76,51.76,51.76,0.0,0.0
2019-05-05,48.19,48.19,48.19,0.0,0.0,48.32,48.32,48.32,0.0,0.0,47.15,47.15,47.15,0.0,0.0,48.0,48.0,48.0,0.0,0.0
2019-05-12,45.75,45.75,45.75,0.0,0.0,46.09,46.09,46.09,0.0,0.0,45.28,45.28,45.28,0.0,0.0,45.35,45.35,45.35,0.0,0.0
2019-05-19,42.8,42.8,42.8,0.0,0.0,42.88,42.88,42.88,0.0,0.0,42.15,42.15,42.15,0.0,0.0,42.15,42.15,42.15,0.0,0.0
2019-05-26,42.08,42.08,42.08,0.0,0.0,42.38,42.38,42.38,0.0,0.0,42.03,42.03,42.03,0.0,0.0,42.25,42.25,42.25,0.0,0.0
2019-06-02,42.34,42.34,42.34,0.0,0.0,43.09,43.09,43.09,0.0,0.0,42.34,42.34,42.34,0.0,0.0,42.87,42.87,42.87,0.0,0.0
2019-06-09,43.04,43.04,43.04,0.0,0.0,43.04,43.04,43.04,0.0,0.0,42.79,42.79,42.79,0.0,0.0,42.84,42.84,42.84,0.0,0.0
2019-06-16,45.38,45.38,45.38,0.0,0.0,45.49,45.49,45.49,0.0,0.0,45.1,45.1,45.1,0.0,0.0,45.1,45.1,45.1,0.0,0.0
2019-06-23,45.6,45.6,45.6,0.0,0.0,45.6,45.6,45.6,0.0,0.0,45.09,45.09,45.09,0.0,0.0,45.35,45.35,45.35,0.0,0.0
2019-06-30,45.95,45.95,45.95,0.0,0.0,45.95,45.95,45.95,0.0,0.0,45.33,45.33,45.33,0.0,0.0,45.64,45.64,45.64,0.0,0.0
2019-07-07,44.39,44.39,44.39,0.0,0.0,44.44,44.44,44.44,0.0,0.0,44.19,44.19,44.19,0.0,0.0,44.39,44.39,44.39,0.0,0.0
2019-07-14,44.7,44.7,44.7,0.0,0.0,44.84,44.84,44.84,0.0,0.0,44.41,44.41,44.41,0.0,0.0,44.41,44.41,44.41,0.0,0.0
2019-07-21,45.64,45.64,45.64,0.0,0.0,45.72,45.72,45.72,0.0,0.0,45.41,45.41,45.41,0.0,0.0,45.51,45.51,45.51,0.0,0.0
2019-07-28,43.2,43.2,43.2,0.0,0.0,43.21,43.21,43.21,0.0,0.0,42.61,42.61,42.61,0.0,0.0,42.72,42.72,42.72,0.0,0.0
2019-08-04,41.51,41.51,41.51,0.0,0.0,41.64,41.64,41.64,0.0,0.0,41.14,41.14,41.14,0.0,0.0,41.27,41.27,41.27,0.0,0.0
2019-08-11,42.79,42.79,42.79,0.0,0.0,43.4,43.4,43.4,0.0,0.0,42.79,42.79,42.79,0.0,0.0,43.36,43.36,43.36,0.0,0.0
2019-08-18,44.44,44.44,44.44,0.0,0.0,44.79,44.79,44.79,0.0,0.0,43.57,43.57,43.57,0.0,0.0,43.59,43.59,43.59,0.0,0.0
2019-08-25,45.38,45.38,45.38,0.0,0.0,45.48,45.48,45.48,0.0,0.0,45.03,45.03,45.03,0.0,0.0,45.28,45.28,45.28,0.0,0.0
2019-09-01,47.76,47.76,47.76,0.0,0.0,47.98,47.98,47.98,0.0,0.0,47.62,47.62,47.62,0.0,0.0,47.79,47.79,47.79,0.0,0.0
2019-09-08,48.95,48.95,48.95,0.0,0.0,49.15,49.15,49.15,0.0,0.0,48.76,48.76,48.76,0.0,0.0,48.95,48.95,48.95,0.0,0.0
2019-09-15,48.61,48.61,48.61,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.15,48.15,48.15,0.0,0.0,48.31,48.31,48.31,0.0,0.0
2019-09-22,47.1,47.1,47.1,0.0,0.0,47.37,47.37,47.37,0.0,0.0,45.28,45.28,45.28,0.0,0.0,45.56,45.56,45.56,0.0,0.0
2019-09-29,46.53,46.53,46.53,0.0,0.0,46.63,46.63,46.63,0.0,0.0,46.26,46.26,46.26,0.0,0.0,46.48,46.48,46.48,0.0,0.0
2019-10-06,47.12,47.12,47.12,0.0,0.0,47.91,47.91,47.91,0.0,0.0,47.05,47.05,47.05,0.0,0.0,47.35,47.35,47.35,0.0,0.0
2019-10-13,47.76,47.76,47.76,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.04,47.04,47.04,0.0,0.0,47.08,47.08,47.08,0.0,0.0
2019-10-20,47.04,47.04,47.04,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.04,47.04,47.04,0.0,0.0,47.64,47.64,47.64,0.0,0.0
2019-10-27,48.25,48.25,48.25,0.0,0.0,48.73,48.73,48.73,0.0,0.0,48.21,48.21,48.21,0.0,0.0,48.52,48.52,48.52,0.0,0.0
2019-11-03,50.37,50.37,50.37,0.0,0.0,50.49,50.49,50.49,0.0,0.0,50.06,50.06,50.06,0.0,0.0,50.41,50.41,50.41,0.0,0.0
2019-11-10,48.74,48.74,48.74,0.0,0.0,48.91,48.91,48.91,0.0,0.0,48.68,48.68,48.68,0.0,0.0,48.75,48.75,48.75,0.0,0.0
2019-11-17,48.98,48.98,48.98,0.0,0.0,48.98,48.98,48.98,0.0,0.0,48.71,48.71,48.71,0.0,0.0,48.95,48.95,48.95,0.0,0.0
2019-11-24,49.89,49.89,49.89,0.0,0.0,50.02,50.02,50.02,0.0,0.0,49.82,49.82,49.82,0.0,0.0,49.93,49.93,49.93,0.0,0.0
2019-12-01,51.17,51.17,51.17,0.0,0.0,51.24,51.24,51.24,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.81,50.81,50.81,0.0,0.0
2019-12-08,52.0,52.0,52.0,0.0,0.0,52.2,52.2,52.2,0.0,0.0,51.34,51.34,51.34,0.0,0.0,51.41,51.41,51.41,0.0,0.0
2019-12-15,53.23,53.23,53.23,0.0,0.0,53.23,53.23,53.23,0.0,0.0,52.75,52.75,52.75,0.0,0.0,52.86,52.86,52.86,0.0,0.0
2019-12-22,53.42,53.42,53.42,0.0,0.0,53.42,53.42,53.42,0.0,0.0,52.89,52.89,52.89,0.0,0.0,53.01,53.01,53.01,0.0,0.0
2019-12-29,54.43,54.43,54.43,0.0,0.0,55.2,55.2,55.2,0.0,0.0,54.43,54.43,54.43,0.0,0.0,54.65,54.65,54.65,0.0,0.0
