Date,EBAY_Open_average,EBAY_Open_max,EBAY_Open_min,EBAY_Open_volatility,EBAY_Open_change,EBAY_High_average,EBAY_High_max,EBAY_High_min,EBAY_High_volatility,EBAY_High_change,EBAY_Low_average,EBAY_Low_max,EBAY_Low_min,EBAY_Low_volatility,EBAY_Low_change,EBAY_Close_average,EBAY_Close_max,EBAY_Close_min,EBAY_Close_volatility,EBAY_Close_change,EBAY_Volume_average,EBAY_Volume_max,EBAY_Volume_min,EBAY_Volume_volatility,EBAY_Volume_change
2018-01-14,38.278,38.75,38.0,0.75,0.28999999999999915,38.85,39.73,38.25,1.4799999999999969,1.4799999999999969,37.958,38.33,37.38,0.9499999999999957,0.9499999999999957,38.484,39.58,37.68,1.8999999999999986,1.8999999999999986,11503392,12723975,10714952,2009023,-3822
2018-01-21,40.078,40.59,39.59,1.0,1.0,40.598,41.07,39.89,1.1799999999999997,1.1799999999999997,39.834,40.57,39.13,1.4399999999999977,1.4399999999999977,40.26,40.89,39.77,1.1199999999999974,1.029999999999994,8329419,10735965,6372823,4363142,-571941
2018-01-28,43.176,45.5,40.48,5.020000000000003,3.3000000000000043,44.024,46.99,41.1,5.890000000000001,3.1099999999999994,42.446,45.21,40.19,5.020000000000003,2.0500000000000043,42.768,46.19,40.4,5.789999999999999,1.9699999999999989,19035807,33290622,9022858,24267764,10077390
2018-02-04,42.068,42.67,41.5,1.1700000000000017,0.23000000000000398,42.758,43.12,41.98,1.1400000000000006,-0.46000000000000085,41.406,42.23,40.43,1.7999999999999972,-0.0799999999999983,42.024,42.79,41.02,1.769999999999996,-0.46999999999999886,14571934,18686072,11379218,7306854,-6864651
2018-02-11,42.415,43.16,41.83,1.3299999999999983,1.1699999999999946,43.0875,43.64,42.67,0.9699999999999989,0.8599999999999994,42.1975,42.91,41.75,1.1599999999999966,1.009999999999998,42.735,43.34,42.15,1.1900000000000048,1.1900000000000048,10036186,10415620,9396171,1019449,-1019449
2018-02-18,43.372,43.8,43.11,0.6899999999999977,0.6899999999999977,43.828,44.36,43.51,0.8500000000000014,0.5700000000000003,43.03,43.65,42.62,1.0300000000000011,0.6400000000000006,43.37,43.83,42.83,1.0,0.4399999999999977,9895337,11158729,6402489,4756240,-4544509
2018-02-25,43.088,43.82,42.6,1.2199999999999989,-1.0300000000000011,43.418,43.95,43.06,0.8900000000000006,-0.4000000000000057,42.574,43.13,42.05,1.0800000000000054,-0.5100000000000051,42.884,43.19,42.27,0.9199999999999946,0.03999999999999915,7937174,9243815,5506131,3737684,-3737684
2018-03-04,43.692,44.16,42.97,1.1899999999999977,0.490000000000002,43.948,44.3,43.54,0.759999999999998,0.490000000000002,43.188,43.43,42.8,0.6300000000000026,0.46999999999999886,43.692,43.93,43.14,0.7899999999999991,0.759999999999998,7947821,9297793,5324822,3972971,3864569
2018-03-11,42.955999999999996,44.14,42.23,1.9100000000000037,-1.9100000000000037,43.138,44.22,42.74,1.4799999999999969,-1.4600000000000009,42.32,42.69,41.72,0.9699999999999989,-0.9699999999999989,42.558,42.83,42.09,0.7399999999999949,-0.7299999999999969,10560318,14194922,7598584,6596338,-524887
2018-03-18,41.211999999999996,42.08,40.3,1.7800000000000011,-1.7800000000000011,41.574,42.19,40.94,1.25,-1.1299999999999955,40.606,41.71,39.59,2.1199999999999974,-2.1199999999999974,40.986,41.96,39.71,2.25,-0.9500000000000028,9134963,10974102,7658117,3315985,1796117
2018-03-25,40.44,41.15,40.04,1.1099999999999994,-1.1099999999999994,40.7875,41.17,40.34,0.8299999999999983,-0.8299999999999983,39.6275,39.99,38.9,1.0900000000000034,-1.0799999999999983,39.9825,40.24,39.36,0.8800000000000026,-0.8599999999999994,11822953,14336456,7721403,6615053,-4074229
2018-04-01,39.51,40.11,39.1,1.009999999999998,-0.259999999999998,39.922,40.31,39.55,0.7600000000000051,-0.3500000000000014,39.13,39.61,38.82,0.7899999999999991,-0.3999999999999986,39.480000000000004,40.03,38.88,1.1499999999999986,-0.7299999999999969,7939087,10205773,6019663,4186110,-2064249
2018-04-08,40.252,41.06,39.3,1.7600000000000051,0.9200000000000017,40.71,41.09,39.82,1.2700000000000031,0.8399999999999963,39.642,39.95,39.14,0.8100000000000023,0.6700000000000017,40.008,40.53,39.59,0.9399999999999977,0.5999999999999943,10646856,17644406,6629224,11015182,-988093
2018-04-15,41.88,42.85,40.39,2.460000000000001,1.9600000000000009,42.288,43.0,40.8,2.200000000000003,1.7000000000000028,41.268,42.06,40.13,1.9299999999999997,1.3599999999999994,41.654,42.2,40.61,1.5900000000000034,0.990000000000002,12193244,19386288,8673103,10713185,-801406
2018-04-22,39.754,41.85,38.29,3.5600000000000023,-3.5600000000000023,40.008,42.18,38.62,3.5600000000000023,-3.5600000000000023,38.956,40.81,37.65,3.1600000000000037,-3.1600000000000037,39.388,41.18,37.88,3.299999999999997,-3.299999999999997,13301043,21446652,7316938,14129714,3303424
2018-04-29,37.598,38.08,37.0,1.0799999999999983,0.3299999999999983,38.022,38.25,37.76,0.490000000000002,0.3299999999999983,37.226,37.61,36.81,0.7999999999999972,0.18999999999999773,37.69,38.0,37.18,0.8200000000000003,-0.030000000000001137,8081068,11027808,6359290,4668518,-528194
2018-05-06,38.19,38.39,37.73,0.6600000000000037,0.4200000000000017,38.594,38.84,38.14,0.7000000000000028,0.5300000000000011,38.002,38.18,37.48,0.7000000000000028,0.6700000000000017,38.296,38.5,38.1,0.3999999999999986,0.28999999999999915,8136940,9597472,7215519,2381953,-1490277
2018-05-13,38.228,38.49,38.0,0.490000000000002,0.37000000000000455,38.602000000000004,38.84,38.21,0.6300000000000026,0.6000000000000014,38.044,38.23,37.69,0.5399999999999991,0.5,38.288,38.4,38.08,0.3200000000000003,0.21000000000000085,7491218,11002589,6370421,4632168,-147992
2018-05-20,37.97,38.4,37.61,0.7899999999999991,-0.5599999999999952,38.2675,38.49,38.05,0.44000000000000483,-0.20000000000000284,37.6475,37.8,37.47,0.3299999999999983,0.10999999999999943,37.885,38.04,37.77,0.269999999999996,0.1699999999999946,7870527,9142228,6256208,2886020,-405583
2018-05-27,37.964,38.47,37.73,0.740000000000002,0.740000000000002,38.356,39.12,37.81,1.3099999999999952,1.2399999999999949,37.674,38.39,37.18,1.2100000000000009,1.0300000000000011,38.102000000000004,39.07,37.53,1.5399999999999991,1.5399999999999991,8574397,10710686,7831203,2879483,-190703
2018-06-03,39.978,40.27,39.23,1.0400000000000063,1.0400000000000063,40.522,40.86,40.11,0.75,0.28999999999999915,39.67,40.08,39.22,0.8599999999999994,0.8599999999999994,40.244,40.49,39.95,0.5399999999999991,0.45000000000000284,8209894,11570738,5208946,6361792,-6007178
