Date,WisdomTree China ex-State-Owned Enterprises_Open_average,WisdomTree China ex-State-Owned Enterprises_Open_max,WisdomTree China ex-State-Owned Enterprises_Open_min,WisdomTree China ex-State-Owned Enterprises_Open_volatility,WisdomTree China ex-State-Owned Enterprises_Open_change,WisdomTree China ex-State-Owned Enterprises_High_average,WisdomTree China ex-State-Owned Enterprises_High_max,WisdomTree China ex-State-Owned Enterprises_High_min,WisdomTree China ex-State-Owned Enterprises_High_volatility,WisdomTree China ex-State-Owned Enterprises_High_change,WisdomTree China ex-State-Owned Enterprises_Low_average,WisdomTree China ex-State-Owned Enterprises_Low_max,WisdomTree China ex-State-Owned Enterprises_Low_min,WisdomTree China ex-State-Owned Enterprises_Low_volatility,WisdomTree China ex-State-Owned Enterprises_Low_change,WisdomTree China ex-State-Owned Enterprises_Close_average,WisdomTree China ex-State-Owned Enterprises_Close_max,WisdomTree China ex-State-Owned Enterprises_Close_min,WisdomTree China ex-State-Owned Enterprises_Close_volatility,WisdomTree China ex-State-Owned Enterprises_Close_change
2018-03-25,87.37,87.37,87.37,0.0,0.0,87.53,87.53,87.53,0.0,0.0,85.01,85.01,85.01,0.0,0.0,85.77,85.77,85.77,0.0,0.0
2018-04-01,86.4,86.4,86.4,0.0,0.0,87.22,87.22,87.22,0.0,0.0,85.92,85.92,85.92,0.0,0.0,86.25,86.25,86.25,0.0,0.0
2018-04-08,86.4,86.4,86.4,0.0,0.0,86.8,86.8,86.8,0.0,0.0,86.06,86.06,86.06,0.0,0.0,86.74,86.74,86.74,0.0,0.0
2018-04-15,84.93,84.93,84.93,0.0,0.0,85.1,85.1,85.1,0.0,0.0,84.26,84.26,84.26,0.0,0.0,84.31,84.31,84.31,0.0,0.0
2018-04-22,85.15,85.15,85.15,0.0,0.0,85.15,85.15,85.15,0.0,0.0,84.2,84.2,84.2,0.0,0.0,84.2,84.2,84.2,0.0,0.0
2018-04-29,85.26,85.26,85.26,0.0,0.0,86.18,86.18,86.18,0.0,0.0,85.26,85.26,85.26,0.0,0.0,86.0,86.0,86.0,0.0,0.0
2018-05-06,89.23,89.23,89.23,0.0,0.0,89.75,89.75,89.75,0.0,0.0,89.12,89.12,89.12,0.0,0.0,89.14,89.14,89.14,0.0,0.0
2018-05-13,89.18,89.18,89.18,0.0,0.0,89.24,89.24,89.24,0.0,0.0,88.65,88.65,88.65,0.0,0.0,88.76,88.76,88.76,0.0,0.0
2018-05-20,87.97,87.97,87.97,0.0,0.0,88.22,88.22,88.22,0.0,0.0,87.97,87.97,87.97,0.0,0.0,88.16,88.16,88.16,0.0,0.0
2018-05-27,89.84,89.84,89.84,0.0,0.0,89.99,89.99,89.99,0.0,0.0,89.5,89.5,89.5,0.0,0.0,89.99,89.99,89.99,0.0,0.0
2018-06-03,90.85,90.85,90.85,0.0,0.0,91.04,91.04,91.04,0.0,0.0,90.7,90.7,90.7,0.0,0.0,90.98,90.98,90.98,0.0,0.0
2018-06-10,89.1,89.1,89.1,0.0,0.0,89.1,89.1,89.1,0.0,0.0,88.37,88.37,88.37,0.0,0.0,89.01,89.01,89.01,0.0,0.0
2018-06-17,84.28,84.28,84.28,0.0,0.0,84.28,84.28,84.28,0.0,0.0,82.35,82.35,82.35,0.0,0.0,83.16,83.16,83.16,0.0,0.0
2018-06-24,79.5,79.5,79.5,0.0,0.0,79.93,79.93,79.93,0.0,0.0,79.28,79.28,79.28,0.0,0.0,79.93,79.93,79.93,0.0,0.0
2018-07-01,81.82,81.82,81.82,0.0,0.0,82.25,82.25,82.25,0.0,0.0,81.53,81.53,81.53,0.0,0.0,82.25,82.25,82.25,0.0,0.0
2018-07-08,80.99,80.99,80.99,0.0,0.0,81.07,81.07,81.07,0.0,0.0,80.69,80.69,80.69,0.0,0.0,80.91,80.91,80.91,0.0,0.0
2018-07-15,79.2,79.2,79.2,0.0,0.0,79.24,79.24,79.24,0.0,0.0,78.87,78.87,78.87,0.0,0.0,79.24,79.24,79.24,0.0,0.0
2018-07-22,78.97,78.97,78.97,0.0,0.0,78.97,78.97,78.97,0.0,0.0,77.71,77.71,77.71,0.0,0.0,78.02,78.02,78.02,0.0,0.0
2018-07-29,73.83,73.83,73.83,0.0,0.0,74.03,74.03,74.03,0.0,0.0,73.72,73.72,73.72,0.0,0.0,73.91,73.91,73.91,0.0,0.0
2018-08-05,75.19,75.19,75.19,0.0,0.0,75.34,75.34,75.34,0.0,0.0,74.62,74.62,74.62,0.0,0.0,74.75,74.75,74.75,0.0,0.0
2018-08-12,72.35,72.35,72.35,0.0,0.0,72.79,72.79,72.79,0.0,0.0,72.35,72.35,72.35,0.0,0.0,72.69,72.69,72.69,0.0,0.0
2018-08-19,75.87,75.87,75.87,0.0,0.0,76.72,76.72,76.72,0.0,0.0,75.87,75.87,75.87,0.0,0.0,76.45,76.45,76.45,0.0,0.0
2018-08-26,73.85,73.85,73.85,0.0,0.0,74.51,74.51,74.51,0.0,0.0,73.81,73.81,73.81,0.0,0.0,74.37,74.37,74.37,0.0,0.0
2018-09-02,70.35,70.35,70.35,0.0,0.0,70.35,70.35,70.35,0.0,0.0,69.31,69.31,69.31,0.0,0.0,69.4,69.4,69.4,0.0,0.0
2018-09-09,69.47,69.47,69.47,0.0,0.0,69.57,69.57,69.57,0.0,0.0,69.01,69.01,69.01,0.0,0.0,69.1,69.1,69.1,0.0,0.0
2018-09-16,72.25,72.25,72.25,0.0,0.0,72.25,72.25,72.25,0.0,0.0,71.83,71.83,71.83,0.0,0.0,72.08,72.08,72.08,0.0,0.0
2018-09-23,71.96,71.96,71.96,0.0,0.0,71.96,71.96,71.96,0.0,0.0,71.43,71.43,71.43,0.0,0.0,71.48,71.48,71.48,0.0,0.0
2018-09-30,66.12,66.12,66.12,0.0,0.0,66.75,66.75,66.75,0.0,0.0,66.0,66.0,66.0,0.0,0.0,66.7,66.7,66.7,0.0,0.0
2018-10-07,64.14,64.14,64.14,0.0,0.0,64.58,64.58,64.58,0.0,0.0,63.88,63.88,63.88,0.0,0.0,64.25,64.25,64.25,0.0,0.0
2018-10-14,65.91,65.91,65.91,0.0,0.0,66.1,66.1,66.1,0.0,0.0,65.43,65.43,65.43,0.0,0.0,65.97,65.97,65.97,0.0,0.0
2018-10-21,61.85,61.85,61.85,0.0,0.0,61.85,61.85,61.85,0.0,0.0,59.55,59.55,59.55,0.0,0.0,60.26,60.26,60.26,0.0,0.0
2018-10-28,66.36,66.36,66.36,0.0,0.0,66.48,66.48,66.48,0.0,0.0,66.11,66.11,66.11,0.0,0.0,66.24,66.24,66.24,0.0,0.0
2018-11-04,63.4,63.4,63.4,0.0,0.0,63.4,63.4,63.4,0.0,0.0,62.57,62.57,62.57,0.0,0.0,62.81,62.81,62.81,0.0,0.0
2018-11-11,65.87,65.87,65.87,0.0,0.0,65.87,65.87,65.87,0.0,0.0,65.15,65.15,65.15,0.0,0.0,65.15,65.15,65.15,0.0,0.0
2018-11-18,64.93,64.93,64.93,0.0,0.0,65.22,65.22,65.22,0.0,0.0,64.83,64.83,64.83,0.0,0.0,64.97,64.97,64.97,0.0,0.0
2018-11-25,69.16,69.16,69.16,0.0,0.0,69.42,69.42,69.42,0.0,0.0,68.59,68.59,68.59,0.0,0.0,68.66,68.66,68.66,0.0,0.0
2018-12-02,64.02,64.02,64.02,0.0,0.0,64.35,64.35,64.35,0.0,0.0,63.18,63.18,63.18,0.0,0.0,64.16,64.16,64.16,0.0,0.0
2018-12-09,63.92,63.92,63.92,0.0,0.0,63.98,63.98,63.98,0.0,0.0,62.72,62.72,62.72,0.0,0.0,63.02,63.02,63.02,0.0,0.0
2018-12-16,60.01,60.01,60.01,0.0,0.0,60.82,60.82,60.82,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0
2018-12-23,61.96,61.96,61.96,0.0,0.0,62.06,62.06,62.06,0.0,0.0,60.89,60.89,60.89,0.0,0.0,60.89,60.89,60.89,0.0,0.0
2018-12-30,61.43,61.43,61.43,0.0,0.0,62.27,62.27,62.27,0.0,0.0,61.43,61.43,61.43,0.0,0.0,62.18,62.18,62.18,0.0,0.0
2019-01-06,63.11,63.11,63.11,0.0,0.0,63.39,63.39,63.39,0.0,0.0,62.93,62.93,62.93,0.0,0.0,63.22,63.22,63.22,0.0,0.0
2019-01-13,66.19,66.19,66.19,0.0,0.0,66.73,66.73,66.73,0.0,0.0,66.19,66.19,66.19,0.0,0.0,66.51,66.51,66.51,0.0,0.0
2019-01-20,66.29,66.29,66.29,0.0,0.0,66.64,66.64,66.64,0.0,0.0,66.07,66.07,66.07,0.0,0.0,66.58,66.58,66.58,0.0,0.0
2019-01-27,68.6,68.6,68.6,0.0,0.0,69.1,69.1,69.1,0.0,0.0,68.6,68.6,68.6,0.0,0.0,68.99,68.99,68.99,0.0,0.0
2019-02-03,69.72,69.72,69.72,0.0,0.0,69.85,69.85,69.85,0.0,0.0,69.54,69.54,69.54,0.0,0.0,69.57,69.57,69.57,0.0,0.0
2019-02-10,69.97,69.97,69.97,0.0,0.0,69.97,69.97,69.97,0.0,0.0,69.37,69.37,69.37,0.0,0.0,69.66,69.66,69.66,0.0,0.0
2019-02-17,74.95,74.95,74.95,0.0,0.0,75.0,75.0,75.0,0.0,0.0,74.61,74.61,74.61,0.0,0.0,74.61,74.61,74.61,0.0,0.0
2019-02-24,75.71,75.71,75.71,0.0,0.0,75.84,75.84,75.84,0.0,0.0,74.8,74.8,74.8,0.0,0.0,75.43,75.43,75.43,0.0,0.0
2019-03-03,74.2,74.2,74.2,0.0,0.0,75.2,75.2,75.2,0.0,0.0,74.2,74.2,74.2,0.0,0.0,75.18,75.18,75.18,0.0,0.0
2019-03-10,77.36,77.36,77.36,0.0,0.0,77.63,77.63,77.63,0.0,0.0,77.16,77.16,77.16,0.0,0.0,77.39,77.39,77.39,0.0,0.0
2019-03-17,75.13,75.13,75.13,0.0,0.0,75.79,75.79,75.79,0.0,0.0,75.12,75.12,75.12,0.0,0.0,75.59,75.59,75.59,0.0,0.0
2019-03-24,79.56,79.56,79.56,0.0,0.0,79.98,79.98,79.98,0.0,0.0,79.33,79.33,79.33,0.0,0.0,79.69,79.69,79.69,0.0,0.0
2019-03-31,81.44,81.44,81.44,0.0,0.0,81.97,81.97,81.97,0.0,0.0,81.43,81.43,81.43,0.0,0.0,81.93,81.93,81.93,0.0,0.0
2019-04-07,81.04,81.04,81.04,0.0,0.0,81.04,81.04,81.04,0.0,0.0,80.08,80.08,80.08,0.0,0.0,80.28,80.28,80.28,0.0,0.0
2019-04-14,80.74,80.74,80.74,0.0,0.0,81.15,81.15,81.15,0.0,0.0,80.74,80.74,80.74,0.0,0.0,81.06,81.06,81.06,0.0,0.0
2019-04-21,80.05,80.05,80.05,0.0,0.0,80.19,80.19,80.19,0.0,0.0,80.0,80.0,80.0,0.0,0.0,80.04,80.04,80.04,0.0,0.0
2019-04-28,76.91,76.91,76.91,0.0,0.0,78.29,78.29,78.29,0.0,0.0,76.42,76.42,76.42,0.0,0.0,78.13,78.13,78.13,0.0,0.0
2019-05-05,72.37,72.37,72.37,0.0,0.0,72.7,72.7,72.7,0.0,0.0,71.87,71.87,71.87,0.0,0.0,72.2,72.2,72.2,0.0,0.0
2019-05-12,69.68,69.68,69.68,0.0,0.0,69.92,69.92,69.92,0.0,0.0,69.0,69.0,69.0,0.0,0.0,69.15,69.15,69.15,0.0,0.0
2019-05-19,68.26,68.26,68.26,0.0,0.0,68.33,68.33,68.33,0.0,0.0,67.76,67.76,67.76,0.0,0.0,67.77,67.77,67.77,0.0,0.0
2019-05-26,68.74,68.74,68.74,0.0,0.0,68.91,68.91,68.91,0.0,0.0,68.43,68.43,68.43,0.0,0.0,68.65,68.65,68.65,0.0,0.0
2019-06-02,69.86,69.86,69.86,0.0,0.0,70.46,70.46,70.46,0.0,0.0,69.77,69.77,69.77,0.0,0.0,70.15,70.15,70.15,0.0,0.0
2019-06-09,69.51,69.51,69.51,0.0,0.0,69.88,69.88,69.88,0.0,0.0,69.51,69.51,69.51,0.0,0.0,69.85,69.85,69.85,0.0,0.0
2019-06-16,73.3,73.3,73.3,0.0,0.0,73.57,73.57,73.57,0.0,0.0,73.3,73.3,73.3,0.0,0.0,73.56,73.56,73.56,0.0,0.0
2019-06-23,76.62,76.62,76.62,0.0,0.0,76.83,76.83,76.83,0.0,0.0,75.7,75.7,75.7,0.0,0.0,75.85,75.85,75.85,0.0,0.0
2019-06-30,73.66,73.66,73.66,0.0,0.0,73.66,73.66,73.66,0.0,0.0,73.28,73.28,73.28,0.0,0.0,73.32,73.32,73.32,0.0,0.0
2019-07-07,74.09,74.09,74.09,0.0,0.0,74.41,74.41,74.41,0.0,0.0,74.09,74.09,74.09,0.0,0.0,74.32,74.32,74.32,0.0,0.0
2019-07-14,74.0,74.0,74.0,0.0,0.0,74.11,74.11,74.11,0.0,0.0,73.74,73.74,73.74,0.0,0.0,73.76,73.76,73.76,0.0,0.0
2019-07-21,75.04,75.04,75.04,0.0,0.0,75.07,75.07,75.07,0.0,0.0,74.82,74.82,74.82,0.0,0.0,74.94,74.94,74.94,0.0,0.0
2019-07-28,68.32,68.32,68.32,0.0,0.0,68.32,68.32,68.32,0.0,0.0,66.86,66.86,66.86,0.0,0.0,67.23,67.23,67.23,0.0,0.0
2019-08-04,68.18,68.18,68.18,0.0,0.0,68.5,68.5,68.5,0.0,0.0,67.9,67.9,67.9,0.0,0.0,68.3,68.3,68.3,0.0,0.0
2019-08-11,72.23,72.23,72.23,0.0,0.0,72.53,72.53,72.53,0.0,0.0,72.04,72.04,72.04,0.0,0.0,72.12,72.12,72.12,0.0,0.0
2019-08-18,70.67,70.67,70.67,0.0,0.0,70.67,70.67,70.67,0.0,0.0,70.49,70.49,70.49,0.0,0.0,70.56,70.56,70.56,0.0,0.0
2019-08-25,71.99,71.99,71.99,0.0,0.0,72.0,72.0,72.0,0.0,0.0,71.51,71.51,71.51,0.0,0.0,71.75,71.75,71.75,0.0,0.0
2019-09-01,74.47,74.47,74.47,0.0,0.0,74.7,74.7,74.7,0.0,0.0,74.37,74.37,74.37,0.0,0.0,74.47,74.47,74.47,0.0,0.0
2019-09-08,75.23,75.23,75.23,0.0,0.0,75.25,75.25,75.25,0.0,0.0,74.89,74.89,74.89,0.0,0.0,75.07,75.07,75.07,0.0,0.0
2019-09-15,73.7,73.7,73.7,0.0,0.0,73.82,73.82,73.82,0.0,0.0,73.56,73.56,73.56,0.0,0.0,73.75,73.75,73.75,0.0,0.0
2019-09-22,71.48,71.48,71.48,0.0,0.0,71.48,71.48,71.48,0.0,0.0,71.09,71.09,71.09,0.0,0.0,71.09,71.09,71.09,0.0,0.0
2019-09-29,71.49,71.49,71.49,0.0,0.0,71.84,71.84,71.84,0.0,0.0,71.49,71.49,71.49,0.0,0.0,71.58,71.58,71.58,0.0,0.0
2019-10-06,73.89,73.89,73.89,0.0,0.0,74.03,74.03,74.03,0.0,0.0,73.76,73.76,73.76,0.0,0.0,73.81,73.81,73.81,0.0,0.0
2019-10-13,73.91,73.91,73.91,0.0,0.0,74.19,74.19,74.19,0.0,0.0,73.91,73.91,73.91,0.0,0.0,74.04,74.04,74.04,0.0,0.0
2019-10-20,75.47,75.47,75.47,0.0,0.0,76.0,76.0,76.0,0.0,0.0,75.47,75.47,75.47,0.0,0.0,75.85,75.85,75.85,0.0,0.0
2019-10-27,77.57,77.57,77.57,0.0,0.0,77.94,77.94,77.94,0.0,0.0,77.49,77.49,77.49,0.0,0.0,77.8,77.8,77.8,0.0,0.0
2019-11-03,77.05,77.05,77.05,0.0,0.0,77.65,77.65,77.65,0.0,0.0,77.01,77.01,77.01,0.0,0.0,77.62,77.62,77.62,0.0,0.0
2019-11-10,77.03,77.03,77.03,0.0,0.0,77.03,77.03,77.03,0.0,0.0,76.69,76.69,76.69,0.0,0.0,76.69,76.69,76.69,0.0,0.0
2019-11-17,77.17,77.17,77.17,0.0,0.0,77.59,77.59,77.59,0.0,0.0,76.91,76.91,76.91,0.0,0.0,77.59,77.59,77.59,0.0,0.0
2019-11-24,77.46,77.46,77.46,0.0,0.0,77.46,77.46,77.46,0.0,0.0,76.86,76.86,76.86,0.0,0.0,77.08,77.08,77.08,0.0,0.0
2019-12-01,78.19,78.19,78.19,0.0,0.0,78.44,78.44,78.44,0.0,0.0,77.82,77.82,77.82,0.0,0.0,77.82,77.82,77.82,0.0,0.0
2019-12-08,81.35,81.35,81.35,0.0,0.0,81.56,81.56,81.56,0.0,0.0,81.25,81.25,81.25,0.0,0.0,81.25,81.25,81.25,0.0,0.0
2019-12-15,82.14,82.14,82.14,0.0,0.0,82.37,82.37,82.37,0.0,0.0,82.12,82.12,82.12,0.0,0.0,82.24,82.24,82.24,0.0,0.0
2019-12-22,83.77,83.77,83.77,0.0,0.0,83.77,83.77,83.77,0.0,0.0,82.84,82.84,82.84,0.0,0.0,82.88,82.88,82.88,0.0,0.0
2019-12-29,84.67,84.67,84.67,0.0,0.0,85.25,85.25,85.25,0.0,0.0,84.58,84.58,84.58,0.0,0.0,84.84,84.84,84.84,0.0,0.0
