Date,MHKStock_Open_average,MHKStock_Open_max,MHKStock_Open_min,MHKStock_Open_volatility,MHKStock_Open_change,MHKStock_High_average,MHKStock_High_max,MHKStock_High_min,MHKStock_High_volatility,MHKStock_High_change,MHKStock_Low_average,MHKStock_Low_max,MHKStock_Low_min,MHKStock_Low_volatility,MHKStock_Low_change,MHKStock_Close_average,MHKStock_Close_max,MHKStock_Close_min,MHKStock_Close_volatility,MHKStock_Close_change,MHKStock_Volume_average,MHKStock_Volume_max,MHKStock_Volume_min,MHKStock_Volume_volatility,MHKStock_Volume_change
2018-01-14,277.1775,279.15,275.71,3.4399999999999977,3.4399999999999977,278.7475,279.92,277.95,1.9700000000000273,1.9700000000000273,275.73249999999996,276.96,274.46,2.5,2.5,277.39,279.14,274.49,4.649999999999977,4.649999999999977,454192,524461,339532,184929,10555
2018-01-21,278.33,280.17,274.49,5.680000000000007,-1.6499999999999773,280.074,281.0,276.95,4.050000000000011,0.19999999999998863,275.876,278.08,272.45,5.6299999999999955,-1.1399999999999864,278.078,280.69,274.56,6.1299999999999955,1.1299999999999955,610376,662643,579199,83444,83444
2018-01-28,278.344,280.27,274.4,5.8700000000000045,-5.720000000000027,280.03000000000003,281.48,275.93,5.550000000000011,-5.360000000000014,275.092,278.45,268.81,9.639999999999986,-9.639999999999986,277.03999999999996,281.06,270.58,10.480000000000018,-8.560000000000002,670199,924211,483996,440215,299585
2018-02-04,264.062,269.24,257.91,11.329999999999984,-10.240000000000009,268.164,271.83,261.49,10.339999999999975,-10.339999999999975,255.808,266.06,238.63,27.430000000000007,-24.139999999999986,261.01800000000003,268.05,249.46,18.590000000000003,-13.890000000000015,1242433,2167116,758689,1408427,1296424
2018-02-11,252.502,254.46,249.49,4.969999999999999,-1.2199999999999989,254.448,257.46,252.2,5.259999999999991,-5.259999999999991,249.28799999999998,250.42,248.28,2.1399999999999864,1.0600000000000023,252.318,254.55,249.76,4.7900000000000205,-4.7900000000000205,1019113,1524019,670320,853699,-456070
2018-02-18,248.5325,250.0,247.0,3.0,0.0,250.955,251.88,250.0,1.8799999999999955,-0.29999999999998295,246.4825,247.04,246.01,1.0300000000000011,0.3400000000000034,248.465,251.39,246.4,4.989999999999981,4.319999999999993,734823,902492,592812,309680,-230407
2018-02-25,245.644,251.93,238.54,13.390000000000015,-13.390000000000015,247.078,253.01,238.88,14.129999999999995,-13.5,241.006,247.87,233.68,14.189999999999998,-14.189999999999998,242.924,250.54,236.56,13.97999999999999,-13.97999999999999,903795,1196514,564888,631626,631626
2018-03-04,238.624,241.25,235.96,5.289999999999992,5.289999999999992,241.462,245.08,238.9,6.180000000000007,6.180000000000007,237.496,239.79,235.15,4.639999999999986,4.639999999999986,240.406,245.0,237.22,7.780000000000001,6.560000000000002,567566,631916,486082,145834,-41801
2018-03-11,248.324,251.2,245.0,6.199999999999989,1.25,250.608,253.55,248.74,4.810000000000002,-0.06999999999999318,246.448,248.91,245.0,3.9099999999999966,0.15000000000000568,248.342,250.59,246.4,4.189999999999998,-0.030000000000001137,648827,1104773,455743,649030,-183352
2018-03-18,245.044,247.18,240.98,6.200000000000017,-6.0400000000000205,246.62800000000001,249.65,241.6,8.050000000000011,-6.200000000000017,240.008,245.69,230.04,15.650000000000006,-11.79000000000002,241.552,247.1,230.57,16.53,-12.450000000000017,692105,1172643,418087,754556,735558
2018-03-25,232.065,235.36,227.9,7.460000000000008,-4.180000000000007,234.59,237.87,231.52,6.349999999999994,-4.259999999999991,228.465,230.95,226.62,4.329999999999984,-2.030000000000001,230.8025,234.2,227.9,6.299999999999983,-1.9799999999999898,845063,1193559,563688,629871,-371956
2018-04-01,233.278,239.65,227.85,11.800000000000011,6.140000000000015,236.702,241.09,231.41,9.680000000000007,7.469999999999999,230.064,237.25,223.99,13.259999999999991,10.199999999999989,234.56,239.5,227.61,11.889999999999986,8.469999999999999,743689,935187,545021,390166,-172150
2018-04-08,238.63,240.45,237.15,3.299999999999983,2.009999999999991,240.208,241.03,239.47,1.5600000000000023,1.5600000000000023,236.688,237.95,235.15,2.799999999999983,2.799999999999983,238.296,239.57,235.37,4.199999999999989,3.829999999999984,495451,718063,330558,387505,-154970
2018-04-15,242.76,245.45,240.77,4.679999999999978,0.6799999999999784,244.202,247.13,241.96,5.1699999999999875,0.030000000000001137,238.98000000000002,242.33,235.05,7.280000000000001,-3.579999999999984,241.102,245.94,235.57,10.370000000000005,-3.969999999999999,742325,1156690,620539,536151,515848
2018-04-22,229.674,236.49,220.5,15.990000000000009,-15.659999999999997,231.434,237.19,227.71,9.47999999999999,-9.47999999999999,224.18,232.5,216.67,15.830000000000013,-15.830000000000013,226.972,235.93,217.36,18.569999999999993,-18.569999999999993,1447272,3139891,613938,2525953,2525953
2018-04-29,213.058,214.81,209.75,5.060000000000002,-0.539999999999992,216.85399999999998,219.39,215.55,3.839999999999975,2.9099999999999966,210.934,213.9,207.79,6.110000000000014,4.430000000000007,213.966,216.36,209.88,6.480000000000018,6.480000000000018,1158811,1861051,737701,1123350,-1123350
2018-05-06,214.078,216.6,211.53,5.069999999999993,-5.069999999999993,215.616,218.27,213.18,5.090000000000003,-2.8000000000000114,211.392,214.5,209.14,5.360000000000014,-3.5800000000000125,212.866,215.41,210.38,5.030000000000001,-1.829999999999984,853504,1221291,579295,641996,641996
2018-05-13,211.044,213.89,208.3,5.589999999999975,-1.75,212.948,217.24,210.05,7.189999999999998,3.3500000000000227,209.052,211.25,206.74,4.509999999999991,1.7299999999999898,211.632,216.15,208.98,7.170000000000016,5.510000000000019,1181624,1838572,794382,1044190,335881
2018-05-20,214.736,216.99,211.95,5.0400000000000205,-5.0400000000000205,216.664,218.82,215.47,3.3499999999999943,-3.3499999999999943,213.196,215.41,210.95,4.460000000000008,-3.859999999999985,214.366,216.12,212.39,3.730000000000018,-2.759999999999991,752083,1111083,436873,674210,-311777
2018-05-27,208.9,211.41,204.53,6.8799999999999955,-6.8799999999999955,209.5125,212.27,205.71,6.560000000000002,-6.560000000000002,205.8125,208.62,203.04,5.5800000000000125,-5.5800000000000125,206.89999999999998,210.64,204.04,6.599999999999994,-6.289999999999992,766886,861183,575460,285723,69140
2018-06-03,206.236,207.84,204.84,3.0,2.3000000000000114,208.018,210.67,205.87,4.799999999999983,3.259999999999991,205.076,207.52,202.75,4.77000000000001,3.640000000000015,207.374,210.44,205.8,4.639999999999986,3.5999999999999943,700312,1071583,446363,625220,-625220
2018-06-10,211.654,214.03,210.0,4.030000000000001,1.9399999999999977,213.81799999999998,214.64,212.64,2.0,0.4900000000000091,210.202,210.84,209.47,1.3700000000000045,0.6100000000000136,212.328,214.11,209.61,4.5,2.049999999999983,733623,903274,556150,347124,268195
2018-06-17,210.502,211.42,207.85,3.569999999999993,0.09999999999999432,211.974,212.59,210.85,1.740000000000009,0.09999999999999432,209.056,209.87,207.85,2.0200000000000102,-1.3500000000000227,210.846,211.87,210.15,1.7199999999999989,1.7199999999999989,833004,976009,571613,404396,-2634
2018-06-24,212.428,212.86,211.87,0.9900000000000091,0.4900000000000091,213.76,215.81,211.87,3.9399999999999977,3.9399999999999977,210.096,211.32,208.87,2.4499999999999886,1.8600000000000136,212.502,214.27,211.34,2.930000000000007,2.7700000000000102,895329,1207065,604072,602993,509645
2018-07-01,215.1525,217.96,212.38,5.5800000000000125,5.5800000000000125,217.155,220.31,214.2,6.110000000000014,6.110000000000014,214.3775,217.06,211.48,5.5800000000000125,5.5800000000000125,216.2725,218.74,213.86,4.8799999999999955,4.8799999999999955,536542,839688,405667,434021,-353480
2018-07-08,221.562,225.86,217.83,8.030000000000001,3.3200000000000216,224.674,228.49,220.78,7.710000000000008,3.530000000000001,219.28799999999998,221.63,217.7,3.930000000000007,2.930000000000007,222.382,224.84,219.07,5.77000000000001,3.0200000000000102,1253457,2242372,425989,1816383,512540
2018-07-15,222.966,224.05,221.0,3.0500000000000114,-2.1699999999999875,224.812,225.61,224.34,1.2700000000000102,0.7199999999999989,221.734,222.76,220.51,2.25,1.2900000000000205,223.55,224.38,221.52,2.859999999999985,2.7099999999999795,702790,889996,482755,407241,-37469
2018-07-22,205.604,223.18,178.53,44.650000000000006,-44.650000000000006,207.99200000000002,224.18,185.51,38.670000000000016,-38.670000000000016,200.41400000000002,216.74,177.0,39.74000000000001,-39.31,203.314,219.55,179.31,40.24000000000001,-34.22,3054333,7360529,1153293,6207236,2155862
2018-07-29,186.38,189.0,182.53,6.469999999999999,4.560000000000002,188.95399999999998,191.39,186.89,4.5,1.3100000000000023,185.21200000000002,188.36,182.5,5.860000000000014,2.8300000000000125,187.096,189.39,184.7,4.689999999999998,1.910000000000025,1404874,1804408,1028578,775830,-775830
2018-08-05,186.284,187.58,183.7,3.880000000000024,-3.75,187.85999999999999,190.04,185.98,4.060000000000002,-2.130000000000024,184.65200000000002,186.68,180.71,5.969999999999999,-5.639999999999986,185.322,187.03,182.32,4.710000000000008,-4.710000000000008,1053915,1152833,854315,298518,-53175
2018-08-12,183.976,188.44,181.3,7.139999999999986,6.329999999999984,186.918,191.17,184.11,7.059999999999974,7.009999999999991,182.91,187.87,180.45,7.420000000000016,7.289999999999992,185.40200000000002,190.06,181.86,8.199999999999989,8.170000000000016,953651,1160764,690299,470465,-469616
2018-08-19,192.172,193.18,190.97,2.210000000000008,0.3100000000000023,193.31199999999998,194.9,191.64,3.2600000000000193,-0.8100000000000023,190.56,191.57,190.12,1.4499999999999886,-0.030000000000001137,191.64,193.41,190.41,3.0,-0.09999999999999432,689655,715478,669464,46014,46014
2018-08-26,193.242,195.51,191.21,4.299999999999983,1.9000000000000057,194.818,196.3,193.64,2.660000000000025,0.10999999999998522,191.336,192.36,189.95,2.410000000000025,-0.29000000000002046,193.318,195.98,191.59,4.389999999999986,-1.3400000000000034,551723,699757,413095,286662,128948
2018-09-02,190.2125,191.2,189.5,1.6999999999999886,-1.3499999999999943,191.9975,192.45,190.94,1.509999999999991,-1.3199999999999932,189.3675,190.18,188.19,1.990000000000009,-1.6400000000000148,190.125,191.0,188.62,2.3799999999999955,-1.539999999999992,676455,1020283,532600,487683,-445984
2018-09-09,188.15800000000002,190.11,186.31,3.8000000000000114,-3.5100000000000193,189.228,191.68,186.72,4.960000000000008,-2.8499999999999943,185.822,188.43,183.26,5.170000000000016,-2.969999999999999,187.612,189.77,185.56,4.210000000000008,-2.670000000000016,1096534,1900141,504610,1395531,472863
2018-09-16,186.978,188.0,186.53,1.4699999999999989,-0.5699999999999932,188.424,189.2,187.59,1.6099999999999852,-1.200000000000017,185.66,186.73,184.34,2.3899999999999864,-0.7800000000000011,186.458,187.33,185.27,2.0600000000000023,-0.3100000000000023,982913,1173340,816773,356567,-74078
2018-09-23,181.972,185.53,179.36,6.1699999999999875,-6.1699999999999875,182.636,186.77,179.74,7.030000000000001,-7.030000000000001,179.376,182.61,173.81,8.800000000000011,-8.800000000000011,179.922,182.96,175.35,7.610000000000014,-7.610000000000014,864753,1023008,723305,299703,86589
2018-09-30,172.102,175.91,170.06,5.849999999999994,-4.719999999999999,173.542,176.74,171.99,4.75,-4.310000000000002,169.674,173.59,167.21,6.3799999999999955,-6.3799999999999955,170.756,173.7,168.09,5.609999999999985,-5.609999999999985,1152514,1971292,730356,1240936,482302
2018-10-07,162.062,168.08,159.0,9.080000000000013,-8.51000000000002,163.668,169.59,159.57,10.02000000000001,-10.02000000000001,159.57999999999998,167.2,153.88,13.319999999999993,-13.319999999999993,160.59799999999998,169.35,156.12,13.22999999999999,-13.22999999999999,1084651,1325491,732789,592702,592702
2018-10-14,154.54399999999998,155.87,152.01,3.8600000000000136,-1.9099999999999966,155.862,157.18,152.48,4.700000000000017,-4.700000000000017,152.012,153.92,148.47,5.449999999999989,-5.449999999999989,154.026,156.25,150.31,5.939999999999998,-5.02000000000001,1089897,1517552,802158,715394,-715394
2018-10-21,144.15200000000002,150.99,124.06,26.930000000000007,-26.930000000000007,146.986,153.88,126.43,27.44999999999999,-24.799999999999983,140.204,148.51,113.45,35.05999999999999,-34.64999999999999,142.64,151.21,115.03,36.18000000000001,-33.349999999999994,3136070,9601798,939154,8662644,8662644
2018-10-28,123.032,132.41,115.85,16.560000000000002,16.560000000000002,127.634,133.29,119.39,13.899999999999991,13.899999999999991,121.38799999999999,128.54,114.89,13.649999999999991,13.649999999999991,125.688,131.78,116.28,15.5,15.5,2990241,5546921,1641151,3905770,-3905770
