Date,NYT_Open_average,NYT_Open_max,NYT_Open_min,NYT_Open_volatility,NYT_Open_change,NYT_High_average,NYT_High_max,NYT_High_min,NYT_High_volatility,NYT_High_change,NYT_Low_average,NYT_Low_max,NYT_Low_min,NYT_Low_volatility,NYT_Low_change,NYT_Close_average,NYT_Close_max,NYT_Close_min,NYT_Close_volatility,NYT_Close_change,NYT_Volume_average,NYT_Volume_max,NYT_Volume_min,NYT_Volume_volatility,NYT_Volume_change
2018-01-14,20.45,21.65,19.95,1.6999999999999993,1.3499999999999979,20.994,22.07,20.3,1.7699999999999996,1.7699999999999996,20.14,21.25,19.55,1.6999999999999993,1.3999999999999986,20.83,22.0,19.85,2.1499999999999986,2.1499999999999986,3313035,6688192,1305222,5382970,3230275
2018-01-21,22.48,22.9,22.05,0.8499999999999979,0.8499999999999979,22.88,23.6,22.45,1.1500000000000021,1.0,22.132,22.73,21.8,0.9299999999999997,0.8300000000000018,22.72,23.35,22.25,1.1000000000000014,0.75,3218705,3886013,2457053,1428960,-1068034
2018-01-28,23.330000000000002,23.8,22.8,1.0,-0.3000000000000007,23.669999999999998,24.2,22.9,1.3000000000000007,-0.75,22.816,23.15,21.95,1.1999999999999993,-1.1000000000000014,23.14,23.8,22.1,1.6999999999999993,-1.4499999999999993,2330725,2966302,1571273,1395029,589512
2018-02-04,23.13,24.7,21.6,3.099999999999998,2.6499999999999986,24.07,25.7,22.65,3.0500000000000007,1.740000000000002,22.6,23.85,21.25,2.6000000000000014,2.6000000000000014,23.43,24.4,22.15,2.25,1.7000000000000028,4383053,7695748,2757661,4938087,274874
2018-02-11,24.525,25.15,23.95,1.1999999999999993,1.1999999999999993,24.975,25.3,24.2,1.1000000000000014,1.1000000000000014,24.3125,24.75,23.8,0.9499999999999993,0.8999999999999986,24.7875,25.2,24.15,1.0500000000000007,0.9000000000000021,2978030,3337543,2588837,748706,-575284
2018-02-18,25.09,25.4,24.7,0.6999999999999993,0.6999999999999993,25.55,25.7,25.3,0.3999999999999986,0.14999999999999858,24.904,25.2,24.7,0.5,0.5,25.21,25.35,25.0,0.3500000000000014,0.10000000000000142,2067951,2535225,1698878,836347,-836347
2018-02-25,24.490000000000002,25.25,23.85,1.3999999999999986,-0.6499999999999986,24.724,25.3,24.12,1.1799999999999997,-0.6000000000000014,24.0,24.55,23.6,0.9499999999999993,-0.5,24.3,24.75,23.95,0.8000000000000007,-0.6499999999999986,2128810,2419099,1697325,721774,-580348
2018-03-04,24.29,24.65,24.1,0.5499999999999972,0.5,24.756,25.4,24.43,0.9699999999999989,0.9699999999999989,24.136,24.65,23.75,0.8999999999999986,0.6499999999999986,24.54,25.2,24.05,1.1499999999999986,0.8000000000000007,1729543,2714904,1212882,1502022,1238413
2018-03-11,24.58,25.2,23.8,1.3999999999999986,-1.3999999999999986,24.694,25.32,23.95,1.370000000000001,-1.370000000000001,24.105999999999998,24.9,23.55,1.3499999999999979,-1.3499999999999979,24.33,25.1,23.65,1.4500000000000028,-1.4500000000000028,1756859,2053980,1279684,774296,-87440
2018-03-18,23.55,23.8,23.15,0.6500000000000021,-0.3000000000000007,23.816,24.1,23.5,0.6000000000000014,-0.379999999999999,23.240000000000002,23.62,22.93,0.6900000000000013,-0.3999999999999986,23.47,23.9,23.1,0.7999999999999972,-0.04999999999999716,2026383,2239286,1794436,444850,-308532
2018-03-25,23.5875,24.05,23.15,0.9000000000000021,0.40000000000000213,23.9125,24.15,23.65,0.5,0.25,23.1875,23.45,23.05,0.3999999999999986,0.04999999999999716,23.55,24.1,23.15,0.9500000000000028,0.3500000000000014,2833031,4939932,1789456,3150476,3150476
