Date,GSM_Open_average,GSM_Open_max,GSM_Open_min,GSM_Open_volatility,GSM_Open_change,GSM_High_average,GSM_High_max,GSM_High_min,GSM_High_volatility,GSM_High_change,GSM_Low_average,GSM_Low_max,GSM_Low_min,GSM_Low_volatility,GSM_Low_change,GSM_Close_average,GSM_Close_max,GSM_Close_min,GSM_Close_volatility,GSM_Close_change,GSM_Volume_average,GSM_Volume_max,GSM_Volume_min,GSM_Volume_volatility,GSM_Volume_change
2018-01-14,15.756,16.17,15.32,0.8500000000000014,-0.5200000000000014,15.9,16.21,15.74,0.47000000000000064,-0.4200000000000017,15.408,15.59,15.3,0.28999999999999915,-0.16999999999999993,15.604,15.75,15.35,0.40000000000000036,-0.0600000000000005,650914,1295795,405549,890246,-859609
2018-01-21,15.302,15.51,15.11,0.40000000000000036,-0.40000000000000036,15.45,15.75,15.26,0.4900000000000002,-0.3800000000000008,15.11,15.26,14.98,0.27999999999999936,-0.2599999999999998,15.21,15.35,15.11,0.2400000000000002,-0.1399999999999988,365013,523454,205472,317982,122914
2018-01-28,14.636,15.11,14.28,0.8300000000000001,-0.8300000000000001,15.004,15.58,14.54,1.040000000000001,-1.040000000000001,14.334,14.64,14.0,0.6400000000000006,-0.6400000000000006,14.512,14.76,14.22,0.5399999999999991,-0.4399999999999995,466879,645816,348718,297098,-148686
2018-02-04,14.602,15.08,14.03,1.0500000000000007,1.0500000000000007,15.004,15.62,14.68,0.9399999999999995,0.7599999999999998,14.416,14.77,14.0,0.7699999999999996,0.7699999999999996,14.826,15.52,14.49,1.0299999999999994,0.9000000000000004,508265,651483,306944,344539,44166
2018-02-11,15.5225,15.71,15.36,0.3500000000000014,0.120000000000001,15.74,15.86,15.63,0.22999999999999865,0.22999999999999865,15.225,15.44,14.89,0.5499999999999989,-0.19000000000000128,15.5825,15.67,15.47,0.1999999999999993,0.08000000000000007,404551,561741,267053,294688,-176691
2018-02-18,15.35,15.52,15.17,0.34999999999999964,0.10999999999999943,15.538,15.85,15.29,0.5600000000000005,0.1399999999999988,15.176,15.52,14.92,0.5999999999999996,0.2599999999999998,15.322,15.61,15.12,0.4900000000000002,0.22999999999999865,545484,979238,244545,734693,-174793
2018-02-25,16.054,16.36,15.75,0.6099999999999994,0.6099999999999994,16.733999999999998,17.4,16.31,1.0899999999999999,0.23000000000000043,15.812,16.2,15.42,0.7799999999999994,0.7799999999999994,16.308,16.68,16.0,0.6799999999999997,0.6799999999999997,806236,1112157,572422,539735,-396813
2018-03-04,16.578,16.76,16.34,0.4200000000000017,-0.4200000000000017,16.712,16.94,16.5,0.4400000000000013,-0.21000000000000085,16.354,16.61,16.16,0.4499999999999993,-0.39000000000000057,16.45,16.76,16.21,0.5500000000000007,-0.5500000000000007,407121,583887,280402,303485,-78310
2018-03-11,16.004,16.3,15.73,0.5700000000000003,-0.25,16.152,16.31,16.04,0.2699999999999996,-0.259999999999998,15.718,15.9,15.58,0.3200000000000003,-0.20000000000000107,15.906,16.1,15.77,0.33000000000000185,-0.2599999999999998,527901,792162,384103,408059,-133349
2018-03-18,14.62,15.85,11.85,4.0,-4.0,14.676,15.92,11.87,4.050000000000001,-4.050000000000001,13.136000000000001,15.46,10.3,5.16,-5.16,13.426,15.53,10.8,4.729999999999999,-4.729999999999999,3317108,8586452,613967,7972485,4119445
2018-03-25,10.625,10.7,10.51,0.1899999999999995,-0.06999999999999851,10.8375,10.89,10.72,0.16999999999999993,-0.1399999999999988,10.43,10.61,10.24,0.3699999999999992,-0.16000000000000014,10.532499999999999,10.73,10.29,0.4400000000000013,-0.21000000000000085,1627837,2616072,1115043,1501029,-1501029
2018-04-01,10.396,10.58,10.18,0.40000000000000036,0.0,10.55,10.72,10.38,0.33999999999999986,0.02999999999999936,10.164,10.42,10.0,0.41999999999999993,0.10999999999999943,10.368,10.68,10.22,0.4599999999999991,-0.06999999999999851,479157,593022,340205,252817,7745
2018-04-08,10.914,11.34,10.34,1.0,1.0,11.16,11.46,10.86,0.6000000000000014,0.6000000000000014,10.804,11.15,10.34,0.8100000000000005,0.8100000000000005,11.058,11.3,10.84,0.46000000000000085,0.41999999999999993,666758,778541,536026,242515,-242515
2018-04-15,11.182,11.34,11.04,0.3000000000000007,-0.21000000000000085,11.28,11.45,11.13,0.3199999999999985,-0.3099999999999987,11.056,11.29,10.9,0.3899999999999988,-0.34999999999999964,11.138,11.34,11.02,0.3200000000000003,-0.3200000000000003,775655,1205700,551555,654145,-76422
2018-04-22,11.164,11.26,11.04,0.22000000000000064,0.15000000000000036,11.34,11.49,11.24,0.25,0.25,11.024000000000001,11.21,10.88,0.33000000000000007,0.33000000000000007,11.19,11.3,11.02,0.28000000000000114,0.28000000000000114,454340,597172,347671,249501,218092
2018-04-29,11.43,11.66,11.24,0.41999999999999993,0.41999999999999993,11.568,11.77,11.36,0.41000000000000014,0.3100000000000005,11.304,11.5,11.05,0.4499999999999993,0.41999999999999993,11.478,11.69,11.32,0.3699999999999992,0.21999999999999886,405862,571924,296044,275880,-78192
2018-05-06,11.304,11.54,11.16,0.379999999999999,-0.379999999999999,11.356,11.6,11.24,0.35999999999999943,-0.35999999999999943,11.044,11.19,10.93,0.2599999999999998,-0.08000000000000007,11.200000000000001,11.3,11.07,0.23000000000000043,-0.16000000000000014,665470,833197,453957,379240,-74706
2018-05-13,10.984,11.19,10.7,0.4900000000000002,0.0,11.256,11.58,11.08,0.5,0.5,10.818,11.0,10.62,0.3800000000000008,0.1999999999999993,11.064,11.35,10.69,0.6600000000000001,0.28999999999999915,767647,1060595,479107,581488,500652
2018-05-20,11.4675,12.99,10.51,2.4800000000000004,-2.4800000000000004,11.555,13.0,10.67,2.33,-2.33,10.8025,11.75,10.3,1.4499999999999993,-1.4499999999999993,10.905000000000001,11.83,10.34,1.4900000000000002,-1.4900000000000002,1690677,2464483,970219,1494264,-1494264
2018-05-27,10.418,10.51,10.29,0.22000000000000064,0.16999999999999993,10.55,10.6,10.5,0.09999999999999964,-0.08999999999999986,10.262,10.34,10.21,0.129999999999999,0.09999999999999964,10.36,10.44,10.23,0.20999999999999908,-0.009999999999999787,816557,1010900,710513,300387,-14861
2018-06-03,10.368,10.61,10.24,0.3699999999999992,0.2599999999999998,10.554,10.8,10.43,0.370000000000001,0.17999999999999972,10.225999999999999,10.32,10.11,0.21000000000000085,-0.08999999999999986,10.366,10.66,10.2,0.46000000000000085,-0.11000000000000121,1009238,1673405,559367,1114038,385481
2018-06-10,9.65,10.25,8.96,1.2899999999999991,-1.2899999999999991,9.754,10.31,9.22,1.0899999999999999,-1.0899999999999999,9.288,9.89,8.75,1.1400000000000006,-1.1400000000000006,9.44,10.0,9.0,1.0,-0.8399999999999999,1407624,1802356,1148429,653927,-586151
