Date,TSN_stock_Open_average,TSN_stock_Open_max,TSN_stock_Open_min,TSN_stock_Open_volatility,TSN_stock_Open_change,TSN_stock_High_average,TSN_stock_High_max,TSN_stock_High_min,TSN_stock_High_volatility,TSN_stock_High_change,TSN_stock_Low_average,TSN_stock_Low_max,TSN_stock_Low_min,TSN_stock_Low_volatility,TSN_stock_Low_change,TSN_stock_Close_average,TSN_stock_Close_max,TSN_stock_Close_min,TSN_stock_Close_volatility,TSN_stock_Close_change,TSN_stock_Volume_average,TSN_stock_Volume_max,TSN_stock_Volume_min,TSN_stock_Volume_volatility,TSN_stock_Volume_change
2018-01-14,79.3725,79.84,78.94,0.9000000000000057,-0.3400000000000034,80.1175,80.89,79.23,1.6599999999999966,0.45999999999999375,78.7525,79.18,78.22,0.960000000000008,0.6200000000000045,79.2475,80.19,78.67,1.519999999999996,1.519999999999996,2422561,2538157,2115001,423156,-17945
2018-01-21,80.514,81.45,79.99,1.460000000000008,-0.29000000000000625,80.924,81.51,80.18,1.3299999999999983,-0.8099999999999881,79.82,80.7,79.07,1.6300000000000097,-1.0400000000000063,80.354,81.13,79.78,1.3499999999999943,-0.7199999999999989,1525360,1717572,1302578,414994,-66076
2018-01-28,77.694,79.86,75.22,4.640000000000001,-4.640000000000001,78.126,80.09,75.47,4.6200000000000045,-4.6200000000000045,76.368,78.83,74.4,4.429999999999993,-4.429999999999993,76.832,78.91,74.49,4.420000000000002,-4.420000000000002,2739105,6010017,963675,5046342,-197499
2018-02-04,74.426,75.92,73.23,2.6899999999999977,0.4899999999999949,75.496,77.62,74.46,3.160000000000011,0.4300000000000068,72.974,73.32,72.5,0.8199999999999932,0.1700000000000017,73.918,74.87,73.23,1.6400000000000006,1.6400000000000006,3264829,4373200,2441658,1931542,777481
2018-02-11,75.134,75.89,74.53,1.3599999999999994,0.6400000000000006,75.878,76.71,75.05,1.6599999999999966,1.1699999999999875,74.426,75.53,73.85,1.6800000000000068,1.6800000000000068,75.398,76.01,74.53,1.480000000000004,1.480000000000004,2138918,2989780,1492953,1496827,-723610
2018-02-18,75.37,76.02,74.7,1.3199999999999932,-1.1599999999999966,76.0625,77.31,75.13,2.180000000000007,-1.3100000000000023,74.685,75.36,74.06,1.2999999999999972,-1.1899999999999977,75.325,76.13,74.69,1.4399999999999977,-1.0499999999999972,2538739,3403152,1491135,1912017,-1212028
2018-02-25,74.724,76.0,73.14,2.8599999999999994,-2.219999999999999,75.182,76.2,73.77,2.430000000000007,-2.0400000000000063,73.786,74.81,72.86,1.9500000000000028,-1.9500000000000028,74.344,75.71,73.42,2.289999999999992,-2.059999999999988,2033692,2807895,1186771,1621124,859434
2018-03-04,74.12,75.32,73.25,2.069999999999993,2.069999999999993,74.704,75.76,73.78,1.980000000000004,1.980000000000004,73.736,75.08,72.89,2.1899999999999977,2.1899999999999977,74.568,75.69,73.6,2.0900000000000034,2.0900000000000034,2448843,3838976,1512610,2326366,-2281238
2018-03-11,75.302,75.95,73.78,2.1700000000000017,-1.9699999999999989,75.834,76.55,74.39,2.1599999999999966,-1.9299999999999926,74.61,75.4,73.55,1.8500000000000085,-1.6800000000000068,74.854,75.62,73.73,1.8900000000000006,-1.0,1967746,2595222,1146968,1448254,53023
2018-03-18,73.704,74.38,72.75,1.6299999999999955,-1.6299999999999955,74.272,74.97,73.45,1.519999999999996,-1.519999999999996,72.936,73.88,71.4,2.4799999999999898,-2.4799999999999898,73.216,74.13,71.54,2.589999999999989,-2.589999999999989,1604801,2336810,1164886,1171924,1171503
2018-03-25,73.4825,74.3,72.23,2.069999999999993,1.0899999999999892,74.4725,75.15,74.13,1.0200000000000102,0.20000000000000284,72.94,73.72,72.23,1.4899999999999949,0.789999999999992,73.52250000000001,74.03,72.93,1.0999999999999943,-0.75,2210509,2324909,2116177,208732,-56641
2018-04-01,70.582,72.0,68.62,3.3799999999999955,-0.9400000000000119,71.642,72.13,70.32,1.8100000000000023,-0.14000000000000057,69.2,70.39,68.03,2.3599999999999994,1.539999999999992,70.238,71.54,68.64,2.9000000000000057,1.4699999999999989,3545661,4966383,2867480,2098903,-2046697
2018-04-08,70.618,71.11,70.2,0.9099999999999966,-0.21999999999999886,70.982,71.37,70.52,0.8500000000000085,-0.6600000000000108,70.0,70.39,69.81,0.5799999999999983,-0.09000000000000341,70.404,70.72,70.15,0.5699999999999932,-0.09999999999999432,1560031,1642952,1473821,169131,-89918
