Date,ILMN_Open_average,ILMN_Open_max,ILMN_Open_min,ILMN_Open_volatility,ILMN_Open_change,ILMN_High_average,ILMN_High_max,ILMN_High_min,ILMN_High_volatility,ILMN_High_change,ILMN_Low_average,ILMN_Low_max,ILMN_Low_min,ILMN_Low_volatility,ILMN_Low_change,ILMN_Close_average,ILMN_Close_max,ILMN_Close_min,ILMN_Close_volatility,ILMN_Close_change,ILMN_Volume_average,ILMN_Volume_max,ILMN_Volume_min,ILMN_Volume_volatility,ILMN_Volume_change
2018-01-14,244.272,247.33,242.24,5.090000000000003,-2.3300000000000125,245.972,248.97,243.9,5.069999999999993,-1.3400000000000034,241.276,242.87,240.13,2.740000000000009,1.8000000000000114,242.704,245.19,241.31,3.8799999999999955,3.7700000000000102,851062,1139941,709832,430109,-430109
2018-01-21,243.812,244.21,243.12,1.0900000000000034,0.11000000000001364,244.542,245.07,243.85,1.2199999999999989,-0.1699999999999875,240.78,242.09,238.51,3.5800000000000125,-3.4399999999999977,243.086,244.83,241.78,3.0500000000000114,-1.1599999999999966,749430,845966,613310,232656,-50414
2018-01-28,233.914,247.45,221.45,26.0,-19.24000000000001,235.548,248.1,223.54,24.560000000000002,-20.01000000000002,225.936,238.95,212.95,26.0,-26.0,227.458,241.18,213.0,28.180000000000007,-28.180000000000007,1358126,1760472,943949,816523,420595
2018-02-04,215.918,220.96,210.0,10.960000000000008,8.430000000000007,221.724,223.64,219.58,4.059999999999974,1.299999999999983,212.038,216.77,207.51,9.26000000000002,8.840000000000003,217.952,221.2,209.54,11.659999999999997,0.22999999999998977,1394732,1798295,1000188,798107,-759068
2018-02-11,222.57,228.85,217.47,11.379999999999995,9.48999999999998,226.35999999999999,230.95,221.1,9.849999999999994,9.849999999999994,221.225,227.03,216.34,10.689999999999998,9.22999999999999,225.47,229.2,220.44,8.759999999999991,8.759999999999991,746879,817930,663027,154903,38669
2018-02-18,229.49,234.54,226.57,7.969999999999999,6.189999999999998,232.686,235.43,229.95,5.480000000000018,5.480000000000018,227.098,231.03,225.46,5.569999999999993,5.569999999999993,229.698,233.84,226.57,7.27000000000001,6.860000000000014,548649,639763,450092,189671,71999
2018-02-25,228.198,232.87,222.29,10.580000000000013,-5.700000000000017,231.828,234.08,229.49,4.590000000000003,-1.6100000000000136,225.63,229.73,221.49,8.23999999999998,-3.6799999999999784,228.472,230.88,224.54,6.340000000000003,1.1500000000000057,712756,866186,543884,322302,-129598
2018-03-04,240.46,251.33,231.34,19.99000000000001,19.99000000000001,245.642,254.89,236.74,18.149999999999977,18.149999999999977,239.386,250.07,230.79,19.28,19.28,244.754,253.17,235.76,17.409999999999997,17.409999999999997,723565,818299,600273,218026,40647
2018-03-11,253.454,254.94,252.26,2.680000000000007,-2.4399999999999977,255.678,256.64,254.21,2.4299999999999784,-1.8400000000000034,250.368,252.24,246.79,5.450000000000017,-4.320000000000022,251.916,253.91,248.73,5.180000000000007,-4.810000000000002,821996,1094335,606499,487836,216203
2018-03-18,245.396,252.25,239.14,13.110000000000014,-10.480000000000018,248.148,253.18,242.62,10.560000000000002,-10.560000000000002,241.148,247.48,235.32,12.159999999999997,-11.47999999999999,243.65,252.65,235.36,17.289999999999992,-10.370000000000005,786687,940424,589555,350869,350869
2018-03-25,238.6325,243.85,235.83,8.019999999999982,-8.019999999999982,240.98250000000002,248.5,236.65,11.849999999999994,-11.849999999999994,232.0425,236.0,226.29,9.710000000000008,-9.710000000000008,234.6775,237.37,229.93,7.439999999999998,-7.439999999999998,724551,811961,651349,160612,160612
2018-04-01,232.136,238.82,227.13,11.689999999999998,-1.8499999999999943,236.442,239.52,232.87,6.650000000000006,2.2299999999999898,228.548,235.43,225.81,9.620000000000005,0.9499999999999886,232.486,237.77,228.17,9.600000000000023,0.2400000000000091,746721,925450,571594,353856,12875
2018-04-08,239.574,243.62,234.6,9.02000000000001,8.610000000000014,243.508,248.18,240.39,7.7900000000000205,7.7900000000000205,238.282,242.74,233.05,9.689999999999998,9.689999999999998,241.06199999999998,245.19,237.67,7.52000000000001,6.27000000000001,557330,748596,366183,382413,-54278
2018-04-15,247.612,249.45,245.73,3.719999999999999,-1.1300000000000239,249.606,252.82,246.98,5.840000000000003,-4.260000000000019,245.096,248.55,243.42,5.130000000000024,-0.9200000000000159,246.954,250.0,244.6,5.400000000000006,-2.6299999999999955,962172,1157801,763144,394657,-139235
2018-04-22,243.636,251.99,232.0,19.99000000000001,-1.420000000000016,246.752,251.99,244.2,7.7900000000000205,-1.1000000000000227,234.844,240.93,226.62,14.310000000000002,6.219999999999999,239.54,244.45,231.19,13.259999999999991,2.430000000000007,1620662,2889042,694392,2194650,-457476
2018-04-29,242.03199999999998,251.29,237.79,13.5,11.259999999999991,246.918,259.27,240.78,18.48999999999998,15.609999999999985,240.446,250.05,235.74,14.310000000000002,10.050000000000011,245.026,256.89,239.93,16.95999999999998,13.899999999999977,711642,1161441,536885,624556,624556
2018-05-06,261.656,266.99,255.49,11.5,11.5,265.734,272.9,258.0,14.899999999999977,14.899999999999977,260.272,266.33,254.15,12.179999999999978,11.48999999999998,264.00600000000003,269.44,256.1,13.339999999999975,13.339999999999975,759456,874396,611782,262614,-188040
2018-05-13,267.998,271.0,263.75,7.25,3.4700000000000273,270.55400000000003,271.91,267.92,3.990000000000009,3.990000000000009,265.576,267.44,262.32,5.1200000000000045,4.639999999999986,267.8,269.67,263.75,5.920000000000016,4.5400000000000205,562720,749147,462840,286307,-236868
