Date,ICUI_stock_Open_average,ICUI_stock_Open_max,ICUI_stock_Open_min,ICUI_stock_Open_volatility,ICUI_stock_Open_change,ICUI_stock_High_average,ICUI_stock_High_max,ICUI_stock_High_min,ICUI_stock_High_volatility,ICUI_stock_High_change,ICUI_stock_Low_average,ICUI_stock_Low_max,ICUI_stock_Low_min,ICUI_stock_Low_volatility,ICUI_stock_Low_change,ICUI_stock_Close_average,ICUI_stock_Close_max,ICUI_stock_Close_min,ICUI_stock_Close_volatility,ICUI_stock_Close_change,ICUI_stock_Volume_average,ICUI_stock_Volume_max,ICUI_stock_Volume_min,ICUI_stock_Volume_volatility,ICUI_stock_Volume_change
2018-01-14,229.25,231.25,225.65,5.599999999999994,5.099999999999994,233.1125,237.75,229.55,8.199999999999989,8.199999999999989,228.37,230.75,225.15,5.599999999999994,5.599999999999994,231.7375,237.35,228.9,8.449999999999989,8.449999999999989,123578,155071,84989,70082,-25920
2018-01-21,236.35,237.85,233.85,4.0,-0.6500000000000057,238.014,240.2,235.5,4.699999999999989,-0.06999999999999318,233.41400000000002,235.05,231.5,3.5500000000000114,1.799999999999983,235.24,236.55,233.0,3.5500000000000114,2.9000000000000057,119762,156123,95574,60549,-22050
2018-01-28,231.31,235.25,228.1,7.150000000000006,-7.150000000000006,232.974,235.5,230.32,5.180000000000007,-3.8000000000000114,229.16,232.55,225.45,7.100000000000023,-7.100000000000023,230.38,233.95,227.1,6.849999999999994,-6.849999999999994,87763,120249,52672,67577,-67577
2018-02-04,219.95,225.6,215.05,10.549999999999983,-10.549999999999983,223.75,229.7,221.05,8.649999999999977,-8.649999999999977,214.29999999999998,218.85,211.25,7.599999999999994,-7.599999999999994,219.15,222.55,213.2,9.350000000000023,-0.20000000000001705,72698,103655,51022,52633,25977
2018-02-11,222.73,229.8,217.95,11.850000000000023,10.200000000000017,227.16,232.7,221.2,11.5,11.5,220.03,226.2,215.5,10.699999999999989,10.699999999999989,224.56,230.5,219.0,11.5,7.199999999999989,67814,100587,41105,59482,20033
2018-02-18,227.2125,229.0,225.05,3.9499999999999886,3.9499999999999886,230.3875,233.5,226.2,7.300000000000011,7.300000000000011,224.68,225.85,222.05,3.799999999999983,3.799999999999983,228.0625,232.45,225.2,7.25,7.25,67754,88271,48767,39504,-39504
2018-02-25,234.46,239.0,230.95,8.050000000000011,6.75,237.714,249.0,231.3,17.69999999999999,12.550000000000011,230.01,235.65,220.0,15.650000000000006,4.849999999999994,232.94,242.0,223.1,18.900000000000006,7.5,130857,311800,63456,248344,248344
2018-03-04,250.98000000000002,259.1,242.65,16.450000000000017,16.450000000000017,256.15,263.05,250.57,12.480000000000018,12.27000000000001,248.45000000000002,257.1,242.65,14.450000000000017,14.450000000000017,254.08,261.85,246.8,15.050000000000011,15.050000000000011,97736,125588,64510,61078,-53150
2018-03-11,258.09000000000003,263.55,253.95,9.600000000000023,-7.950000000000017,260.514,265.27,255.2,10.069999999999993,-5.32000000000005,253.65200000000002,260.1,250.6,9.500000000000028,-9.500000000000028,254.78,260.5,250.8,9.699999999999989,-9.699999999999989,520005,2197072,82991,2114081,2094171
2018-03-18,250.31,252.0,248.4,3.5999999999999943,-1.8499999999999943,255.35999999999999,258.95,253.5,5.449999999999989,-4.949999999999989,247.53,248.9,246.3,2.5999999999999943,0.8999999999999773,250.08,252.9,247.35,5.550000000000011,-1.3000000000000114,137389,207043,84647,122396,-108984
2018-03-25,250.775,254.65,248.75,5.900000000000006,-1.4499999999999886,253.975,255.0,250.9,4.099999999999994,0.0,247.04500000000002,248.45,245.5,2.9499999999999886,0.37000000000000455,250.8125,253.9,247.4,6.5,-1.5,99909,120557,81151,39406,-29401
2018-04-01,248.91,252.15,242.5,9.650000000000006,-0.09999999999999432,252.196,254.6,248.8,5.799999999999983,2.569999999999993,244.906,248.93,241.05,7.8799999999999955,4.650000000000006,249.09,253.1,245.65,7.449999999999989,4.199999999999989,96093,126928,78658,48270,-2888
2018-04-08,254.68,257.5,251.25,6.25,6.25,256.354,257.5,254.85,2.6500000000000057,2.6500000000000057,253.09,254.65,251.2,3.450000000000017,3.4000000000000057,254.62,256.6,251.35,5.250000000000028,4.5,82625,119627,63351,56276,-14471
2018-04-15,254.07,257.8,247.6,10.200000000000017,-9.799999999999983,255.68200000000002,259.3,251.4,7.900000000000006,-7.77000000000001,251.064,256.2,246.4,9.799999999999983,-9.079999999999984,252.71,256.35,248.35,8.000000000000028,-5.0,125997,179596,75875,103721,18018
2018-04-22,253.64,256.45,251.6,4.849999999999994,3.8499999999999943,255.67,257.3,252.5,4.800000000000011,1.3499999999999943,250.45999999999998,253.7,247.35,6.349999999999994,2.75,253.58,256.55,251.1,5.450000000000017,3.1500000000000057,76918,96826,58511,38315,-33434
2018-04-29,255.81,258.45,251.0,7.449999999999989,1.6999999999999886,259.22,261.2,257.05,4.149999999999977,3.75,252.78,254.45,250.1,4.349999999999994,2.3999999999999773,256.7,258.9,251.7,7.199999999999989,7.199999999999989,97857,121358,72311,49047,17472
2018-05-06,262.15,265.75,259.4,6.350000000000023,3.7000000000000455,265.414,272.8,259.9,12.900000000000034,-0.5199999999999818,257.052,261.15,251.6,9.549999999999983,1.8999999999999773,260.82,264.55,253.05,11.5,0.19999999999998863,168073,332854,77023,255831,20917
2018-05-13,270.48,274.95,265.35,9.599999999999966,9.599999999999966,273.55,277.0,270.5,6.5,4.699999999999989,268.714,273.02,264.1,8.919999999999959,8.919999999999959,272.49,275.2,269.8,5.399999999999977,4.849999999999966,145655,201235,110945,90290,-74839
2018-05-20,275.93,277.9,272.8,5.099999999999966,-4.849999999999966,279.692,282.4,277.15,5.25,-1.6000000000000227,272.68,274.75,270.05,4.699999999999989,-1.9499999999999886,275.86,276.9,273.1,3.7999999999999545,-0.14999999999997726,94305,106489,75431,31058,-24634
2018-05-27,288.7375,294.3,276.45,17.850000000000023,17.400000000000034,294.825,296.3,291.8,4.5,4.5,285.9625,289.85,276.45,13.400000000000034,13.400000000000034,292.875,295.8,290.5,5.300000000000011,5.300000000000011,153789,198955,118745,80210,-80210
2018-06-03,292.73,296.1,290.6,5.5,-5.5,294.40000000000003,298.3,293.1,5.199999999999989,-5.150000000000034,289.336,291.6,285.6,6.0,-3.2200000000000273,292.07,293.5,290.7,2.8000000000000114,-2.0500000000000114,123717,152386,80144,72242,-72242
2018-06-10,300.5,308.45,290.85,17.599999999999966,17.5,305.584,313.2,292.8,20.399999999999977,20.399999999999977,298.07,305.15,288.7,16.44999999999999,15.650000000000034,303.33,309.75,290.25,19.5,17.649999999999977,151821,214975,108001,106974,106974
2018-06-17,302.05,305.9,300.4,5.5,-5.449999999999989,303.134,305.9,301.95,3.9499999999999886,-3.2799999999999727,297.83,300.9,293.95,6.949999999999989,-6.949999999999989,299.69,301.95,294.65,7.300000000000011,-7.150000000000034,423338,1564769,119810,1444959,1444959
2018-06-24,292.67,296.3,287.9,8.400000000000034,-2.6000000000000227,296.87,300.3,293.15,7.150000000000034,-3.849999999999966,288.364,292.25,285.02,7.230000000000018,3.25,292.81,298.2,288.6,9.599999999999966,2.7999999999999545,166675,240800,123893,116907,-89494
2018-07-01,291.6875,293.0,290.15,2.8500000000000227,-2.8500000000000227,293.3875,295.9,291.2,4.699999999999989,1.9499999999999886,288.3,289.0,287.05,1.9499999999999886,0.14999999999997726,291.275,295.3,289.2,6.100000000000023,4.300000000000011,152537,272790,65709,207081,-52749
2018-07-08,295.33,296.95,293.0,3.9499999999999886,0.8000000000000114,297.406,299.35,296.2,3.150000000000034,2.5,292.752,295.5,290.25,5.25,2.8999999999999773,295.69,299.25,292.2,7.050000000000011,4.449999999999989,147282,279776,98299,181477,-181477
2018-07-15,301.48,309.1,297.8,11.300000000000011,3.0500000000000114,303.79,309.1,300.0,9.100000000000023,4.349999999999966,298.382,302.65,295.06,7.589999999999975,5.139999999999986,300.51,303.95,296.55,7.399999999999977,2.8999999999999773,107288,153473,84161,69312,8971
2018-07-22,299.83,303.4,297.45,5.949999999999989,-2.650000000000034,302.09999999999997,305.7,298.0,7.699999999999989,-5.899999999999977,293.82,300.1,282.75,17.350000000000023,-17.350000000000023,296.96999999999997,302.0,286.0,16.0,-16.0,119547,173892,95096,78796,78612
2018-07-29,289.48,296.55,284.35,12.199999999999989,10.550000000000011,293.05,297.45,287.25,10.199999999999989,10.199999999999989,286.296,291.95,280.9,11.050000000000011,10.330000000000041,290.55,295.8,283.9,11.900000000000034,9.450000000000045,172989,198614,141235,57379,-19263
2018-08-05,296.82,320.75,285.9,34.85000000000002,27.80000000000001,300.88,321.7,290.7,31.0,24.19999999999999,286.652,292.05,281.85,10.199999999999989,-1.150000000000034,291.54,297.45,286.1,11.349999999999966,-5.050000000000011,284830,511112,208448,302664,298406
2018-08-12,293.40999999999997,296.65,289.0,7.649999999999977,1.0500000000000114,297.27,301.2,295.35,5.849999999999966,-5.849999999999966,289.554,292.3,285.57,6.730000000000018,-1.150000000000034,294.19,296.45,293.15,3.3000000000000114,1.25,211217,407117,127974,279143,-71813
2018-08-19,299.48,301.95,295.3,6.649999999999977,4.349999999999966,302.47,304.85,297.7,7.150000000000034,7.150000000000034,296.944,299.52,291.35,8.169999999999959,8.169999999999959,300.65999999999997,304.0,297.4,6.600000000000023,6.600000000000023,151719,203120,100170,102950,102950
2018-08-26,304.82,305.7,303.65,2.0500000000000114,-1.6000000000000227,307.106,308.35,305.68,2.670000000000016,-2.0,302.02,304.5,300.85,3.6499999999999773,0.0,305.1,306.1,303.65,2.4500000000000455,0.5,121683,180787,86825,93962,-93962
2018-09-02,303.7375,307.85,300.3,7.550000000000011,-5.649999999999977,307.1625,310.6,303.25,7.350000000000023,-5.600000000000023,299.445,305.8,295.65,10.150000000000034,-10.150000000000034,301.7425,307.62,296.8,10.819999999999993,-10.819999999999993,158424,200589,139914,60675,-4610
2018-09-09,297.7,306.15,286.6,19.549999999999955,-11.0,304.604,312.45,288.9,23.55000000000001,-23.55000000000001,288.48199999999997,298.35,276.01,22.340000000000032,-16.639999999999986,294.38,306.4,282.85,23.549999999999955,-14.649999999999977,271694,510608,104423,406185,91631
2018-09-16,271.44,283.5,265.15,18.350000000000023,-18.350000000000023,273.66,285.9,267.8,18.099999999999966,-18.099999999999966,265.79,271.45,263.25,8.199999999999989,-6.75,268.05,272.15,265.5,6.649999999999977,-6.649999999999977,270966,471389,171587,299802,157439
2018-09-23,275.61,281.05,265.75,15.300000000000011,15.300000000000011,280.11,286.45,271.55,14.899999999999977,14.899999999999977,273.74,279.9,263.35,16.549999999999955,16.549999999999955,278.53,282.75,271.15,11.600000000000023,11.600000000000023,245892,402436,178502,223934,-22074
2018-09-30,278.818,284.59,273.0,11.589999999999975,-11.589999999999975,280.41,286.28,275.27,11.009999999999991,-11.009999999999991,273.81,279.24,269.58,9.660000000000025,-9.660000000000025,276.686,281.01,272.64,8.370000000000005,-7.360000000000014,204385,284322,157702,126620,58532
