Date,First Trust Mid Cap Growth AlphaDEX_Open_average,First Trust Mid Cap Growth AlphaDEX_Open_max,First Trust Mid Cap Growth AlphaDEX_Open_min,First Trust Mid Cap Growth AlphaDEX_Open_volatility,First Trust Mid Cap Growth AlphaDEX_Open_change,First Trust Mid Cap Growth AlphaDEX_High_average,First Trust Mid Cap Growth AlphaDEX_High_max,First Trust Mid Cap Growth AlphaDEX_High_min,First Trust Mid Cap Growth AlphaDEX_High_volatility,First Trust Mid Cap Growth AlphaDEX_High_change,First Trust Mid Cap Growth AlphaDEX_Low_average,First Trust Mid Cap Growth AlphaDEX_Low_max,First Trust Mid Cap Growth AlphaDEX_Low_min,First Trust Mid Cap Growth AlphaDEX_Low_volatility,First Trust Mid Cap Growth AlphaDEX_Low_change,First Trust Mid Cap Growth AlphaDEX_Close_average,First Trust Mid Cap Growth AlphaDEX_Close_max,First Trust Mid Cap Growth AlphaDEX_Close_min,First Trust Mid Cap Growth AlphaDEX_Close_volatility,First Trust Mid Cap Growth AlphaDEX_Close_change
2018-06-10,44.79,44.79,44.79,0.0,0.0,45.06,45.06,45.06,0.0,0.0,44.61,44.61,44.61,0.0,0.0,45.03,45.03,45.03,0.0,0.0
2018-06-17,44.11,44.11,44.11,0.0,0.0,44.13,44.13,44.13,0.0,0.0,43.08,43.08,43.08,0.0,0.0,43.28,43.28,43.28,0.0,0.0
2018-06-24,42.76,42.76,42.76,0.0,0.0,43.43,43.43,43.43,0.0,0.0,42.76,42.76,42.76,0.0,0.0,43.43,43.43,43.43,0.0,0.0
2018-07-01,44.71,44.71,44.71,0.0,0.0,44.71,44.71,44.71,0.0,0.0,44.31,44.31,44.31,0.0,0.0,44.68,44.68,44.68,0.0,0.0
2018-07-08,45.02,45.02,45.02,0.0,0.0,45.02,45.02,45.02,0.0,0.0,44.47,44.47,44.47,0.0,0.0,44.61,44.61,44.61,0.0,0.0
2018-07-15,44.79,44.79,44.79,0.0,0.0,45.23,45.23,45.23,0.0,0.0,44.79,44.79,44.79,0.0,0.0,45.12,45.12,45.12,0.0,0.0
2018-07-22,43.99,43.99,43.99,0.0,0.0,44.17,44.17,44.17,0.0,0.0,43.24,43.24,43.24,0.0,0.0,43.32,43.32,43.32,0.0,0.0
2018-07-29,44.74,44.74,44.74,0.0,0.0,44.92,44.92,44.92,0.0,0.0,44.67,44.67,44.67,0.0,0.0,44.87,44.87,44.87,0.0,0.0
2018-08-05,45.1,45.1,45.1,0.0,0.0,45.14,45.14,45.14,0.0,0.0,44.56,44.56,44.56,0.0,0.0,44.64,44.64,44.64,0.0,0.0
2018-08-12,45.23,45.23,45.23,0.0,0.0,45.36,45.36,45.36,0.0,0.0,44.89,44.89,44.89,0.0,0.0,45.27,45.27,45.27,0.0,0.0
2018-08-19,46.23,46.23,46.23,0.0,0.0,46.62,46.62,46.62,0.0,0.0,46.23,46.23,46.23,0.0,0.0,46.45,46.45,46.45,0.0,0.0
2018-08-26,46.43,46.43,46.43,0.0,0.0,46.88,46.88,46.88,0.0,0.0,46.43,46.43,46.43,0.0,0.0,46.88,46.88,46.88,0.0,0.0
2018-09-02,46.56,46.56,46.56,0.0,0.0,46.67,46.67,46.67,0.0,0.0,46.41,46.41,46.41,0.0,0.0,46.58,46.58,46.58,0.0,0.0
2018-09-09,46.94,46.94,46.94,0.0,0.0,46.94,46.94,46.94,0.0,0.0,46.2,46.2,46.2,0.0,0.0,46.2,46.2,46.2,0.0,0.0
2018-09-16,45.98,45.98,45.98,0.0,0.0,46.21,46.21,46.21,0.0,0.0,45.87,45.87,45.87,0.0,0.0,46.19,46.19,46.19,0.0,0.0
2018-09-23,46.62,46.62,46.62,0.0,0.0,46.62,46.62,46.62,0.0,0.0,45.74,45.74,45.74,0.0,0.0,45.85,45.85,45.85,0.0,0.0
2018-09-30,44.2,44.2,44.2,0.0,0.0,44.2,44.2,44.2,0.0,0.0,43.24,43.24,43.24,0.0,0.0,43.71,43.71,43.71,0.0,0.0
2018-10-07,41.69,41.69,41.69,0.0,0.0,42.05,42.05,42.05,0.0,0.0,41.36,41.36,41.36,0.0,0.0,41.86,41.86,41.86,0.0,0.0
2018-10-14,41.67,41.67,41.67,0.0,0.0,41.72,41.72,41.72,0.0,0.0,41.26,41.26,41.26,0.0,0.0,41.63,41.63,41.63,0.0,0.0
2018-10-21,40.05,40.05,40.05,0.0,0.0,40.32,40.32,40.32,0.0,0.0,38.53,38.53,38.53,0.0,0.0,38.93,38.93,38.93,0.0,0.0
2018-10-28,41.19,41.19,41.19,0.0,0.0,41.21,41.21,41.21,0.0,0.0,40.61,40.61,40.61,0.0,0.0,40.95,40.95,40.95,0.0,0.0
2018-11-04,41.41,41.41,41.41,0.0,0.0,41.41,41.41,41.41,0.0,0.0,40.16,40.16,40.16,0.0,0.0,40.24,40.24,40.24,0.0,0.0
2018-11-11,40.23,40.23,40.23,0.0,0.0,40.23,40.23,40.23,0.0,0.0,38.91,38.91,38.91,0.0,0.0,38.99,38.99,38.99,0.0,0.0
2018-11-18,39.24,39.24,39.24,0.0,0.0,39.57,39.57,39.57,0.0,0.0,38.97,38.97,38.97,0.0,0.0,39.47,39.47,39.47,0.0,0.0
2018-11-25,41.95,41.95,41.95,0.0,0.0,41.95,41.95,41.95,0.0,0.0,41.0,41.0,41.0,0.0,0.0,41.68,41.68,41.68,0.0,0.0
2018-12-02,38.85,38.85,38.85,0.0,0.0,38.85,38.85,38.85,0.0,0.0,38.16,38.16,38.16,0.0,0.0,38.73,38.73,38.73,0.0,0.0
2018-12-09,37.58,37.58,37.58,0.0,0.0,37.66,37.66,37.66,0.0,0.0,36.5,36.5,36.5,0.0,0.0,36.55,36.55,36.55,0.0,0.0
2018-12-16,33.86,33.86,33.86,0.0,0.0,34.1,34.1,34.1,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.42,33.42,33.42,0.0,0.0
2018-12-23,36.09,36.09,36.09,0.0,0.0,36.22,36.22,36.22,0.0,0.0,35.69,35.69,35.69,0.0,0.0,36.22,36.22,36.22,0.0,0.0
2018-12-30,36.76,36.76,36.76,0.0,0.0,37.69,37.69,37.69,0.0,0.0,36.76,36.76,36.76,0.0,0.0,37.57,37.57,37.57,0.0,0.0
2019-01-06,38.41,38.41,38.41,0.0,0.0,38.67,38.67,38.67,0.0,0.0,38.32,38.32,38.32,0.0,0.0,38.56,38.56,38.56,0.0,0.0
2019-01-13,39.82,39.82,39.82,0.0,0.0,40.36,40.36,40.36,0.0,0.0,39.81,39.81,39.81,0.0,0.0,40.08,40.08,40.08,0.0,0.0
2019-01-20,39.96,39.96,39.96,0.0,0.0,40.33,40.33,40.33,0.0,0.0,39.94,39.94,39.94,0.0,0.0,40.26,40.26,40.26,0.0,0.0
2019-01-27,41.32,41.32,41.32,0.0,0.0,41.61,41.61,41.61,0.0,0.0,41.18,41.18,41.18,0.0,0.0,41.53,41.53,41.53,0.0,0.0
2019-02-03,41.93,41.93,41.93,0.0,0.0,42.02,42.02,42.02,0.0,0.0,41.73,41.73,41.73,0.0,0.0,41.9,41.9,41.9,0.0,0.0
2019-02-10,42.84,42.84,42.84,0.0,0.0,43.05,43.05,43.05,0.0,0.0,42.77,42.77,42.77,0.0,0.0,43.0,43.0,43.0,0.0,0.0
2019-02-17,43.44,43.44,43.44,0.0,0.0,43.77,43.77,43.77,0.0,0.0,43.31,43.31,43.31,0.0,0.0,43.4,43.4,43.4,0.0,0.0
2019-02-24,43.71,43.71,43.71,0.0,0.0,43.71,43.71,43.71,0.0,0.0,42.72,42.72,42.72,0.0,0.0,43.19,43.19,43.19,0.0,0.0
2019-03-03,42.16,42.16,42.16,0.0,0.0,42.87,42.87,42.87,0.0,0.0,42.16,42.16,42.16,0.0,0.0,42.87,42.87,42.87,0.0,0.0
2019-03-10,43.33,43.33,43.33,0.0,0.0,43.67,43.67,43.67,0.0,0.0,43.14,43.14,43.14,0.0,0.0,43.41,43.41,43.41,0.0,0.0
2019-03-17,42.32,42.32,42.32,0.0,0.0,42.76,42.76,42.76,0.0,0.0,42.1,42.1,42.1,0.0,0.0,42.61,42.61,42.61,0.0,0.0
2019-03-24,43.47,43.47,43.47,0.0,0.0,43.71,43.71,43.71,0.0,0.0,43.42,43.42,43.42,0.0,0.0,43.6,43.6,43.6,0.0,0.0
2019-03-31,43.94,43.94,43.94,0.0,0.0,44.16,44.16,44.16,0.0,0.0,43.73,43.73,43.73,0.0,0.0,44.16,44.16,44.16,0.0,0.0
2019-04-07,44.41,44.41,44.41,0.0,0.0,44.57,44.57,44.57,0.0,0.0,44.3,44.3,44.3,0.0,0.0,44.45,44.45,44.45,0.0,0.0
2019-04-14,43.65,43.65,43.65,0.0,0.0,43.84,43.84,43.84,0.0,0.0,43.62,43.62,43.62,0.0,0.0,43.8,43.8,43.8,0.0,0.0
2019-04-21,44.83,44.83,44.83,0.0,0.0,45.0,45.0,45.0,0.0,0.0,44.8,44.8,44.8,0.0,0.0,44.95,44.95,44.95,0.0,0.0
2019-04-28,44.35,44.35,44.35,0.0,0.0,45.28,45.28,45.28,0.0,0.0,44.35,44.35,44.35,0.0,0.0,45.28,45.28,45.28,0.0,0.0
2019-05-05,43.4,43.4,43.4,0.0,0.0,43.44,43.44,43.44,0.0,0.0,42.69,42.69,42.69,0.0,0.0,42.88,42.88,42.88,0.0,0.0
2019-05-12,43.49,43.49,43.49,0.0,0.0,43.7,43.7,43.7,0.0,0.0,43.34,43.34,43.34,0.0,0.0,43.39,43.39,43.39,0.0,0.0
2019-05-19,43.65,43.65,43.65,0.0,0.0,43.65,43.65,43.65,0.0,0.0,43.42,43.42,43.42,0.0,0.0,43.62,43.62,43.62,0.0,0.0
2019-05-26,42.52,42.52,42.52,0.0,0.0,42.77,42.77,42.77,0.0,0.0,42.18,42.18,42.18,0.0,0.0,42.3,42.3,42.3,0.0,0.0
2019-06-02,45.02,45.02,45.02,0.0,0.0,45.29,45.29,45.29,0.0,0.0,44.78,44.78,44.78,0.0,0.0,44.81,44.81,44.81,0.0,0.0
2019-06-09,44.8,44.8,44.8,0.0,0.0,45.35,45.35,45.35,0.0,0.0,44.8,44.8,44.8,0.0,0.0,45.2,45.2,45.2,0.0,0.0
2019-06-16,45.89,45.89,45.89,0.0,0.0,45.89,45.89,45.89,0.0,0.0,45.17,45.17,45.17,0.0,0.0,45.17,45.17,45.17,0.0,0.0
2019-06-23,46.0,46.0,46.0,0.0,0.0,46.25,46.25,46.25,0.0,0.0,45.45,45.45,45.45,0.0,0.0,45.7,45.7,45.7,0.0,0.0
2019-06-30,46.24,46.24,46.24,0.0,0.0,46.32,46.32,46.32,0.0,0.0,45.97,45.97,45.97,0.0,0.0,46.05,46.05,46.05,0.0,0.0
2019-07-07,46.74,46.74,46.74,0.0,0.0,46.94,46.94,46.94,0.0,0.0,46.54,46.54,46.54,0.0,0.0,46.67,46.67,46.67,0.0,0.0
2019-07-14,46.45,46.45,46.45,0.0,0.0,46.64,46.64,46.64,0.0,0.0,46.35,46.35,46.35,0.0,0.0,46.41,46.41,46.41,0.0,0.0
2019-07-21,47.38,47.38,47.38,0.0,0.0,47.38,47.38,47.38,0.0,0.0,46.63,46.63,46.63,0.0,0.0,46.65,46.65,46.65,0.0,0.0
2019-07-28,45.12,45.12,45.12,0.0,0.0,45.12,45.12,45.12,0.0,0.0,43.95,43.95,43.95,0.0,0.0,44.38,44.38,44.38,0.0,0.0
2019-08-04,45.86,45.86,45.86,0.0,0.0,45.86,45.86,45.86,0.0,0.0,45.24,45.24,45.24,0.0,0.0,45.32,45.32,45.32,0.0,0.0
2019-08-11,45.89,45.89,45.89,0.0,0.0,45.92,45.92,45.92,0.0,0.0,45.64,45.64,45.64,0.0,0.0,45.75,45.75,45.75,0.0,0.0
2019-08-18,45.35,45.35,45.35,0.0,0.0,45.39,45.39,45.39,0.0,0.0,44.9,44.9,44.9,0.0,0.0,45.39,45.39,45.39,0.0,0.0
2019-08-25,46.17,46.17,46.17,0.0,0.0,46.17,46.17,46.17,0.0,0.0,45.61,45.61,45.61,0.0,0.0,45.78,45.78,45.78,0.0,0.0
2019-09-01,46.15,46.15,46.15,0.0,0.0,46.17,46.17,46.17,0.0,0.0,45.42,45.42,45.42,0.0,0.0,45.62,45.62,45.62,0.0,0.0
2019-09-08,45.58,45.58,45.58,0.0,0.0,46.03,46.03,46.03,0.0,0.0,45.5,45.5,45.5,0.0,0.0,45.99,45.99,45.99,0.0,0.0
2019-09-15,45.71,45.71,45.71,0.0,0.0,46.0,46.0,46.0,0.0,0.0,45.71,45.71,45.71,0.0,0.0,45.91,45.91,45.91,0.0,0.0
2019-09-22,44.53,44.53,44.53,0.0,0.0,44.9,44.9,44.9,0.0,0.0,44.43,44.43,44.43,0.0,0.0,44.75,44.75,44.75,0.0,0.0
2019-09-29,44.58,44.58,44.58,0.0,0.0,44.9,44.9,44.9,0.0,0.0,44.57,44.57,44.57,0.0,0.0,44.78,44.78,44.78,0.0,0.0
2019-10-06,45.12,45.12,45.12,0.0,0.0,45.18,45.18,45.18,0.0,0.0,44.98,44.98,44.98,0.0,0.0,45.13,45.13,45.13,0.0,0.0
2019-10-13,45.73,45.73,45.73,0.0,0.0,45.9,45.9,45.9,0.0,0.0,45.64,45.64,45.64,0.0,0.0,45.79,45.79,45.79,0.0,0.0
2019-10-20,45.71,45.71,45.71,0.0,0.0,46.07,46.07,46.07,0.0,0.0,45.71,45.71,45.71,0.0,0.0,45.98,45.98,45.98,0.0,0.0
2019-10-27,46.51,46.51,46.51,0.0,0.0,46.66,46.66,46.66,0.0,0.0,45.97,45.97,45.97,0.0,0.0,46.09,46.09,46.09,0.0,0.0
2019-11-03,45.7,45.7,45.7,0.0,0.0,45.99,45.99,45.99,0.0,0.0,45.7,45.7,45.7,0.0,0.0,45.97,45.97,45.97,0.0,0.0
2019-11-10,46.55,46.55,46.55,0.0,0.0,46.76,46.76,46.76,0.0,0.0,46.5,46.5,46.5,0.0,0.0,46.63,46.63,46.63,0.0,0.0
2019-11-17,47.01,47.01,47.01,0.0,0.0,47.58,47.58,47.58,0.0,0.0,47.01,47.01,47.01,0.0,0.0,47.53,47.53,47.53,0.0,0.0
2019-11-24,47.77,47.77,47.77,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.13,47.13,47.13,0.0,0.0,47.22,47.22,47.22,0.0,0.0
2019-12-01,47.71,47.71,47.71,0.0,0.0,47.71,47.71,47.71,0.0,0.0,47.4,47.4,47.4,0.0,0.0,47.49,47.49,47.49,0.0,0.0
2019-12-08,47.53,47.53,47.53,0.0,0.0,47.63,47.63,47.63,0.0,0.0,47.34,47.34,47.34,0.0,0.0,47.5,47.5,47.5,0.0,0.0
2019-12-15,48.22,48.22,48.22,0.0,0.0,48.22,48.22,48.22,0.0,0.0,47.79,47.79,47.79,0.0,0.0,47.88,47.88,47.88,0.0,0.0
2019-12-22,48.07,48.07,48.07,0.0,0.0,48.07,48.07,48.07,0.0,0.0,47.61,47.61,47.61,0.0,0.0,47.81,47.81,47.81,0.0,0.0
2019-12-29,47.51,47.51,47.51,0.0,0.0,48.16,48.16,48.16,0.0,0.0,47.51,47.51,47.51,0.0,0.0,48.03,48.03,48.03,0.0,0.0
