Date,ENSV_Open_average,ENSV_Open_max,ENSV_Open_min,ENSV_Open_volatility,ENSV_Open_change,ENSV_High_average,ENSV_High_max,ENSV_High_min,ENSV_High_volatility,ENSV_High_change,ENSV_Low_average,ENSV_Low_max,ENSV_Low_min,ENSV_Low_volatility,ENSV_Low_change,ENSV_Close_average,ENSV_Close_max,ENSV_Close_min,ENSV_Close_volatility,ENSV_Close_change,ENSV_Volume_average,ENSV_Volume_max,ENSV_Volume_min,ENSV_Volume_volatility,ENSV_Volume_change
2018-01-14,0.98624,1.04,0.9312,0.10880000000000001,-0.030000000000000027,1.01376,1.08,0.97,0.1100000000000001,-0.1100000000000001,0.93824,1.0,0.9,0.09999999999999998,-0.09999999999999998,0.98238,1.05,0.9437,0.10630000000000006,-0.10630000000000006,13941,19727,7493,12234,1796
2018-01-21,0.95234,0.9888,0.91,0.07879999999999998,0.017199999999999993,0.96734,0.9888,0.9455,0.043300000000000005,0.01200000000000001,0.90792,0.9257,0.8633,0.06240000000000001,-0.054200000000000026,0.92776,0.96,0.8775,0.08250000000000002,-0.05510000000000004,11042,18612,5875,12737,5051
2018-01-28,0.9105,0.95,0.89,0.05999999999999994,0.0,0.9425,0.95,0.9325,0.01749999999999996,-0.010000000000000009,0.88374,0.9,0.87,0.030000000000000027,-0.007499999999999951,0.90344,0.925,0.87,0.05500000000000005,-0.05500000000000005,20237,30214,10619,19595,-13848
2018-02-04,0.90004,0.96,0.8202,0.13979999999999992,-0.049799999999999955,0.92648,0.96,0.8899,0.07009999999999994,-0.03510000000000002,0.86178,0.9175,0.8009999999999999,0.11650000000000005,-0.049799999999999955,0.8834000000000001,0.95,0.81,0.1399999999999999,-0.10299999999999998,12177,19178,6192,12986,-8583
2018-02-11,0.8467,0.8668,0.83,0.036800000000000055,0.0,0.866625,0.8828,0.855,0.027800000000000047,-0.006900000000000017,0.826525,0.83,0.8225,0.007499999999999951,0.0,0.855,0.86,0.845,0.015000000000000013,-0.0050000000000000044,6397,14199,2671,11528,-2182
2018-02-18,0.8451000000000001,0.8575,0.83,0.02750000000000008,0.01750000000000007,0.8741,0.89,0.8565,0.033499999999999974,-0.010000000000000009,0.81688,0.8490000000000001,0.78,0.06900000000000006,-0.02749999999999997,0.84438,0.8565,0.8288,0.027700000000000058,-0.02640000000000009,10084,18509,2135,16374,14002
2018-02-25,0.82358,0.85,0.81,0.039999999999999925,-0.012599999999999945,0.87758,0.903,0.8473,0.05569999999999997,0.022399999999999975,0.8056,0.818,0.79,0.027999999999999914,0.0,0.8326600000000001,0.89,0.8098,0.08020000000000005,0.06679999999999997,16485,26455,9770,16685,14096
2018-03-04,0.8272,0.9,0.8063,0.0937,-0.08999999999999997,0.85992,0.905,0.8432,0.06180000000000008,-0.04620000000000002,0.8017799999999999,0.8132,0.7913,0.02190000000000003,-0.010500000000000065,0.80964,0.825,0.7913,0.03369999999999995,0.011799999999999922,12875,22719,4994,17725,-15735
2018-03-11,0.92252,1.06,0.8175,0.24250000000000005,0.24250000000000005,0.98398,1.06,0.8399,0.22010000000000007,0.22010000000000007,0.90498,1.01,0.81,0.19999999999999996,0.19999999999999996,0.96998,1.06,0.8399,0.22010000000000007,0.22010000000000007,20068,38003,8942,29061,1384
2018-03-18,0.98612,1.08,0.9034,0.1766000000000001,-0.1766000000000001,0.9887400000000001,1.08,0.905,0.17500000000000004,-0.17500000000000004,0.8985,1.0,0.85,0.15000000000000002,-0.14749999999999996,0.9565400000000001,1.04,0.904,0.136,-0.136,23839,62511,9786,52725,2233
2018-03-25,0.899575,0.93,0.87,0.06000000000000005,0.025900000000000034,0.944975,0.95,0.93,0.019999999999999907,0.019899999999999918,0.854375,0.86,0.8434,0.016599999999999948,0.016599999999999948,0.874375,0.91,0.8434,0.06659999999999999,0.016599999999999948,44739,119692,11200,108492,-101115
2018-04-01,0.88276,0.8905,0.86,0.03049999999999997,0.03049999999999997,0.918,0.935,0.91,0.025000000000000022,-0.025000000000000022,0.86244,0.88,0.8511,0.028900000000000037,0.0010999999999999899,0.88968,0.91,0.871,0.039000000000000035,-0.009000000000000008,8621,13215,4357,8858,-7381
2018-04-08,0.91498,0.96,0.8859999999999999,0.07400000000000007,0.07400000000000007,0.94936,0.96,0.9179999999999999,0.04200000000000004,0.04200000000000004,0.89268,0.9089,0.871,0.037900000000000045,0.03600000000000003,0.92378,0.94,0.9,0.039999999999999925,0.02499999999999991,15555,27709,5415,22294,11007
2018-04-15,0.9453,0.9735,0.92,0.05349999999999999,0.04849999999999999,0.98836,1.04,0.9489,0.09110000000000007,0.09110000000000007,0.9341200000000001,0.9735,0.9122,0.06130000000000002,0.06130000000000002,0.95996,1.0299,0.919,0.1109,0.1109,19111,40593,4478,36115,35806
