Date,BKU_Open_average,BKU_Open_max,BKU_Open_min,BKU_Open_volatility,BKU_Open_change,BKU_High_average,BKU_High_max,BKU_High_min,BKU_High_volatility,BKU_High_change,BKU_Low_average,BKU_Low_max,BKU_Low_min,BKU_Low_volatility,BKU_Low_change,BKU_Close_average,BKU_Close_max,BKU_Close_min,BKU_Close_volatility,BKU_Close_change,BKU_Volume_average,BKU_Volume_max,BKU_Volume_min,BKU_Volume_volatility,BKU_Volume_change
2018-01-14,42.83,43.26,42.38,0.8799999999999955,-0.259999999999998,43.054,43.39,42.77,0.6199999999999974,-0.03999999999999915,42.432,42.68,42.23,0.45000000000000284,0.10999999999999943,42.778,43.25,42.4,0.8500000000000014,0.5300000000000011,767978,1051244,588441,462803,302999
2018-01-21,42.646,43.71,41.75,1.9600000000000009,-1.9600000000000009,42.796,43.84,41.93,1.9100000000000037,-1.9000000000000057,41.894,42.52,41.43,1.0900000000000034,-0.7999999999999972,42.208,43.34,41.6,1.740000000000002,-1.6700000000000017,1720096,2857348,687121,2170227,-1387108
2018-01-28,41.153999999999996,41.89,40.58,1.3100000000000023,-0.6400000000000006,41.75,42.15,41.32,0.8299999999999983,-0.490000000000002,40.582,41.03,39.41,1.6200000000000045,-1.6200000000000045,40.938,41.95,39.45,2.5,-1.6299999999999955,900919,1501770,593459,908311,-172342
2018-02-04,39.34,40.22,38.44,1.7800000000000011,1.3700000000000045,40.158,40.49,39.85,0.6400000000000006,0.28999999999999915,38.76,39.52,38.24,1.2800000000000011,1.0800000000000054,39.572,40.16,38.72,1.4399999999999977,0.0,992168,1149286,868053,281233,281233
2018-02-11,40.1525,40.75,39.62,1.1300000000000026,0.9200000000000017,40.725,41.34,39.99,1.3500000000000014,1.3500000000000014,39.972500000000004,40.54,39.27,1.269999999999996,1.269999999999996,40.6575,41.23,39.91,1.3200000000000003,1.3200000000000003,697153,909334,542289,367045,228344
2018-02-18,41.0,41.59,40.32,1.2700000000000031,0.12999999999999545,41.42,41.84,40.77,1.0700000000000003,-0.1700000000000017,40.518,40.88,40.18,0.7000000000000028,-0.10999999999999943,40.904,41.4,40.24,1.1599999999999966,0.3100000000000023,830410,1314070,572814,741256,-114892
2018-02-25,40.648,41.17,39.95,1.2199999999999989,-0.28999999999999915,41.440000000000005,42.0,40.96,1.0399999999999991,0.29999999999999716,40.264,40.77,39.62,1.1500000000000057,-0.09000000000000341,40.85,41.75,40.22,1.5300000000000011,0.9699999999999989,851045,1036314,696677,339637,-198324
2018-03-04,42.524,43.25,41.86,1.3900000000000006,1.3599999999999994,42.916,43.56,42.33,1.230000000000004,1.230000000000004,42.038000000000004,43.0,41.18,1.8200000000000003,1.8200000000000003,42.582,43.16,42.13,1.029999999999994,0.75,714671,836181,598193,237988,14707
2018-03-11,42.728,43.21,42.0,1.2100000000000009,-0.509999999999998,43.02,43.34,42.8,0.5400000000000063,-0.5400000000000063,42.098,42.7,41.58,1.1200000000000045,-1.1200000000000045,42.478,42.82,41.9,0.9200000000000017,-0.740000000000002,1383672,3574189,493096,3081093,-604316
2018-03-18,41.43,42.45,39.8,2.6500000000000057,-2.3700000000000045,41.868,42.96,40.51,2.450000000000003,-2.1300000000000026,40.716,42.24,39.15,3.0900000000000034,-2.3900000000000006,41.038000000000004,42.6,39.21,3.3900000000000006,-1.9899999999999949,844865,1219697,621339,598358,-323873
