Date,Fidelity MSCI Utilities_Open_average,Fidelity MSCI Utilities_Open_max,Fidelity MSCI Utilities_Open_min,Fidelity MSCI Utilities_Open_volatility,Fidelity MSCI Utilities_Open_change,Fidelity MSCI Utilities_High_average,Fidelity MSCI Utilities_High_max,Fidelity MSCI Utilities_High_min,Fidelity MSCI Utilities_High_volatility,Fidelity MSCI Utilities_High_change,Fidelity MSCI Utilities_Low_average,Fidelity MSCI Utilities_Low_max,Fidelity MSCI Utilities_Low_min,Fidelity MSCI Utilities_Low_volatility,Fidelity MSCI Utilities_Low_change,Fidelity MSCI Utilities_Close_average,Fidelity MSCI Utilities_Close_max,Fidelity MSCI Utilities_Close_min,Fidelity MSCI Utilities_Close_volatility,Fidelity MSCI Utilities_Close_change
2019-04-07,38.31,38.31,38.31,0.0,0.0,38.43,38.43,38.43,0.0,0.0,38.19,38.19,38.19,0.0,0.0,38.27,38.27,38.27,0.0,0.0
2019-04-14,37.69,37.69,37.69,0.0,0.0,37.8,37.8,37.8,0.0,0.0,37.58,37.58,37.58,0.0,0.0,37.67,37.67,37.67,0.0,0.0
2019-04-21,38.22,38.22,38.22,0.0,0.0,38.22,38.22,38.22,0.0,0.0,37.9,37.9,37.9,0.0,0.0,38.04,38.04,38.04,0.0,0.0
2019-04-28,38.41,38.41,38.41,0.0,0.0,38.53,38.53,38.53,0.0,0.0,38.17,38.17,38.17,0.0,0.0,38.21,38.21,38.21,0.0,0.0
2019-05-05,38.05,38.05,38.05,0.0,0.0,38.66,38.66,38.66,0.0,0.0,38.05,38.05,38.05,0.0,0.0,38.61,38.61,38.61,0.0,0.0
2019-05-12,38.76,38.76,38.76,0.0,0.0,38.97,38.97,38.97,0.0,0.0,38.63,38.63,38.63,0.0,0.0,38.76,38.76,38.76,0.0,0.0
2019-05-19,39.41,39.41,39.41,0.0,0.0,39.57,39.57,39.57,0.0,0.0,39.26,39.26,39.26,0.0,0.0,39.28,39.28,39.28,0.0,0.0
2019-05-26,38.4,38.4,38.4,0.0,0.0,38.74,38.74,38.74,0.0,0.0,38.25,38.25,38.25,0.0,0.0,38.71,38.71,38.71,0.0,0.0
2019-06-02,39.46,39.46,39.46,0.0,0.0,39.49,39.49,39.49,0.0,0.0,39.08,39.08,39.08,0.0,0.0,39.25,39.25,39.25,0.0,0.0
2019-06-09,39.96,39.96,39.96,0.0,0.0,40.02,40.02,40.02,0.0,0.0,39.59,39.59,39.59,0.0,0.0,39.77,39.77,39.77,0.0,0.0
2019-06-16,40.2,40.2,40.2,0.0,0.0,40.22,40.22,40.22,0.0,0.0,39.96,39.96,39.96,0.0,0.0,40.08,40.08,40.08,0.0,0.0
2019-06-23,39.3,39.3,39.3,0.0,0.0,39.3,39.3,39.3,0.0,0.0,38.82,38.82,38.82,0.0,0.0,39.19,39.19,39.19,0.0,0.0
2019-06-30,39.93,39.93,39.93,0.0,0.0,40.06,40.06,40.06,0.0,0.0,39.74,39.74,39.74,0.0,0.0,39.94,39.94,39.94,0.0,0.0
2019-07-07,39.88,39.88,39.88,0.0,0.0,40.04,40.04,40.04,0.0,0.0,39.74,39.74,39.74,0.0,0.0,39.96,39.96,39.96,0.0,0.0
2019-07-14,39.79,39.79,39.79,0.0,0.0,39.79,39.79,39.79,0.0,0.0,39.38,39.38,39.38,0.0,0.0,39.6,39.6,39.6,0.0,0.0
2019-07-21,39.59,39.59,39.59,0.0,0.0,39.71,39.71,39.71,0.0,0.0,39.35,39.35,39.35,0.0,0.0,39.64,39.64,39.64,0.0,0.0
2019-07-28,39.61,39.61,39.61,0.0,0.0,39.68,39.68,39.68,0.0,0.0,38.76,38.76,38.76,0.0,0.0,38.93,38.93,38.93,0.0,0.0
2019-08-04,39.96,39.96,39.96,0.0,0.0,40.03,40.03,40.03,0.0,0.0,39.7,39.7,39.7,0.0,0.0,39.9,39.9,39.9,0.0,0.0
2019-08-11,40.34,40.34,40.34,0.0,0.0,40.73,40.73,40.73,0.0,0.0,40.25,40.25,40.25,0.0,0.0,40.59,40.59,40.59,0.0,0.0
2019-08-18,40.48,40.48,40.48,0.0,0.0,40.83,40.83,40.83,0.0,0.0,40.38,40.38,40.38,0.0,0.0,40.83,40.83,40.83,0.0,0.0
2019-08-25,41.21,41.21,41.21,0.0,0.0,41.25,41.25,41.25,0.0,0.0,40.98,40.98,40.98,0.0,0.0,41.12,41.12,41.12,0.0,0.0
2019-09-01,41.23,41.23,41.23,0.0,0.0,41.23,41.23,41.23,0.0,0.0,40.94,40.94,40.94,0.0,0.0,41.05,41.05,41.05,0.0,0.0
2019-09-08,41.5,41.5,41.5,0.0,0.0,41.5,41.5,41.5,0.0,0.0,41.19,41.19,41.19,0.0,0.0,41.38,41.38,41.38,0.0,0.0
2019-09-15,41.96,41.96,41.96,0.0,0.0,42.12,42.12,42.12,0.0,0.0,41.92,41.92,41.92,0.0,0.0,41.99,41.99,41.99,0.0,0.0
2019-09-22,42.5,42.5,42.5,0.0,0.0,42.66,42.66,42.66,0.0,0.0,42.38,42.38,42.38,0.0,0.0,42.49,42.49,42.49,0.0,0.0
2019-09-29,42.44,42.44,42.44,0.0,0.0,42.5,42.5,42.5,0.0,0.0,42.22,42.22,42.22,0.0,0.0,42.33,42.33,42.33,0.0,0.0
2019-10-06,42.11,42.11,42.11,0.0,0.0,42.14,42.14,42.14,0.0,0.0,41.6,41.6,41.6,0.0,0.0,41.66,41.66,41.66,0.0,0.0
2019-10-13,41.97,41.97,41.97,0.0,0.0,42.06,42.06,42.06,0.0,0.0,41.81,41.81,41.81,0.0,0.0,42.06,42.06,42.06,0.0,0.0
2019-10-20,41.95,41.95,41.95,0.0,0.0,41.98,41.98,41.98,0.0,0.0,41.49,41.49,41.49,0.0,0.0,41.51,41.51,41.51,0.0,0.0
2019-10-27,42.07,42.07,42.07,0.0,0.0,42.1,42.1,42.1,0.0,0.0,41.38,41.38,41.38,0.0,0.0,41.49,41.49,41.49,0.0,0.0
2019-11-03,40.46,40.46,40.46,0.0,0.0,40.53,40.53,40.53,0.0,0.0,40.21,40.21,40.21,0.0,0.0,40.24,40.24,40.24,0.0,0.0
2019-11-10,41.19,41.19,41.19,0.0,0.0,41.51,41.51,41.51,0.0,0.0,41.14,41.14,41.14,0.0,0.0,41.17,41.17,41.17,0.0,0.0
2019-11-17,41.27,41.27,41.27,0.0,0.0,41.34,41.34,41.34,0.0,0.0,41.04,41.04,41.04,0.0,0.0,41.1,41.1,41.1,0.0,0.0
2019-11-24,41.16,41.16,41.16,0.0,0.0,41.27,41.27,41.27,0.0,0.0,40.92,40.92,40.92,0.0,0.0,40.94,40.94,40.94,0.0,0.0
2019-12-01,41.46,41.46,41.46,0.0,0.0,41.46,41.46,41.46,0.0,0.0,41.14,41.14,41.14,0.0,0.0,41.18,41.18,41.18,0.0,0.0
2019-12-08,41.5,41.5,41.5,0.0,0.0,41.99,41.99,41.99,0.0,0.0,41.48,41.48,41.48,0.0,0.0,41.98,41.98,41.98,0.0,0.0
2019-12-15,42.35,42.35,42.35,0.0,0.0,42.35,42.35,42.35,0.0,0.0,41.76,41.76,41.76,0.0,0.0,41.87,41.87,41.87,0.0,0.0
2019-12-22,42.02,42.02,42.02,0.0,0.0,42.1,42.1,42.1,0.0,0.0,41.89,41.89,41.89,0.0,0.0,42.1,42.1,42.1,0.0,0.0
2019-12-29,41.84,41.84,41.84,0.0,0.0,41.93,41.93,41.93,0.0,0.0,41.68,41.68,41.68,0.0,0.0,41.77,41.77,41.77,0.0,0.0
