Date,MA_Open_average,MA_Open_max,MA_Open_min,MA_Open_volatility,MA_Open_change,MA_High_average,MA_High_max,MA_High_min,MA_High_volatility,MA_High_change,MA_Low_average,MA_Low_max,MA_Low_min,MA_Low_volatility,MA_Low_change,MA_Close_average,MA_Close_max,MA_Close_min,MA_Close_volatility,MA_Close_change,MA_Volume_average,MA_Volume_max,MA_Volume_min,MA_Volume_volatility,MA_Volume_change
2018-01-14,164.4725,166.3,163.12,3.180000000000007,2.660000000000025,165.3425,166.95,163.94,3.009999999999991,3.009999999999991,163.365,165.16,161.31,3.8499999999999943,3.8499999999999943,164.73,166.83,162.29,4.5400000000000205,4.5400000000000205,3726937,4673402,2947790,1725612,-1725612
2018-01-21,168.008,169.01,166.58,2.4299999999999784,2.4299999999999784,168.934,170.36,168.1,2.2600000000000193,2.030000000000001,166.962,168.79,165.95,2.8400000000000034,2.5,168.282,170.34,167.01,3.3300000000000125,2.0600000000000023,2700838,3912415,2088934,1823481,-84297
2018-01-28,169.89,172.51,167.41,5.099999999999994,1.7800000000000011,172.462,177.11,168.0,9.110000000000014,6.300000000000011,168.606,171.0,166.3,4.699999999999989,2.1299999999999955,169.644,172.93,167.19,5.740000000000009,2.0,5306020,6848449,3082788,3765661,3473688
2018-02-04,165.462,169.0,160.5,8.5,-5.700000000000017,169.93200000000002,172.61,166.49,6.1200000000000045,-5.469999999999999,161.456,167.45,156.8,10.649999999999977,-5.449999999999989,165.684,169.28,160.62,8.659999999999997,0.6099999999999852,6336271,7259895,4364793,2895102,-892978
2018-02-11,170.358,174.35,166.8,7.549999999999983,7.549999999999983,172.724,176.67,168.82,7.849999999999994,7.849999999999994,169.418,174.14,165.58,8.559999999999974,8.559999999999974,172.234,175.65,168.19,7.460000000000008,7.460000000000008,4206040,5227367,3471021,1756346,-1014226
2018-02-18,174.3675,175.35,173.34,2.009999999999991,-0.9799999999999898,175.5975,176.43,173.83,2.5999999999999943,-0.6500000000000057,172.4025,174.04,170.8,3.2399999999999807,-1.549999999999983,174.095,175.76,172.32,3.4399999999999977,0.4099999999999966,4612293,5999480,3093816,2905664,-656289
2018-02-25,175.684,177.72,171.56,6.159999999999997,-4.939999999999998,177.792,179.17,175.33,3.839999999999975,-2.809999999999974,173.832,176.06,169.27,6.789999999999992,-6.789999999999992,175.614,177.87,173.49,4.3799999999999955,-2.8499999999999943,4179649,4658478,3815927,842551,102021
2018-03-04,177.734,180.25,174.13,6.1200000000000045,6.1200000000000045,180.458,183.33,179.27,4.060000000000002,4.060000000000002,176.588,179.97,172.91,7.060000000000002,7.060000000000002,179.552,183.24,177.53,5.710000000000008,4.710000000000008,3563542,4826505,2235312,2591193,-657565
2018-03-11,181.974,183.47,180.57,2.9000000000000057,-1.8200000000000216,182.918,183.73,182.0,1.7299999999999898,-0.35000000000002274,180.5,181.7,179.62,2.079999999999984,-0.6899999999999977,181.434,182.55,180.12,2.430000000000007,0.010000000000019327,3311884,4604968,2258178,2346790,1015978
2018-03-18,180.288,182.96,176.18,6.780000000000001,-5.609999999999985,181.42,183.5,177.79,5.710000000000008,-4.510000000000019,177.568,181.22,171.66,9.560000000000002,-7.450000000000017,178.238,182.51,171.83,10.679999999999978,-8.75,3715822,4387283,2859315,1527968,554022
2018-03-25,174.41500000000002,178.36,171.72,6.640000000000015,-3.6100000000000136,176.39,178.5,172.93,5.569999999999993,-0.8100000000000023,170.85,173.06,168.55,4.509999999999991,-2.240000000000009,173.8,177.17,170.35,6.819999999999993,-2.009999999999991,4856270,5470147,3719229,1750918,-1750918
2018-04-01,172.936,175.13,169.18,5.949999999999989,-1.2699999999999818,175.052,177.44,172.89,4.550000000000011,-0.6200000000000045,170.056,174.53,167.94,6.590000000000003,-0.07999999999998408,172.652,175.8,169.7,6.100000000000023,-1.9000000000000057,4180589,5005487,3434123,1571364,783126
2018-04-08,173.488,176.0,171.27,4.72999999999999,4.72999999999999,175.54399999999998,176.48,174.09,2.3899999999999864,2.009999999999991,172.028,173.16,170.14,3.0200000000000102,2.5600000000000023,173.298,174.8,170.34,4.460000000000008,3.930000000000007,3256155,3910687,2783033,1127654,-850740
2018-04-15,177.5,179.08,175.62,3.460000000000008,2.9099999999999966,178.83,179.8,176.1,3.700000000000017,3.390000000000015,175.894,178.26,172.97,5.289999999999992,3.530000000000001,177.552,179.46,173.87,5.590000000000003,3.210000000000008,3964535,4668552,3150576,1517976,-435555
2018-04-22,176.254,178.54,173.37,5.1699999999999875,0.37999999999999545,177.68,179.63,173.87,5.759999999999991,0.6500000000000057,173.188,175.18,170.65,4.530000000000001,0.4800000000000182,175.048,178.16,172.47,5.689999999999998,0.5099999999999909,4337110,5369033,3396159,1972874,-573957
2018-04-29,182.47,186.2,177.49,8.70999999999998,8.299999999999983,185.058,188.79,180.0,8.789999999999992,8.789999999999992,181.236,185.11,176.91,8.200000000000017,8.01000000000002,183.798,188.17,178.27,9.899999999999977,9.899999999999977,5732917,10133050,3593638,6539412,-730266
2018-05-06,190.34799999999998,193.0,188.3,4.699999999999989,4.699999999999989,191.934,194.09,189.52,4.569999999999993,4.569999999999993,189.526,192.04,187.63,4.409999999999997,4.409999999999997,191.332,193.35,189.1,4.25,4.25,3306109,4077299,2821213,1256086,-775565
